scene,object_hypothesis_id,correspondence_status,correspondence_match_iou,optical_track_or_observation_ids,sar_frame,sar_gt_id,sar_gt_center,sar_gt_width_height_or_rotated_box,sar_gt_radius_px,sar_gt_azimuth_deg,optical_frame,optical_bbox,optical_bbox_width_height_area,optical_bbox_aspect_ratio,optical_bbox_bottom_y,optical_bbox_bottom_y_norm,optical_object_state,primary_secondary_status,visibility_state,edge_partial_duplicate_handoff_ambiguity_flags,vehicle_research_eligibility,resolvability_tier,spatial_prior_status,temporal_window_contains_gt_frame,azimuth_prior_contains_gt,vehicle_size_shell_contains_gt,range_shell_contains_gt,notes
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9845,track=bt_0008;primary_det=GM_RM017_000173_001;secondary=,361,202,"1250.587,1008.787",w=162.497;h=71.039;heading=-3.000,335.995,16.706,173,"464.346,291.732,777.989,397.046",w=313.643;h=105.314;area=33030.999;area_ratio=0.068815,2.9782,397.046,0.6617,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9708,track=bt_0010;primary_det=GM_RM017_000173_002;secondary=,361,203,"1090.856,942.248",w=176.842;h=72.626;heading=-3.000,393.452,-9.235,173,"216.150,290.775,441.722,385.915",w=225.572;h=95.140;area=21460.920;area_ratio=0.044710,2.3709,385.915,0.6432,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9625,track=bt_0012;primary_det=GM_RM017_000174_003;secondary=,362,204,"933.436,882.062",w=141.706;h=75.400;heading=178.000,499.835,-26.185,174,"87.884,316.959,258.939,381.793",w=171.055;h=64.834;area=11090.213;area_ratio=0.023105,2.6383,381.793,0.6363,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9931,track=bt_0008;primary_det=GM_RM017_000174_001;secondary=,362,205,"1251.425,1005.568",w=154.520;h=77.937;heading=180.000,339.319,16.686,174,"489.783,289.479,799.617,395.724",w=309.834;h=106.245;area=32918.226;area_ratio=0.068580,2.9162,395.724,0.6595,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9668,track=bt_0010;primary_det=GM_RM017_000174_002;secondary=,362,206,"1092.105,942.314",w=154.000;h=82.580;heading=174.000,393.188,-9.057,174,"235.864,287.242,463.982,385.466",w=228.118;h=98.224;area=22406.610;area_ratio=0.046680,2.3224,385.466,0.6424,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9625,track=bt_0012;primary_det=GM_RM017_000174_003;secondary=,363,207,"939.425,877.429",w=164.044;h=78.745;heading=-3.000,501.404,-25.337,174,"87.885,316.960,258.936,381.799",w=171.051;h=64.839;area=11090.776;area_ratio=0.023106,2.6381,381.799,0.6363,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9931,track=bt_0008;primary_det=GM_RM017_000174_001;secondary=,363,208,"1266.561,1010.174",w=157.710;h=71.355;heading=,339.622,19.356,174,"489.782,289.478,799.622,395.724",w=309.840;h=106.246;area=32919.261;area_ratio=0.068582,2.9163,395.724,0.6595,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9668,track=bt_0010;primary_det=GM_RM017_000174_002;secondary=,363,209,"1107.710,939.297",w=177.535;h=76.535;heading=355.000,394.031,-6.747,174,"235.862,287.247,463.981,385.466",w=228.119;h=98.219;area=22405.620;area_ratio=0.046678,2.3226,385.466,0.6424,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9658,track=bt_0012;primary_det=GM_RM017_000175_003;secondary=,364,210,"948.521,878.634",w=181.081;h=80.584;heading=-3.000,496.483,-24.448,175,"104.941,317.843,276.670,384.082",w=171.729;h=66.239;area=11375.157;area_ratio=0.023698,2.5926,384.082,0.6401,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9938,track=bt_0008;primary_det=GM_RM017_000175_001;secondary=,364,211,"1274.344,1009.831",w=158.211;h=78.944;heading=5.000,342.601,20.565,175,"515.690,290.475,799.665,397.547",w=283.975;h=107.072;area=30405.771;area_ratio=0.063345,2.6522,397.547,0.6626,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9630,track=bt_0010;primary_det=GM_RM017_000175_002;secondary=,364,212,"1112.883,941.254",w=179.718;h=78.669;heading=354.000,391.511,-6.028,175,"256.531,288.128,486.230,387.175",w=229.699;h=99.047;area=22750.997;area_ratio=0.047398,2.3191,387.175,0.6453,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9657,track=bt_0012;primary_det=GM_RM017_000175_003;secondary=,365,213,"954.519,878.160",w=165.112;h=78.973;heading=,494.464,-23.793,175,"104.944,317.843,276.669,384.075",w=171.725;h=66.232;area=11373.774;area_ratio=0.023695,2.5928,384.075,0.6401,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9938,track=bt_0008;primary_det=GM_RM017_000175_001;secondary=,365,214,"1273.867,1008.747",w=153.067;h=75.867;heading=176.000,343.449,20.427,175,"515.688,290.471,799.661,397.545",w=283.973;h=107.074;area=30406.120;area_ratio=0.063346,2.6521,397.545,0.6626,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9631,track=bt_0010;primary_det=GM_RM017_000175_002;secondary=,365,215,"1113.739,942.046",w=158.507;h=72.069;heading=176.000,390.634,-5.916,175,"256.530,288.134,486.222,387.175",w=229.693;h=99.041;area=22748.911;area_ratio=0.047394,2.3192,387.175,0.6453,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9816,track=bt_0008;primary_det=GM_RM017_000176_001;secondary=,366,216,"1285.305,1009.873",w=169.732;h=82.377;heading=,346.564,22.264,176,"538.565,287.245,799.718,395.107",w=261.153;h=107.862;area=28168.485;area_ratio=0.058684,2.4212,395.107,0.6585,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9703,track=bt_0010;primary_det=GM_RM017_000176_002;secondary=,366,217,"1129.813,941.987",w=182.942;h=84.323;heading=356.000,389.365,-3.561,176,"273.887,285.327,506.698,384.279",w=232.811;h=98.952;area=23037.114;area_ratio=0.047994,2.3528,384.279,0.6405,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9123,track=bt_0012;primary_det=GM_RM017_000176_003;secondary=,366,218,"963.924,877.103",w=181.926;h=79.510;heading=-3.000,491.720,-22.740,176,"116.934,315.446,291.802,379.227",w=174.868;h=63.781;area=11153.256;area_ratio=0.023236,2.7417,379.227,0.6320,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9816,track=bt_0008;primary_det=GM_RM017_000176_001;secondary=,367,219,"1285.375,1006.400",w=155.625;h=85.520;heading=178.000,349.807,22.059,176,"538.564,287.243,799.715,395.103",w=261.151;h=107.860;area=28167.715;area_ratio=0.058683,2.4212,395.103,0.6585,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9702,track=bt_0010;primary_det=GM_RM017_000176_002;secondary=,367,220,"1132.548,943.400",w=163.953;h=76.067;heading=176.000,387.794,-3.171,176,"273.884,285.327,506.696,384.274",w=232.811;h=98.947;area=23035.940;area_ratio=0.047992,2.3529,384.274,0.6405,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9283,track=bt_0012;primary_det=GM_RM017_000176_003;secondary=,367,221,"968.249,878.722",w=167.542;h=77.111;heading=178.000,488.566,-22.346,176,"117.461,315.134,292.100,379.753",w=174.639;h=64.620;area=11285.128;area_ratio=0.023511,2.7026,379.753,0.6329,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9713,track=bt_0008;primary_det=GM_RM017_000177_002;secondary=,368,222,"1293.974,1006.677",w=157.239;h=83.458;heading=-3.000,352.872,23.370,177,"563.231,283.742,799.592,392.958",w=236.361;h=109.216;area=25814.403;area_ratio=0.053780,2.1642,392.958,0.6549,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9679,track=bt_0012;primary_det=GM_RM017_000177_003;secondary=,368,223,"977.177,878.369",w=174.077;h=74.023;heading=-3.000,485.571,-21.356,177,"131.871,310.249,308.766,376.993",w=176.895;h=66.744;area=11806.680;area_ratio=0.024597,2.6504,376.993,0.6283,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9770,track=bt_0010;primary_det=GM_RM017_000177_001;secondary=,368,224,"1139.548,942.787",w=173.768;h=81.323;heading=-6.000,388.082,-2.134,177,"294.049,282.710,524.704,381.047",w=230.655;h=98.337;area=22681.921;area_ratio=0.047254,2.3456,381.047,0.6351,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9713,track=bt_0008;primary_det=GM_RM017_000177_002;secondary=,369,225,"1296.485,1010.562",w=150.803;h=70.800;heading=181.000,350.323,23.999,177,"563.233,283.742,799.595,392.962",w=236.362;h=109.221;area=25815.620;area_ratio=0.053783,2.1641,392.962,0.6549,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9678,track=bt_0012;primary_det=GM_RM017_000177_003;secondary=,369,226,"980.082,879.107",w=163.673;h=75.987;heading=179.000,483.832,-21.067,177,"131.865,310.250,308.770,376.993",w=176.904;h=66.743;area=11807.168;area_ratio=0.024598,2.6505,376.993,0.6283,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9770,track=bt_0010;primary_det=GM_RM017_000177_001;secondary=,369,227,"1135.602,942.273",w=162.832;h=77.058;heading=174.000,388.763,-2.713,177,"294.048,282.711,524.706,381.043",w=230.658;h=98.331;area=22680.882;area_ratio=0.047252,2.3457,381.043,0.6351,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9705,track=bt_0008;primary_det=GM_RM017_000178_002;secondary=,370,228,"1307.319,1008.513",w=146.684;h=73.103;heading=-3.000,356.717,25.455,178,"588.700,280.795,799.811,391.581",w=211.111;h=110.786;area=23388.143;area_ratio=0.048725,1.9056,391.581,0.6526,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,false,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9764,track=bt_0010;primary_det=GM_RM017_000178_001;secondary=,370,229,"1150.939,943.927",w=165.845;h=70.300;heading=-3.000,386.685,-0.454,178,"311.954,280.293,547.285,380.552",w=235.331;h=100.259;area=23594.051;area_ratio=0.049154,2.3472,380.552,0.6343,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9850,track=bt_0012;primary_det=GM_RM017_000178_003;secondary=,370,230,"991.806,876.892",w=170.045;h=77.894;heading=-3.000,481.828,-19.671,178,"147.878,308.705,329.527,375.923",w=181.649;h=67.218;area=12210.082;area_ratio=0.025438,2.7024,375.923,0.6265,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,posthoc_correspondence_iou_high,0.9706,track=bt_0008;primary_det=GM_RM017_000178_002;secondary=,371,231,"1308.500,1008.457",w=146.250;h=71.647;heading=178.000,357.276,25.622,178,"588.694,280.795,799.811,391.582",w=211.117;h=110.787;area=23388.945;area_ratio=0.048727,1.9056,391.582,0.6526,eligibility=review_only_vehicle;tier=high_resolvable_vehicle;spatial=review_only_spatial_context_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=boundary_truncation_present;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,review_only_vehicle,high_resolvable_vehicle,review_only_spatial_context_generated,true,true,true,false,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,posthoc_correspondence_iou_high,0.9764,track=bt_0010;primary_det=GM_RM017_000178_001;secondary=,371,232,"1152.908,943.743",w=146.453;h=74.638;heading=175.000,386.859,-0.162,178,"311.955,280.294,547.283,380.551",w=235.328;h=100.256;area=23593.111;area_ratio=0.049152,2.3473,380.551,0.6343,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=low_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,posthoc_correspondence_iou_high,0.9850,track=bt_0012;primary_det=GM_RM017_000178_003;secondary=,371,233,"998.500,878.306",w=162.000;h=78.610;heading=176.000,478.278,-18.973,178,"147.876,308.705,329.538,375.921",w=181.662;h=67.216;area=12210.679;area_ratio=0.025439,2.7026,375.921,0.6265,eligibility=weak_vehicle_layer;tier=high_resolvable_vehicle;spatial=loose_spatial_prior_generated,primary=true;secondary=true,visibility=visible_main_observation;uncertainty=moderate_uncertainty;partial=none;boundary=none;multi=single_observation,edge=true;partial=true;duplicate_handoff=true;ambiguity=ambiguous_or_review_required,weak_vehicle_layer,high_resolvable_vehicle,loose_spatial_prior_generated,true,true,true,true,posthoc correspondence hypothesis from optical bbox overlap; not identity truth; GT/SAR image are posthoc-only
