scene,object_hypothesis_id,sar_gt_id,sar_frame,optical_frame,optical_bbox_area_ratio,optical_bbox_height,optical_bbox_width,optical_bbox_aspect_ratio,optical_bbox_bottom_y_norm,object_optical_area_slope_per_frame,object_sar_radius_slope_per_frame,optical_area_vs_sar_radius_trend_status,sar_gt_radius_px,sar_gt_azimuth_deg,sar_gt_long_axis_px,sar_gt_short_axis_px,sar_gt_aspect,sar_box_mean_intensity,sar_box_max_intensity,sar_box_top5_mean_intensity,sar_local_background_mean,sar_box_to_background_ratio,sar_peak_to_background_ratio,sar_center_to_peak_distance_px,scatter_observation_note,posthoc_only_note
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,235,372,179,0.041711,107.911,185.536,1.7193,0.6545,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,360.469,27.384,161.000,66.750,2.4120,0.320769,0.847059,0.632009,0.276248,1.161163,3.066302,65.000,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,236,372,179,0.025094,67.032,179.694,2.6807,0.6291,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,476.198,-17.550,194.666,70.198,2.7731,0.305056,0.870588,0.602907,0.295190,1.033423,2.949250,64.676,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,237,373,179,0.048229,98.084,236.019,2.4063,0.6363,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,387.658,2.673,171.513,69.417,2.4708,0.308825,0.901961,0.700135,0.245721,1.256812,3.670671,40.232,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,238,373,179,0.041708,107.906,185.533,1.7194,0.6545,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,366.393,28.959,158.053,78.484,2.0138,0.263905,0.807843,0.539512,0.229258,1.151126,3.523731,40.471,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,239,373,179,0.025091,67.026,179.687,2.6809,0.6291,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,475.643,-18.110,158.900,80.440,1.9754,0.259554,0.854902,0.529624,0.246186,1.054300,3.472581,75.433,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,240,374,180,0.048919,98.617,238.102,2.4144,0.6382,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,387.451,3.803,175.232,73.526,2.3833,0.287794,0.862745,0.673130,0.230603,1.248009,3.741262,48.580,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,241,374,180,0.026556,68.401,186.357,2.7245,0.6308,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,475.173,-16.908,168.381,82.565,2.0394,0.241874,0.831373,0.503509,0.233246,1.036991,3.564360,71.780,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,242,374,180,0.034691,105.324,158.101,1.5011,0.6550,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,369.565,28.744,154.050,77.450,1.9890,0.247728,0.807843,0.522024,0.216117,1.146266,3.737982,47.903,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,243,375,180,0.048917,98.615,238.099,2.4144,0.6382,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,384.768,4.218,164.543,73.608,2.2354,0.273263,0.870588,0.642038,0.213462,1.280147,4.078414,45.315,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,244,375,180,0.026555,68.396,186.362,2.7247,0.6308,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,466.823,-14.936,169.640,76.002,2.2320,0.229949,0.811765,0.486918,0.218137,1.054149,3.721356,61.318,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,245,375,180,0.034693,105.326,158.107,1.5011,0.6550,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,373.839,29.713,153.610,83.200,1.8463,0.230242,0.788235,0.493642,0.200786,1.146703,3.925739,67.384,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,246,376,180,0.048919,98.617,238.102,2.4144,0.6382,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,386.018,3.867,166.123,72.297,2.2978,0.247714,0.831373,0.607600,0.195387,1.267809,4.254999,45.353,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,247,376,180,0.026556,68.401,186.357,2.7245,0.6308,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,467.861,-15.000,181.542,79.274,2.2901,0.207455,0.749020,0.447501,0.199106,1.041931,3.761907,63.777,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,248,376,180,0.034691,105.324,158.101,1.5011,0.6550,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,373.942,30.222,159.032,70.903,2.2430,0.215815,0.752941,0.479536,0.184593,1.169140,4.078919,55.411,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,249,377,181,0.027080,69.229,187.761,2.7122,0.6331,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,470.228,-14.081,162.680,80.000,2.0335,0.194105,0.788235,0.425312,0.184236,1.053563,4.278391,69.927,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,250,377,181,0.050317,100.112,241.252,2.4098,0.6375,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,389.583,7.406,173.041,71.600,2.4168,0.225434,0.807843,0.538904,0.181737,1.240442,4.445133,66.588,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,251,377,181,0.027713,100.917,131.813,1.3062,0.6534,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,377.548,31.094,147.425,69.502,2.1212,0.203727,0.784314,0.458353,0.170355,1.195895,4.603995,55.245,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,252,378,181,0.027086,69.239,187.776,2.7120,0.6331,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,465.534,-14.080,160.342,74.161,2.1621,0.221590,0.772549,0.468624,0.207789,1.066422,3.717954,72.672,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,253,378,181,0.050319,100.115,241.254,2.4098,0.6376,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,387.387,6.131,162.935,66.155,2.4629,0.257481,0.819608,0.598036,0.204286,1.260394,4.012065,55.150,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,254,378,181,0.027713,100.923,131.805,1.3060,0.6534,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,377.714,31.927,158.879,67.752,2.3450,0.225637,0.796078,0.487882,0.191922,1.175667,4.147924,53.206,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,255,379,182,0.027115,67.366,193.197,2.8679,0.6350,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,470.363,-13.408,175.518,90.351,1.9426,0.203855,0.733333,0.422478,0.199815,1.020216,3.670053,48.050,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,256,379,182,0.051896,101.468,245.497,2.4194,0.6411,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,392.191,8.503,178.408,77.873,2.2910,0.237787,0.823529,0.551766,0.193875,1.226495,4.247735,66.949,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,257,379,182,0.020478,94.435,104.085,1.1022,0.6567,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,386.179,32.905,153.749,79.147,1.9426,0.208492,0.737255,0.439924,0.182587,1.141878,4.037827,56.320,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,258,380,182,0.027117,67.373,193.196,2.8676,0.6350,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,457.719,-11.971,176.839,72.232,2.4482,0.228488,0.768627,0.483102,0.212898,1.073227,3.610303,43.874,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,259,380,182,0.051896,101.468,245.497,2.4195,0.6411,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,391.526,8.121,163.258,73.516,2.2207,0.259236,0.819608,0.595606,0.209210,1.239120,3.917638,57.977,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,260,380,182,0.020478,94.438,104.084,1.1021,0.6567,-0.00005661,0.03224,opposite_sign_area_radius_trend_posthoc,384.528,33.467,149.600,67.050,2.2312,0.230017,0.764706,0.490604,0.196622,1.169843,3.889211,50.389,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,261,381,183,0.027155,66.842,195.002,2.9174,0.6343,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,458.753,-10.638,159.785,78.980,2.0231,0.245860,0.800000,0.517708,0.229701,1.070350,3.482794,42.465,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,262,381,183,0.052069,101.317,246.683,2.4348,0.6402,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,393.024,9.685,165.233,72.533,2.2780,0.276578,0.847059,0.608693,0.223953,1.234986,3.782312,69.504,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,264,382,183,0.027156,66.847,194.999,2.9171,0.6343,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,453.987,-10.298,147.368,64.277,2.2927,0.257107,0.788235,0.550072,0.229599,1.119808,3.433090,51.172,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,265,382,183,0.052075,101.325,246.689,2.4346,0.6402,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,393.764,9.225,152.226,70.116,2.1711,0.275823,0.815686,0.605612,0.227963,1.209950,3.578156,61.862,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,267,383,184,0.027825,67.705,197.267,2.9136,0.6347,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,458.581,-9.639,167.530,74.240,2.2566,0.239254,0.803922,0.519763,0.220960,1.082795,3.638313,56.161,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,268,383,184,0.054049,103.782,249.980,2.4087,0.6403,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,398.373,12.717,180.207,84.467,2.1335,0.255581,0.800000,0.549347,0.216719,1.179319,3.691411,80.129,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,269,383,184,0.005700,56.288,48.603,0.8635,0.6249,0.00000810,2.39821,weak_or_flat_temporal_trend,397.746,35.587,151.993,79.544,1.9108,0.229509,0.737255,0.462784,0.203422,1.128240,3.624264,52.377,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,270,384,184,0.027826,67.710,197.260,2.9133,0.6347,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,458.574,-8.870,172.465,83.794,2.0582,0.227071,0.780392,0.499795,0.211577,1.073230,3.688456,67.155,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,271,384,184,0.054051,103.785,249.981,2.4086,0.6403,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,396.485,11.280,151.387,77.506,1.9532,0.250224,0.764706,0.545743,0.208319,1.201159,3.670846,52.741,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,272,384,184,0.005699,56.284,48.600,0.8635,0.6249,0.00000810,2.39821,weak_or_flat_temporal_trend,402.758,36.806,151.413,70.097,2.1600,0.219414,0.733333,0.452764,0.195328,1.123312,3.754369,66.929,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,273,385,185,0.028632,69.104,198.883,2.8780,0.6337,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,460.142,-8.274,174.595,77.147,2.2631,0.219640,0.780392,0.509204,0.200927,1.093134,3.883968,66.727,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,274,385,185,0.054708,104.750,250.692,2.3932,0.6350,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,401.774,14.375,179.560,73.367,2.4474,0.238979,0.752941,0.515362,0.195978,1.219417,3.841961,77.897,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,276,386,185,0.028635,69.112,198.879,2.8776,0.6338,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,453.697,-6.887,163.865,73.142,2.2404,0.260629,0.819608,0.580964,0.231882,1.123970,3.534583,59.393,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,277,386,185,0.054712,104.758,250.690,2.3930,0.6350,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,402.170,14.427,179.823,73.032,2.4622,0.276652,0.780392,0.578628,0.228030,1.213227,3.422323,60.015,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,279,387,186,0.056338,105.621,256.032,2.4241,0.6391,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,402.518,14.821,173.387,73.197,2.3688,0.237429,0.729412,0.505900,0.196014,1.211290,3.721227,73.705,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,280,387,186,0.023091,65.580,169.009,2.5771,0.6294,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,456.917,-6.626,161.774,72.935,2.2181,0.227347,0.811765,0.538302,0.200181,1.135711,4.055161,44.573,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,282,388,186,0.056335,105.613,256.035,2.4243,0.6391,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,410.096,16.630,193.223,82.873,2.3316,0.344090,0.815686,0.653649,0.298709,1.151922,2.730702,38.217,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,283,388,186,0.033052,73.636,215.454,2.9259,0.6318,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,449.673,-5.803,166.594,77.026,2.1628,0.337644,0.874510,0.691124,0.301668,1.119255,2.898910,41.049,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,285,389,187,0.057317,106.190,259.083,2.4398,0.6392,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,406.056,17.131,183.540,73.298,2.5040,0.276852,0.772549,0.548884,0.235782,1.174184,3.276534,72.327,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,286,389,187,0.030078,69.769,206.930,2.9659,0.6374,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,450.190,-4.645,175.634,70.503,2.4912,0.274764,0.854902,0.616647,0.237411,1.157338,3.600942,42.878,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,288,390,187,0.030080,69.772,206.936,2.9659,0.6374,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,456.480,-3.834,171.390,84.406,2.0305,0.224814,0.847059,0.568300,0.192125,1.170146,4.408891,37.763,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,289,390,187,0.066710,111.818,286.364,2.5610,0.6500,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,409.201,17.957,171.584,80.610,2.1286,0.223142,0.705882,0.462897,0.189997,1.174448,3.715222,74.249,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,291,391,188,0.058565,107.241,262.129,2.4443,0.6392,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,408.111,17.806,166.387,72.781,2.2861,0.353519,0.807843,0.657260,0.308781,1.144887,2.616234,34.817,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,292,391,188,0.029495,67.607,209.408,3.0974,0.6336,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,451.841,-3.169,176.950,73.800,2.3977,0.353697,0.894118,0.719987,0.311167,1.136676,2.873429,30.960,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,294,392,188,0.029493,67.603,209.413,3.0977,0.6336,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,457.461,-1.858,167.759,90.716,1.8493,0.306312,0.886275,0.687556,0.269909,1.134873,3.283607,35.288,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,295,392,188,0.056761,100.909,270.000,2.6757,0.6364,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,415.184,19.447,176.039,76.458,2.3024,0.305426,0.768627,0.588497,0.265882,1.148727,2.890856,76.728,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,297,393,189,0.056295,105.556,255.995,2.4252,0.6342,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,416.822,20.774,187.400,70.497,2.6583,0.254919,0.780392,0.503765,0.218522,1.166559,3.571225,80.674,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,298,393,189,0.030487,69.569,210.351,3.0236,0.6330,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,445.282,-1.472,170.326,71.142,2.3942,0.273386,0.862745,0.667345,0.217971,1.254230,3.958074,36.807,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,300,394,189,0.056295,105.553,256.000,2.4253,0.6342,0.00099800,-1.60366,opposite_sign_area_radius_trend_posthoc,413.954,20.296,159.875,73.453,2.1766,0.292241,0.819608,0.565961,0.253389,1.153330,3.234585,71.070,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,301,394,189,0.030486,69.566,210.353,3.0238,0.6330,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,449.283,-1.267,163.808,79.473,2.0612,0.310929,0.874510,0.709774,0.253989,1.224184,3.443100,28.204,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,303,429,206,0.026713,75.928,168.874,2.2241,0.6087,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,510.155,25.835,198.122,86.017,2.3033,0.397569,0.823529,0.661666,0.378489,1.050410,2.175832,49.810,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,305,438,210,0.014195,70.525,96.611,1.3699,0.6030,0.00038742,-1.63129,opposite_sign_area_radius_trend_posthoc,531.930,30.695,179.847,79.380,2.2656,0.399391,0.819608,0.652064,0.382480,1.044213,2.142877,77.118,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,307,442,212,0.005926,49.141,57.883,1.1779,0.5933,0.00000810,2.39821,weak_or_flat_temporal_trend,540.514,32.153,161.362,80.270,2.0102,0.225735,0.682353,0.397141,0.216276,1.043737,3.155011,50.962,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,309,0,0,0.368404,256.628,689.067,2.6851,0.9991,-0.03065946,0.93787,opposite_sign_area_radius_trend_posthoc,134.597,10.006,145.813,64.500,2.2607,0.171033,0.745098,0.433079,0.257952,0.663043,2.888512,30.181,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,311,4,2,0.305568,243.183,603.137,2.4802,0.9994,-0.03065946,0.93787,opposite_sign_area_radius_trend_posthoc,138.554,13.711,149.373,65.033,2.2969,0.175762,0.745098,0.408295,0.270279,0.650298,2.756774,34.732,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0001,314,8,4,0.245766,228.163,517.033,2.2661,0.9994,-0.03065946,0.93787,opposite_sign_area_radius_trend_posthoc,142.100,17.501,146.206,70.677,2.0687,0.258951,0.835294,0.556233,0.364625,0.710186,2.290831,47.995,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0009,315,27,13,0.044607,159.442,134.289,0.8422,0.9950,,,insufficient_temporal_pairs,202.905,44.761,179.453,75.617,2.3732,0.209875,1.000000,0.937040,0.427113,0.491380,2.341301,81.729,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,316,27,13,0.208413,281.531,355.337,1.2622,0.9992,-0.00465746,0.34330,opposite_sign_area_radius_trend_posthoc,155.671,-35.451,182.277,72.100,2.5281,0.242610,1.000000,0.665708,0.398867,0.608249,2.507104,89.693,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,317,31,15,0.233935,246.150,456.180,1.8533,0.9996,-0.00465746,0.34330,opposite_sign_area_radius_trend_posthoc,149.630,-33.206,163.923,68.652,2.3877,0.257107,0.964706,0.629815,0.377375,0.681303,2.556357,87.742,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,319,77,37,0.137678,265.876,248.558,0.9349,0.9994,-0.00465746,0.34330,opposite_sign_area_radius_trend_posthoc,169.247,42.881,169.290,74.106,2.2844,0.221835,1.000000,0.967513,0.424728,0.522300,2.354448,83.463,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0005,320,81,39,0.082067,229.323,171.775,0.7491,0.9981,-0.00465746,0.34330,opposite_sign_area_radius_trend_posthoc,170.951,46.900,152.545,73.469,2.0763,0.279348,1.000000,0.991599,0.488631,0.571695,2.046536,72.763,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,323,212,102,0.080916,241.909,160.555,0.6637,0.9024,-0.00077273,-0.19955,same_sign_area_radius_trend_posthoc,189.034,-47.679,158.113,82.244,1.9225,0.405090,1.000000,0.992692,0.524040,0.773014,1.908252,79.434,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,324,238,114,0.317334,305.618,498.401,1.6308,0.9990,-0.00077273,-0.19955,same_sign_area_radius_trend_posthoc,130.378,-19.350,138.120,71.987,1.9187,0.342396,0.917647,0.713161,0.366764,0.933559,2.502011,40.408,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,325,269,129,0.372426,348.196,513.402,1.4745,0.9989,-0.00077273,-0.19955,same_sign_area_radius_trend_posthoc,137.836,28.425,147.690,69.971,2.1107,0.248735,0.850980,0.585146,0.363874,0.683576,2.338669,68.841,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,326,273,131,0.305612,339.504,432.083,1.2727,0.9990,-0.00077273,-0.19955,same_sign_area_radius_trend_posthoc,139.807,31.670,147.580,69.421,2.1259,0.143266,0.741176,0.355890,0.327931,0.436878,2.260163,68.296,GT box shows localized scatter statistics,"SAR image and GT are used only for mechanism discovery, not runtime construction"
