observation_id,scene,object_hypothesis_id,optical_frame,sar_frame,sample_pool,support_type_or_source,support_area_px,area_ratio_vs_broad,radius_band_width_px,support_azimuth_width_deg,support_radius_min_px,support_radius_max_px,gt_inside_support_posthoc,topk_contains_near_gt_posthoc,top1_near_gt_posthoc,observed_sar_structures_inside_support,dominant_structure_type,number_of_plausible_structures,compact_structure_present,multi_peak_structure_present,diffuse_structure_present,spread_structure_present,serious_peak_competition,no_unique_structure_can_be_isolated,support_too_broad_for_association,support_exists,sar_structure_exists,vehicle_like_sar_structure_exists,unique_sar_structure_exists,association_candidate_exists,association_state_posthoc,provenance_labels,notes
SRO00102,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,138,288,paired_optical_object_sar_gt,state_conditioned_range_band,51291,0.1389,317.306,23.8319,229.832,547.138,false,false,false,range_spread_cluster;diffuse_or_unstable_cluster_tube,range_spread_cluster,5699,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,rejected_for_temporal_instability,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00103,GM_RM019,oty1t_obj_GM_RM019_bytetrack_bt_0080,139,290,paired_optical_object_sar_gt,state_conditioned_range_band,42525,0.1342,304.732,20.4523,238.707,543.438,false,false,false,range_spread_cluster;diffuse_or_unstable_cluster_tube,range_spread_cluster,4725,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,rejected_for_temporal_instability,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00104,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,151,315,paired_optical_object_sar_gt,state_conditioned_range_band,107055,0.1615,360,42.7811,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00105,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,153,319,paired_optical_object_sar_gt,state_conditioned_range_band,115335,0.1587,360,46.8861,211.519,571.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00106,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,154,321,paired_optical_object_sar_gt,state_conditioned_range_band,117036,0.1614,360,46.7718,218.197,578.197,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00107,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,155,323,paired_optical_object_sar_gt,state_conditioned_range_band,117585,0.1615,360,46.9825,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00108,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,174,362,paired_optical_object_sar_gt,state_conditioned_range_band,125766,0.1587,360,51.1358,211.519,571.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00109,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,174,363,paired_optical_object_sar_gt,state_conditioned_range_band,125766,0.1587,360,51.1358,211.519,571.519,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00110,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,175,364,paired_optical_object_sar_gt,state_conditioned_range_band,120366,0.1587,360,48.9337,211.519,571.519,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00111,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,175,365,paired_optical_object_sar_gt,state_conditioned_range_band,120366,0.1587,360,48.9337,211.519,571.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00112,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,176,366,paired_optical_object_sar_gt,state_conditioned_range_band,115146,0.1587,360,46.8138,211.519,571.519,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00113,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,176,367,paired_optical_object_sar_gt,state_conditioned_range_band,115146,0.1587,360,46.8138,211.519,571.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00114,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,177,368,paired_optical_object_sar_gt,state_conditioned_range_band,110196,0.1587,360,44.817,211.519,571.519,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00115,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,177,369,paired_optical_object_sar_gt,state_conditioned_range_band,110196,0.1587,360,44.817,211.519,571.519,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00116,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,178,370,paired_optical_object_sar_gt,state_conditioned_range_band,104697,0.1587,360,42.5716,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00117,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,178,371,paired_optical_object_sar_gt,state_conditioned_range_band,104697,0.1587,360,42.5716,211.519,571.519,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00118,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,179,372,paired_optical_object_sar_gt,state_conditioned_range_band,99117,0.1588,360,40.2795,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00119,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,179,373,paired_optical_object_sar_gt,state_conditioned_range_band,99117,0.1588,360,40.2795,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00120,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,180,374,paired_optical_object_sar_gt,state_conditioned_range_band,93150,0.1587,360,37.8655,211.519,571.519,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00121,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,180,375,paired_optical_object_sar_gt,state_conditioned_range_band,93150,0.1587,360,37.8655,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00122,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,180,376,paired_optical_object_sar_gt,state_conditioned_range_band,93150,0.1587,360,37.8655,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00123,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,181,377,paired_optical_object_sar_gt,state_conditioned_range_band,87183,0.1581,360,35.572,210.109,570.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9687,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00124,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,181,378,paired_optical_object_sar_gt,state_conditioned_range_band,87183,0.1581,360,35.572,210.109,570.109,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9687,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00125,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,182,379,paired_optical_object_sar_gt,state_conditioned_range_band,82836,0.1615,360,33.0996,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9204,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00126,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,182,380,paired_optical_object_sar_gt,state_conditioned_range_band,82836,0.1615,360,33.0996,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9204,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00127,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,151,315,paired_optical_object_sar_gt,state_conditioned_range_band,87732,0.1998,360,28.3228,313.092,673.092,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9748,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00128,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,153,319,paired_optical_object_sar_gt,state_conditioned_range_band,96633,0.1987,360,31.3791,310.143,670.143,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00129,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,154,321,paired_optical_object_sar_gt,state_conditioned_range_band,82314,0.1615,360,32.888,218.197,578.197,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9146,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00130,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,155,323,paired_optical_object_sar_gt,state_conditioned_range_band,86031,0.1615,360,34.3746,218.197,578.197,true,true,true,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9559,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00131,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,156,325,paired_optical_object_sar_gt,state_conditioned_range_band,90963,0.1634,360,35.9245,222.824,582.824,true,true,false,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00132,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,157,327,paired_optical_object_sar_gt,state_conditioned_range_band,94707,0.1626,360,37.5752,220.962,580.962,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00133,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,158,329,paired_optical_object_sar_gt,state_conditioned_range_band,96066,0.1588,360,39.0328,211.519,571.519,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00134,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,158,330,paired_optical_object_sar_gt,state_conditioned_range_band,98388,0.1626,360,39.0328,220.962,580.962,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00135,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,159,331,paired_optical_object_sar_gt,state_conditioned_range_band,101385,0.1614,360,40.5182,218.197,578.197,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00136,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,159,332,paired_optical_object_sar_gt,state_conditioned_range_band,101385,0.1614,360,40.5182,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00137,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,160,333,paired_optical_object_sar_gt,state_conditioned_range_band,104904,0.1615,360,41.9182,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00138,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,160,334,paired_optical_object_sar_gt,state_conditioned_range_band,104904,0.1615,360,41.9182,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00139,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,162,337,paired_optical_object_sar_gt,state_conditioned_range_band,107730,0.1615,360,43.0477,218.197,578.197,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00140,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,162,338,paired_optical_object_sar_gt,state_conditioned_range_band,107730,0.1615,360,43.0477,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00141,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,163,339,paired_optical_object_sar_gt,state_conditioned_range_band,107766,0.1614,360,43.0663,218.197,578.197,true,true,true,range_spread_cluster;stable_cluster_tube,range_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00142,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,163,340,paired_optical_object_sar_gt,state_conditioned_range_band,107766,0.1614,360,43.0663,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00143,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,164,341,paired_optical_object_sar_gt,state_conditioned_range_band,107739,0.1615,360,43.0409,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00144,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,164,342,paired_optical_object_sar_gt,state_conditioned_range_band,107739,0.1615,360,43.0409,218.197,578.197,true,true,true,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00145,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,162,337,paired_optical_object_sar_gt,state_conditioned_range_band,91989,0.1998,360,29.6985,313.092,673.092,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00146,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,162,338,paired_optical_object_sar_gt,state_conditioned_range_band,91989,0.1998,360,29.6985,313.092,673.092,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00147,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,163,339,paired_optical_object_sar_gt,state_conditioned_range_band,97002,0.1998,360,31.3177,313.092,673.092,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00148,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,163,340,paired_optical_object_sar_gt,state_conditioned_range_band,90423,0.1863,360,31.3177,279.447,639.447,true,true,false,azimuth_spread_cluster;stable_cluster_tube,azimuth_spread_cluster,9999,no,no,no,yes,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00149,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,164,341,paired_optical_object_sar_gt,state_conditioned_range_band,101664,0.1998,360,32.8245,313.092,673.092,true,true,false,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,no,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00150,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,164,342,paired_optical_object_sar_gt,state_conditioned_range_band,101079,0.1987,360,32.8245,310.143,670.143,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00151,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,165,343,paired_optical_object_sar_gt,state_conditioned_range_band,105768,0.1998,360,34.1474,313.092,673.092,true,true,true,diffuse_clutter;stable_cluster_tube,diffuse_clutter,9999,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
SRO00152,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,165,344,paired_optical_object_sar_gt,state_conditioned_range_band,105156,0.1987,360,34.1474,310.143,670.143,true,true,false,multi_peak_nearby_cluster;stable_cluster_tube,multi_peak_nearby_cluster,9999,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,associated_posthoc_weak,runtime_safe_geometry_or_vehicle_physics;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate,GT and GT-near fields are posthoc validation only; association candidate is not identity truth.
