scene,sar_gt_id,sar_frame,target_identity,optical_frame,gt_source_type,is_sar_only,has_review_optical_bbox,has_oty_object_frame,has_oty_object_hypothesis,matched_object_hypothesis_id,match_status,skip_reason,usable_for_optical_sar_correspondence,usable_for_sar_only_morphology,usable_after_gm011_object_stream_built,needs_matching_triage,best_oty_iou,best_oty_object_hypothesis_id,oty_frame_candidate_count,review_optical_bbox,gt_box,optical_path,sar_pseudocolor_path,notes
GM_RM017,216,366,gm17supp_000176_000366_det1,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.981645,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"538.565,287.245,799.718,395.107",cx=1285.305;cy=1009.873;w=169.732;h=82.377;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000366.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,217,366,gm17supp_000176_000366_det2,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.970287,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"273.887,285.327,506.698,384.279",cx=1129.813;cy=941.987;w=182.942;h=84.323;heading=356,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000366.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,218,366,gm17supp_000176_000366_det3,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.912259,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"116.934,315.446,291.802,379.227",cx=963.924;cy=877.103;w=181.926;h=79.51;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000366.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,219,367,gm_rm017_00084,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.98165,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"538.564,287.243,799.715,395.103",cx=1285.375;cy=1006.4;w=155.625;h=85.52;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000367.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,220,367,gm_rm017_00085,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.970241,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"273.884,285.327,506.696,384.274",cx=1132.548;cy=943.4;w=163.953;h=76.067;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000367.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,221,367,gm_rm017_00086,176,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.928336,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"117.461,315.134,292.1,379.753",cx=968.249;cy=878.722;w=167.542;h=77.111;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000367.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,222,368,gm17supp_000177_000368_det1,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.971338,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"563.231,283.742,799.592,392.958",cx=1293.974;cy=1006.677;w=157.239;h=83.458;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000368.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,223,368,gm17supp_000177_000368_det2,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.967852,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"131.871,310.249,308.766,376.993",cx=977.177;cy=878.369;w=174.077;h=74.023;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000368.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,224,368,gm17supp_000177_000368_det3,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.977011,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"294.049,282.71,524.704,381.047",cx=1139.548;cy=942.787;w=173.768;h=81.323;heading=-6,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000368.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,225,369,gm_rm017_00087,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.971276,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"563.233,283.742,799.595,392.962",cx=1296.485;cy=1010.562;w=150.803;h=70.8;heading=181,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000369.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,226,369,gm_rm017_00088,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.967832,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"131.865,310.25,308.77,376.993",cx=980.082;cy=879.107;w=163.673;h=75.987;heading=179,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000369.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,227,369,gm_rm017_00089,177,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.976966,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"294.048,282.711,524.706,381.043",cx=1135.602;cy=942.273;w=162.832;h=77.058;heading=174,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000369.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,228,370,gm17supp_000178_000370_det1,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.970533,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"588.7,280.795,799.811,391.581",cx=1307.319;cy=1008.513;w=146.684;h=73.103;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000370.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,229,370,gm17supp_000178_000370_det2,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.976417,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"311.954,280.293,547.285,380.552",cx=1150.939;cy=943.927;w=165.845;h=70.3;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000370.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,230,370,gm17supp_000178_000370_det3,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.984977,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"147.878,308.705,329.527,375.923",cx=991.806;cy=876.892;w=170.045;h=77.894;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000370.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,231,371,gm_rm017_00090,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.970556,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"588.694,280.795,799.811,391.582",cx=1308.5;cy=1008.457;w=146.25;h=71.647;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000371.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,232,371,gm_rm017_00091,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.976428,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"311.955,280.294,547.283,380.551",cx=1152.908;cy=943.743;w=146.453;h=74.638;heading=175,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000371.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,233,371,gm_rm017_00092,178,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.985025,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"147.876,308.705,329.538,375.921",cx=998.5;cy=878.306;w=162;h=78.61;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000371.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,234,372,gm17supp_000179_000372_det1,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.972405,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"333.24,283.678,569.26,381.775",cx=1167.105;cy=941.444;w=173.242;h=75.242;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000372.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,235,372,gm17supp_000179_000372_det2,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.989569,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"614.115,284.798,799.651,392.709",cx=1319.8;cy=1010.525;w=161;h=66.75;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000372.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,236,372,gm17supp_000179_000372_det3,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.951971,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"164.258,310.422,343.952,377.454",cx=1010.409;cy=876.567;w=194.666;h=70.198;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000372.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,237,373,gm_rm017_00093,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.972286,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"333.24,283.686,569.259,381.771",cx=1172.077;cy=943.364;w=171.513;h=69.417;heading=175,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000373.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,238,373,gm_rm017_00094,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.989519,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"614.115,284.797,799.648,392.703",cx=1331.4;cy=1010.018;w=158.053;h=78.484;heading=5,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000373.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,239,373,gm_rm017_00095,179,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.951848,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"164.262,310.425,343.949,377.451",cx=1006.15;cy=878.52;w=158.9;h=80.44;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000373.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,240,374,gm17supp_000180_000374_det1,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.958611,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"353.433,284.322,591.535,382.939",cx=1179.7;cy=944.002;w=175.232;h=73.526;heading=356,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000374.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,241,374,gm17supp_000180_000374_det2,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.962051,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"180.609,310.099,366.966,378.5",cx=1015.806;cy=875.966;w=168.381;h=82.565;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000374.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,242,374,gm17supp_000180_000374_det3,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.98475,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"641.388,287.679,799.489,393.003",cx=1331.725;cy=1006.575;w=154.05;h=77.45;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000374.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,243,375,gm_rm017_00096,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.958578,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"353.434,284.321,591.533,382.936",cx=1182.299;cy=946.874;w=164.543;h=73.608;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000375.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,244,375,gm_rm017_00097,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.962064,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"180.61,310.101,366.972,378.497",cx=1033.68;cy=879.549;w=169.64;h=76.002;heading=179,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000375.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,245,375,gm_rm017_00098,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984766,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"641.384,287.679,799.492,393.004",cx=1339.294;cy=1005.913;w=153.61;h=83.2;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000375.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,246,376,gm17supp_000180_000376_det1,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.958611,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"353.433,284.322,591.535,382.939",cx=1180.035;cy=945.461;w=166.123;h=72.297;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,247,376,gm17supp_000180_000376_det2,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.962051,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"180.609,310.099,366.966,378.5",cx=1032.906;cy=878.682;w=181.542;h=79.274;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,248,376,gm17supp_000180_000376_det3,180,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.98475,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"641.388,287.679,799.489,393.003",cx=1342.226;cy=1007.484;w=159.032;h=70.903;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000376.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,249,377,gm_rm017_00099,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.978795,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"196.5,310.653,384.262,379.882",cx=1039.6;cy=874.5;w=162.68;h=80;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,250,377,gm_rm017_00100,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.969849,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"373.727,282.417,614.978,382.529",cx=1204.215;cy=944.267;w=173.041;h=71.6;heading=175,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,251,377,gm_rm017_00101,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.97995,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"667.979,291.111,799.792,392.028",cx=1348.983;cy=1007.298;w=147.425;h=69.502;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000377.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,252,378,gm17supp_000181_000378_det1,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.978819,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"196.499,310.646,384.275,379.885",cx=1040.745;cy=879.052;w=160.342;h=74.161;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,253,378,gm17supp_000181_000378_det2,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.969867,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"373.722,282.418,614.976,382.533",cx=1195.374;cy=945.429;w=162.935;h=66.155;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,254,378,gm17supp_000181_000378_det3,181,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.980024,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"667.982,291.108,799.787,392.031",cx=1353.751;cy=1010.026;w=158.879;h=67.752;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000378.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,255,379,gm_rm017_00102,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.963593,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"211.301,313.652,404.498,381.018",cx=1044.93;cy=873.058;w=175.518;h=90.351;heading=179,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,256,379,gm_rm017_00103,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.964232,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"393.201,283.212,638.699,384.68",cx=1211.993;cy=942.72;w=178.408;h=77.873;heading=175,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,257,379,gm_rm017_00104,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984327,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"695.589,299.584,799.674,394.018",cx=1363.789;cy=1006.373;w=153.749;h=79.147;heading=177,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000379.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,258,380,gm17supp_000182_000380_det1,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.963692,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"211.304,313.649,404.5,381.022",cx=1059.061;cy=882.835;w=176.839;h=72.232;heading=0,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,259,380,gm17supp_000182_000380_det2,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.964194,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"393.197,283.213,638.694,384.681",cx=1209.306;cy=943;w=163.258;h=73.516;heading=-6,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,260,380,gm17supp_000182_000380_det3,182,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0008,paired_optical_object_sar_gt,,true,true,false,false,0.984404,oty1t_obj_GM_RM017_bytetrack_bt_0008,4,"695.59,299.579,799.674,394.017",cx=1366.05;cy=1009.825;w=149.6;h=67.05;heading=-3,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000380.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,261,381,gm_rm017_00105,183,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0012,paired_optical_object_sar_gt,,true,true,false,false,0.955777,oty1t_obj_GM_RM017_bytetrack_bt_0012,4,"228.471,313.733,423.473,380.575",cx=1069.311;cy=879.732;w=159.785;h=78.98;heading=178,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000381.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,262,381,gm_rm017_00106,183,optical_review_linked_gt,false,true,true,true,oty1t_obj_GM_RM017_bytetrack_bt_0010,paired_optical_object_sar_gt,,true,true,false,false,0.973567,oty1t_obj_GM_RM017_bytetrack_bt_0010,4,"416.032,282.812,662.715,384.129",cx=1220.12;cy=943.178;w=165.233;h=72.533;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000381.png,Successful posthoc optical-object to SAR-GT correspondence sample; not identity truth and not runtime construction input.
GM_RM017,263,381,gm_rm017_00107,183,optical_review_linked_gt,false,true,true,true,,no_oty_iou_match,best_oty_iou_below_0.05,false,true,false,true,0,,4,"723.566,317.239,799.71,382.68",cx=1375.737;cy=1009.311;w=146.953;h=71.356;heading=176,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000381.png,"Review optical bbox exists and OTY frame candidates exist, but no primary observation box reaches the posthoc pairing IoU gate."
