subject_frame_id,subject_name,pair_id,sar_frame,split,source_region_id,posthoc_evaluation_label,subject_motion_model,persistent_subject_status,relative_aspect_angle_deg,aspect_angle_ci_width_deg,aspect_observability_status,absolute_range_m_grid,center_x,center_y,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio,counterfactual_role
fixed_known_non_vehicle_N005_sar000355,fixed_known_non_vehicle_N005,WGV35A_PAIR_0090,355,calibration,E0_R1_REG_000355_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.463636,1.10774,OBSERVABLE_HIGH,42.2242,1196.566369,1166.397906,552369,49.660072,0.970058,0.055471,0.055471,0,0.851119,1.830315,3.700808,4.136765,1.747908,0,0,5.167011,2.144581,-7.688504,2.549762,4.439122,6.775587,-177.78356,2.915276,77.683471,0.169403,2.416941,296,29.568362,0,552369,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000355,fixed_strong_scatterer,WGV35A_PAIR_0090,355,calibration,E0_R1_REG_000355_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.463636,1.10774,OBSERVABLE_HIGH,42.2242,1132.158395,1164.457828,545930,48.883415,0.954887,0.035279,0.035279,0,0.866129,2.15682,4.278178,4.25639,1.839743,0,0,5.221087,2.307135,-7.114194,0.712402,2.51589,6.692501,-177.35736,3.341476,79.868013,0.1624,2.277491,263,26.16603,0,545930,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000355,fixed_linear_structure,WGV35A_PAIR_0090,355,calibration,E0_R1_REG_000355_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,73.463636,1.10774,OBSERVABLE_HIGH,42.2242,1461.700834,848.735721,581000,52.60775,1.027638,0.138175,0.138175,0,0.816583,1.774707,2.885583,2.508476,1.707312,0,0,2.726259,2.123028,-0.648585,12.701051,12.441494,-2.635638,179.478918,0.177754,56.918111,0.242928,1.349815,217,21.831864,471451.004353,109548.995647,4.303563,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000356,fixed_known_non_vehicle_N005,WGV35A_PAIR_0094,356,calibration,E0_R1_REG_000356_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.957179,0.997773,OBSERVABLE_HIGH,42.376628,1196.566369,1166.397906,512737,46.080437,0.966616,0.047632,0.047632,0,0.843743,1.980384,4.012658,4.168925,1.75867,0,0,5.215474,2.154697,-7.589896,2.485421,4.176132,6.807625,-176.514474,4.786457,78.952557,0.154792,2.425023,260,25.962873,0,512737,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000356,fixed_strong_scatterer,WGV35A_PAIR_0094,356,calibration,E0_R1_REG_000356_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.957179,0.997773,OBSERVABLE_HIGH,42.376628,1132.158395,1164.457828,501468,45.381718,0.951959,0.032489,0.032489,0,0.855979,2.102567,4.188193,4.241874,1.854706,0,0,5.356842,2.299856,-7.041755,0.626026,2.240336,6.705156,-178.985984,2.314947,81.496637,0.154892,2.336048,231,23.227753,0,501468,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000356,fixed_linear_structure,WGV35A_PAIR_0094,356,calibration,E0_R1_REG_000356_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,74.957179,0.997773,OBSERVABLE_HIGH,42.376628,1461.700834,848.735721,546528,49.263386,1.033384,0.140346,0.140346,0,0.81083,1.782504,2.287254,1.694575,1.633205,0,0,2.311319,2.038281,-0.386064,12.533655,12.282118,-2.52807,-171.716602,9.584329,65.722591,0.375273,1.239323,193,19.329768,379926.009597,166601.990403,2.280441,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000357,fixed_known_non_vehicle_N005,WGV35A_PAIR_0097,357,calibration,E0_R1_REG_000357_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.202908,0.969728,OBSERVABLE_HIGH,42.595317,1196.566369,1166.397906,526108,47.624512,0.961974,0.051326,0.051326,0,0.850825,1.6415,3.775404,4.143609,1.751945,0,0,4.996142,2.092466,-7.505365,2.349445,3.826932,6.870588,-178.443738,2.812589,77.023293,0.151005,2.397074,233,23.435221,0,526108,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000357,fixed_strong_scatterer,WGV35A_PAIR_0097,357,calibration,E0_R1_REG_000357_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.202908,0.969728,OBSERVABLE_HIGH,42.595317,1132.158395,1164.457828,516922,46.933174,0.94801,0.032776,0.032776,0,0.867185,2.127077,4.175654,4.248058,1.885335,0,0,5.579554,2.372387,-7.009717,0.484184,1.899848,6.764698,179.603835,0.860162,82.906818,0.15058,2.34967,214,21.588685,0,516922,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000357,fixed_linear_structure,WGV35A_PAIR_0097,357,calibration,E0_R1_REG_000357_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.202908,0.969728,OBSERVABLE_HIGH,42.595317,1461.700834,848.735721,570116,51.38958,1.038026,0.154047,0.154047,0,0.806252,1.735908,2.473535,1.4657,1.567518,0,0,2.104866,2.012645,-0.002954,12.198376,11.943975,-2.478274,-177.515752,3.740575,59.923441,0.454796,1.133082,237,23.736554,288807.004977,281308.995023,1.026654,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000358,fixed_known_non_vehicle_N005,WGV35A_PAIR_0100,358,calibration,E0_R1_REG_000358_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.934703,0.756761,OBSERVABLE_HIGH,42.797695,1196.566369,1166.397906,528382,47.83036,0.961322,0.058115,0.058115,0,0.839878,1.852928,3.696869,4.092256,1.71684,0,0,5.045837,2.03898,-7.331999,2.295478,3.686086,6.740934,-175.405107,5.615077,80.061924,0.143985,2.505647,278,27.961337,0,528382,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000358,fixed_strong_scatterer,WGV35A_PAIR_0100,358,calibration,E0_R1_REG_000358_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.934703,0.756761,OBSERVABLE_HIGH,42.797695,1132.158395,1164.457828,518979,47.119938,0.947044,0.040585,0.040585,0,0.850669,1.954685,4.102931,4.273212,1.833082,0,0,5.732123,2.263339,-6.859784,0.432975,1.767182,6.642377,-178.868036,2.152148,81.378689,0.137876,2.510512,247,24.917781,0,518979,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000358,fixed_linear_structure,WGV35A_PAIR_0100,358,calibration,E0_R1_REG_000358_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,77.934703,0.756761,OBSERVABLE_HIGH,42.797695,1461.700834,848.735721,570900,51.679188,1.038678,0.168734,0.168734,0,0.798109,1.755422,2.549988,1.206837,1.505638,0,0,1.720022,1.914351,0.292845,12.070612,11.779855,-2.649614,-172.538802,8.481382,64.900391,0.544341,1.178822,241,24.239864,204284.899619,366615.100381,0.557219,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000359,fixed_known_non_vehicle_N005,WGV35A_PAIR_0103,359,calibration,E0_R1_REG_000359_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.296571,1.075786,OBSERVABLE_HIGH,42.859872,1196.566369,1166.397906,549794,49.768623,0.961581,0.061555,0.061555,0,0.83457,1.681228,3.437617,3.819338,1.696617,0,0,4.650451,1.932493,-7.302544,2.261284,3.585168,6.751824,-177.356644,3.776195,78.110387,0.145973,2.418909,247,24.843346,0,549794,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000359,fixed_strong_scatterer,WGV35A_PAIR_0103,359,calibration,E0_R1_REG_000359_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.296571,1.075786,OBSERVABLE_HIGH,42.859872,1132.158395,1164.457828,541846,49.196114,0.95052,0.045578,0.045578,0,0.844893,1.775547,3.862798,4.212821,1.797359,0,0,5.655555,2.156826,-6.847977,0.415594,1.687058,6.649913,-175.397536,5.735303,77.908189,0.129795,2.657454,216,21.790449,0,541846,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000359,fixed_linear_structure,WGV35A_PAIR_0103,359,calibration,E0_R1_REG_000359_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,78.296571,1.075786,OBSERVABLE_HIGH,42.859872,1461.700834,848.735721,590040,53.411785,1.031971,0.151172,0.151172,0,0.804805,1.773849,2.706983,1.049795,1.560881,0,0,1.819079,1.996191,0.38775,12.006933,11.723321,-2.623075,-172.270065,8.862774,65.169128,0.565725,1.15033,228,22.932319,183253.047462,406786.952538,0.450489,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000360,fixed_known_non_vehicle_N005,WGV35A_PAIR_0106,360,calibration,E0_R1_REG_000360_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.168433,0.821327,OBSERVABLE_HIGH,43.02475,1196.566369,1166.397906,512768,46.083221,0.984348,0.074503,0.074503,0,0.812518,1.553929,3.255707,3.488682,1.595715,0,0,3.993935,1.719809,-7.255457,2.165065,3.303783,6.812795,-175.061528,6.238207,80.405503,0.160537,2.333774,225,22.467871,0,512768,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000360,fixed_strong_scatterer,WGV35A_PAIR_0106,360,calibration,E0_R1_REG_000360_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.168433,0.821327,OBSERVABLE_HIGH,43.02475,1132.158395,1164.457828,501193,45.356834,0.968832,0.051765,0.051765,0,0.818648,1.579942,3.788945,4.034668,1.558867,0,0,5.20768,1.751246,-6.851262,0.305828,1.403742,6.712885,-176.066992,5.232743,78.577645,0.103744,3.017069,199,20.010055,0,501193,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000360,fixed_linear_structure,WGV35A_PAIR_0106,360,calibration,E0_R1_REG_000360_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,80.168433,0.821327,OBSERVABLE_HIGH,43.02475,1461.700834,848.735721,542123,48.866325,1.043795,0.148008,0.148008,0,0.802184,1.752506,2.59094,1.139077,1.570486,0,0,1.804457,2.035825,0.65329,11.730272,11.472498,-2.531377,-171.147715,10.15202,66.291478,0.545865,1.1352,214,21.433007,98510.02751,443612.97249,0.222063,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000361,fixed_known_non_vehicle_N005,WGV35A_PAIR_0109,361,guard,E0_R1_REG_000361_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.472382,0.500225,OBSERVABLE_HIGH,43.243708,1196.566369,1166.397906,479703,43.127125,0.971866,0.076328,0.076328,0,0.819483,1.621154,3.47992,3.594721,1.559398,0,0,4.04554,1.702143,-7.144269,2.06767,3.106862,6.757459,-175.292693,5.392357,80.174338,0.13631,2.392845,284,28.369644,0,479703,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000361,fixed_strong_scatterer,WGV35A_PAIR_0109,361,guard,E0_R1_REG_000361_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.472382,0.500225,OBSERVABLE_HIGH,43.243708,1132.158395,1164.457828,473219,42.372761,0.954866,0.0488,0.0488,0,0.832045,2.010414,4.26111,4.435737,1.835022,0,0,6.131442,2.227426,-6.779114,0.180044,1.185925,6.677004,-175.430484,5.254566,77.941137,0.112007,2.684491,255,25.370105,0,473219,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000361,fixed_linear_structure,WGV35A_PAIR_0109,361,guard,E0_R1_REG_000361_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.472382,0.500225,OBSERVABLE_HIGH,43.243708,1461.700834,848.735721,503872,45.62405,1.028134,0.159634,0.159634,0,0.805647,1.753568,2.800785,1.331969,1.621678,0,0,1.99411,2.05247,0.971504,11.453092,11.181366,-2.663491,-175.689811,4.995239,61.749382,0.461661,1.100357,256,25.755564,26198.934617,477673.065383,0.054847,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000362,fixed_known_non_vehicle_N005,WGV35A_PAIR_0112,362,guard,E0_R1_REG_000362_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.625698,0.496847,OBSERVABLE_MEDIUM,43.273365,1196.566369,1166.397906,487727,43.679653,1.016616,0.078273,0.078273,0,0.815748,1.530254,3.509181,3.687774,1.439673,0,0,4.12801,1.581665,-7.127521,2.0642,3.148343,6.719406,-174.476573,5.626839,80.990458,0.148158,2.62924,251,24.976616,0,487727,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000362,fixed_strong_scatterer,WGV35A_PAIR_0112,362,guard,E0_R1_REG_000362_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.625698,0.496847,OBSERVABLE_MEDIUM,43.273365,1132.158395,1164.457828,473263,42.251854,0.983384,0.037318,0.037318,0,0.856473,1.971152,4.166114,4.437502,1.865899,0,0,5.847291,2.29632,-6.749294,0.143206,1.191891,6.644763,-175.341436,4.761976,77.852089,0.138262,2.54337,232,23.013818,0,473263,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000362,fixed_linear_structure,WGV35A_PAIR_0112,362,guard,E0_R1_REG_000362_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,81.625698,0.496847,OBSERVABLE_MEDIUM,43.273365,1461.700834,848.735721,517863,46.233639,1.076058,0.161682,0.161682,0,0.798821,1.750513,2.624684,1.260431,1.590268,0,0,1.854328,2.031365,1.00951,11.4293,11.132913,-2.776014,-177.908559,2.194853,59.530634,0.513215,1.065056,230,22.815423,24283.141861,493579.858139,0.049198,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000363,fixed_known_non_vehicle_N005,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.548858,0.591604,OBSERVABLE_MEDIUM,43.57028,1196.566369,1166.397906,483307,43.451138,1.010275,0.057538,0.057538,0,0.847475,1.709722,3.910772,4.240731,1.773461,0,0,5.019501,2.022344,-7.070665,1.846134,2.730919,6.778244,-172.429508,7.005993,83.037523,0.141209,2.48486,265,26.471675,0,483307,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000363,fixed_strong_scatterer,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.548858,0.591604,OBSERVABLE_MEDIUM,43.57028,1132.158395,1164.457828,468174,42.530342,0.988866,0.029251,0.029251,0,0.87134,1.91667,4.24939,4.32984,1.886361,0,0,5.561141,2.375992,-6.786041,-0.070133,0.794011,6.739794,178.405677,2.158822,84.104976,0.126389,2.345637,249,25.133236,0,468174,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000363,fixed_linear_structure,WGV35A_PAIR_0115,363,guard,E0_R1_REG_000363_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,83.548858,0.591604,OBSERVABLE_MEDIUM,43.57028,1461.700834,848.735721,523875,47.098354,1.095076,0.174234,0.174234,0,0.799441,1.757414,2.734169,1.226394,1.624946,0,0,1.688358,2.066869,1.438696,10.920476,10.648604,-2.816711,-175.83529,3.600211,61.603903,0.496331,1.156969,241,24.074241,0,523875,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000364,fixed_known_non_vehicle_N005,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.490382,0.750823,OBSERVABLE_MEDIUM,43.726661,1196.566369,1166.397906,455187,41.219505,0.968405,0.035588,0.035588,0,0.854063,1.904245,4.184747,4.207824,1.823034,0,0,5.346393,2.280721,-6.971367,1.777791,2.544546,6.729471,-175.029207,4.592858,80.437824,0.149707,2.350244,238,23.946794,0,455187,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000364,fixed_strong_scatterer,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.490382,0.750823,OBSERVABLE_MEDIUM,43.726661,1132.158395,1164.457828,452152,40.94838,0.962035,0.025629,0.025629,0,0.861673,2.05785,4.198634,4.261293,1.910262,0,0,5.412153,2.492124,-6.706764,-0.146117,0.603127,6.681188,-179.113004,0.509061,81.623657,0.170709,2.179183,215,21.634567,0,452152,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000364,fixed_linear_structure,WGV35A_PAIR_0118,364,guard,E0_R1_REG_000364_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.490382,0.750823,OBSERVABLE_MEDIUM,43.726661,1461.700834,848.735721,503640,45.752182,1.074895,0.175781,0.175781,0,0.7899,1.714625,2.466584,1.20037,1.560758,0,0,1.692097,1.930534,1.656595,10.778032,10.525889,-2.848849,-171.774157,7.847908,65.665036,0.519299,1.082725,223,22.508882,0,503640,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000365,fixed_known_non_vehicle_N005,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1196.566369,1166.397906,471375,42.378407,0.99634,0.031197,0.031197,0,0.872254,1.824717,4.431961,4.314863,1.859369,0,0,5.515859,2.344044,-6.933286,1.758322,2.532107,6.689588,179.294208,1.291989,74.761239,0.157947,2.343728,234,23.374989,0,471375,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000365,fixed_strong_scatterer,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1132.158395,1164.457828,463369,42.093842,0.98965,0.02371,0.02371,0,0.876268,1.844202,4.014986,4.285479,1.858755,0,0,5.408792,2.422109,-6.685196,-0.145321,0.612616,6.658653,-179.797684,0.383881,82.308337,0.147897,2.238621,213,21.499516,0,463369,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000365,fixed_linear_structure,WGV35A_PAIR_0121,365,guard,E0_R1_REG_000365_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,84.015776,0.717491,OBSERVABLE_MEDIUM,43.761633,1461.700834,848.735721,524736,47.175762,1.109129,0.173065,0.173065,0,0.796976,1.723471,2.413034,1.14301,1.597283,0,0,1.580657,1.988929,1.690593,10.774363,10.513629,-2.899761,-171.96528,7.448523,65.473913,0.507255,1.186093,222,22.176271,0,524736,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000366,fixed_known_non_vehicle_N005,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1196.566369,1166.397906,461954,41.832291,0.993672,0.031513,0.031513,0,0.859048,1.809069,4.199218,4.244942,1.828978,0,0,5.610765,2.3209,-6.83785,1.568287,2.043922,6.711043,-179.333403,0.206957,76.133628,0.167042,2.410199,210,21.129524,0,461954,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1132.158395,1164.457828,457667,41.575855,0.987581,0.021802,0.021802,0,0.862711,1.930951,4.083677,4.193126,1.893068,0,0,5.316642,2.421259,-6.656729,-0.355183,0.112486,6.665249,176.970467,3.489173,85.540186,0.148302,2.205376,195,19.682655,0,457667,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,E0_R1_REG_000366_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.408118,0.693537,OBSERVABLE_MEDIUM,44.129754,1461.700834,848.735721,510929,46.414333,1.102513,0.163517,0.163517,0,0.795334,1.712413,2.468169,1.387657,1.56717,0,0,1.794637,1.973518,2.172542,10.228935,10.051408,-2.884485,-174.723774,4.816586,62.715419,0.422956,1.052831,222,22.407946,0,510929,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000367,fixed_known_non_vehicle_N005,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1196.566369,1166.397906,470529,42.412926,0.995691,0.031278,0.031278,0,0.868181,1.823632,4.328486,4.344814,1.83561,0,0,5.825938,2.333042,-6.774898,1.53209,2.070313,6.63026,179.740506,1.686818,75.207537,0.12684,2.487724,235,23.536246,0,470529,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000367,fixed_strong_scatterer,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1132.158395,1164.457828,473068,42.193008,0.990528,0.025419,0.025419,0,0.870457,1.960208,4.087276,4.258578,1.910984,0,0,5.337487,2.488491,-6.611887,-0.393277,0.138074,6.622134,-177.203254,1.369422,79.713907,0.166329,2.155221,224,22.198438,0,473068,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000367,fixed_linear_structure,WGV35A_PAIR_0126,367,guard,E0_R1_REG_000367_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,85.565637,1.102981,OBSERVABLE_MEDIUM,44.219914,1461.700834,848.735721,516782,46.916206,1.10141,0.174217,0.174217,0,0.787072,1.727378,2.514564,1.081807,1.571572,0,0,1.530818,1.968035,2.270262,10.162023,9.947302,-3.07766,-171.447779,7.124897,65.991414,0.561131,1.230643,184,18.560549,0,516782,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000368,fixed_known_non_vehicle_N005,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1196.566369,1166.397906,471760,42.008904,0.985329,0.033304,0.033304,0,0.858387,4.470066,1.886085,4.399306,1.89614,0,0,5.704953,2.384033,-6.788218,1.444968,-6.788218,1.444968,93.388959,88.779252,11.14401,0.13562,2.435137,266,26.318393,0,471760,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000368,fixed_strong_scatterer,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1132.158395,1164.457828,477458,42.813667,1.004205,0.052367,0.052367,0,0.856855,4.372493,1.816433,4.458147,1.808814,0,0,5.793328,2.320044,-6.665507,-0.484274,-6.665507,-0.484274,90.4505,88.282289,7.939847,0.130135,2.504972,329,32.779372,0,477458,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000368,fixed_linear_structure,WGV35A_PAIR_0130,368,guard,E0_R1_REG_000368_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.243748,0.639295,OBSERVABLE_MEDIUM,44.369756,1461.700834,848.735721,471804,42.455143,0.995795,0.041483,0.041483,0,0.861235,3.948501,1.787949,4.259095,1.864481,0,0,5.174175,2.396894,2.473689,9.768214,2.473689,9.768214,83.397124,81.228913,39.163683,0.15459,2.164004,220,21.996261,0,471804,0,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000369,fixed_known_non_vehicle_N005,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1196.566369,1166.397906,490147,43.939667,0.98873,0.032631,0.032631,0,0.866656,4.412158,1.799555,4.467831,1.863139,0,0,5.850458,2.43429,-6.813191,1.486418,-6.813191,1.486418,97.43539,84.745037,7.097579,0.158826,2.482605,234,23.307934,0,490147,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000369,fixed_strong_scatterer,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1132.158395,1164.457828,500617,44.866196,1.009579,0.0544,0.0544,0,0.864466,4.429194,1.763606,4.406631,1.813752,0,0,5.6024,2.237184,-6.687529,-0.433394,-6.687529,-0.433394,89.250234,87.069807,6.739581,0.12623,2.504088,324,32.263847,0,500617,0,world_fixed_background_aspect_control
fixed_linear_structure_sar000369,fixed_linear_structure,WGV35A_PAIR_0133,369,guard,E0_R1_REG_000369_0044,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,86.155372,0.756779,OBSERVABLE_MEDIUM,44.268762,1461.700834,848.735721,493142,44.014816,0.990421,0.035702,0.035702,0,0.865082,4.32241,2.012007,4.305222,1.98346,0,0,5.388591,2.623331,2.357833,9.899945,2.357833,9.899945,91.472297,89.29187,31.08851,0.124367,2.061665,212,21.024237,2618.902816,490523.097184,0.005339,world_fixed_background_aspect_control
fixed_known_non_vehicle_N005_sar000370,fixed_known_non_vehicle_N005,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0043,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1196.566369,1166.397906,487015,43.998104,0.985162,0.039931,0.039931,0,0.856829,1.770182,4.339415,4.341865,1.821523,0,0,5.721706,2.393887,-6.678505,1.297282,1.641296,6.602387,-179.720185,2.234217,75.746846,0.136784,2.38782,269,27.002339,0,487015,0,world_fixed_background_aspect_control
fixed_strong_scatterer_sar000370,fixed_strong_scatterer,WGV35A_PAIR_0135,370,guard,E0_R1_REG_000370_0045,negative,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,87.065137,0.748661,OBSERVABLE_MEDIUM,44.655267,1132.158395,1164.457828,486111,44.039772,0.986095,0.042399,0.042399,0,0.857475,1.864691,4.46606,4.332949,1.840082,0,0,5.370198,2.414119,-6.601545,-0.629198,-0.286585,6.625267,-174.112848,3.37312,76.623501,0.135457,2.229986,283,28.487447,0,486111,0,world_fixed_background_aspect_control
