region_id,pair_id,sar_frame,split,family,variant,comparison_group,geometry_basis,center_x,center_y,width_px,height_px,width_m_grid,height_m_grid,angle_deg,body_axis_source,heading_confidence,sar_motion_heading_deg,rotation_relative_to_body_deg,area_ratio_to_gt,offset_axis,offset_px_local_range,offset_px_local_azimuth,offset_px_body_long,offset_px_body_short,offset_m_local_range,offset_m_local_azimuth,offset_m_body_long,offset_m_body_short,offset_fraction_body_length,offset_fraction_body_width,scale_ratio,source_role,gt_overlap_allowed,background_source,outer_polygon,inner_polygon,metric_mapping_status,pixel_to_meter_status,sar_resolution_status
E0_R1_REG_000351_0042,WGV35A_PAIR_0079,351,calibration,MATCHED_BACKGROUND_CONTROL,matched_linear_structure_background_same_area,matched_same_frame_control,same_area_same_orientation_similar_range,1405,986,158.83115,69.254939,4.764934,2.077648,-109.327303,UNRESOLVED,LOW,1.575819,0,0.840716,,-170.236309,350.904708,-170.236309,350.904708,-5.107089,10.527141,-5.107089,10.527141,-1.071807,5.066855,1,background_control,false,matched_linear;range_delta_px=13.977845;valid_fraction=1,1398.607723:1072.400428;1346.040315:922.52047;1411.392277:899.599572;1463.959685:1049.47953,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000351_0043,WGV35A_PAIR_0079,351,calibration,FIXED_HARD_NEGATIVE,fixed_known_non_vehicle_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1196.566369,1166.397906,158.83115,69.254939,4.764934,2.077648,-109.327303,UNRESOLVED,LOW,1.575819,0,0.840716,,-271.483544,94.512469,-271.483544,94.512469,-8.144506,2.835374,-8.144506,2.835374,-1.709259,1.364704,1,hard_negative_control,false,N005_component:COMP_BG_000261_001,1190.174092:1252.798334;1137.606684:1102.918376;1202.958646:1079.997478;1255.526054:1229.877436,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000351_0044,WGV35A_PAIR_0079,351,calibration,FIXED_HARD_NEGATIVE,fixed_linear_structure_background_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1461.700834,848.735721,158.83115,69.254939,4.764934,2.077648,-109.327303,UNRESOLVED,LOW,1.575819,0,0.840716,,-59.473726,449.839622,-59.473726,449.839622,-1.784212,13.495189,-1.784212,13.495189,-0.374446,6.495416,1,hard_negative_control,false,N005_component:COMP_BG_000257_020,1455.308557:935.136149;1402.741149:785.256191;1468.093111:762.335293;1520.660519:912.215251,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000351_0045,WGV35A_PAIR_0079,351,calibration,FIXED_HARD_NEGATIVE,fixed_strong_scatterer_background_same_area,fixed_hard_negative_control,n005_or_fixed_background_same_body_support,1132.158395,1164.457828,158.83115,69.254939,4.764934,2.077648,-109.327303,UNRESOLVED,LOW,1.575819,0,0.840716,,-248.336075,34.376409,-248.336075,34.376409,-7.450082,1.031292,-7.450082,1.031292,-1.563523,0.496375,1,hard_negative_control,false,N005_component:COMP_BG_000251_001,1125.766118:1250.858256;1073.19871:1100.978298;1138.550672:1078.0574;1191.11808:1227.937358,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0001,WGV35A_PAIR_0082,352,calibration,GT_ORIGINAL,axis_aligned_gt_original,vehicle_reference,axis_aligned_sar_gt_bbox,1027.3575,946.583,165.109,75,4.95327,2.25,0,UNRESOLVED,MEDIUM,1.172808,108.251707,1,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,944.803:909.083;1109.912:909.083;1109.912:984.083;944.803:984.083,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0002,WGV35A_PAIR_0082,352,calibration,BODY_ALIGNED_REFERENCE,body_axis_reference,vehicle_reference,UNRESOLVED_body_support,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0003,WGV35A_PAIR_0082,352,calibration,BODY_SCALE,body_support_scale_0.75,body_scale_response,same_center_body_axis_scale,1027.3575,946.583,119.123363,51.941204,3.573701,1.558236,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.499663,,-0,0,-0,0,-0,0,-0,0,-0,0,0.75,vehicle_reference_or_perturbation,true,,1021.347732:1011.281908;984.039236:898.151666;1033.367268:881.884092;1070.675764:995.014334,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0004,WGV35A_PAIR_0082,352,calibration,BODY_SCALE,body_support_scale_1.25,body_scale_response,same_center_body_axis_scale,1027.3575,946.583,198.538938,86.568674,5.956168,2.59706,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.387952,,-0,0,-0,0,-0,0,-0,0,-0,0,1.25,vehicle_reference_or_perturbation,true,,1017.34122:1054.414514;955.160394:865.864111;1037.37378:838.751486;1099.554606:1027.301889,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0005,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_range_-0.90m,metric_translation_surface,same_area_metric_grid_shift,1036.753263,975.073694,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_range,-30,-0,-30,-0,-0.9,-0,-0.9,-0,-0.18888,-0,1,vehicle_reference_or_perturbation,true,,1028.740239:1061.338905;978.995578:910.498582;1044.766287:888.808483;1094.510948:1039.648805,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0006,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_range_-0.45m,metric_translation_surface,same_area_metric_grid_shift,1032.055381,960.828347,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_range,-15,-0,-15,-0,-0.45,-0,-0.45,-0,-0.09444,-0,1,vehicle_reference_or_perturbation,true,,1024.042358:1047.093558;974.297696:896.253236;1040.068405:874.563136;1089.813067:1025.403458,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0007,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_range_+0.00m,metric_translation_surface,same_area_metric_grid_shift,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_range,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0008,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_range_+0.45m,metric_translation_surface,same_area_metric_grid_shift,1022.659619,932.337653,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_range,15,0,15,0,0.45,0,0.45,0,0.09444,0,1,vehicle_reference_or_perturbation,true,,1014.646595:1018.602864;964.901933:867.762542;1030.672642:846.072442;1080.417304:996.912764,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0009,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_range_+0.90m,metric_translation_surface,same_area_metric_grid_shift,1017.961737,918.092306,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_range,30,0,30,0,0.9,0,0.9,0,0.18888,0,1,vehicle_reference_or_perturbation,true,,1009.948713:1004.357517;960.204052:853.517195;1025.974761:831.827095;1075.719422:982.667418,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0010,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_azimuth_-0.90m,metric_translation_surface,same_area_metric_grid_shift,998.866806,955.978763,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_azimuth,0,-30,0,-30,0,-0.9,0,-0.9,0,-0.433182,1,vehicle_reference_or_perturbation,true,,990.853782:1042.243974;941.109121:891.403652;1006.87983:869.713552;1056.624491:1020.553874,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0011,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_azimuth_-0.45m,metric_translation_surface,same_area_metric_grid_shift,1013.112153,951.280881,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_azimuth,0,-15,0,-15,0,-0.45,0,-0.45,0,-0.216591,1,vehicle_reference_or_perturbation,true,,1005.099129:1037.546093;955.354468:886.70577;1021.125177:865.01567;1070.869838:1015.855993,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0012,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_azimuth_+0.00m,metric_translation_surface,same_area_metric_grid_shift,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_azimuth,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0013,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_azimuth_+0.45m,metric_translation_surface,same_area_metric_grid_shift,1041.602847,941.885119,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_azimuth,-0,15,-0,15,-0,0.45,-0,0.45,-0,0.216591,1,vehicle_reference_or_perturbation,true,,1033.589823:1028.15033;983.845162:877.310007;1049.615871:855.619907;1099.360532:1006.46023,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0014,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,local_azimuth_+0.90m,metric_translation_surface,same_area_metric_grid_shift,1055.848194,937.187237,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,local_azimuth,-0,30,-0,30,-0,0.9,-0,0.9,-0,0.433182,1,vehicle_reference_or_perturbation,true,,1047.83517:1023.452448;998.090509:872.612126;1063.861218:850.922026;1113.605879:1001.762348,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0015,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_long_-0.90m,metric_translation_surface,same_area_metric_grid_shift,1036.753263,975.073694,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_long,-30,-0,-30,-0,-0.9,-0,-0.9,-0,-0.18888,-0,1,vehicle_reference_or_perturbation,true,,1028.740239:1061.338905;978.995578:910.498582;1044.766287:888.808483;1094.510948:1039.648805,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0016,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_long_-0.45m,metric_translation_surface,same_area_metric_grid_shift,1032.055381,960.828347,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_long,-15,-0,-15,-0,-0.45,-0,-0.45,-0,-0.09444,-0,1,vehicle_reference_or_perturbation,true,,1024.042358:1047.093558;974.297696:896.253236;1040.068405:874.563136;1089.813067:1025.403458,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0017,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_long_+0.00m,metric_translation_surface,same_area_metric_grid_shift,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_long,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0018,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_long_+0.45m,metric_translation_surface,same_area_metric_grid_shift,1022.659619,932.337653,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_long,15,0,15,0,0.45,0,0.45,0,0.09444,0,1,vehicle_reference_or_perturbation,true,,1014.646595:1018.602864;964.901933:867.762542;1030.672642:846.072442;1080.417304:996.912764,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0019,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_long_+0.90m,metric_translation_surface,same_area_metric_grid_shift,1017.961737,918.092306,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_long,30,0,30,0,0.9,0,0.9,0,0.18888,0,1,vehicle_reference_or_perturbation,true,,1009.948713:1004.357517;960.204052:853.517195;1025.974761:831.827095;1075.719422:982.667418,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0020,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_short_-0.90m,metric_translation_surface,same_area_metric_grid_shift,998.866806,955.978763,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_short,-0,-30,-0,-30,-0,-0.9,-0,-0.9,-0,-0.433182,1,vehicle_reference_or_perturbation,true,,990.853782:1042.243974;941.109121:891.403652;1006.87983:869.713552;1056.624491:1020.553874,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0021,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_short_-0.45m,metric_translation_surface,same_area_metric_grid_shift,1013.112153,951.280881,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_short,0,-15,0,-15,0,-0.45,0,-0.45,0,-0.216591,1,vehicle_reference_or_perturbation,true,,1005.099129:1037.546093;955.354468:886.70577;1021.125177:865.01567;1070.869838:1015.855993,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0022,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_short_+0.00m,metric_translation_surface,same_area_metric_grid_shift,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_short,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0023,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_short_+0.45m,metric_translation_surface,same_area_metric_grid_shift,1041.602847,941.885119,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_short,-0,15,-0,15,-0,0.45,-0,0.45,-0,0.216591,1,vehicle_reference_or_perturbation,true,,1033.589823:1028.15033;983.845162:877.310007;1049.615871:855.619907;1099.360532:1006.46023,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0024,WGV35A_PAIR_0082,352,calibration,METRIC_TRANSLATION,body_short_+0.90m,metric_translation_surface,same_area_metric_grid_shift,1055.848194,937.187237,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,body_short,0,30,0,30,0,0.9,0,0.9,0,0.433182,1,vehicle_reference_or_perturbation,true,,1047.83517:1023.452448;998.090509:872.612126;1063.861218:850.922026;1113.605879:1001.762348,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0025,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_-45,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-153.251707,UNRESOLVED,MEDIUM,1.172808,-45,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1082.690152:1013.247779;940.85515:941.762352;972.024848:879.918221;1113.85985:951.403648,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0026,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_-30,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-138.251707,UNRESOLVED,MEDIUM,1.172808,-30,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1063.550623:1025.297376;945.050322:919.538156;991.164377:867.868624;1109.664678:973.627844,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0027,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_-15,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-123.251707,UNRESOLVED,MEDIUM,1.172808,-15,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1041.944593:1031.982718;954.854592:899.157021;1012.770407:861.183282;1099.860408:994.008979,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0028,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_+0,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0029,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_+15,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-93.251707,UNRESOLVED,MEDIUM,1.172808,15,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,997.290434:1027.834872;988.281129:869.259443;1057.424566:865.331128;1066.433871:1023.906557,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0030,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-78.251707,UNRESOLVED,MEDIUM,1.172808,30,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,977.285412:1017.284352;1009.625433:861.780471;1077.429588:875.881648;1045.089567:1031.385529,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0031,WGV35A_PAIR_0082,352,calibration,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,same_center_body_relative_rotation,1027.3575,946.583,158.83115,69.254939,4.764934,2.077648,-63.251707,UNRESOLVED,MEDIUM,1.172808,45,0.888289,,-0,0,-0,0,-0,0,-0,0,-0,0,1,vehicle_reference_or_perturbation,true,,960.692721:1001.915652;1032.178148:860.08065;1094.022279:891.250348;1022.536852:1033.08535,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0032,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,body_or_range_side_expansion,1035.130103,970.1518,198.538938,69.254939,5.956168,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,-24.817367,0,-24.817367,0,-0.744521,0,-0.744521,0,-0.15625,0,1.25,vehicle_reference_or_perturbation,true,,1033.335162:1075.272052;971.154336:886.721649;1036.925045:865.031549;1099.105871:1053.581952,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0033,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,body_or_range_side_expansion,1019.584897,923.0142,198.538938,69.254939,5.956168,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,24.817367,-0,24.817367,-0,0.744521,-0,0.744521,-0,0.15625,-0,1.25,vehicle_reference_or_perturbation,true,,1017.789955:1028.134451;955.609129:839.584048;1021.379838:817.893948;1083.560664:1006.444351,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0034,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,body_positive_side_expand_0.25,directional_expansion,body_or_range_side_expansion,1019.584897,923.0142,198.538938,69.254939,5.956168,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,24.817367,-0,24.817367,-0,0.744521,-0,0.744521,-0,0.15625,-0,1.25,vehicle_reference_or_perturbation,true,,1017.789955:1028.134451;955.609129:839.584048;1021.379838:817.893948;1083.560664:1006.444351,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0035,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,body_negative_side_expand_0.25,directional_expansion,body_or_range_side_expansion,1035.130103,970.1518,198.538938,69.254939,5.956168,2.077648,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,-24.817367,0,-24.817367,0,-0.744521,0,-0.744521,0,-0.15625,0,1.25,vehicle_reference_or_perturbation,true,,1033.335162:1075.272052;971.154336:886.721649;1036.925045:865.031549;1099.105871:1053.581952,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0036,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,body_short_positive_side_expand_0.25,directional_expansion,body_or_range_side_expansion,1046.21254,940.364917,158.83115,86.568674,4.764934,2.59706,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,0,19.853894,0,19.853894,0,0.595617,0,0.595617,0,0.286678,1.25,vehicle_reference_or_perturbation,true,,1029.978178:1029.341391;980.233517:878.501068;1062.446903:851.388444;1112.191564:1002.228766,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0037,WGV35A_PAIR_0082,352,calibration,DIRECTIONAL_EXPANSION,body_short_negative_side_expand_0.25,directional_expansion,body_or_range_side_expansion,1008.50246,952.801083,158.83115,86.568674,4.764934,2.59706,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.110362,,-0,-19.853894,0,-19.853894,-0,-0.595617,0,-0.595617,0,-0.286678,1.25,vehicle_reference_or_perturbation,true,,992.268097:1041.777556;942.523436:890.937234;1024.736822:863.824609;1074.481483:1014.664932,,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0038,WGV35A_PAIR_0082,352,calibration,RING,body_25pct_expansion_ring,ring_contrast,expanded_body_region_minus_reference,1027.3575,946.583,198.538938,86.568674,5.956168,2.59706,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.387952,,-0,0,-0,0,-0,0,-0,0,-0,0,1.25,vehicle_reference_or_perturbation,true,,1017.34122:1054.414514;955.160394:865.864111;1037.37378:838.751486;1099.554606:1027.301889,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
E0_R1_REG_000352_0039,WGV35A_PAIR_0082,352,calibration,RING,body_50pct_expansion_ring,ring_contrast,expanded_body_region_minus_reference,1027.3575,946.583,238.246725,103.882408,7.147402,3.116472,-108.251707,UNRESOLVED,MEDIUM,1.172808,0,1.998651,,-0,0,-0,0,-0,0,-0,0,-0,0,1.5,vehicle_reference_or_perturbation,true,,1015.337964:1075.980817;940.720972:849.720333;1039.377036:817.185183;1113.994028:1043.445667,1019.344476:1032.848211;969.599815:882.007889;1035.370524:860.317789;1085.115185:1011.158111,PASS_CURRENT_IMAGING_CONFIG,PASS_CURRENT_IMAGE_GRID_0_03_M_PER_PX,NOT_READY
