region_id,pair_id,sar_frame,control_type,family,center_x,center_y,same_area_as_body_reference,same_aspect_as_body_reference,same_orientation_as_body_reference,similar_radar_range,valid_pixel_fraction_matched,overlaps_any_gm017_gt_aabb,source
E0_R1_REG_000364_0045,WGV35A_PAIR_0118,364,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000365_0040,WGV35A_PAIR_0121,365,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=10.135206;valid_fraction=0.974684
E0_R1_REG_000365_0041,WGV35A_PAIR_0121,365,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=6.521832;valid_fraction=1
E0_R1_REG_000365_0042,WGV35A_PAIR_0121,365,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,895,986,true,true,true,true,screened,false,matched_linear;range_delta_px=40.44647;valid_fraction=1
E0_R1_REG_000365_0043,WGV35A_PAIR_0121,365,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000365_0044,WGV35A_PAIR_0121,365,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000365_0045,WGV35A_PAIR_0121,365,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000366_0040,WGV35A_PAIR_0123,366,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=11.403997;valid_fraction=0.975407
E0_R1_REG_000366_0041,WGV35A_PAIR_0123,366,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=32.853653;valid_fraction=1
E0_R1_REG_000366_0042,WGV35A_PAIR_0123,366,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=15.052346;valid_fraction=1
E0_R1_REG_000366_0043,WGV35A_PAIR_0123,366,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000366_0044,WGV35A_PAIR_0123,366,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000366_0045,WGV35A_PAIR_0123,366,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000367_0040,WGV35A_PAIR_0126,367,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=12.974666;valid_fraction=0.975588
E0_R1_REG_000367_0041,WGV35A_PAIR_0126,367,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=34.424321;valid_fraction=1
E0_R1_REG_000367_0042,WGV35A_PAIR_0126,367,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,963,986,true,true,true,true,screened,false,matched_linear;range_delta_px=6.198293;valid_fraction=1
E0_R1_REG_000367_0043,WGV35A_PAIR_0126,367,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000367_0044,WGV35A_PAIR_0126,367,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000367_0045,WGV35A_PAIR_0126,367,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000368_0040,WGV35A_PAIR_0130,368,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=12.686775;valid_fraction=0.974141
E0_R1_REG_000368_0041,WGV35A_PAIR_0130,368,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=9.0734;valid_fraction=1
E0_R1_REG_000368_0042,WGV35A_PAIR_0130,368,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=33.459461;valid_fraction=1
E0_R1_REG_000368_0043,WGV35A_PAIR_0130,368,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000368_0044,WGV35A_PAIR_0130,368,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000368_0045,WGV35A_PAIR_0130,368,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000369_0040,WGV35A_PAIR_0133,369,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=12.006379;valid_fraction=0.975226
E0_R1_REG_000369_0041,WGV35A_PAIR_0133,369,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=8.393004;valid_fraction=1
E0_R1_REG_000369_0042,WGV35A_PAIR_0133,369,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=32.779065;valid_fraction=1
E0_R1_REG_000369_0043,WGV35A_PAIR_0133,369,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000369_0044,WGV35A_PAIR_0133,369,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000369_0045,WGV35A_PAIR_0133,369,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000370_0040,WGV35A_PAIR_0135,370,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-12.412808;valid_fraction=1
E0_R1_REG_000370_0041,WGV35A_PAIR_0135,370,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=35.533501;valid_fraction=1
E0_R1_REG_000370_0042,WGV35A_PAIR_0135,370,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=-3.152379;valid_fraction=1
E0_R1_REG_000370_0043,WGV35A_PAIR_0135,370,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000370_0044,WGV35A_PAIR_0135,370,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000370_0045,WGV35A_PAIR_0135,370,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000371_0040,WGV35A_PAIR_0138,371,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-8.179048;valid_fraction=1
E0_R1_REG_000371_0041,WGV35A_PAIR_0138,371,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=35.360074;valid_fraction=1
E0_R1_REG_000371_0042,WGV35A_PAIR_0138,371,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_linear;range_delta_px=-8.179048;valid_fraction=1
E0_R1_REG_000371_0043,WGV35A_PAIR_0138,371,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000371_0044,WGV35A_PAIR_0138,371,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000371_0045,WGV35A_PAIR_0138,371,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000372_0040,WGV35A_PAIR_0140,372,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1088,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-15.104289;valid_fraction=1
E0_R1_REG_000372_0041,WGV35A_PAIR_0140,372,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1088,true,true,true,true,screened,false,matched_strong;range_delta_px=-15.104289;valid_fraction=1
E0_R1_REG_000372_0042,WGV35A_PAIR_0140,372,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_linear;range_delta_px=-10.697101;valid_fraction=1
E0_R1_REG_000372_0043,WGV35A_PAIR_0140,372,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000372_0044,WGV35A_PAIR_0140,372,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000372_0045,WGV35A_PAIR_0140,372,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000373_0040,WGV35A_PAIR_0143,373,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-8.978212;valid_fraction=1
E0_R1_REG_000373_0041,WGV35A_PAIR_0143,373,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_strong;range_delta_px=-8.978212;valid_fraction=1
E0_R1_REG_000373_0042,WGV35A_PAIR_0143,373,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,963,986,true,true,true,true,screened,false,matched_linear;range_delta_px=6.334882;valid_fraction=1
E0_R1_REG_000373_0043,WGV35A_PAIR_0143,373,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000373_0044,WGV35A_PAIR_0143,373,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000373_0045,WGV35A_PAIR_0143,373,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000374_0040,WGV35A_PAIR_0146,374,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-8.771797;valid_fraction=1
E0_R1_REG_000374_0041,WGV35A_PAIR_0146,374,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1088,true,true,true,true,screened,false,matched_strong;range_delta_px=-13.178985;valid_fraction=1
E0_R1_REG_000374_0042,WGV35A_PAIR_0146,374,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,997,986,true,true,true,true,screened,false,matched_linear;range_delta_px=-8.771797;valid_fraction=1
E0_R1_REG_000374_0043,WGV35A_PAIR_0146,374,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000374_0044,WGV35A_PAIR_0146,374,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000374_0045,WGV35A_PAIR_0146,374,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000375_0040,WGV35A_PAIR_0149,375,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-1.235345;valid_fraction=1
E0_R1_REG_000375_0041,WGV35A_PAIR_0149,375,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=37.450535;valid_fraction=1
E0_R1_REG_000375_0042,WGV35A_PAIR_0149,375,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=37.450535;valid_fraction=1
E0_R1_REG_000375_0043,WGV35A_PAIR_0149,375,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000375_0044,WGV35A_PAIR_0149,375,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000375_0045,WGV35A_PAIR_0149,375,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000376_0040,WGV35A_PAIR_0152,376,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-2.485264;valid_fraction=1
E0_R1_REG_000376_0041,WGV35A_PAIR_0152,376,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=36.200616;valid_fraction=1
E0_R1_REG_000376_0042,WGV35A_PAIR_0152,376,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=36.200616;valid_fraction=1
E0_R1_REG_000376_0043,WGV35A_PAIR_0152,376,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000376_0044,WGV35A_PAIR_0152,376,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000376_0045,WGV35A_PAIR_0152,376,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000377_0040,WGV35A_PAIR_0156,377,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-6.050031;valid_fraction=1
E0_R1_REG_000377_0041,WGV35A_PAIR_0156,377,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_strong;range_delta_px=32.635848;valid_fraction=1
E0_R1_REG_000377_0042,WGV35A_PAIR_0156,377,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1473,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=32.635848;valid_fraction=1
E0_R1_REG_000377_0043,WGV35A_PAIR_0156,377,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000377_0044,WGV35A_PAIR_0156,377,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000377_0045,WGV35A_PAIR_0156,377,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000378_0040,WGV35A_PAIR_0159,378,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=-3.854527;valid_fraction=1
E0_R1_REG_000378_0041,WGV35A_PAIR_0159,378,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-3.854527;valid_fraction=1
E0_R1_REG_000378_0042,WGV35A_PAIR_0159,378,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=17.030045;valid_fraction=1
E0_R1_REG_000378_0043,WGV35A_PAIR_0159,378,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000378_0044,WGV35A_PAIR_0159,378,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000378_0045,WGV35A_PAIR_0159,378,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000379_0040,WGV35A_PAIR_0162,379,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=12.226419;valid_fraction=1
E0_R1_REG_000379_0041,WGV35A_PAIR_0162,379,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=12.226419;valid_fraction=1
E0_R1_REG_000379_0042,WGV35A_PAIR_0162,379,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=12.226419;valid_fraction=1
E0_R1_REG_000379_0043,WGV35A_PAIR_0162,379,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000379_0044,WGV35A_PAIR_0162,379,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000379_0045,WGV35A_PAIR_0162,379,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000380_0040,WGV35A_PAIR_0165,380,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=12.891431;valid_fraction=1
E0_R1_REG_000380_0041,WGV35A_PAIR_0165,380,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=12.891431;valid_fraction=1
E0_R1_REG_000380_0042,WGV35A_PAIR_0165,380,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=12.891431;valid_fraction=1
E0_R1_REG_000380_0043,WGV35A_PAIR_0165,380,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000380_0044,WGV35A_PAIR_0165,380,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000380_0045,WGV35A_PAIR_0165,380,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000381_0040,WGV35A_PAIR_0168,381,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,1439,1054,true,true,true,true,screened,false,matched_ordinary;range_delta_px=4.13193;valid_fraction=1
E0_R1_REG_000381_0041,WGV35A_PAIR_0168,381,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1371,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-14.128737;valid_fraction=1
E0_R1_REG_000381_0042,WGV35A_PAIR_0168,381,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1371,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=-41.460632;valid_fraction=1
E0_R1_REG_000381_0043,WGV35A_PAIR_0168,381,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000381_0044,WGV35A_PAIR_0168,381,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000381_0045,WGV35A_PAIR_0168,381,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000382_0040,WGV35A_PAIR_0170,382,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=10.653372;valid_fraction=1
E0_R1_REG_000382_0041,WGV35A_PAIR_0170,382,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1371,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-14.869018;valid_fraction=1
E0_R1_REG_000382_0042,WGV35A_PAIR_0170,382,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1371,1054,true,true,true,true,screened,false,matched_linear;range_delta_px=-42.200913;valid_fraction=1
E0_R1_REG_000382_0043,WGV35A_PAIR_0170,382,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000382_0044,WGV35A_PAIR_0170,382,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000382_0045,WGV35A_PAIR_0170,382,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000383_0040,WGV35A_PAIR_0172,383,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=6.044825;valid_fraction=1
E0_R1_REG_000383_0041,WGV35A_PAIR_0172,383,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=6.044825;valid_fraction=1
E0_R1_REG_000383_0042,WGV35A_PAIR_0172,383,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,929,986,true,true,true,true,screened,false,matched_linear;range_delta_px=13.178436;valid_fraction=1
E0_R1_REG_000383_0043,WGV35A_PAIR_0172,383,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000383_0044,WGV35A_PAIR_0172,383,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000383_0045,WGV35A_PAIR_0172,383,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000384_0040,WGV35A_PAIR_0175,384,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=7.931911;valid_fraction=1
E0_R1_REG_000384_0041,WGV35A_PAIR_0175,384,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=7.931911;valid_fraction=1
E0_R1_REG_000384_0042,WGV35A_PAIR_0175,384,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,929,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=-12.952662;valid_fraction=1
E0_R1_REG_000384_0043,WGV35A_PAIR_0175,384,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000384_0044,WGV35A_PAIR_0175,384,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
E0_R1_REG_000384_0045,WGV35A_PAIR_0175,384,fixed_strong_scatterer_background_same_area,FIXED_HARD_NEGATIVE,1132.158395,1164.457828,true,true,true,true,screened,false,N005_component:COMP_BG_000251_001
E0_R1_REG_000385_0040,WGV35A_PAIR_0178,385,matched_ordinary_background_same_area,MATCHED_BACKGROUND_CONTROL,895,1020,true,true,true,true,screened,false,matched_ordinary;range_delta_px=2.643217;valid_fraction=1
E0_R1_REG_000385_0041,WGV35A_PAIR_0178,385,matched_strong_scatterer_background_same_area,MATCHED_BACKGROUND_CONTROL,1405,1020,true,true,true,true,screened,false,matched_strong;range_delta_px=-2.432935;valid_fraction=1
E0_R1_REG_000385_0042,WGV35A_PAIR_0178,385,matched_linear_structure_background_same_area,MATCHED_BACKGROUND_CONTROL,1405,1020,true,true,true,true,screened,false,matched_linear;range_delta_px=-2.432935;valid_fraction=1
E0_R1_REG_000385_0043,WGV35A_PAIR_0178,385,fixed_known_non_vehicle_same_area,FIXED_HARD_NEGATIVE,1196.566369,1166.397906,true,true,true,true,screened,false,N005_component:COMP_BG_000261_001
E0_R1_REG_000385_0044,WGV35A_PAIR_0178,385,fixed_linear_structure_background_same_area,FIXED_HARD_NEGATIVE,1461.700834,848.735721,true,true,true,true,screened,false,N005_component:COMP_BG_000257_020
