scene_id,optical_frame_num,candidate_node_id,detector_source,source_detection_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,display_label,display_status,risk_tags,bbox_semantics,reason
GM_RM017,139,GM_RM017_Y26N002,yolo26l,GM_RM017_000139_001,truck,0.950855,205.527,236.448,372.169,385.767,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,140,GM_RM017_Y26N002,yolo26l,GM_RM017_000140_001,truck,0.955752,225.310,235.535,386.463,385.019,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,141,GM_RM017_Y26N002,yolo26l,GM_RM017_000141_001,truck,0.943322,244.791,233.145,401.247,383.318,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,142,GM_RM017_Y26N002,yolo26l,GM_RM017_000142_001,truck,0.898881,264.926,230.252,415.154,385.603,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,143,GM_RM017_Y26N002,yolo26l,GM_RM017_000143_001,truck,0.942684,284.491,228.400,430.336,385.218,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,144,GM_RM017_Y26N002,yolo26l,GM_RM017_000144_001,truck,0.942263,305.919,228.849,445.817,385.283,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,145,GM_RM017_Y26N002,yolo26l,GM_RM017_000145_001,truck,0.928547,327.124,226.612,461.171,384.118,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,145,GM_RM017_Y26N003,yolo26l,GM_RM017_000145_001,truck,0.928547,327.124,226.612,461.171,384.118,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,146,GM_RM017_Y26N002,yolo26l,GM_RM017_000146_001,truck,0.924306,348.481,225.108,475.602,383.616,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,146,GM_RM017_Y26N003,yolo26l,GM_RM017_000146_001,truck,0.924306,348.481,225.108,475.602,383.616,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,147,GM_RM017_Y26N002,yolo26l,GM_RM017_000147_001,truck,0.929330,369.530,223.385,495.241,382.516,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,147,GM_RM017_Y26N003,yolo26l,GM_RM017_000147_001,truck,0.929330,369.530,223.385,495.241,382.516,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,148,GM_RM017_Y26N002,yolo26l,GM_RM017_000148_001,truck,0.924550,391.319,222.427,516.841,381.491,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,148,GM_RM017_Y26N003,yolo26l,GM_RM017_000148_001,truck,0.924550,391.319,222.427,516.841,381.491,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,149,GM_RM017_Y26N002,yolo26l,GM_RM017_000149_001,car,0.950727,0.221,320.017,166.458,407.470,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,149,GM_RM017_Y26N003,yolo26l,GM_RM017_000149_001,car,0.950727,0.221,320.017,166.458,407.470,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,150,GM_RM017_Y26N002,yolo26l,GM_RM017_000150_001,car,0.959926,0.334,318.077,192.738,406.032,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,150,GM_RM017_Y26N003,yolo26l,GM_RM017_000150_001,car,0.959926,0.334,318.077,192.738,406.032,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,151,GM_RM017_Y26N002,yolo26l,GM_RM017_000151_001,car,0.957036,0.554,317.297,215.815,407.035,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,151,GM_RM017_Y26N003,yolo26l,GM_RM017_000151_001,car,0.957036,0.554,317.297,215.815,407.035,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,151,GM_RM017_Y26N004,yolo26l,GM_RM017_000151_001,car,0.957036,0.554,317.297,215.815,407.035,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,152,GM_RM017_Y26N002,yolo26l,GM_RM017_000152_001,car,0.945974,0.738,315.724,241.240,405.755,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,152,GM_RM017_Y26N003,yolo26l,GM_RM017_000152_001,car,0.945974,0.738,315.724,241.240,405.755,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,152,GM_RM017_Y26N004,yolo26l,GM_RM017_000152_001,car,0.945974,0.738,315.724,241.240,405.755,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,153,GM_RM017_Y26N002,yolo26l,GM_RM017_000153_001,car,0.939477,0.743,314.201,261.216,406.526,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,153,GM_RM017_Y26N003,yolo26l,GM_RM017_000153_001,car,0.939477,0.743,314.201,261.216,406.526,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,153,GM_RM017_Y26N004,yolo26l,GM_RM017_000153_001,car,0.939477,0.743,314.201,261.216,406.526,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,154,GM_RM017_Y26N002,yolo26l,GM_RM017_000154_001,car,0.948210,24.574,315.231,284.036,407.678,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,154,GM_RM017_Y26N003,yolo26l,GM_RM017_000154_001,car,0.948210,24.574,315.231,284.036,407.678,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,154,GM_RM017_Y26N004,yolo26l,GM_RM017_000154_001,car,0.948210,24.574,315.231,284.036,407.678,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,155,GM_RM017_Y26N002,yolo26l,GM_RM017_000155_001,car,0.946481,45.637,317.618,307.918,410.151,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,155,GM_RM017_Y26N003,yolo26l,GM_RM017_000155_001,car,0.946481,45.637,317.618,307.918,410.151,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,155,GM_RM017_Y26N004,yolo26l,GM_RM017_000155_001,car,0.946481,45.637,317.618,307.918,410.151,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,156,GM_RM017_Y26N002,yolo26l,GM_RM017_000156_001,truck,0.948803,551.893,213.694,713.227,380.789,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,156,GM_RM017_Y26N003,yolo26l,GM_RM017_000156_001,truck,0.948803,551.893,213.694,713.227,380.789,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,156,GM_RM017_Y26N004,yolo26l,GM_RM017_000156_001,truck,0.948803,551.893,213.694,713.227,380.789,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,157,GM_RM017_Y26N002,yolo26l,GM_RM017_000157_001,truck,0.943134,568.346,208.912,739.413,376.899,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,157,GM_RM017_Y26N003,yolo26l,GM_RM017_000157_001,truck,0.943134,568.346,208.912,739.413,376.899,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,157,GM_RM017_Y26N004,yolo26l,GM_RM017_000157_001,truck,0.943134,568.346,208.912,739.413,376.899,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,158,GM_RM017_Y26N002,yolo26l,GM_RM017_000158_001,car,0.949639,0.494,308.649,172.416,393.771,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,158,GM_RM017_Y26N003,yolo26l,GM_RM017_000158_001,car,0.949639,0.494,308.649,172.416,393.771,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,158,GM_RM017_Y26N004,yolo26l,GM_RM017_000158_001,car,0.949639,0.494,308.649,172.416,393.771,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,159,GM_RM017_Y26N002,yolo26l,GM_RM017_000159_001,car,0.946149,0.351,307.805,188.719,398.699,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,159,GM_RM017_Y26N003,yolo26l,GM_RM017_000159_001,car,0.946149,0.351,307.805,188.719,398.699,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,159,GM_RM017_Y26N004,yolo26l,GM_RM017_000159_001,car,0.946149,0.351,307.805,188.719,398.699,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,160,GM_RM017_Y26N002,yolo26l,GM_RM017_000160_001,truck,0.948329,618.650,203.795,799.752,375.442,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,160,GM_RM017_Y26N003,yolo26l,GM_RM017_000160_001,truck,0.948329,618.650,203.795,799.752,375.442,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,160,GM_RM017_Y26N004,yolo26l,GM_RM017_000160_001,truck,0.948329,618.650,203.795,799.752,375.442,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,161,GM_RM017_Y26N002,yolo26l,GM_RM017_000161_001,car,0.946051,2.598,304.730,222.440,396.387,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,161,GM_RM017_Y26N003,yolo26l,GM_RM017_000161_001,car,0.946051,2.598,304.730,222.440,396.387,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,161,GM_RM017_Y26N004,yolo26l,GM_RM017_000161_001,car,0.946051,2.598,304.730,222.440,396.387,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,162,GM_RM017_Y26N002,yolo26l,GM_RM017_000162_001,truck,0.954244,654.231,202.656,799.703,372.904,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,162,GM_RM017_Y26N003,yolo26l,GM_RM017_000162_001,truck,0.954244,654.231,202.656,799.703,372.904,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,162,GM_RM017_Y26N004,yolo26l,GM_RM017_000162_001,truck,0.954244,654.231,202.656,799.703,372.904,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,162,GM_RM017_Y26N005,yolo26l,GM_RM017_000162_001,truck,0.954244,654.231,202.656,799.703,372.904,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,163,GM_RM017_Y26N002,yolo26l,GM_RM017_000163_001,truck,0.944885,671.422,203.041,799.677,372.826,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,163,GM_RM017_Y26N003,yolo26l,GM_RM017_000163_001,truck,0.944885,671.422,203.041,799.677,372.826,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,163,GM_RM017_Y26N004,yolo26l,GM_RM017_000163_001,truck,0.944885,671.422,203.041,799.677,372.826,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,163,GM_RM017_Y26N005,yolo26l,GM_RM017_000163_001,truck,0.944885,671.422,203.041,799.677,372.826,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,164,GM_RM017_Y26N002,yolo26l,GM_RM017_000164_001,car,0.953823,53.732,300.824,271.698,393.093,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Large/context-vehicle window candidate; not promoted to target identity.
GM_RM017,164,GM_RM017_Y26N003,yolo26l,GM_RM017_000164_001,car,0.953823,53.732,300.824,271.698,393.093,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,164,GM_RM017_Y26N004,yolo26l,GM_RM017_000164_001,car,0.953823,53.732,300.824,271.698,393.093,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,164,GM_RM017_Y26N005,yolo26l,GM_RM017_000164_001,car,0.953823,53.732,300.824,271.698,393.093,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,165,GM_RM017_Y26N003,yolo26l,GM_RM017_000165_001,car,0.951074,70.839,300.721,289.108,393.591,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,165,GM_RM017_Y26N004,yolo26l,GM_RM017_000165_001,car,0.951074,70.839,300.721,289.108,393.591,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,165,GM_RM017_Y26N005,yolo26l,GM_RM017_000165_001,car,0.951074,70.839,300.721,289.108,393.591,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,166,GM_RM017_Y26N003,yolo26l,GM_RM017_000166_001,car,0.951102,86.584,299.662,307.277,392.588,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,166,GM_RM017_Y26N004,yolo26l,GM_RM017_000166_001,car,0.951102,86.584,299.662,307.277,392.588,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,166,GM_RM017_Y26N005,yolo26l,GM_RM017_000166_001,car,0.951102,86.584,299.662,307.277,392.588,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,167,GM_RM017_Y26N003,yolo26l,GM_RM017_000167_001,car,0.950633,105.129,297.270,324.946,391.043,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,167,GM_RM017_Y26N004,yolo26l,GM_RM017_000167_001,car,0.950633,105.129,297.270,324.946,391.043,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,167,GM_RM017_Y26N005,yolo26l,GM_RM017_000167_001,car,0.950633,105.129,297.270,324.946,391.043,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,168,GM_RM017_Y26N003,yolo26l,GM_RM017_000168_001,car,0.945576,117.282,297.101,343.152,390.944,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,168,GM_RM017_Y26N004,yolo26l,GM_RM017_000168_001,car,0.945576,117.282,297.101,343.152,390.944,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,168,GM_RM017_Y26N005,yolo26l,GM_RM017_000168_001,car,0.945576,117.282,297.101,343.152,390.944,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,169,GM_RM017_Y26N003,yolo26l,GM_RM017_000169_001,car,0.947108,364.161,298.198,656.072,399.949,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,169,GM_RM017_Y26N004,yolo26l,GM_RM017_000169_001,car,0.947108,364.161,298.198,656.072,399.949,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,169,GM_RM017_Y26N005,yolo26l,GM_RM017_000169_001,car,0.947108,364.161,298.198,656.072,399.949,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,170,GM_RM017_Y26N003,yolo26l,GM_RM017_000170_001,car,0.947823,390.074,295.933,685.461,399.130,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,170,GM_RM017_Y26N004,yolo26l,GM_RM017_000170_001,car,0.947823,390.074,295.933,685.461,399.130,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,170,GM_RM017_Y26N005,yolo26l,GM_RM017_000170_001,car,0.947823,390.074,295.933,685.461,399.130,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,171,GM_RM017_Y26N003,yolo26l,GM_RM017_000171_001,car,0.948752,413.507,293.631,715.589,398.255,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,171,GM_RM017_Y26N004,yolo26l,GM_RM017_000171_001,car,0.948752,413.507,293.631,715.589,398.255,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,171,GM_RM017_Y26N005,yolo26l,GM_RM017_000171_001,car,0.948752,413.507,293.631,715.589,398.255,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
GM_RM017,172,GM_RM017_Y26N003,yolo26l,GM_RM017_000172_001,car,0.946002,438.971,293.917,745.686,398.819,GM_RM017_Y26N003,diagnostic_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Leading dark sedan candidate family; detector-only cannot decide forbidden relation.
GM_RM017,172,GM_RM017_Y26N004,yolo26l,GM_RM017_000172_001,car,0.946002,438.971,293.917,745.686,398.819,GM_RM017_Y26N004,diagnostic_white_suv_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,White SUV fragment candidate family; needs human same-vehicle review.
GM_RM017,172,GM_RM017_Y26N005,yolo26l,GM_RM017_000172_001,car,0.946002,438.971,293.917,745.686,398.819,GM_RM017_Y26N005,diagnostic_trailing_dark_vehicle_candidate_review,multi_box_competition,existing_yolo26l_detection_for_diagnostic_render_only_not_final_box,Trailing dark sedan candidate family; keep separate from leading dark sedan until reviewed.
