inventory_id,root,path,extension,size_bytes,source_role,evidence_terms,provenance_status
WGV34A_SRC_02620,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000352_176_20260702_204915.png,.png,1244790,other,,candidate_needs_manual_trace
WGV34A_SRC_02621,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000353_179_20260702_204915.png,.png,1223408,other,,candidate_needs_manual_trace
WGV34A_SRC_02622,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000354_181_20260702_204915.png,.png,1231576,other,,candidate_needs_manual_trace
WGV34A_SRC_02623,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000355_184_20260702_204915.png,.png,1233767,other,,candidate_needs_manual_trace
WGV34A_SRC_02624,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000356_188_20260702_204915.png,.png,1236676,other,,candidate_needs_manual_trace
WGV34A_SRC_02625,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000357_191_20260702_204915.png,.png,1227353,other,,candidate_needs_manual_trace
WGV34A_SRC_02626,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000358_194_20260702_204915.png,.png,1232633,other,,candidate_needs_manual_trace
WGV34A_SRC_02627,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000359_197_20260702_204915.png,.png,1221791,other,,candidate_needs_manual_trace
WGV34A_SRC_02628,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000360_200_20260702_204915.png,.png,1208242,other,,candidate_needs_manual_trace
WGV34A_SRC_02629,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000361_203_20260702_204915.png,.png,1198212,other,,candidate_needs_manual_trace
WGV34A_SRC_02630,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000362_206_20260702_204915.png,.png,1199635,other,,candidate_needs_manual_trace
WGV34A_SRC_02631,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000363_209_20260702_204915.png,.png,1201699,other,,candidate_needs_manual_trace
WGV34A_SRC_02632,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000364_212_20260702_204915.png,.png,1213457,other,,candidate_needs_manual_trace
WGV34A_SRC_02633,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000365_215_20260702_204915.png,.png,1181495,other,,candidate_needs_manual_trace
WGV34A_SRC_02634,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000366_217_20260702_204915.png,.png,1207796,other,,candidate_needs_manual_trace
WGV34A_SRC_02635,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000367_220_20260702_204915.png,.png,1187185,other,,candidate_needs_manual_trace
WGV34A_SRC_02636,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000368_224_20260702_204915.png,.png,1210005,other,,candidate_needs_manual_trace
WGV34A_SRC_02637,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000369_227_20260702_204915.png,.png,1196847,other,,candidate_needs_manual_trace
WGV34A_SRC_02638,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000370_229_20260702_204915.png,.png,1214624,other,,candidate_needs_manual_trace
WGV34A_SRC_02639,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000371_232_20260702_204915.png,.png,1185688,other,,candidate_needs_manual_trace
WGV34A_SRC_02640,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000372_234_20260702_204915.png,.png,1231108,other,,candidate_needs_manual_trace
WGV34A_SRC_02641,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000373_237_20260702_204915.png,.png,1199849,other,,candidate_needs_manual_trace
WGV34A_SRC_02642,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000374_240_20260702_204915.png,.png,1210711,other,,candidate_needs_manual_trace
WGV34A_SRC_02643,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000375_243_20260702_204915.png,.png,1169973,other,,candidate_needs_manual_trace
WGV34A_SRC_02644,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000376_246_20260702_204915.png,.png,1180978,other,,candidate_needs_manual_trace
WGV34A_SRC_02645,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000377_250_20260702_204915.png,.png,1109103,other,,candidate_needs_manual_trace
WGV34A_SRC_02646,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000378_253_20260702_204915.png,.png,1166788,other,,candidate_needs_manual_trace
WGV34A_SRC_02647,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000379_256_20260702_204915.png,.png,1151387,other,,candidate_needs_manual_trace
WGV34A_SRC_02648,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000380_259_20260702_204915.png,.png,1184074,other,,candidate_needs_manual_trace
WGV34A_SRC_02649,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000381_262_20260702_204915.png,.png,1179114,other,,candidate_needs_manual_trace
WGV34A_SRC_02650,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000382_265_20260702_204915.png,.png,1193305,other,,candidate_needs_manual_trace
WGV34A_SRC_02651,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000383_268_20260702_204915.png,.png,1169814,other,,candidate_needs_manual_trace
WGV34A_SRC_02652,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000384_271_20260702_204915.png,.png,1168318,other,,candidate_needs_manual_trace
WGV34A_SRC_02653,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000385_274_20260702_204915.png,.png,1169684,other,,candidate_needs_manual_trace
WGV34A_SRC_02654,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000386_277_20260702_204915.png,.png,1212346,other,,candidate_needs_manual_trace
WGV34A_SRC_02655,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000387_279_20260702_204915.png,.png,1161252,other,,candidate_needs_manual_trace
WGV34A_SRC_02656,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000388_282_20260702_204915.png,.png,1248163,other,,candidate_needs_manual_trace
WGV34A_SRC_02657,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000389_285_20260702_204915.png,.png,1187846,other,,candidate_needs_manual_trace
WGV34A_SRC_02658,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000390_289_20260702_204915.png,.png,1152299,other,,candidate_needs_manual_trace
WGV34A_SRC_02659,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000391_291_20260702_204915.png,.png,1222436,other,,candidate_needs_manual_trace
WGV34A_SRC_02660,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000392_295_20260702_204915.png,.png,1218602,other,,candidate_needs_manual_trace
WGV34A_SRC_02661,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000393_297_20260702_204915.png,.png,1184277,other,,candidate_needs_manual_trace
WGV34A_SRC_02662,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0010_sar000394_300_20260702_204915.png,.png,1202218,other,,candidate_needs_manual_trace
WGV34A_SRC_02663,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000337_135_20260702_204915.png,.png,1176694,other,,candidate_needs_manual_trace
WGV34A_SRC_02664,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000338_133_20260702_204915.png,.png,1216429,other,,candidate_needs_manual_trace
WGV34A_SRC_02665,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000339_137_20260702_204915.png,.png,1234679,other,,candidate_needs_manual_trace
WGV34A_SRC_02666,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000340_140_20260702_204915.png,.png,1244886,other,,candidate_needs_manual_trace
WGV34A_SRC_02667,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000341_143_20260702_204915.png,.png,1217577,other,,candidate_needs_manual_trace
WGV34A_SRC_02668,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000342_146_20260702_204915.png,.png,1229307,other,,candidate_needs_manual_trace
WGV34A_SRC_02669,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000343_149_20260702_204915.png,.png,1219917,other,,candidate_needs_manual_trace
WGV34A_SRC_02670,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000344_152_20260702_204915.png,.png,1225979,other,,candidate_needs_manual_trace
WGV34A_SRC_02671,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000345_155_20260702_204915.png,.png,1226576,other,,candidate_needs_manual_trace
WGV34A_SRC_02672,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000346_158_20260702_204915.png,.png,1233452,other,,candidate_needs_manual_trace
WGV34A_SRC_02673,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000347_161_20260702_204915.png,.png,1223274,other,,candidate_needs_manual_trace
WGV34A_SRC_02674,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000348_164_20260702_204915.png,.png,1226497,other,,candidate_needs_manual_trace
WGV34A_SRC_02675,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000349_166_20260702_204915.png,.png,1231343,other,,candidate_needs_manual_trace
WGV34A_SRC_02676,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000350_169_20260702_204915.png,.png,1238675,other,,candidate_needs_manual_trace
WGV34A_SRC_02677,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000351_172_20260702_204915.png,.png,1219269,other,,candidate_needs_manual_trace
WGV34A_SRC_02678,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000352_175_20260702_204915.png,.png,1238438,other,,candidate_needs_manual_trace
WGV34A_SRC_02679,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000353_178_20260702_204915.png,.png,1212156,other,,candidate_needs_manual_trace
WGV34A_SRC_02680,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000354_180_20260702_204915.png,.png,1214711,other,,candidate_needs_manual_trace
WGV34A_SRC_02681,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000355_183_20260702_204915.png,.png,1216797,other,,candidate_needs_manual_trace
WGV34A_SRC_02682,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000356_186_20260702_204915.png,.png,1226778,other,,candidate_needs_manual_trace
WGV34A_SRC_02683,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000357_189_20260702_204915.png,.png,1220351,other,,candidate_needs_manual_trace
WGV34A_SRC_02684,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000358_192_20260702_204915.png,.png,1223804,other,,candidate_needs_manual_trace
WGV34A_SRC_02685,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000359_195_20260702_204915.png,.png,1212287,other,,candidate_needs_manual_trace
WGV34A_SRC_02686,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000360_198_20260702_204915.png,.png,1206522,other,,candidate_needs_manual_trace
WGV34A_SRC_02687,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000361_201_20260702_204915.png,.png,1185983,other,,candidate_needs_manual_trace
WGV34A_SRC_02688,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000362_204_20260702_204915.png,.png,1180495,other,,candidate_needs_manual_trace
WGV34A_SRC_02689,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000363_207_20260702_204915.png,.png,1186917,other,,candidate_needs_manual_trace
WGV34A_SRC_02690,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000364_210_20260702_204915.png,.png,1207747,other,,candidate_needs_manual_trace
WGV34A_SRC_02691,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000365_213_20260702_204915.png,.png,1175448,other,,candidate_needs_manual_trace
WGV34A_SRC_02692,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000366_218_20260702_204915.png,.png,1201468,other,,candidate_needs_manual_trace
WGV34A_SRC_02693,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000367_221_20260702_204915.png,.png,1183180,other,,candidate_needs_manual_trace
WGV34A_SRC_02694,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000368_223_20260702_204915.png,.png,1206286,other,,candidate_needs_manual_trace
WGV34A_SRC_02695,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000369_226_20260702_204915.png,.png,1191001,other,,candidate_needs_manual_trace
WGV34A_SRC_02696,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000370_230_20260702_204915.png,.png,1212548,other,,candidate_needs_manual_trace
WGV34A_SRC_02697,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000371_233_20260702_204915.png,.png,1188193,other,,candidate_needs_manual_trace
WGV34A_SRC_02698,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000372_236_20260702_204915.png,.png,1241429,other,,candidate_needs_manual_trace
WGV34A_SRC_02699,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000373_239_20260702_204915.png,.png,1187822,other,,candidate_needs_manual_trace
WGV34A_SRC_02700,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000374_241_20260702_204915.png,.png,1199702,other,,candidate_needs_manual_trace
WGV34A_SRC_02701,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000375_244_20260702_204915.png,.png,1170799,other,,candidate_needs_manual_trace
WGV34A_SRC_02702,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000376_247_20260702_204915.png,.png,1185456,other,,candidate_needs_manual_trace
WGV34A_SRC_02703,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000377_249_20260702_204915.png,.png,1099279,other,,candidate_needs_manual_trace
WGV34A_SRC_02704,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000378_252_20260702_204915.png,.png,1160619,other,,candidate_needs_manual_trace
WGV34A_SRC_02705,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000379_255_20260702_204915.png,.png,1145397,other,,candidate_needs_manual_trace
WGV34A_SRC_02706,D:/profile/research/optical-sar-visual-diagnosis,D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_gt_mechanism_stratified_validation_20260702_204915/paired_posthoc_pages/oty2_stratified_paired_gm_rm017_0012_sar000380_258_20260702_204915.png,.png,1185033,other,,candidate_needs_manual_trace
