scene,object_hypothesis_id,optical_frame_num,main_tracker_track_id,primary_det_id,secondary_det_ids,state_visibility_status,state_uncertainty_status,recommended_oty2_weight,oty2_gate,alignment_mode,alignment_confidence,optical_time_proxy,sar_frame_center_candidate,sar_frame_window_start,sar_frame_window_end,uncertainty_frames,window_reason,runtime_source_policy
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,157,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:157;optical_frame_count:368;timestamp_exact:false,327,306,348,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,157,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:157;optical_frame_count:368;timestamp_exact:false,327,306,348,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,158,bt_0001,GM_RM017_000158_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:158;optical_frame_count:368;timestamp_exact:false,329,323,335,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,158,bt_0008,GM_RM017_000158_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:158;optical_frame_count:368;timestamp_exact:false,329,313,345,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,158,bt_0010,GM_RM017_000158_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:158;optical_frame_count:368;timestamp_exact:false,329,317,341,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,158,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:158;optical_frame_count:368;timestamp_exact:false,329,308,350,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,158,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:158;optical_frame_count:368;timestamp_exact:false,329,308,350,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,159,bt_0001,GM_RM017_000159_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:159;optical_frame_count:368;timestamp_exact:false,331,325,337,6,uncertainty_policy=narrow_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,159,bt_0008,GM_RM017_000159_002,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:159;optical_frame_count:368;timestamp_exact:false,331,315,347,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,159,bt_0010,GM_RM017_000159_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:159;optical_frame_count:368;timestamp_exact:false,331,319,343,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,159,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:159;optical_frame_count:368;timestamp_exact:false,331,310,352,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0014,159,bt_0014,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:159;optical_frame_count:368;timestamp_exact:false,331,310,352,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0001,160,bt_0001,GM_RM017_000160_002,,visible_main_observation,low_uncertainty,primary_track_high,use_as_primary_alignment_track,frame_ratio_hypothesis,medium,frame_index:160;optical_frame_count:368;timestamp_exact:false,334,330,338,4,uncertainty_policy=narrow_window;state_uncertainty=low_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0008,160,bt_0008,GM_RM017_000160_001,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,low_confidence_window_only,frame_ratio_hypothesis,low,frame_index:160;optical_frame_count:368;timestamp_exact:false,334,318,350,16,uncertainty_policy=review_only_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,160,bt_0010,GM_RM017_000160_003,,visible_main_observation,moderate_uncertainty,primary_track_with_uncertainty,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:160;optical_frame_count:368;timestamp_exact:false,334,322,346,12,uncertainty_policy=expanded_window;state_uncertainty=moderate_uncertainty;state_visibility=visible_main_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0012,160,bt_0012,,,missing_observation,high_uncertainty,do_not_use,use_with_uncertainty_expansion,frame_ratio_hypothesis,low,frame_index:160;optical_frame_count:368;timestamp_exact:false,334,313,355,21,uncertainty_policy=expanded_window;state_uncertainty=high_uncertainty;state_visibility=missing_observation;frame_count_ratio_audit_only_not_truth;no_exact_timestamp_metadata,oty2_p0_runtime_safe_object_temporal_alignment_no_sar_image_no_gt_no_selector
