core_subgraph_id,sar_frame,atom_id,candidate_role,membership_decision,membership_evidence_type,best_relation_to_core,all_valid_relations_to_core,boundary_distance_to_core_px,centroid_distance_to_core_px,bbox_blank_ratio_if_included,decision_reason_cn
R21C00179,271,R21A00137,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00135:unresolved_local_response:accepted_local_relation,R21A00135:unresolved_local_response:accepted_local_relation;R21A00136:body_to_endpoint:ambiguous_relation,0,58.688668,0.91808,仅空间接近，不能自动纳入确定框。
R21C00179,271,R21A00138,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,73.991704,0.921442,仅空间接近，不能自动纳入确定框。
R21C00180,271,R21A00136,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00135:unresolved_local_response:accepted_local_relation,R21A00135:unresolved_local_response:accepted_local_relation;R21A00137:body_to_endpoint:ambiguous_relation,0,52.032298,0.91808,仅空间接近，不能自动纳入确定框。
R21C00180,271,R21A00138,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,44.036205,0.921678,仅空间接近，不能自动纳入确定框。
R21C00181,271,R21A00135,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00136:unresolved_local_response:accepted_local_relation,R21A00136:unresolved_local_response:accepted_local_relation;R21A00137:unresolved_local_response:accepted_local_relation,0,52.032298,0.91808,仅空间接近，不能自动纳入确定框。
R21C00181,271,R21A00138,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,44.036205,0.961247,仅空间接近，不能自动纳入确定框。
R21C00182,271,R21A00138,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,44.036205,0.916667,仅空间接近，不能自动纳入确定框。
R21C00183,272,R21A00140,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00139:unresolved_local_response:accepted_local_relation,R21A00139:unresolved_local_response:accepted_local_relation,0,49.174867,0.92056,仅空间接近，不能自动纳入确定框。
R21C00183,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00139:unresolved_local_response:accepted_local_relation,R21A00139:unresolved_local_response:accepted_local_relation,0,61.955165,0.913333,仅空间接近，不能自动纳入确定框。
R21C00183,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,80.748272,0.929175,仅空间接近，不能自动纳入确定框。
R21C00183,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,93.236317,0.932081,仅空间接近，不能自动纳入确定框。
R21C00183,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,62.013549,0.915577,仅空间接近，不能自动纳入确定框。
R21C00184,272,R21A00139,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00140:unresolved_local_response:accepted_local_relation,R21A00140:unresolved_local_response:accepted_local_relation,0,49.174867,0.92056,仅空间接近，不能自动纳入确定框。
R21C00184,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00140:body_to_endpoint:ambiguous_relation,R21A00140:body_to_endpoint:ambiguous_relation,42,76.657106,0.953216,仅空间接近，不能自动纳入确定框。
R21C00184,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,62.641839,114.657369,0.977621,仅空间接近，不能自动纳入确定框。
R21C00184,272,R21A00143,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,80.721744,136.65001,0.983954,纳入后会造成大面积无响应空白。
R21C00184,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,108.335351,0.978101,仅空间接近，不能自动纳入确定框。
R21C00185,272,R21A00139,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00141:unresolved_local_response:accepted_local_relation,R21A00141:unresolved_local_response:accepted_local_relation,0,61.955165,0.913333,仅空间接近，不能自动纳入确定框。
R21C00185,272,R21A00140,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00141:body_to_endpoint:ambiguous_relation,R21A00141:body_to_endpoint:ambiguous_relation,42,76.657106,0.953216,仅空间接近，不能自动纳入确定框。
R21C00185,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,47.122684,0.95668,仅空间接近，不能自动纳入确定框。
R21C00185,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,81.267106,0.975286,仅空间接近，不能自动纳入确定框。
R21C00185,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,68.769731,0.960417,仅空间接近，不能自动纳入确定框。
R21C00186,272,R21A00139,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,80.748272,0.929175,仅空间接近，不能自动纳入确定框。
R21C00186,272,R21A00140,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,62.641839,114.657369,0.977621,仅空间接近，不能自动纳入确定框。
R21C00186,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,47.122684,0.95668,仅空间接近，不能自动纳入确定框。
R21C00186,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,37.564243,0.967901,仅空间接近，不能自动纳入确定框。
R21C00186,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,13.416408,43.073522,0.982639,仅空间接近，不能自动纳入确定框。
R21C00187,272,R21A00139,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,93.236317,0.932081,仅空间接近，不能自动纳入确定框。
R21C00187,272,R21A00140,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,80.721744,136.65001,0.983954,纳入后会造成大面积无响应空白。
R21C00187,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,81.267106,0.975286,仅空间接近，不能自动纳入确定框。
R21C00187,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,37.564243,0.967901,仅空间接近，不能自动纳入确定框。
R21C00187,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,33.084274,0.967593,仅空间接近，不能自动纳入确定框。
R21C00188,272,R21A00139,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,62.013549,0.915577,仅空间接近，不能自动纳入确定框。
R21C00188,272,R21A00140,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,61.773781,108.335351,0.978101,仅空间接近，不能自动纳入确定框。
R21C00188,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,68.769731,0.960417,仅空间接近，不能自动纳入确定框。
R21C00188,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,13.416408,43.073522,0.982639,仅空间接近，不能自动纳入确定框。
R21C00188,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,33.084274,0.967593,仅空间接近，不能自动纳入确定框。
R21C00189,272,R21A00141,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00139:unresolved_local_response:accepted_local_relation,R21A00139:unresolved_local_response:accepted_local_relation;R21A00140:body_to_endpoint:ambiguous_relation,0,61.955165,0.918687,仅空间接近，不能自动纳入确定框。
R21C00189,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,80.748272,0.932907,仅空间接近，不能自动纳入确定框。
R21C00189,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,93.236317,0.935564,仅空间接近，不能自动纳入确定框。
R21C00189,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,62.013549,0.919823,仅空间接近，不能自动纳入确定框。
R21C00190,272,R21A00140,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00139:unresolved_local_response:accepted_local_relation,R21A00139:unresolved_local_response:accepted_local_relation;R21A00141:body_to_endpoint:ambiguous_relation,0,49.174867,0.918687,仅空间接近，不能自动纳入确定框。
R21C00190,272,R21A00142,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,47.122684,0.923541,仅空间接近，不能自动纳入确定框。
R21C00190,272,R21A00143,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,81.267106,0.926634,仅空间接近，不能自动纳入确定框。
R21C00190,272,R21A00144,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,62.013549,0.912418,仅空间接近，不能自动纳入确定框。
R21C00191,273,R21A00146,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00145:body_to_endpoint:accepted_local_relation,R21A00145:body_to_endpoint:accepted_local_relation,0,60.687696,0.919588,仅空间接近，不能自动纳入确定框。
R21C00191,273,R21A00147,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,81.060657,0.934004,仅空间接近，不能自动纳入确定框。
R21C00191,273,R21A00148,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,92.189023,0.936325,仅空间接近，不能自动纳入确定框。
R21C00192,273,R21A00145,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00146:body_to_endpoint:accepted_local_relation,R21A00146:body_to_endpoint:accepted_local_relation,0,60.687696,0.919588,仅空间接近，不能自动纳入确定框。
R21C00192,273,R21A00147,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,8.485281,45.342566,0.954545,仅空间接近，不能自动纳入确定框。
R21C00192,273,R21A00148,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,77.846907,0.972873,仅空间接近，不能自动纳入确定框。
R21C00193,273,R21A00145,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,81.060657,0.934004,仅空间接近，不能自动纳入确定框。
R21C00193,273,R21A00146,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,8.485281,45.342566,0.954545,仅空间接近，不能自动纳入确定框。
R21C00193,273,R21A00148,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,36.591721,0.95625,仅空间接近，不能自动纳入确定框。
R21C00194,273,R21A00145,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,92.189023,0.936325,仅空间接近，不能自动纳入确定框。
R21C00194,273,R21A00146,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,77.846907,0.972873,仅空间接近，不能自动纳入确定框。
R21C00194,273,R21A00147,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,36.591721,0.95625,仅空间接近，不能自动纳入确定框。
R21C00195,273,R21A00147,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,45.342566,0.929563,仅空间接近，不能自动纳入确定框。
R21C00195,273,R21A00148,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,77.846907,0.932038,仅空间接近，不能自动纳入确定框。
R21C00196,276,R21A00150,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00149:unresolved_local_response:accepted_local_relation,R21A00149:unresolved_local_response:accepted_local_relation,0,48.082491,0.904412,仅空间接近，不能自动纳入确定框。
R21C00196,276,R21A00151,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00149:unresolved_local_response:accepted_local_relation,R21A00149:unresolved_local_response:accepted_local_relation,0,63.612858,0.912959,仅空间接近，不能自动纳入确定框。
R21C00196,276,R21A00152,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,86.88388,0.922677,仅空间接近，不能自动纳入确定框。
R21C00196,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,73.382584,0.932743,仅空间接近，不能自动纳入确定框。
R21C00197,276,R21A00149,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00150:unresolved_local_response:accepted_local_relation,R21A00150:unresolved_local_response:accepted_local_relation,0,48.082491,0.904412,仅空间接近，不能自动纳入确定框。
R21C00197,276,R21A00151,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00150:body_to_endpoint:ambiguous_relation,R21A00150:body_to_endpoint:ambiguous_relation,42,81.273913,0.946637,仅空间接近，不能自动纳入确定框。
R21C00197,276,R21A00152,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,84.852814,130.092826,0.981948,纳入后会造成大面积无响应空白。
R21C00197,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,31.257738,0.921468,仅空间接近，不能自动纳入确定框。
R21C00198,276,R21A00149,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00151:unresolved_local_response:accepted_local_relation,R21A00151:unresolved_local_response:accepted_local_relation,0,63.612858,0.912959,仅空间接近，不能自动纳入确定框。
R21C00198,276,R21A00150,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00151:body_to_endpoint:ambiguous_relation,R21A00151:body_to_endpoint:ambiguous_relation,42,81.273913,0.946637,仅空间接近，不能自动纳入确定框。
R21C00198,276,R21A00152,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,72.928939,0.966667,仅空间接近，不能自动纳入确定框。
R21C00198,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,45.694639,83.320628,0.986545,仅空间接近，不能自动纳入确定框。
R21C00199,276,R21A00149,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,86.88388,0.922677,仅空间接近，不能自动纳入确定框。
R21C00199,276,R21A00150,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,84.852814,130.092826,0.981948,纳入后会造成大面积无响应空白。
R21C00199,276,R21A00151,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,72.928939,0.966667,仅空间接近，不能自动纳入确定框。
R21C00199,276,R21A00153,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,118.338498,145.325761,0.997575,纳入后会造成大面积无响应空白。
R21C00200,276,R21A00149,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,73.382584,0.932743,仅空间接近，不能自动纳入确定框。
R21C00200,276,R21A00150,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,31.257738,0.921468,仅空间接近，不能自动纳入确定框。
R21C00200,276,R21A00151,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,45.694639,83.320628,0.986545,仅空间接近，不能自动纳入确定框。
R21C00200,276,R21A00152,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,118.338498,145.325761,0.997575,纳入后会造成大面积无响应空白。
R21C00201,276,R21A00151,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00149:unresolved_local_response:accepted_local_relation,R21A00149:unresolved_local_response:accepted_local_relation;R21A00150:body_to_endpoint:ambiguous_relation,0,63.612858,0.89951,仅空间接近，不能自动纳入确定框。
R21C00201,276,R21A00152,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,86.88388,0.910189,仅空间接近，不能自动纳入确定框。
R21C00201,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,31.257738,0.921856,仅空间接近，不能自动纳入确定框。
R21C00202,276,R21A00150,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00149:unresolved_local_response:accepted_local_relation,R21A00149:unresolved_local_response:accepted_local_relation;R21A00151:body_to_endpoint:ambiguous_relation,0,48.082491,0.89951,仅空间接近，不能自动纳入确定框。
R21C00202,276,R21A00152,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,72.928939,0.918126,仅空间接近，不能自动纳入确定框。
R21C00202,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,73.382584,0.928775,仅空间接近，不能自动纳入确定框。
R21C00203,276,R21A00149,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00150:unresolved_local_response:accepted_local_relation,R21A00150:unresolved_local_response:accepted_local_relation;R21A00151:unresolved_local_response:accepted_local_relation,0,48.082491,0.89951,仅空间接近，不能自动纳入确定框。
R21C00203,276,R21A00152,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,72.928939,0.975879,仅空间接近，不能自动纳入确定框。
R21C00203,276,R21A00153,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,31.257738,0.962597,仅空间接近，不能自动纳入确定框。
R21C00204,278,R21A00155,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00154:unresolved_local_response:accepted_local_relation,R21A00154:unresolved_local_response:accepted_local_relation,0,57.519639,0.92847,仅空间接近，不能自动纳入确定框。
R21C00204,278,R21A00156,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,80.952603,0.924789,仅空间接近，不能自动纳入确定框。
R21C00205,278,R21A00154,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00155:unresolved_local_response:accepted_local_relation,R21A00155:unresolved_local_response:accepted_local_relation,0,57.519639,0.92847,仅空间接近，不能自动纳入确定框。
R21C00205,278,R21A00156,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,80.721744,130.969304,0.985702,纳入后会造成大面积无响应空白。
R21C00206,278,R21A00154,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,80.952603,0.924789,仅空间接近，不能自动纳入确定框。
R21C00206,278,R21A00155,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,80.721744,130.969304,0.985702,纳入后会造成大面积无响应空白。
R21C00207,278,R21A00156,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,80.952603,0.932776,仅空间接近，不能自动纳入确定框。
R21C00208,279,R21A00158,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00157:unresolved_local_response:accepted_local_relation,R21A00157:unresolved_local_response:accepted_local_relation,0,57.982227,0.9315,仅空间接近，不能自动纳入确定框。
R21C00208,279,R21A00159,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,72.93645,0.926664,仅空间接近，不能自动纳入确定框。
R21C00208,279,R21A00160,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,94.1162,0.93608,仅空间接近，不能自动纳入确定框。
R21C00209,279,R21A00157,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00158:unresolved_local_response:accepted_local_relation,R21A00158:unresolved_local_response:accepted_local_relation,0,57.982227,0.9315,仅空间接近，不能自动纳入确定框。
R21C00209,279,R21A00159,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,122.942354,0.982174,纳入后会造成大面积无响应空白。
R21C00209,279,R21A00160,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,72.99315,124.315427,0.981042,纳入后会造成大面积无响应空白。
R21C00210,279,R21A00157,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,72.93645,0.926664,仅空间接近，不能自动纳入确定框。
R21C00210,279,R21A00158,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,122.942354,0.982174,纳入后会造成大面积无响应空白。
R21C00210,279,R21A00160,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,50.696411,0.985185,仅空间接近，不能自动纳入确定框。
R21C00211,279,R21A00157,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,94.1162,0.93608,仅空间接近，不能自动纳入确定框。
R21C00211,279,R21A00158,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,72.99315,124.315427,0.981042,纳入后会造成大面积无响应空白。
R21C00211,279,R21A00159,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,12,50.696411,0.985185,仅空间接近，不能自动纳入确定框。
R21C00212,279,R21A00159,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,72.93645,0.93254,仅空间接近，不能自动纳入确定框。
R21C00212,279,R21A00160,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,6,94.1162,0.941118,仅空间接近，不能自动纳入确定框。
R21C00213,280,R21A00162,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00161:unresolved_local_response:accepted_local_relation,R21A00161:unresolved_local_response:accepted_local_relation,0,56.059803,0.9296,仅空间接近，不能自动纳入确定框。
R21C00213,280,R21A00163,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,67.722943,0.922904,仅空间接近，不能自动纳入确定框。
R21C00214,280,R21A00161,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00162:unresolved_local_response:accepted_local_relation,R21A00162:unresolved_local_response:accepted_local_relation,0,56.059803,0.9296,仅空间接近，不能自动纳入确定框。
R21C00214,280,R21A00163,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,116.772802,0.979532,纳入后会造成大面积无响应空白。
R21C00215,280,R21A00161,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,67.722943,0.922904,仅空间接近，不能自动纳入确定框。
R21C00215,280,R21A00162,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,116.772802,0.979532,纳入后会造成大面积无响应空白。
R21C00216,280,R21A00163,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,67.722943,0.928571,仅空间接近，不能自动纳入确定框。
R21C00217,281,R21A00165,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00164:unresolved_local_response:accepted_local_relation,R21A00164:unresolved_local_response:accepted_local_relation,0,55.763182,0.929752,仅空间接近，不能自动纳入确定框。
R21C00217,281,R21A00166,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00164:unresolved_local_response:accepted_local_relation,R21A00164:unresolved_local_response:accepted_local_relation,0,73.165191,0.921131,仅空间接近，不能自动纳入确定框。
R21C00217,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,75.011024,0.929828,仅空间接近，不能自动纳入确定框。
R21C00218,281,R21A00164,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00165:unresolved_local_response:accepted_local_relation,R21A00165:unresolved_local_response:accepted_local_relation,0,55.763182,0.929752,仅空间接近，不能自动纳入确定框。
R21C00218,281,R21A00166,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00165:body_to_endpoint:ambiguous_relation,R21A00165:body_to_endpoint:ambiguous_relation,48,86.660186,0.957868,仅空间接近，不能自动纳入确定框。
R21C00218,281,R21A00167,isolated_small_atom,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,121.472053,0.982083,纳入后会造成大面积无响应空白。
R21C00219,281,R21A00164,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00166:unresolved_local_response:accepted_local_relation,R21A00166:unresolved_local_response:accepted_local_relation,0,73.165191,0.921131,仅空间接近，不能自动纳入确定框。
R21C00219,281,R21A00165,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00166:body_to_endpoint:ambiguous_relation,R21A00166:body_to_endpoint:ambiguous_relation,48,86.660186,0.957868,仅空间接近，不能自动纳入确定框。
R21C00219,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,65.811816,0.974383,仅空间接近，不能自动纳入确定框。
R21C00220,281,R21A00164,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,75.011024,0.929828,仅空间接近，不能自动纳入确定框。
R21C00220,281,R21A00165,body_core_candidate,exclude_from_bbox,exclude_excessive_bbox_expansion,none,,68.410526,121.472053,0.982083,纳入后会造成大面积无响应空白。
R21C00220,281,R21A00166,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,65.811816,0.974383,仅空间接近，不能自动纳入确定框。
R21C00221,281,R21A00166,endpoint_hotspot_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00164:unresolved_local_response:accepted_local_relation,R21A00164:unresolved_local_response:accepted_local_relation;R21A00165:body_to_endpoint:ambiguous_relation,0,73.165191,0.927343,仅空间接近，不能自动纳入确定框。
R21C00221,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,75.011024,0.935185,仅空间接近，不能自动纳入确定框。
R21C00222,281,R21A00165,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00164:unresolved_local_response:accepted_local_relation,R21A00164:unresolved_local_response:accepted_local_relation;R21A00166:body_to_endpoint:ambiguous_relation,0,55.763182,0.927343,仅空间接近，不能自动纳入确定框。
R21C00222,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,65.811816,0.926971,仅空间接近，不能自动纳入确定框。
R21C00223,281,R21A00164,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00165:unresolved_local_response:accepted_local_relation,R21A00165:unresolved_local_response:accepted_local_relation;R21A00166:unresolved_local_response:accepted_local_relation,0,55.763182,0.927343,仅空间接近，不能自动纳入确定框。
R21C00223,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,42,65.811816,0.979016,仅空间接近，不能自动纳入确定框。
R21C00224,281,R21A00167,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,65.811816,0.933009,仅空间接近，不能自动纳入确定框。
R21C00225,284,R21A00169,body_core_candidate,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00168:unresolved_local_response:accepted_local_relation,R21A00168:unresolved_local_response:accepted_local_relation,0,55.714123,0.935868,仅空间接近，不能自动纳入确定框。
R21C00225,284,R21A00170,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,75.445256,0.926579,仅空间接近，不能自动纳入确定框。
R21C00225,284,R21A00171,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,0,94.675846,0.929199,仅空间接近，不能自动纳入确定框。
R21C00225,284,R21A00172,isolated_small_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,none,,18,110.214079,0.937114,仅空间接近，不能自动纳入确定框。
R21C00226,284,R21A00168,unresolved_atom,uncertain_bbox_membership,uncertain_spatial_proximity_only,R21A00169:unresolved_local_response:accepted_local_relation,R21A00169:unresolved_local_response:accepted_local_relation,0,55.714123,0.935868,仅空间接近，不能自动纳入确定框。
