component_id,sar_frame,extraction_roi,extraction_threshold,candidate_pixels,cap_triggered,frame_observation_complete,semantic_state,bbox,centroid_x,centroid_y,pixel_area,integrated_energy,peak_energy,axis1_px,axis2_px,aspect_ratio,orientation_deg,compactness,max_sar_frame_read,gt_file_opened,evaluation_file_opened,future_frame_read
D1R1OBS_000377_0005,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1303,846,1321,856",1310.963091,851.668061,71,4064,78,18.754958,7.896337,2.375147,-168.375346,0.339713,377,false,false,false
D1R1OBS_000377_0006,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1320,846,1325,851",1322.161565,848.173469,11,588,57,10.142157,2.823653,3.591857,45.96628,0.305556,377,false,false,false
D1R1OBS_000377_0007,377,"1049,834,1345,1042",51,4474,false,true,background_recurrence_candidate,"1327,855,1332,858",1330.025862,856.598522,14,812,76,7.300587,3.337812,2.187237,-173.981828,0.583333,377,false,false,false
D1R1OBS_000377_0008,377,"1049,834,1345,1042",51,4474,false,true,static_background_supported,"1306,857,1311,860",1309.008621,858.372414,11,580,57,6.748091,3.120256,2.162672,160.633741,0.458333,377,false,false,false
D1R1OBS_000377_0009,377,"1049,834,1345,1042",51,4474,false,true,static_background_candidate,"1293,866,1296,869",1294.664407,867.649153,11,590,60,4.835884,3.218645,1.50246,-149.713728,0.6875,377,false,false,false
D1R1OBS_000377_0010,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1306,869,1311,873",1308.465138,870.897248,20,1090,61,6.422653,4.657993,1.378846,-177.776991,0.666667,377,false,false,false
D1R1OBS_000377_0011,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1073,883,1081,889",1076.294149,885.614128,32,1897,80,10.410952,5.185198,2.007821,155.51403,0.507937,377,false,false,false
D1R1OBS_000377_0012,377,"1049,834,1345,1042",51,4474,false,true,background_recurrence_candidate,"1049,891,1114,912",1083.03407,903.026714,566,36572,109,59.995889,17.581912,3.412364,-176.448713,0.389807,377,false,false,false
D1R1OBS_000377_0013,377,"1049,834,1345,1042",51,4474,false,true,same_motion_supported,"1171,922,1178,926",1174.259548,924.186282,21,1283,85,8.268099,3.901217,2.119364,176.748261,0.525,377,false,false,false
D1R1OBS_000377_0014,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1278,931,1283,933",1280.633094,932.102518,10,556,65,6.126519,2.728286,2.245556,-168.156237,0.555556,377,false,false,false
D1R1OBS_000377_0015,377,"1049,834,1345,1042",51,4474,false,true,same_motion_supported,"1112,949,1261,982",1179.750442,966.340839,1763,114799,140,168.277491,22.854667,7.362938,177.648498,0.345686,377,false,false,false
D1R1OBS_000377_0016,377,"1049,834,1345,1042",51,4474,false,true,same_motion_supported,"1157,955,1163,959",1159.940798,956.10296,14,777,60,8.665552,4.915379,1.762947,177.42517,0.4,377,false,false,false
D1R1OBS_000377_0017,377,"1049,834,1345,1042",51,4474,false,true,reappearance_candidate,"1165,955,1173,960",1167.742275,956.698882,27,1521,68,8.459725,5.870395,1.441083,170.537678,0.5,377,false,false,false
D1R1OBS_000377_0018,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1115,956,1118,962",1116.929448,958.911043,12,652,61,6.836748,3.755977,1.820232,103.472874,0.428571,377,false,false,false
D1R1OBS_000377_0019,377,"1049,834,1345,1042",51,4474,false,true,same_motion_supported,"1267,957,1281,965",1274.03702,960.693233,69,4241,87,14.424839,7.803581,1.84849,-176.133201,0.511111,377,false,false,false
D1R1OBS_000377_0020,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1149,980,1156,982",1152.240809,981.110294,10,544,60,8.887409,2.137644,4.157572,-174.90879,0.416667,377,false,false,false
D1R1OBS_000377_0021,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1283,994,1294,1002",1288.873621,997.52608,57,3355,80,11.8412,7.589501,1.560208,-163.0383,0.527778,377,false,false,false
D1R1OBS_000377_0022,377,"1049,834,1345,1042",51,4474,false,true,static_background_candidate,"1277,1005,1291,1013",1285.36883,1008.634896,55,3221,78,15.53948,7.548941,2.058498,-165.155159,0.407407,377,false,false,false
D1R1OBS_000377_0023,377,"1049,834,1345,1042",51,4474,false,true,static_background_supported,"1281,1013,1319,1040",1297.404225,1028.727308,515,33140,111,42.091218,22.093089,1.905176,-161.436248,0.471612,377,false,false,false
D1R1OBS_000377_0024,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1320,1027,1326,1034",1323.443808,1031.149606,25,1397,68,8.320322,6.096905,1.36468,59.369898,0.446429,377,false,false,false
D1R1OBS_000377_0025,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1330,1034,1334,1039",1332.13403,1036.685814,21,1149,60,6.697944,4.829909,1.386764,103.237197,0.7,377,false,false,false
D1R1OBS_000377_0026,377,"1049,834,1345,1042",51,4474,false,true,unresolved_response,"1323,1036,1325,1039",1323.846416,1037.491468,10,586,72,4.320494,3.155243,1.369306,90,0.833333,377,false,false,false
D1R1OBS_000378_0001,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_candidate,"1332,835,1348,844",1340.954062,839.770312,84,5551,82,16.411659,9.238596,1.776424,-178.34325,0.494118,378,false,false,false
D1R1OBS_000378_0002,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_supported,"1315,842,1321,846",1317.589909,843.918499,13,773,66,7.724642,3.511396,2.199878,-152.292621,0.371429,378,false,false,false
D1R1OBS_000378_0003,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_supported,"1309,847,1321,855",1315.035287,851.311304,53,3344,82,13.018909,7.751962,1.679434,-171.445059,0.452991,378,false,false,false
D1R1OBS_000378_0004,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_candidate,"1327,848,1331,850",1328.759178,849.113069,11,681,71,5.450383,2.690497,2.02579,-155.66275,0.733333,378,false,false,false
D1R1OBS_000378_0005,378,"1055,835,1351,1042",54.75,4325,false,true,unresolved_response,"1336,854,1338,858",1336.886513,856.101974,10,608,67,5.302733,2.661019,1.992745,60.232772,0.666667,378,false,false,false
D1R1OBS_000378_0006,378,"1055,835,1351,1042",54.75,4325,false,true,background_recurrence_candidate,"1309,869,1318,873",1313.541962,870.811931,17,989,62,11.079358,3.99421,2.773855,-176.010819,0.34,378,false,false,false
D1R1OBS_000378_0007,378,"1055,835,1351,1042",54.75,4325,false,true,background_recurrence_candidate,"1079,884,1087,889",1082.257898,885.756462,27,1741,81,10.329795,4.79395,2.154757,151.624404,0.5,378,false,false,false
D1R1OBS_000378_0008,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_candidate,"1055,890,1121,912",1091.211137,902.64763,640,43531,112,63.741068,20.005745,3.186138,179.114691,0.415315,378,false,false,false
D1R1OBS_000378_0009,378,"1055,835,1351,1042",54.75,4325,false,true,same_motion_supported,"1177,923,1183,925",1180.081907,924.300733,13,818,72,7.565333,3.003689,2.51868,179.512423,0.619048,378,false,false,false
D1R1OBS_000378_0010,378,"1055,835,1351,1042",54.75,4325,false,true,unresolved_response,"1143,947,1150,949",1146.345092,947.923313,11,652,68,8.818774,2.78505,3.166469,177.855423,0.458333,378,false,false,false
D1R1OBS_000378_0011,378,"1055,835,1351,1042",54.75,4325,false,true,same_motion_supported,"1120,947,1269,982",1183.547811,966.479284,1711,121865,171,172.66385,23.799237,7.255016,178.127296,0.316852,378,false,false,false
D1R1OBS_000378_0012,378,"1055,835,1351,1042",54.75,4325,false,true,unresolved_response,"1155,953,1160,959",1157.123928,956.915157,17,1049,78,7.862772,4.734144,1.660865,64.410038,0.404762,378,false,false,false
D1R1OBS_000378_0013,378,"1055,835,1351,1042",54.75,4325,false,true,same_motion_supported,"1164,955,1168,959",1166.016607,956.613286,13,843,78,6.133628,3.751122,1.635145,116.215704,0.52,378,false,false,false
D1R1OBS_000378_0014,378,"1055,835,1351,1042",54.75,4325,false,true,reappearance_provisionally_supported,"1172,955,1176,959",1173.572816,956.586839,15,927,73,5.259006,4.140393,1.270171,45,0.6,378,false,false,false
D1R1OBS_000378_0015,378,"1055,835,1351,1042",54.75,4325,false,true,same_motion_supported,"1271,957,1287,969",1279.618967,961.181596,81,5325,107,15.062528,11.256132,1.338162,-173.675859,0.366516,378,false,false,false
D1R1OBS_000378_0016,378,"1055,835,1351,1042",54.75,4325,false,true,background_recurrence_candidate,"1145,984,1148,989",1147.034115,986.02452,15,938,72,7.724953,3.812431,2.026254,79.620109,0.625,378,false,false,false
D1R1OBS_000378_0017,378,"1055,835,1351,1042",54.75,4325,false,true,background_recurrence_candidate,"1290,994,1302,1002",1295.720154,997.442239,58,3627,78,13.954548,7.688439,1.815004,-159.794051,0.495726,378,false,false,false
D1R1OBS_000378_0018,378,"1055,835,1351,1042",54.75,4325,false,true,unresolved_response,"1289,1005,1297,1013",1293.343233,1008.86084,37,2357,79,10.278008,7.068674,1.454022,47.115914,0.45679,378,false,false,false
D1R1OBS_000378_0019,378,"1055,835,1351,1042",54.75,4325,false,true,static_background_candidate,"1284,1006,1288,1009",1285.929167,1007.101389,12,720,69,5.315731,3.890622,1.366293,-166.243999,0.6,378,false,false,false
D1R1OBS_000378_0020,378,"1055,835,1351,1042",54.75,4325,false,true,unresolved_response,"1283,1013,1333,1039",1305.591345,1028.688183,561,38497,124,50.560594,21.983054,2.29998,-165.40597,0.407407,378,false,false,false
D1R1OBS_000378_0021,378,"1055,835,1351,1042",54.75,4325,false,true,background_recurrence_candidate,"1335,1033,1341,1039",1338.496942,1036.402141,21,1308,72,8.276156,5.697159,1.452681,49.930309,0.428571,378,false,false,false
D1R1OBS_000379_0001,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1304,835,1314,837",1309.342991,835.535514,19,1070,65,11.071779,2.750956,4.024703,-177.620115,0.575758,379,false,false,false
D1R1OBS_000379_0002,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1337,835,1355,844",1347.421266,839.737138,104,6414,81,19.134362,8.973542,2.132309,-170.310184,0.547368,379,false,false,false
D1R1OBS_000379_0003,379,"1060,835,1356,1043",53,4389,false,true,static_background_supported,"1312,839,1318,843",1315.876433,840.340127,14,785,64,8.437178,3.694482,2.283724,-155.362368,0.4,379,false,false,false
D1R1OBS_000379_0004,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1321,843,1331,850",1326.233196,846.026749,25,1458,65,13.644496,3.831589,3.561054,-147.609097,0.284091,379,false,false,false
D1R1OBS_000379_0005,379,"1060,835,1356,1043",53,4389,false,true,static_background_candidate,"1318,848,1327,855",1322.206068,851.762748,39,2373,83,11.568844,6.065092,1.907447,163.064812,0.4875,379,false,false,false
D1R1OBS_000379_0006,379,"1060,835,1356,1043",53,4389,false,true,static_background_supported,"1333,848,1338,851",1335.069444,849.150253,13,792,78,6.427052,3.19064,2.014346,-155.362079,0.541667,379,false,false,false
D1R1OBS_000379_0007,379,"1060,835,1356,1043",53,4389,false,true,static_background_candidate,"1315,869,1321,874",1317.888367,871.188014,15,851,62,10.080831,3.449733,2.922206,-149.697429,0.357143,379,false,false,false
D1R1OBS_000379_0008,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1088,883,1094,888",1090.654332,885.380866,18,1108,76,7.776881,5.295563,1.468565,-135.969961,0.428571,379,false,false,false
D1R1OBS_000379_0009,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1347,883,1351,885",1348.65917,883.915225,10,578,69,5.35721,2.938305,1.823232,-176.437492,0.666667,379,false,false,false
D1R1OBS_000379_0010,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1077,890,1127,914",1101.628271,903.952673,525,35160,118,54.122338,18.829163,2.874389,175.240128,0.411765,379,false,false,false
D1R1OBS_000379_0011,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1098,892,1104,897",1100.513433,894.793035,18,1005,64,8.454434,4.719553,1.791363,-137.958292,0.428571,379,false,false,false
D1R1OBS_000379_0012,379,"1060,835,1356,1043",53,4389,false,true,static_background_candidate,"1062,901,1071,907",1066.394286,904.601319,37,2275,78,10.84884,6.324267,1.71543,-175.472704,0.528571,379,false,false,false
D1R1OBS_000379_0013,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1073,906,1075,910",1074.299373,908.188088,11,638,62,6.151864,3.140647,1.958789,91.788167,0.733333,379,false,false,false
D1R1OBS_000379_0014,379,"1060,835,1356,1043",53,4389,false,true,reappearance_candidate,"1250,916,1255,920",1252.345646,917.133245,13,758,64,6.619463,4.560493,1.45148,136.788167,0.433333,379,false,false,false
D1R1OBS_000379_0015,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1282,940,1288,944",1284.888722,942.589474,12,665,61,7.127826,5.514184,1.292635,178.296778,0.342857,379,false,false,false
D1R1OBS_000379_0016,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1153,944,1157,949",1154.253023,946.466047,19,1075,66,6.026625,4.766627,1.264338,95.152423,0.633333,379,false,false,false
D1R1OBS_000379_0017,379,"1060,835,1356,1043",53,4389,false,true,same_motion_supported,"1129,949,1273,986",1190.290462,966.855773,1655,114514,161,173.322169,23.788206,7.286055,178.045458,0.300363,379,false,false,false
D1R1OBS_000379_0018,379,"1060,835,1356,1043",53,4389,false,true,unresolved_response,"1151,951,1158,953",1154.203222,951.91202,14,807,66,8.940638,2.901145,3.081762,-177.74393,0.583333,379,false,false,false
D1R1OBS_000379_0019,379,"1060,835,1356,1043",53,4389,false,true,reappearance_candidate,"1225,953,1237,960",1231.412729,957.369387,42,2561,83,12.568692,6.81275,1.844878,-177.860123,0.403846,379,false,false,false
D1R1OBS_000379_0020,379,"1060,835,1356,1043",53,4389,false,true,same_motion_supported,"1171,954,1174,958",1172.347011,956.263775,14,853,72,5.104161,3.985173,1.280788,78.823401,0.7,379,false,false,false
D1R1OBS_000379_0021,379,"1060,835,1356,1043",53,4389,false,true,same_motion_supported,"1279,954,1296,967",1287.769803,960.872245,107,6716,104,16.764075,12.765446,1.313239,177.654959,0.424603,379,false,false,false
D1R1OBS_000379_0022,379,"1060,835,1356,1043",53,4389,false,true,static_background_candidate,"1295,993,1308,1000",1301.234009,996.732449,63,3846,76,14.651454,7.421722,1.974131,-172.757871,0.5625,379,false,false,false
D1R1OBS_000379_0023,379,"1060,835,1356,1043",53,4389,false,true,background_recurrence_candidate,"1295,1005,1303,1011",1298.476085,1007.616475,36,2258,75,9.05684,6.052076,1.496485,-157.590658,0.571429,379,false,false,false
D1R1OBS_000379_0024,379,"1060,835,1356,1043",53,4389,false,true,background_recurrence_candidate,"1289,1014,1341,1040",1311.918413,1028.545885,519,33976,124,52.467778,21.040148,2.493698,-165.577628,0.362683,379,false,false,false
D1R1OBS_000379_0025,379,"1060,835,1356,1043",53,4389,false,true,static_background_candidate,"1342,1031,1347,1039",1345.211701,1035.577201,28,1658,68,8.853886,5.624984,1.574029,74.947396,0.518519,379,false,false,false
D1R1OBS_000380_0001,380,"1066,834,1362,1042",55,4646,false,true,static_background_supported,"1313,834,1319,837",1315.835005,835.208751,18,1097,69,8.037768,4.22514,1.902367,-176.918356,0.642857,380,false,false,false
D1R1OBS_000380_0002,380,"1066,834,1362,1042",55,4646,false,true,background_recurrence_candidate,"1345,836,1362,844",1353.906487,840.038505,81,5272,83,18.324227,8.410487,2.178736,-170.235096,0.5,380,false,false,false
D1R1OBS_000380_0003,380,"1066,834,1362,1042",55,4646,false,true,static_background_supported,"1327,843,1333,846",1330.350606,844.375965,15,907,71,6.966462,4.303025,1.618968,-168.018756,0.535714,380,false,false,false
D1R1OBS_000380_0004,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1334,846,1339,850",1336.158428,848.17237,13,789,71,5.749559,4.410827,1.30351,-146.542567,0.433333,380,false,false,false
D1R1OBS_000380_0005,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1340,847,1347,852",1343.340459,849.665083,20,1263,75,8.969415,4.048667,2.2154,-155.848045,0.416667,380,false,false,false
D1R1OBS_000380_0006,380,"1066,834,1362,1042",55,4646,false,true,static_background_supported,"1323,848,1333,854",1328.326463,851.267206,43,2717,76,12.84912,5.720976,2.245966,164.525356,0.558442,380,false,false,false
D1R1OBS_000380_0007,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1337,853,1343,855",1340.071533,854.160584,12,685,59,7.565749,2.758247,2.742955,-173.507936,0.571429,380,false,false,false
D1R1OBS_000380_0008,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1337,857,1342,861",1339.445498,859.00158,11,633,61,6.85503,3.431065,1.997931,135.946693,0.366667,380,false,false,false
D1R1OBS_000380_0009,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1330,859,1333,861",1331.683305,860.197935,10,581,61,4.78704,2.924194,1.637046,161.777779,0.833333,380,false,false,false
D1R1OBS_000380_0010,380,"1066,834,1362,1042",55,4646,false,true,background_recurrence_candidate,"1077,890,1138,914",1107.411731,903.223956,625,43696,123,61.148255,20.001979,3.05711,175.019373,0.403226,380,false,false,false
D1R1OBS_000380_0011,380,"1066,834,1362,1042",55,4646,false,true,static_background_supported,"1066,903,1075,907",1070.54716,904.74963,32,2025,75,10.528897,4.829053,2.180323,-176.017809,0.64,380,false,false,false
D1R1OBS_000380_0012,380,"1066,834,1362,1042",55,4646,false,true,reappearance_candidate,"1232,916,1236,919",1233.828652,917.810393,12,712,66,6.239452,3.530323,1.767388,165.778536,0.6,380,false,false,false
D1R1OBS_000380_0013,380,"1066,834,1362,1042",55,4646,false,true,reappearance_candidate,"1177,920,1181,924",1178.944801,922.250321,13,779,68,6.160304,4.596475,1.340224,-153.784296,0.52,380,false,false,false
D1R1OBS_000380_0014,380,"1066,834,1362,1042",55,4646,false,true,same_motion_supported,"1159,942,1162,948",1160.751046,945.570084,16,956,68,7.950108,3.53965,2.246015,105.171624,0.571429,380,false,false,false
D1R1OBS_000380_0015,380,"1066,834,1362,1042",55,4646,false,true,reappearance_provisionally_supported,"1248,947,1253,950",1250.379822,948.540059,11,674,66,7.512104,2.530741,2.968341,-162.831536,0.458333,380,false,false,false
D1R1OBS_000380_0016,380,"1066,834,1362,1042",55,4646,false,true,same_motion_supported,"1132,949,1279,982",1196.08018,966.61452,1757,126777,164,176.047319,23.58426,7.464611,178.490283,0.349165,380,false,false,false
D1R1OBS_000380_0017,380,"1066,834,1362,1042",55,4646,false,true,reappearance_candidate,"1230,952,1241,960",1236.490043,957.157895,45,2812,83,12.31966,7.684677,1.603146,176.787443,0.416667,380,false,false,false
D1R1OBS_000380_0018,380,"1066,834,1362,1042",55,4646,false,true,same_motion_supported,"1282,957,1302,966",1293.408634,960.928516,98,6463,112,20.161862,8.944534,2.254099,-173.325856,0.466667,380,false,false,false
D1R1OBS_000380_0019,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1129,967,1132,971",1130.184049,968.961656,11,652,67,5.201946,3.494636,1.488552,117.687922,0.55,380,false,false,false
D1R1OBS_000380_0020,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1309,968,1312,972",1310.403448,969.758621,10,580,67,6.488734,3.351068,1.936318,93.971736,0.5,380,false,false,false
D1R1OBS_000380_0021,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1122,969,1127,971",1124.498276,970.210345,10,580,62,7.438852,2.973425,2.501779,171.09428,0.555556,380,false,false,false
D1R1OBS_000380_0022,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1301,994,1313,1000",1307.076627,996.995331,57,3641,81,13.360233,6.3111,2.116942,-174.416116,0.626374,380,false,false,false
D1R1OBS_000380_0023,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1301,1001,1309,1010",1305.246611,1006.228163,41,2656,82,10.62141,7.428704,1.42978,111.443513,0.455556,380,false,false,false
D1R1OBS_000380_0024,380,"1066,834,1362,1042",55,4646,false,true,static_background_candidate,"1298,1010,1301,1016",1299.684547,1013.001277,13,783,66,8.68302,3.691992,2.351852,96.233444,0.464286,380,false,false,false
D1R1OBS_000380_0025,380,"1066,834,1362,1042",55,4646,false,true,background_recurrence_candidate,"1300,1013,1354,1041",1321.379853,1029.186451,568,38557,119,57.536253,21.625851,2.660531,-166.767823,0.356113,380,false,false,false
D1R1OBS_000380_0026,380,"1066,834,1362,1042",55,4646,false,true,static_background_supported,"1295,1020,1300,1026",1297.725398,1023.058107,18,1067,69,7.493253,4.84075,1.547953,116.07054,0.428571,380,false,false,false
D1R1OBS_000380_0027,380,"1066,834,1362,1042",55,4646,false,true,unresolved_response,"1351,1028,1355,1032",1352.808799,1029.783418,10,591,67,6.486669,4.116473,1.575783,147.557417,0.4,380,false,false,false
D1R1OBS_000381_0001,381,"1070,832,1366,1039",58,4552,false,true,static_background_supported,"1314,832,1327,836",1321.172876,834.247802,37,2389,74,15.43419,5.215668,2.959197,179.210588,0.528571,381,false,false,false
D1R1OBS_000381_0002,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1353,836,1366,845",1361.27712,840.58136,78,5236,83,12.873456,10.06243,1.279359,-175.679657,0.557143,381,false,false,false
D1R1OBS_000381_0003,381,"1070,832,1366,1039",58,4552,false,true,static_background_supported,"1326,839,1332,841",1329.20875,839.9275,13,800,69,7.51216,3.034548,2.475545,178.755224,0.619048,381,false,false,false
D1R1OBS_000381_0004,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1331,845,1343,854",1336.857269,850.381989,51,3398,89,15.07432,6.654924,2.265138,149.62407,0.392308,381,false,false,false
D1R1OBS_000381_0005,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1348,848,1352,851",1349.856243,849.782791,13,953,88,6.221507,2.875275,2.163796,-154.902786,0.65,381,false,false,false
D1R1OBS_000381_0006,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1343,853,1347,856",1345.236246,854.074434,10,618,68,6.125779,2.455685,2.494529,146.110906,0.5,381,false,false,false
D1R1OBS_000381_0007,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1355,855,1359,859",1356.852439,856.935366,13,820,71,5.613841,3.460053,1.622472,55.45399,0.52,381,false,false,false
D1R1OBS_000381_0008,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1321,868,1327,871",1323.56772,869.188488,14,886,75,8.348002,3.318759,2.515399,-170.103793,0.5,381,false,false,false
D1R1OBS_000381_0009,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1090,879,1095,881",1092.758887,880.227202,10,647,75,5.980976,2.522154,2.371376,-177.920179,0.555556,381,false,false,false
D1R1OBS_000381_0010,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1345,882,1355,886",1349.759109,884.183198,16,988,69,11.940986,4.100349,2.912188,166.235301,0.290909,381,false,false,false
D1R1OBS_000381_0011,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1131,884,1134,886",1132.630404,885.103208,11,717,74,4.55826,3.21707,1.416898,164.929307,0.916667,381,false,false,false
D1R1OBS_000381_0012,381,"1070,832,1366,1039",58,4552,false,true,static_background_candidate,"1087,889,1145,915",1114.398676,903.216281,660,48044,137,59.677036,20.362072,2.930794,174.49794,0.414313,381,false,false,false
D1R1OBS_000381_0013,381,"1070,832,1366,1039",58,4552,false,true,static_background_supported,"1070,902,1086,908",1076.723375,904.751037,55,3615,83,18.149434,5.718779,3.173655,177.745353,0.462185,381,false,false,false
D1R1OBS_000381_0014,381,"1070,832,1366,1039",58,4552,false,true,reappearance_candidate,"1266,916,1270,918",1267.859736,916.79538,10,606,66,5.760196,2.61154,2.20567,-159.825092,0.666667,381,false,false,false
D1R1OBS_000381_0015,381,"1070,832,1366,1039",58,4552,false,true,reappearance_provisionally_supported,"1237,917,1243,918",1240.211852,917.463704,11,675,67,7.393905,1.874031,3.945455,-172.58676,0.785714,381,false,false,false
D1R1OBS_000381_0016,381,"1070,832,1366,1039",58,4552,false,true,reappearance_provisionally_supported,"1183,920,1186,923",1184.51148,921.517857,12,784,72,5.30174,3.116045,1.701432,125.782526,0.75,381,false,false,false
D1R1OBS_000381_0017,381,"1070,832,1366,1039",58,4552,false,true,motion_shell_candidate,"1210,924,1213,926",1211.208333,925.170977,10,696,82,4.78704,2.924194,1.637046,-161.777779,0.833333,381,false,false,false
D1R1OBS_000381_0018,381,"1070,832,1366,1039",58,4552,false,true,reappeared_supported,"1254,947,1260,950",1257.335859,948.626263,13,792,65,8.358487,2.695162,3.101293,-163.858001,0.464286,381,false,false,false
D1R1OBS_000381_0019,381,"1070,832,1366,1039",58,4552,false,true,unresolved_response,"1282,947,1284,951",1282.902755,949.327391,10,617,68,6.326506,2.824062,2.240215,98.714931,0.666667,381,false,false,false
D1R1OBS_000381_0020,381,"1070,832,1366,1039",58,4552,false,true,same_motion_supported,"1140,950,1285,985",1202.5925,966.807786,1709,126432,175,173.787449,23.998559,7.241579,178.463931,0.325152,381,false,false,false
D1R1OBS_000381_0021,381,"1070,832,1366,1039",58,4552,false,true,reappearance_provisionally_supported,"1238,953,1250,961",1244.914716,957.744546,40,2521,81,12.106391,7.565062,1.600303,-177.318813,0.34188,381,false,false,false
D1R1OBS_000381_0022,381,"1070,832,1366,1039",58,4552,false,true,same_motion_supported,"1289,955,1308,967",1300.765563,960.919903,100,7004,121,19.280614,10.144221,1.90065,-173.91134,0.384615,381,false,false,false
D1R1OBS_000381_0023,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1307,992,1321,1011",1313.413372,1000.890845,115,7613,87,21.066685,12.875989,1.636122,104.979541,0.383333,381,false,false,false
D1R1OBS_000381_0024,381,"1070,832,1366,1039",58,4552,false,true,static_background_candidate,"1304,1012,1347,1039",1323.073515,1027.779032,505,35530,133,44.12536,22.374039,1.972168,-158.838137,0.409903,381,false,false,false
D1R1OBS_000381_0025,381,"1070,832,1366,1039",58,4552,false,true,background_recurrence_candidate,"1343,1025,1361,1039",1352.061123,1031.994635,81,5219,79,23.43677,7.345229,3.190747,-145.459371,0.284211,381,false,false,false
D1R1OBS_000382_0001,382,"1077,831,1373,1038",58,4735,false,true,static_background_supported,"1327,831,1339,841",1332.288896,836.101729,47,3008,75,15.535541,6.545464,2.373482,-137.903544,0.328671,382,false,false,false
D1R1OBS_000382_0002,382,"1077,831,1373,1038",58,4735,false,true,static_background_supported,"1322,833,1325,836",1323.928458,834.532591,10,629,73,5.611396,3.672875,1.527794,111.098774,0.625,382,false,false,false
D1R1OBS_000382_0003,382,"1077,831,1373,1038",58,4735,false,true,background_recurrence_candidate,"1360,836,1373,846",1367.427777,840.431079,84,5753,85,14.62623,10.693936,1.367712,-165.77856,0.545455,382,false,false,false
D1R1OBS_000382_0004,382,"1077,831,1373,1038",58,4735,false,true,static_background_candidate,"1336,841,1362,854",1347.74493,849.460393,96,6312,88,24.079146,12.135347,1.984216,172.542704,0.253968,382,false,false,false
D1R1OBS_000382_0005,382,"1077,831,1373,1038",58,4735,false,true,unresolved_response,"1177,843,1181,846",1179.081433,844.698697,10,614,66,6.238824,2.349791,2.655055,-148.964489,0.5,382,false,false,false
D1R1OBS_000382_0006,382,"1077,831,1373,1038",58,4735,false,true,unresolved_response,"1113,848,1119,850",1116.322795,848.507488,10,601,65,8.929322,2.582094,3.458171,-172.237945,0.47619,382,false,false,false
D1R1OBS_000382_0007,382,"1077,831,1373,1038",58,4735,false,true,background_recurrence_candidate,"1362,856,1366,859",1363.885593,857.617232,11,708,73,5.737081,2.795206,2.052472,-151.108273,0.55,382,false,false,false
D1R1OBS_000382_0008,382,"1077,831,1373,1038",58,4735,false,true,unresolved_response,"1139,861,1148,864",1143.238504,863.129384,20,1283,73,9.388526,3.820003,2.457728,-175.786515,0.5,382,false,false,false
