scene,response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,uncertain_envelope,response_state,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,geometry_origin_status,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_px,absolute_range_m,azimuth_angle_deg,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean_px,azimuth_weighted_mean_px,range_p50_width_px,range_p80_width_px,range_p90_width_px,azimuth_p50_width_px,azimuth_p80_width_px,azimuth_p90_width_px,range_p50_width_m,range_p80_width_m,range_p90_width_m,azimuth_p50_width_m,azimuth_p80_width_m,azimuth_p90_width_m,range_to_azimuth_p80_ratio,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,yaw_proxy_major_axis_deg,yaw_proxy_shape_class,energy_centroid_x,energy_centroid_y,energy_centroid_range_m,energy_centroid_azimuth_px,energy_centroid_offset_px,distance_to_fan_boundary_px,distance_to_fan_boundary_m,touches_display_fan_boundary,near_fan_boundary_side,boundary_family_id,boundary_variant_count,multiple_boundary_variant_uncertainty,scale_yaw_feasible,best_yaw_deg,yaw_feasible_interval_deg,best_scale_length_m,best_scale_width_m,scale_yaw_residual_m,min_extra_blur_margin_m
GM_RM019,R21B00120,R21B00120,R21R1F00084,224,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,"1005,1126,1132,1240","1005,1126,1132,1240","1005,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1068.5,1183,170.575526,5.117266,-30.082353,-0.501244,-0.865306,0.865306,-0.501244,14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.151601,8.97273,47.59182,87.227051,105.403748,51.306305,88.192604,105.182144,1.427755,2.616812,3.162112,1.539189,2.645778,3.155464,0.989052,34.403059,31.555776,1.09023,2.770398,57.14725,32.85275,57.14725,near_isotropic,1075.185669,1176.640625,5.188802,8.972749,9.227124,90.6,2.718,false,near_range_bottom_display,R21R11BF00088,2,true,true,90,0-14;20-160;166-179,3,2.6,0.354621,0
GM_RM019,R21B00121,R21B00121,R21R1F00084,224,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,"1005,1126,1132,1240","1005,1126,1132,1240","1005,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1068.5,1183,170.575526,5.117266,-30.082353,-0.501244,-0.865306,0.865306,-0.501244,14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.151601,8.97273,47.59182,87.227051,105.403748,51.306305,88.192604,105.182144,1.427755,2.616812,3.162112,1.539189,2.645778,3.155464,0.989052,34.403059,31.555776,1.09023,2.770398,57.14725,32.85275,57.14725,near_isotropic,1075.185669,1176.640625,5.188802,8.972749,9.227124,90.6,2.718,false,near_range_bottom_display,R21R11BF00088,2,true,true,90,0-14;20-160;166-179,3,2.6,0.354621,0
GM_RM019,R21B00122,R21B00122,R21R1F00085,224,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,"1011,1210,1065,1240","1011,1210,1065,1240","1005,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1038,1225,156.867332,4.70602,-47.687,-0.739478,-0.67318,0.67318,-0.739478,1620,1620,93287,44,2385,local_ring_excluding_frozen_responses,23671,true,-2.698689,2.112735,13.6625,27.768688,33.087833,19.787422,39.365746,44.4758,0.409875,0.833061,0.992635,0.593623,1.180972,1.334274,0.705402,16.867153,7.180465,2.349034,13.348243,28.964757,61.035243,28.964757,azimuth_dominant,1041.417847,1225.254395,4.625494,2.112708,3.427301,90.6,2.718,false,near_range_bottom_display,R21R11BF00089,2,true,false,90,,3,1.4,1.90533,0
GM_RM019,R21B00123,R21B00123,R21R1F00084,224,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,"1005,1126,1132,1240","1005,1126,1132,1240","1005,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1068.5,1183,170.575526,5.117266,-30.082353,-0.501244,-0.865306,0.865306,-0.501244,14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.151601,8.97273,47.59182,87.227051,105.403748,51.306305,88.192604,105.182144,1.427755,2.616812,3.162112,1.539189,2.645778,3.155464,0.989052,34.403059,31.555776,1.09023,2.770398,57.14725,32.85275,57.14725,near_isotropic,1075.185669,1176.640625,5.188802,8.972749,9.227124,90.6,2.718,false,near_range_bottom_display,R21R11BF00088,2,true,true,90,0-14;20-160;166-179,3,2.6,0.354621,0
GM_RM019,R21B00124,R21B00124,R21R1F00087,227,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,"1017,1126,1132,1234","1017,1126,1132,1234","1017,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1074.5,1180,170.295655,5.10887,-27.829056,-0.466835,-0.884344,0.884344,-0.466835,12420,12420,878604,53,20550,local_ring_excluding_frozen_responses,233942,true,0.045576,9.618145,43.461472,85.147217,104.4319,45.404564,80.383728,96.321304,1.303844,2.554417,3.132957,1.362137,2.411512,2.889639,1.059259,32.684984,29.630201,1.103097,42.974078,19.196867,70.803133,19.196867,near_isotropic,1082.984375,1175.469604,5.118378,9.618057,9.618165,96.6,2.898,false,near_range_bottom_display,R21R11BF00091,2,true,true,0,0-13;17-21;86-94;159-163;167-179,3,2.4,0.445732,0
GM_RM019,R21B00125,R21B00125,R21R1F00088,227,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,"1047,1204,1077,1240","1047,1204,1077,1240","1017,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1062,1222,142.330461,4.269914,-40.269453,-0.646383,-0.763013,0.763013,-0.646383,1080,1080,70934,48,728,local_ring_excluding_frozen_responses,20231,true,-0.618845,1.387806,8.16972,15.79985,20.961079,14.093961,23.779873,29.120962,0.245092,0.473996,0.628832,0.422819,0.713396,0.873629,0.664421,9.443684,6.319529,1.494365,58.089101,8.358553,81.641447,8.358553,azimuth_dominant,1063.458862,1221.575195,4.251552,1.387718,1.519453,90.6,2.718,false,near_range_bottom_display,R21R11BF00092,1,false,false,90,,3,1.4,2.46699,0
GM_RM019,R21B00126,R21B00126,R21R1F00089,227,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,"1023,1228,1041,1240","1023,1228,1041,1240","1017,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1032,1234,155.613496,4.668405,-51.627703,-0.783994,-0.620769,0.620769,-0.783994,216,216,14646,50,468,local_ring_excluding_frozen_responses,4033,true,0.228117,-0.874047,7.023812,11.107006,12.806087,3.756744,7.61245,10.095526,0.210714,0.33321,0.384183,0.112702,0.228374,0.302866,1.459058,4.637491,2.718852,1.70568,14.712997,23.659299,66.340701,23.659299,range_dominant,1031.278564,1234.543579,4.675323,-0.874007,0.903298,90.6,2.718,false,near_range_bottom_display,R21R11BF00093,1,false,false,0,,3,1.4,2.912812,0
GM_RM019,R21B00127,R21B00127,R21R1F00087,227,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,"1017,1126,1132,1240","1017,1126,1132,1240","1017,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1074.5,1183,167.648472,5.029454,-28.3077,-0.474207,-0.880414,0.880414,-0.474207,13110,13110,918084,52,21672,local_ring_excluding_frozen_responses,250132,true,1.596657,9.803074,45.049622,86.429062,105.996796,46.053509,81.88205,98.484642,1.351489,2.592872,3.179904,1.381605,2.456461,2.954539,1.055531,32.913915,30.713052,1.071659,50.520456,11.171844,78.828156,11.171844,near_isotropic,1082.373657,1176.945557,5.085865,9.803132,9.932309,90.6,2.718,false,near_range_bottom_display,R21R11BF00091,2,true,true,0,0-29;85-95;151-179,3,2.5,0.409449,0
GM_RM019,R21B00128,R21B00128,R21R1F00090,228,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,"1023,1126,1132,1240","1023,1126,1132,1240","1023,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1077.5,1183,166.246835,4.987405,-27.397377,-0.460159,-0.887836,0.887836,-0.460159,12426,12426,802358,48,21240,local_ring_excluding_frozen_responses,218742,true,2.529543,8.470528,44.213173,85.161919,103.367981,45.485378,79.7537,96.660484,1.326395,2.554858,3.101039,1.364561,2.392611,2.899815,1.067812,32.457185,30.084746,1.078859,64.570084,1.967461,88.032539,1.967461,near_isotropic,1083.856567,1176.856323,5.069664,8.470661,8.840289,90.6,2.718,false,near_range_bottom_display,R21R11BF00094,1,false,true,0,0-14;16-21;87-93;159-164;166-179,3,2.4,0.445204,0
GM_RM019,R21B00129,R21B00129,R21R1F00090,228,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,"1053,1204,1083,1240","1053,1204,1083,1240","1023,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1068,1222,138.527831,4.155835,-38.375593,-0.620814,-0.783958,0.783958,-0.620814,1080,1080,66662,45,728,local_ring_excluding_frozen_responses,18977,true,0.333505,-0.39997,7.970961,15.647397,20.645672,14.405769,24.501936,29.663355,0.239129,0.469422,0.61937,0.432173,0.735058,0.889901,0.638619,9.705163,6.262549,1.549714,54.873793,3.249385,86.750615,3.249385,azimuth_dominant,1067.47937,1221.986816,4.165859,-0.399967,0.520797,90.6,2.718,false,near_range_bottom_display,R21R11BF00095,1,false,false,90,,3,1.4,2.44866,0
GM_RM019,R21B00130,R21B00130,R21R1F00091,228,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,"1023,1228,1041,1240","1023,1228,1041,1240","1023,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1032,1234,155.613496,4.668405,-51.627703,-0.783994,-0.620769,0.620769,-0.783994,216,216,13348,47,600,local_ring_excluding_frozen_responses,3361,true,-1.051062,0.509464,6.403044,12.185318,14.406206,3.135975,7.807806,9.996563,0.192091,0.36556,0.432186,0.094079,0.234234,0.299897,1.560658,4.988353,2.653395,1.879989,17.936806,20.435491,69.564509,20.435491,range_dominant,1033.140259,1234.253052,4.636899,0.509446,1.168001,90.6,2.718,false,near_range_bottom_display,R21R11BF00096,1,false,false,0,,3,1.4,2.880848,0
GM_RM019,R21B00131,R21B00131,R21R1F00090,228,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,"1023,1126,1132,1240","1023,1126,1132,1240","1023,1126,1132,1240",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1077.5,1183,166.246835,4.987405,-27.397377,-0.460159,-0.887836,0.887836,-0.460159,12426,12426,802358,48,21240,local_ring_excluding_frozen_responses,218742,true,2.529543,8.470528,44.213173,85.161919,103.367981,45.485378,79.7537,96.660484,1.326395,2.554858,3.101039,1.364561,2.392611,2.899815,1.067812,32.457185,30.084746,1.078859,64.570084,1.967461,88.032539,1.967461,near_isotropic,1083.856567,1176.856323,5.069664,8.470661,8.840289,90.6,2.718,false,near_range_bottom_display,R21R11BF00094,1,false,true,0,0-14;16-21;87-93;159-164;166-179,3,2.4,0.445204,0
GM_RM019,R21B00132,R21B00132,R21R1F00092,238,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000238.png,"1051,1135,1177,1255","1051,1135,1177,1255","1051,1135,1177,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1114,1195,141.37666,4.2413,-16.435282,-0.282932,-0.95914,0.95914,-0.282932,15120,15120,928128,44,22896,local_ring_excluding_frozen_responses,275985,true,4.417579,4.807535,53.007336,91.53421,103.912491,44.21946,82.913269,102.60817,1.59022,2.746026,3.117375,1.326584,2.487398,3.078245,1.103975,35.858658,30.232436,1.186099,55.811769,17.752949,72.247051,17.752949,near_isotropic,1117.361084,1189.40271,4.376206,4.807403,6.5289,75.6,2.268,false,near_range_bottom_display,R21R11BF00097,1,false,true,0,0-49;84-96;131-179,3,2.5,0.254286,0
GM_RM019,R21B00133,R21B00133,R21R1F00093,238,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000238.png,"1063,1231,1075,1243","1063,1231,1075,1243","1051,1135,1177,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1069,1237,126.435596,3.793068,-42.243206,-0.672279,-0.740298,0.740298,-0.672279,144,144,9221,47,880,local_ring_fallback_without_occupancy_exclusion,2593,true,1.386907,-0.703179,5.046047,9.419815,10.764374,2.893172,5.650308,7.33496,0.151381,0.282594,0.322931,0.086795,0.169509,0.220049,1.667133,3.629726,2.261889,1.604732,58.9099,11.153106,78.846894,11.153106,range_dominant,1067.546997,1236.446045,3.834733,-0.703243,1.555019,87.6,2.628,false,near_range_bottom_display,R21R11BF00098,1,false,false,0,,3,1.4,2.983019,0
GM_RM019,R21B00134,R21B00134,R21R1F00094,239,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000239.png,"1051,1135,1177,1255","1051,1135,1177,1255","1051,1135,1177,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1114,1195,141.37666,4.2413,-16.435282,-0.282932,-0.95914,0.95914,-0.282932,15120,15120,967489,45,22896,local_ring_excluding_frozen_responses,296379,true,3.608726,5.947596,54.354092,91.194687,103.403214,42.145576,81.396744,101.040726,1.630623,2.735841,3.102096,1.264367,2.441902,3.031222,1.120373,35.630923,29.883313,1.192335,59.097466,14.467253,75.532747,14.467253,near_isotropic,1118.683472,1189.855957,4.35322,5.94752,6.956729,75.6,2.268,false,near_range_bottom_display,R21R11BF00099,1,false,true,0,0-42;86-94;138-179,3,2.4,0.267462,0
GM_RM019,R21B00135,R21B00135,R21R1F00095,239,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000239.png,"1087,1201,1111,1237","1087,1201,1111,1237","1051,1135,1177,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1099,1219,124.41688,3.732506,-26.235532,-0.442062,-0.896984,0.896984,-0.442062,864,864,58374,53,2236,local_ring_fallback_without_occupancy_exclusion,14095,true,-3.90765,0.395433,10.34747,19.304455,24.724941,12.948403,21.411884,25.429024,0.310424,0.579134,0.741748,0.388452,0.642357,0.762871,0.901577,10.074516,5.207674,1.934552,69.81443,6.049962,83.950038,6.049962,near_isotropic,1101.082031,1222.330322,3.615297,0.39534,3.927582,93.6,2.808,false,near_range_bottom_display,R21R11BF00100,1,false,false,90,,3,1.4,2.496459,0
GM_RM019,R21B00136,R21B00136,R21R1F00096,239,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000239.png,"1063,1231,1075,1243","1063,1231,1075,1243","1051,1135,1177,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1069,1237,126.435596,3.793068,-42.243206,-0.672279,-0.740298,0.740298,-0.672279,144,144,9846,47,880,local_ring_fallback_without_occupancy_exclusion,3157,true,-0.083652,0.381648,4.237731,8.075257,10.628336,3.097229,7.266941,9.283777,0.127132,0.242258,0.31885,0.092917,0.218008,0.278513,1.111232,3.253213,2.79059,1.165779,44.852999,2.903795,87.096205,2.903795,near_isotropic,1069.338745,1236.805298,3.790577,0.381666,0.390714,87.6,2.628,false,near_range_bottom_display,R21R11BF00101,1,false,false,0,,3,1.4,3.000375,0
GM_RM019,R21B00137,R21B00137,R21R1F00097,243,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000243.png,"1063,1135,1195,1249","1063,1135,1195,1249","1063,1135,1195,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1129,1192,140.836643,4.225099,-10.224794,-0.177511,-0.984119,0.984119,-0.177511,15048,15048,996448,46,22896,local_ring_excluding_frozen_responses,313613,true,1.964917,1.432521,52.17392,88.121948,98.330948,42.753075,85.746155,105.160133,1.565218,2.643658,2.949928,1.282592,2.572385,3.154804,1.027707,34.20697,30.460671,1.122988,58.71427,21.060936,68.939064,21.060936,near_isotropic,1130.060913,1189.812012,4.284262,1.432456,2.431631,81.6,2.448,false,near_range_bottom_display,R21R11BF00102,1,false,true,0,0-65;80-100;115-179,3,2.6,0.35741,0
GM_RM019,R21B00138,R21B00138,R21R1F00098,243,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000243.png,"1075,1231,1087,1243","1075,1231,1087,1243","1063,1135,1195,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1081,1237,118.701137,3.561034,-37.951186,-0.61499,-0.788535,0.788535,-0.61499,144,144,9981,47,128,local_ring_excluding_frozen_responses,3314,true,-0.557775,-0.064973,3.516394,6.844079,9.036139,4.557665,8.247604,9.824675,0.105492,0.205322,0.271084,0.13673,0.247428,0.29474,0.829826,3.330907,2.627287,1.267812,15.079232,36.969582,53.030418,36.969582,near_isotropic,1081.291748,1237.479736,3.544303,-0.064979,0.561484,87.6,2.628,false,near_range_bottom_display,R21R11BF00103,1,false,false,90,,3,1.4,3.000651,0
GM_RM019,R21B00139,R21B00139,R21R1F00099,243,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000243.png,"1177,1165,1195,1177","1177,1165,1195,1177","1063,1135,1195,1249",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1186,1171,162.776411,4.883292,11.337545,0.196589,-0.980486,0.980486,0.196589,216,216,14453,47,320,local_ring_excluding_frozen_responses,4421,true,0.745484,0.392317,4.118533,7.453168,9.615644,7.450711,12.748775,14.712206,0.123556,0.223595,0.288469,0.223521,0.382463,0.441366,0.584618,4.880053,2.988229,1.633092,0.449075,79.11153,10.88847,79.11153,azimuth_dominant,1186.53125,1170.346191,4.905671,0.392352,0.842432,153.6,4.608,false,near_range_bottom_display,R21R11BF00104,1,false,false,90,,3,1.4,2.869743,0
GM_RM019,R21B00140,R21B00140,R21R1F00100,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1099,1135,1201,1261","1099,1135,1201,1261","1099,1135,1218,1261",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1150,1198,132.660318,3.97981,-1.727855,-0.030152,-0.999545,0.999545,-0.030152,12852,12852,838930,45,21294,local_ring_excluding_frozen_responses,268887,true,0.617881,-2.10941,53.764381,90.346535,103.224541,37.379677,71.795395,86.060402,1.612931,2.710396,3.096736,1.12139,2.153862,2.581812,1.258389,35.096975,25.643319,1.36866,80.250645,8.0215,81.9785,8.0215,range_dominant,1147.872803,1197.446045,3.998846,-2.109527,2.198143,69.6,2.088,false,near_range_bottom_display,R21R11BF00105,1,false,true,0,0-26;154-179,3,2.2,0.293256,0
GM_RM019,R21B00141,R21B00141,R21R1F00101,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1183,1165,1201,1189","1183,1165,1201,1189","1099,1135,1218,1261",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1192,1177,158.230718,4.746922,13.895727,0.240156,-0.970734,0.970734,0.240156,432,432,27439,54,440,local_ring_excluding_frozen_responses,4875,true,-0.973048,1.315146,9.497524,15.32193,18.454067,6.835588,13.079636,15.981727,0.284926,0.459658,0.553622,0.205068,0.392389,0.479452,1.171434,6.166435,4.849413,1.271584,87.245637,16.65009,73.34991,16.65009,near_isotropic,1193.042969,1178.260376,4.717896,1.315132,1.63595,141.6,4.248,false,near_range_bottom_display,R21R11BF00106,1,false,false,0,,3,1.4,2.732877,0
GM_RM019,R21B00142,R21B00142,R21R1F00102,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1195,1135,1218,1153","1195,1135,1218,1153","1099,1135,1218,1261",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1206.5,1144,193.844809,5.815344,15.713973,0.270835,-0.962626,0.962626,0.270835,414,414,25134,51,880,local_ring_excluding_frozen_responses,4746,true,0.42652,-1.180497,5.534324,10.167928,12.514134,7.159335,14.468791,18.802155,0.16603,0.305038,0.375424,0.21478,0.434064,0.564065,0.702749,5.646077,3.850733,1.466234,29.212894,76.501079,13.498921,76.501079,azimuth_dominant,1205.479126,1143.269653,5.828249,-1.180523,1.255225,177.6,5.328,false,near_range_bottom_display,R21R11BF00107,1,false,false,90,,3,1.4,2.789798,0
GM_RM019,R21B00143,R21B00143,R21R1F00103,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1069,1135,1189,1255","1069,1135,1189,1255","1069,1135,1218,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1129,1195,137.885315,4.136559,-10.446079,-0.18131,-0.983426,0.983426,-0.18131,14400,14400,576835,31,18984,local_ring_excluding_frozen_responses,146247,true,-0.520739,16.703531,49.517963,91.639923,102.402496,33.150742,62.576645,80.575661,1.485539,2.749198,3.072075,0.994522,1.877299,2.41727,1.464443,36.30088,24.772804,1.465352,77.49167,2.062252,87.937748,2.062252,range_dominant,1145.521118,1192.483521,4.151295,16.70356,16.711673,75.6,2.268,false,near_range_bottom_display,R21R11BF00108,2,true,true,0,0-21;159-179,3,1.9,0.251828,0
GM_RM019,R21B00144,R21B00144,R21R1F00104,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1189,1195,1218,1237","1189,1195,1218,1237","1069,1135,1218,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1203.5,1216,124.833529,3.745006,23.361311,0.396528,-0.918023,0.918023,0.396528,1218,1218,50915,33,1080,local_ring_excluding_frozen_responses,11793,true,-1.972858,-1.116307,14.813328,25.851227,31.630924,9.891573,19.093428,24.373259,0.4444,0.775537,0.948928,0.296747,0.572803,0.731198,1.353933,10.571036,6.417253,1.647284,89.32657,24.034741,65.965259,24.034741,range_dominant,1201.692871,1217.368408,3.685974,-1.116373,2.266772,93.6,2.808,false,near_range_bottom_display,R21R11BF00109,2,true,false,0,,3,1.4,2.373287,0
GM_RM019,R21B00145,R21B00145,R21R1F00105,259,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000259.png,"1189,1141,1218,1189","1189,1141,1218,1189","1069,1135,1218,1255",local_response_unit_not_complete_vehicle,PROJECT_CONFIRMED,40,0.03,1154,1330.6,project_confirmed_fan_center_px_1154_0_1330_6,false,false,false,sar_gray+local_response_units+boundary_variant_families+project_confirmed_calibration_only,1203.5,1165,172.839839,5.185195,16.642091,0.286392,-0.958112,0.958112,0.286392,1392,1392,60805,40,1900,local_ring_excluding_frozen_responses,7501,true,0.001219,-1.069129,21.166992,37.861061,43.005707,11.684806,21.088888,25.759686,0.63501,1.135832,1.290171,0.350544,0.632667,0.772791,1.795309,14.120067,7.860204,1.7964,80.721425,25.920666,64.079334,25.920666,range_dominant,1202.475952,1164.692749,5.185327,-1.069147,1.069148,141.6,4.248,false,near_range_bottom_display,R21R11BF00110,1,false,false,0,,3,1.4,2.015918,0
