scene_id,frame_id,source_detection_id,bank_detection_id,bank_source,all_candidate_table_available,candidate_role,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_cx,bbox_cy,bbox_w,bbox_h,x_bin,selected_candidate_node_ids,selected_display_status,selected_risk_tags,linked_target_family_ids,not_final_box_flag,not_SAR_ready_flag,note
GM_RM011,290,GM_RM011_000290_002,GM_RM011_000290_GM_RM011_000290_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.6350494027137756,1.525,236.199,421.757,597.706,211.641,416.953,420.233,361.507,left,GM_RM011_Y26N012,diagnostic_body_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF020,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,291,GM_RM011_000291_001,GM_RM011_000291_GM_RM011_000291_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.6244720220565796,672.532,402.190,799.443,594.847,735.987,498.518,126.911,192.657,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,291,GM_RM011_000291_002,GM_RM011_000291_GM_RM011_000291_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.5374482274055481,1.376,230.134,453.171,597.412,227.273,413.773,451.795,367.278,left,GM_RM011_Y26N012,diagnostic_body_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF020,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,292,GM_RM011_000292_001,GM_RM011_000292_GM_RM011_000292_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.8040093183517456,737.224,424.589,799.646,596.961,768.435,510.775,62.422,172.372,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,292,GM_RM011_000292_002,GM_RM011_000292_GM_RM011_000292_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.5918579697608948,1.752,227.742,465.393,596.506,233.572,412.124,463.641,368.765,left,GM_RM011_Y26N012,diagnostic_body_candidate,large_lower_vehicle_body_proxy;multi_box_competition,GM_RM011_WGV12TF020,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM011,292,GM_RM011_000292_003,GM_RM011_000292_GM_RM011_000292_003_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm011/oty0_yolo_detection_table.csv,yes,competing_candidate,truck,0.2699134051799774,1.752,227.742,465.393,596.506,233.572,412.124,463.641,368.765,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,118,GM_RM017_000118_001,GM_RM017_000118_GM_RM017_000118_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.5225950479507446,0.293,269.354,67.575,376.701,33.934,323.028,67.282,107.347,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,119,GM_RM017_000119_001,GM_RM017_000119_GM_RM017_000119_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.8868470191955566,0.279,265.653,79.547,382.742,39.913,324.197,79.267,117.089,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,120,GM_RM017_000120_001,GM_RM017_000120_GM_RM017_000120_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.8462649583816528,0.241,260.793,116.348,382.552,58.294,321.672,116.107,121.758,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,121,GM_RM017_000121_001,GM_RM017_000121_GM_RM017_000121_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.8744598031044006,0.264,258.055,126.132,387.513,63.198,322.784,125.868,129.458,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,122,GM_RM017_000122_001,GM_RM017_000122_GM_RM017_000122_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9338006973266602,0.431,254.359,133.812,386.186,67.121,320.272,133.381,131.827,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,123,GM_RM017_000123_001,GM_RM017_000123_GM_RM017_000123_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9387869834899902,0.286,250.935,150.073,385.241,75.179,318.088,149.787,134.307,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,124,GM_RM017_000124_001,GM_RM017_000124_GM_RM017_000124_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.945259690284729,0.253,247.679,166.620,384.854,83.436,316.266,166.366,137.174,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,125,GM_RM017_000125_001,GM_RM017_000125_GM_RM017_000125_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9479875564575195,0.395,246.038,180.528,384.283,90.461,315.160,180.133,138.245,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,126,GM_RM017_000126_001,GM_RM017_000126_GM_RM017_000126_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9554365873336792,0.453,247.343,194.712,385.749,97.583,316.546,194.259,138.407,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,127,GM_RM017_000127_001,GM_RM017_000127_GM_RM017_000127_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9433448314666748,0.489,248.054,208.722,386.996,104.605,317.525,208.233,138.943,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,128,GM_RM017_000128_001,GM_RM017_000128_GM_RM017_000128_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9455435276031494,0.413,248.493,221.920,389.544,111.167,319.018,221.507,141.051,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,multi_box_competition;multi_box_competition;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,128,GM_RM017_000128_002,GM_RM017_000128_GM_RM017_000128_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,bus,0.5186892747879028,554.494,326.890,799.502,497.124,676.998,412.007,245.008,170.233,right,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,129,GM_RM017_000129_001,GM_RM017_000129_GM_RM017_000129_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9501023888587952,15.313,246.398,235.206,389.163,125.260,317.781,219.893,142.765,left,GM_RM017_Y26N001;GM_RM017_Y26N002,diagnostic_context_candidate_review;diagnostic_non_vehicle_exclusion_review,diagnostic_candidate;non_vehicle_exclusion_review,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,130,GM_RM017_000130_001,GM_RM017_000130_GM_RM017_000130_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9518373012542725,33.306,244.016,247.802,388.530,140.554,316.273,214.495,144.514,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,130,GM_RM017_000130_002,GM_RM017_000130_GM_RM017_000130_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.3559766709804535,0.149,368.571,46.062,432.495,23.105,400.533,45.913,63.924,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,131,GM_RM017_000131_001,GM_RM017_000131_GM_RM017_000131_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9551006555557251,52.220,243.175,262.107,388.927,157.163,316.051,209.887,145.752,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,132,GM_RM017_000132_001,GM_RM017_000132_GM_RM017_000132_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9480451941490173,71.748,244.263,276.170,390.019,173.959,317.141,204.421,145.756,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,133,GM_RM017_000133_001,GM_RM017_000133_GM_RM017_000133_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9551390409469604,91.249,243.354,288.646,389.792,189.947,316.573,197.397,146.438,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,134,GM_RM017_000134_001,GM_RM017_000134_GM_RM017_000134_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9439864158630371,108.995,241.040,304.258,387.694,206.626,314.367,195.263,146.654,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,135,GM_RM017_000135_001,GM_RM017_000135_GM_RM017_000135_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9468733072280884,128.297,240.360,320.591,389.335,224.444,314.848,192.293,148.975,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,136,GM_RM017_000136_001,GM_RM017_000136_GM_RM017_000136_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9491137266159058,147.684,240.608,330.582,389.041,239.133,314.825,182.898,148.433,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,137,GM_RM017_000137_001,GM_RM017_000137_GM_RM017_000137_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9487775564193726,166.647,239.414,343.181,388.356,254.914,313.885,176.533,148.942,left,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,138,GM_RM017_000138_001,GM_RM017_000138_GM_RM017_000138_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9544283151626587,186.049,237.347,356.183,387.126,271.116,312.236,170.133,149.779,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,139,GM_RM017_000139_001,GM_RM017_000139_GM_RM017_000139_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9508549571037292,205.527,236.448,372.169,385.767,288.848,311.107,166.642,149.319,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,140,GM_RM017_000140_001,GM_RM017_000140_GM_RM017_000140_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9557518362998962,225.310,235.535,386.463,385.019,305.887,310.277,161.153,149.484,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,141,GM_RM017_000141_001,GM_RM017_000141_GM_RM017_000141_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9433218836784363,244.791,233.145,401.247,383.318,323.019,308.231,156.456,150.173,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,diagnostic_candidate,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,142,GM_RM017_000142_001,GM_RM017_000142_GM_RM017_000142_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.8988806009292603,264.926,230.252,415.154,385.603,340.040,307.928,150.228,155.351,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,142,GM_RM017_000142_002,GM_RM017_000142_GM_RM017_000142_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.43974098563194275,0.193,333.506,36.837,354.751,18.515,344.128,36.644,21.245,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,143,GM_RM017_000143_001,GM_RM017_000143_GM_RM017_000143_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9426838755607605,284.491,228.400,430.336,385.218,357.413,306.809,145.845,156.818,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,143,GM_RM017_000143_002,GM_RM017_000143_GM_RM017_000143_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.26301315426826477,0.105,328.871,57.422,381.467,28.764,355.169,57.318,52.596,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,144,GM_RM017_000144_001,GM_RM017_000144_GM_RM017_000144_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9422630667686462,305.919,228.849,445.817,385.283,375.868,307.066,139.897,156.434,mid,GM_RM017_Y26N002,diagnostic_context_candidate_review,multi_box_competition,GM_RM017_WGV12TF001,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,144,GM_RM017_000144_002,GM_RM017_000144_GM_RM017_000144_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.42419949173927307,0.114,324.959,76.407,406.857,38.261,365.908,76.293,81.898,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,145,GM_RM017_000145_001,GM_RM017_000145_GM_RM017_000145_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9285470247268677,327.124,226.612,461.171,384.118,394.148,305.365,134.047,157.506,mid,GM_RM017_Y26N002;GM_RM017_Y26N003,diagnostic_context_candidate_review;diagnostic_dark_vehicle_candidate_review,multi_box_competition,GM_RM017_WGV12TF002,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,145,GM_RM017_000145_002,GM_RM017_000145_GM_RM017_000145_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.892155110836029,0.175,325.217,97.681,410.929,48.928,368.073,97.506,85.712,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,146,GM_RM017_000146_001,GM_RM017_000146_GM_RM017_000146_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9243058562278748,348.481,225.108,475.602,383.616,412.041,304.362,127.120,158.507,mid,GM_RM017_Y26N002;GM_RM017_Y26N003,diagnostic_context_candidate_review;diagnostic_dark_vehicle_candidate_review,multi_box_competition,GM_RM017_WGV12TF002,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,146,GM_RM017_000146_002,GM_RM017_000146_GM_RM017_000146_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.3425571620464325,0.233,325.135,93.572,409.892,46.902,367.514,93.339,84.757,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,147,GM_RM017_000147_001,GM_RM017_000147_GM_RM017_000147_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9293298721313477,369.530,223.385,495.241,382.516,432.385,302.950,125.711,159.131,mid,GM_RM017_Y26N002;GM_RM017_Y26N003,diagnostic_context_candidate_review;diagnostic_dark_vehicle_candidate_review,multi_box_competition,GM_RM017_WGV12TF002,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,147,GM_RM017_000147_002,GM_RM017_000147_GM_RM017_000147_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9184293150901794,0.366,321.648,118.600,408.341,59.483,364.994,118.234,86.692,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,148,GM_RM017_000148_001,GM_RM017_000148_GM_RM017_000148_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,truck,0.9245500564575195,391.319,222.427,516.841,381.491,454.080,301.959,125.521,159.063,mid,GM_RM017_Y26N002;GM_RM017_Y26N003,diagnostic_context_candidate_review;diagnostic_dark_vehicle_candidate_review,multi_box_competition,GM_RM017_WGV12TF002,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,148,GM_RM017_000148_002,GM_RM017_000148_GM_RM017_000148_002_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,competing_candidate,car,0.9238973259925842,0.396,319.938,145.649,407.364,73.023,363.651,145.253,87.426,left,,,,,yes,yes,raw YOLO26l local detection candidate;diagnostic only
GM_RM017,149,GM_RM017_000149_001,GM_RM017_000149_GM_RM017_000149_001_raw,raw_all_candidate:D:/profile/research/optical-sar-visual-diagnosis/outputs/oty2_yolo26l_detector_quality_probe_20260704_231830/oty0_yolo_detection_stream_audit_yolo26l_gm_rm017/oty0_yolo_detection_table.csv,yes,selected_primary,car,0.9507271647453308,0.221,320.017,166.458,407.470,83.339,363.744,166.238,87.453,left,GM_RM017_Y26N002;GM_RM017_Y26N003,diagnostic_context_candidate_review;diagnostic_dark_vehicle_candidate_review,multi_box_competition,GM_RM017_WGV12TF003,yes,yes,raw YOLO26l local detection candidate;diagnostic only
