subject_frame_id,subject_name,sar_frame,split,posthoc_evaluation_label,single_feature_energy_confusion,metric_shape_confusion,observable_structure_evaluable,observable_structure_confusion,temporal_physical_evaluable,temporal_physical_confusion,full_physical_confusion,vehicle_local_background_normalized_energy,subject_local_background_normalized_energy,vehicle_higher_on_local_background_normalized_energy,not_evaluable_gate_count,not_evaluable_gates
fixed_strong_scatterer_sar000362,fixed_strong_scatterer,362,guard,negative,true,true,true,false,true,false,false,1.196315,0.983384,true,0,
fixed_linear_structure_sar000362,fixed_linear_structure,362,guard,negative,true,false,true,false,true,false,false,1.196315,1.076058,true,0,
vehicle_body_axis_reference_sar000363,vehicle_body_axis_reference,363,guard,vehicle,false,false,true,false,true,false,false,1.213851,1.213851,false,0,
matched_ordinary_background_sar000363,matched_ordinary_background,363,guard,negative,true,true,true,false,false,false,false,1.213851,0.989725,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000363,matched_strong_scatterer_background,363,guard,negative,true,true,true,true,false,false,false,1.213851,1.120755,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000363,matched_linear_structure_background,363,guard,negative,true,true,true,false,false,false,false,1.213851,0.977211,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000363,fixed_known_non_vehicle_N005,363,guard,negative,true,true,true,false,true,false,false,1.213851,1.010275,true,0,
fixed_strong_scatterer_sar000363,fixed_strong_scatterer,363,guard,negative,true,true,true,false,true,false,false,1.213851,0.988866,true,0,
fixed_linear_structure_sar000363,fixed_linear_structure,363,guard,negative,true,false,true,false,true,false,false,1.213851,1.095076,true,0,
vehicle_body_axis_reference_sar000364,vehicle_body_axis_reference,364,guard,vehicle,false,false,true,false,true,false,false,1.225553,1.225553,false,0,
matched_ordinary_background_sar000364,matched_ordinary_background,364,guard,negative,true,true,true,false,false,false,false,1.225553,0.958429,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000364,matched_strong_scatterer_background,364,guard,negative,true,true,true,true,false,false,false,1.225553,1.103085,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000364,matched_linear_structure_background,364,guard,negative,true,true,true,false,false,false,false,1.225553,1.031595,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000364,fixed_known_non_vehicle_N005,364,guard,negative,true,true,true,false,true,false,false,1.225553,0.968405,true,0,
fixed_strong_scatterer_sar000364,fixed_strong_scatterer,364,guard,negative,true,true,true,false,true,false,false,1.225553,0.962035,true,0,
fixed_linear_structure_sar000364,fixed_linear_structure,364,guard,negative,true,false,true,false,true,false,false,1.225553,1.074895,true,0,
vehicle_body_axis_reference_sar000365,vehicle_body_axis_reference,365,guard,vehicle,false,false,true,false,true,false,false,1.267933,1.267933,false,0,
matched_ordinary_background_sar000365,matched_ordinary_background,365,guard,negative,true,false,true,false,false,false,false,1.267933,1.00366,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000365,matched_strong_scatterer_background,365,guard,negative,true,true,true,true,false,false,false,1.267933,1.136517,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000365,matched_linear_structure_background,365,guard,negative,true,true,true,false,false,false,false,1.267933,0.983573,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000365,fixed_known_non_vehicle_N005,365,guard,negative,true,true,true,false,true,false,false,1.267933,0.99634,true,0,
fixed_strong_scatterer_sar000365,fixed_strong_scatterer,365,guard,negative,true,true,true,false,true,false,false,1.267933,0.98965,true,0,
fixed_linear_structure_sar000365,fixed_linear_structure,365,guard,negative,true,false,true,false,true,false,false,1.267933,1.109129,true,0,
vehicle_body_axis_reference_sar000366,vehicle_body_axis_reference,366,guard,vehicle,false,false,true,false,true,false,false,1.273048,1.273048,false,0,
matched_ordinary_background_sar000366,matched_ordinary_background,366,guard,negative,true,true,true,false,false,false,false,1.273048,1.006328,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000366,matched_strong_scatterer_background,366,guard,negative,true,true,true,true,false,false,false,1.273048,1.099327,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000366,matched_linear_structure_background,366,guard,negative,true,true,true,false,false,false,false,1.273048,0.979758,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000366,fixed_known_non_vehicle_N005,366,guard,negative,true,true,true,false,true,false,false,1.273048,0.993672,true,0,
fixed_strong_scatterer_sar000366,fixed_strong_scatterer,366,guard,negative,true,true,true,false,true,false,false,1.273048,0.987581,true,0,
fixed_linear_structure_sar000366,fixed_linear_structure,366,guard,negative,true,false,true,false,true,false,false,1.273048,1.102513,true,0,
vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,367,guard,vehicle,false,false,true,false,true,false,false,1.279474,1.279474,false,0,
matched_ordinary_background_sar000367,matched_ordinary_background,367,guard,negative,true,true,true,false,false,false,false,1.279474,1.004309,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000367,matched_strong_scatterer_background,367,guard,negative,true,true,true,true,false,false,false,1.279474,1.099373,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000367,matched_linear_structure_background,367,guard,negative,true,true,true,false,false,false,false,1.279474,0.988661,true,2,G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000367,fixed_known_non_vehicle_N005,367,guard,negative,true,true,true,false,true,false,false,1.279474,0.995691,true,0,
fixed_strong_scatterer_sar000367,fixed_strong_scatterer,367,guard,negative,true,true,true,false,true,false,false,1.279474,0.990528,true,0,
fixed_linear_structure_sar000367,fixed_linear_structure,367,guard,negative,true,false,true,false,true,false,false,1.279474,1.10141,true,0,
vehicle_body_axis_reference_sar000368,vehicle_body_axis_reference,368,guard,vehicle,false,false,false,false,true,false,false,1.175398,1.175398,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000368,matched_ordinary_background,368,guard,negative,true,true,false,false,false,false,false,1.175398,0.927606,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000368,matched_strong_scatterer_background,368,guard,negative,true,true,false,false,false,false,false,1.175398,1.07262,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000368,matched_linear_structure_background,368,guard,negative,true,true,false,false,false,false,false,1.175398,1.0815,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000368,fixed_known_non_vehicle_N005,368,guard,negative,true,true,false,false,true,false,false,1.175398,0.985329,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000368,fixed_strong_scatterer,368,guard,negative,true,true,false,false,true,false,false,1.175398,1.004205,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000368,fixed_linear_structure,368,guard,negative,true,true,false,false,true,false,false,1.175398,0.995795,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000369,vehicle_body_axis_reference,369,guard,vehicle,false,false,false,false,true,false,false,1.16507,1.16507,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000369,matched_ordinary_background,369,guard,negative,true,true,false,false,false,false,false,1.16507,0.924455,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000369,matched_strong_scatterer_background,369,guard,negative,true,true,false,false,false,false,false,1.16507,1.064755,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000369,matched_linear_structure_background,369,guard,negative,true,true,false,false,false,false,false,1.16507,1.073675,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000369,fixed_known_non_vehicle_N005,369,guard,negative,true,true,false,false,true,false,false,1.16507,0.98873,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000369,fixed_strong_scatterer,369,guard,negative,true,true,false,false,true,false,false,1.16507,1.009579,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000369,fixed_linear_structure,369,guard,negative,true,true,false,false,true,false,false,1.16507,0.990421,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000370,vehicle_body_axis_reference,370,guard,vehicle,false,false,false,false,true,false,false,1.240554,1.240554,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000370,matched_ordinary_background,370,guard,negative,true,true,false,false,false,false,false,1.240554,1.013905,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000370,matched_strong_scatterer_background,370,guard,negative,true,true,false,false,false,false,false,1.240554,1.058145,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000370,matched_linear_structure_background,370,guard,negative,true,true,false,false,false,false,false,1.240554,0.967941,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000370,fixed_known_non_vehicle_N005,370,guard,negative,true,true,false,false,true,false,false,1.240554,0.985162,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000370,fixed_strong_scatterer,370,guard,negative,true,true,false,false,true,false,false,1.240554,0.986095,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000370,fixed_linear_structure,370,guard,negative,true,false,false,false,true,false,false,1.240554,1.061922,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000371,vehicle_body_axis_reference,371,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.25395,1.25395,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000371,matched_ordinary_background,371,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.25395,0.995552,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000371,matched_strong_scatterer_background,371,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.25395,1.049784,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000371,matched_linear_structure_background,371,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.25395,0.995552,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000371,fixed_known_non_vehicle_N005,371,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.25395,0.997888,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000371,fixed_strong_scatterer,371,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.25395,1.002112,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000371,fixed_linear_structure,371,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.25395,1.057748,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000372,vehicle_body_axis_reference,372,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.239426,1.239426,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000372,matched_ordinary_background,372,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.239426,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000372,matched_strong_scatterer_background,372,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.239426,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000372,matched_linear_structure_background,372,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.239426,0.989707,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000372,fixed_known_non_vehicle_N005,372,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.239426,0.995448,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000372,fixed_strong_scatterer,372,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.239426,1.003834,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000372,fixed_linear_structure,372,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.239426,1.019484,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000373,vehicle_body_axis_reference,373,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.242513,1.242513,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000373,matched_ordinary_background,373,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.242513,0.992507,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000373,matched_strong_scatterer_background,373,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.242513,0.992507,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000373,matched_linear_structure_background,373,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.242513,0.987176,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000373,fixed_known_non_vehicle_N005,373,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.242513,1.007493,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000373,fixed_strong_scatterer,373,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.242513,1.018372,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000373,fixed_linear_structure,373,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.242513,1.013414,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000374,vehicle_body_axis_reference,374,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.24199,1.24199,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000374,matched_ordinary_background,374,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.24199,0.990466,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000374,matched_strong_scatterer_background,374,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.24199,0.993602,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000374,matched_linear_structure_background,374,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.24199,0.990466,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000374,fixed_known_non_vehicle_N005,374,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.24199,1.016522,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000374,fixed_strong_scatterer,374,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.24199,1.045225,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000374,fixed_linear_structure,374,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.24199,1.006398,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000375,vehicle_body_axis_reference,375,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.100921,1.100921,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000375,matched_ordinary_background,375,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.100921,0.973521,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000375,matched_strong_scatterer_background,375,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.100921,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000375,matched_linear_structure_background,375,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.100921,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000375,fixed_known_non_vehicle_N005,375,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.100921,1.022861,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000375,fixed_strong_scatterer,375,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.100921,1.019379,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000375,fixed_linear_structure,375,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.100921,0.975652,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000376,vehicle_body_axis_reference,376,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.095526,1.095526,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000376,matched_ordinary_background,376,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.095526,0.972437,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000376,matched_strong_scatterer_background,376,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.095526,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000376,matched_linear_structure_background,376,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.095526,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000376,fixed_known_non_vehicle_N005,376,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.095526,1.017842,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000376,fixed_strong_scatterer,376,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.095526,1.019156,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000376,fixed_linear_structure,376,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.095526,0.97952,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000377,vehicle_body_axis_reference,377,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.062708,1.062708,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000377,matched_ordinary_background,377,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.062708,0.975543,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000377,matched_strong_scatterer_background,377,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.062708,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000377,matched_linear_structure_background,377,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.062708,1,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000377,fixed_known_non_vehicle_N005,377,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.062708,1.010823,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000377,fixed_strong_scatterer,377,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.062708,1.022247,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000377,fixed_linear_structure,377,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.062708,0.990076,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000378,vehicle_body_axis_reference,378,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.07995,1.07995,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000378,matched_ordinary_background,378,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.07995,0.988761,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000378,matched_strong_scatterer_background,378,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.07995,0.988761,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000378,matched_linear_structure_background,378,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.07995,0.985131,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000378,fixed_known_non_vehicle_N005,378,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.07995,1.024103,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_strong_scatterer_sar000378,fixed_strong_scatterer,378,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.07995,1.044822,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
fixed_linear_structure_sar000378,fixed_linear_structure,378,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.07995,1.011239,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
vehicle_body_axis_reference_sar000379,vehicle_body_axis_reference,379,posthoc_diagnosis,vehicle,false,false,false,false,true,false,false,1.084269,1.084269,false,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
matched_ordinary_background_sar000379,matched_ordinary_background,379,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.084269,0.98657,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_strong_scatterer_background_sar000379,matched_strong_scatterer_background,379,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.084269,0.98657,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
matched_linear_structure_background_sar000379,matched_linear_structure_background,379,posthoc_diagnosis,negative,true,true,false,false,false,false,false,1.084269,0.98657,true,3,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE;G9_TEMPORAL_PATTERN_CONSISTENT;G10_BACKGROUND_FIXEDNESS_EXPLANATION_REJECTED
fixed_known_non_vehicle_N005_sar000379,fixed_known_non_vehicle_N005,379,posthoc_diagnosis,negative,true,true,false,false,true,false,false,1.084269,1.025897,true,1,G8_AXIS_RELATION_STRUCTURE_COMPATIBLE
