experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,component_ids,assembly_id,component_count,assembly_centroid,assembly_envelope,assembly_azimuth,assembly_radial,azimuth_span,radial_span,max_pair_distance_px,max_diameter_px,internal_max_gap_px,compact_pass,rejection_reason,search_window,budget_width,budget_height,source_anchor_area,prediction_area_ratio,persistent_hypothesis_id,association_event
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_262_c001,C1D_ADJ_0209_TO_0210_262_ADJ_0209_TO_0210_c1d_242_01_a001,1,"915.954,649.883","892.000,634.000,940.000,674.000",-19.275867,721.189941,0,0,0,62.481997,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.193101,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_262_c002,C1D_ADJ_0209_TO_0210_262_ADJ_0209_TO_0210_c1d_242_01_a002,1,"1077.014,664.764","1028.000,650.000,1116.000,682.000",-6.592625,670.703003,0,0,0,93.637599,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.283215,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_262_c004,,1,"1104.083,731.541","1020.000,666.000,1152.000,782.000",-4.765615,601.581604,0,0,0,175.727061,0,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.539981,ADJ_0209_TO_0210_c1d_242_01,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_262_c006;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_262_c008,C1D_ADJ_0209_TO_0210_262_ADJ_0209_TO_0210_c1d_242_01_a003,2,"894.611,748.833","892.000,722.000,916.000,770.000",-24.039516,637.000509,0.828741,26.235779,27.834456,53.665631,8,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.115861,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_262_c001,,1,"1165.646,1189.008","1067.000,1122.000,1251.000,1266.000",4.681153,146.157471,0,0,0,233.64931,0,false,envelope_height_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,2.664794,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_262_c002,C1D_ADJ_0209_TO_0210_262_ADJ_0209_TO_0210_c1d_242_03_a001,1,"1041.357,1170.810","1014.000,1161.000,1054.000,1177.000",-35.131042,195.647598,0,0,0,43.081318,0,true,compact_pass,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,0.064367,ADJ_0209_TO_0210_c1d_242_03,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,262,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_262_c003,,1,"1155.044,1201.804","1062.000,1161.000,1202.000,1273.000",0.876814,131.154434,0,0,0,179.287479,0,false,envelope_height_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,1.576992,ADJ_0209_TO_0210_c1d_242_03,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c001;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c005;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c007;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c008,,4,"912.094,687.710","892.000,634.000,940.000,778.000",-20.754412,687.43822,4.910593,97.130066,112.915379,151.789328,72,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.695164,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_prevented
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c001,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a001,1,"918.701,648.938","892.000,634.000,940.000,674.000",-19.046104,721.179138,0,0,0,62.481997,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.193101,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c005,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a002,1,"922.409,696.773","916.000,690.000,932.000,706.000",-20.071394,674.819824,0,0,0,22.627417,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.025747,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c007,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a003,1,"895.417,731.611","892.000,722.000,908.000,738.000",-23.350452,652.427368,0,0,0,22.627417,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.025747,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c008,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a004,1,"900.595,760.392","892.000,746.000,940.000,778.000",-23.956697,624.049072,0,0,0,57.68882,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.154481,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c002,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a005,1,"1078.013,662.266","1028.000,650.000,1124.000,674.000",-6.486317,673.129517,0,0,0,98.954535,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.231721,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_263_c004,C1D_ADJ_0209_TO_0210_263_ADJ_0209_TO_0210_c1d_242_01_a006,1,"1104.426,734.381","1036.000,674.000,1152.000,782.000",-4.752327,598.682678,0,0,0,158.492902,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.259984,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_controlled
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_263_c001,,1,"1167.631,1190.472","1067.000,1122.000,1267.000,1258.000",5.438645,144.953064,0,0,0,241.859463,0,false,envelope_width_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,2.735598,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,263,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_263_c003,,1,"1154.436,1201.314","998.000,1161.000,1202.000,1289.000",1.023401,132.747131,0,0,0,240.831892,0,false,envelope_width_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,2.626174,ADJ_0209_TO_0210_c1d_242_03,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c001;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c005;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c006,,3,"912.671,696.115","892.000,634.000,948.000,782.000",-20.98956,679.493034,4.926794,95.012756,111.190979,158.240324,48,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.833553,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_prevented
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c001,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_01_a001,1,"920.632,648.040","892.000,634.000,948.000,674.000",-18.876064,721.425537,0,0,0,68.818602,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.225285,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c005,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_01_a002,1,"926.632,695.842","924.000,690.000,932.000,706.000",-19.707352,674.253723,0,0,0,17.888544,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.012873,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c006,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_01_a003,1,"901.258,757.531","892.000,722.000,940.000,782.000",-23.802858,626.412781,0,0,0,76.837491,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.289652,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c002,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_01_a004,1,"1088.177,661.726","1036.000,650.000,1124.000,674.000",-5.620918,672.349426,0,0,0,91.214034,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.212411,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_264_c004,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_01_a005,1,"1106.508,735.951","1044.000,674.000,1152.000,782.000",-4.560921,596.90094,0,0,0,152.735065,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.173089,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_controlled
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_264_c001,,1,"1169.534,1188.709","1051.000,1122.000,1275.000,1266.000",6.209017,147.060486,0,0,0,266.293072,0,false,envelope_width_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,3.244097,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_264_c002,C1D_ADJ_0209_TO_0210_264_ADJ_0209_TO_0210_c1d_242_03_a001,1,"990.342,1171.974","966.000,1161.000,1022.000,1177.000",-45.79369,228.133606,0,0,0,58.240879,0,true,compact_pass,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,0.090114,ADJ_0209_TO_0210_c1d_242_03,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,264,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_264_c003,,1,"1156.260,1200.178","1030.000,1161.000,1202.000,1289.000",1.667644,133.664734,0,0,0,214.401493,0,false,envelope_height_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,2.214225,ADJ_0209_TO_0210_c1d_242_03,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,265,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_265_c001,C1D_ADJ_0209_TO_0210_265_ADJ_0209_TO_0210_c1d_242_01_a001,1,"924.154,648.120","892.000,634.000,948.000,674.000",-18.614817,720.215881,0,0,0,68.818602,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.225285,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,265,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_265_c005,,1,"1102.898,725.845","1044.000,650.000,1152.000,782.000",-4.807666,607.310608,0,0,0,170.552045,0,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.433775,ADJ_0209_TO_0210_c1d_242_01,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,265,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_265_c010,C1D_ADJ_0209_TO_0210_265_ADJ_0209_TO_0210_c1d_242_01_a002,1,"903.725,760.692","892.000,722.000,948.000,782.000",-23.710371,622.546875,0,0,0,82.073138,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.337927,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,265,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_265_c001,,1,"1174.342,1189.280","1075.000,1122.000,1275.000,1266.000",7.956294,146.965439,0,0,0,246.446749,0,false,envelope_width_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,2.896515,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,265,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_265_c001,,1,"1154.275,1199.211","958.000,1161.000,1202.000,1273.000",1.4694,136.450546,0,0,0,268.477187,0,false,envelope_width_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,2.748471,ADJ_0209_TO_0210_c1d_242_03,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_266_c001,C1D_ADJ_0209_TO_0210_266_ADJ_0209_TO_0210_c1d_242_01_a001,1,"926.879,648.415","892.000,634.000,948.000,674.000",-18.413622,719.096252,0,0,0,68.818602,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.225285,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_266_c002,,1,"1101.004,721.266","1012.000,642.000,1152.000,782.000",-4.932342,612.130005,0,0,0,197.989899,0,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.97124,ADJ_0209_TO_0210_c1d_242_01,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_266_c005,C1D_ADJ_0209_TO_0210_266_ADJ_0209_TO_0210_c1d_242_01_a002,1,"904.934,760.298","892.000,722.000,948.000,782.000",-23.596392,622.418335,0,0,0,82.073138,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.337927,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_266_c001,,1,"1176.006,1188.570","1075.000,1122.000,1259.000,1266.000",8.59614,147.718185,0,0,0,233.64931,0,false,envelope_height_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,2.664794,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_266_c002,C1D_ADJ_0209_TO_0210_266_ADJ_0209_TO_0210_c1d_242_02_a001,1,"1251.600,1138.000","1235.000,1122.000,1275.000,1154.000",26.833519,216.018295,0,0,0,51.224994,0,true,compact_pass,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,0.128734,ADJ_0209_TO_0210_c1d_242_02,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_266_c002,C1D_ADJ_0209_TO_0210_266_ADJ_0209_TO_0210_c1d_242_03_a001,1,"1004.341,1172.317","982.000,1161.000,1030.000,1177.000",-43.347885,217.928421,0,0,0,50.596443,0,true,compact_pass,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,0.07724,ADJ_0209_TO_0210_c1d_242_03,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,266,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_266_c003,,1,"1160.385,1199.174","1038.000,1161.000,1202.000,1281.000",3.453072,134.842148,0,0,0,203.214173,0,false,envelope_height_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,1.979285,ADJ_0209_TO_0210_c1d_242_03,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c001,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_01_a001,1,"935.755,649.395","908.000,634.000,956.000,674.000",-17.766306,715.35498,0,0,0,62.481997,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.193101,ADJ_0209_TO_0210_c1d_242_01,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c002;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c004;C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c005,,3,"1107.151,718.615","1020.000,642.000,1152.000,782.000",-4.342921,614.24869,2.573804,79.241333,80.33721,192.416216,24,false,envelope_height_exceeds_fixed_budget,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,1.858597,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_prevented
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c002,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_01_a002,1,"1091.475,662.023","1020.000,642.000,1148.000,674.000",-5.34299,672.010559,0,0,0,131.93938,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.411949,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c004,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_01_a003,1,"1122.825,686.175","1108.000,682.000,1152.000,690.000",-2.769187,645.259155,0,0,0,44.72136,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.035402,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c005,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_01_a004,1,"1111.720,739.767","1044.000,698.000,1152.000,782.000",-4.081393,592.769226,0,0,0,136.821051,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.912402,ADJ_0209_TO_0210_c1d_242_01,singleton_after_split
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_01_267_c006,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_01_a005,1,"905.663,761.151","892.000,722.000,948.000,778.000",-23.567331,621.328918,0,0,0,79.195959,0,true,compact_pass,"892.901,634.373,1151.363,781.958",258.462,147.5844,9942.98256,0.315398,ADJ_0209_TO_0210_c1d_242_01,transitive_merge_controlled
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_267_c001,,1,"1179.930,1188.231","1099.000,1122.000,1275.000,1266.000",10.006726,148.67691,0,0,0,227.402726,0,false,envelope_height_exceeds_fixed_budget,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,2.548933,ADJ_0209_TO_0210_c1d_242_02,component_rejected
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_02_267_c004,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_02_a001,1,"1228.269,1219.000","1219.000,1194.000,1259.000,1234.000",33.726021,134.284363,0,0,0,56.568542,0,true,compact_pass,"1051.942,1122.729,1310.404,1270.314",258.462,147.5844,9942.98256,0.160918,ADJ_0209_TO_0210_c1d_242_02,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_267_c002,C1D_ADJ_0209_TO_0210_267_ADJ_0209_TO_0210_c1d_242_03_a001,1,"999.500,1173.111","990.000,1169.000,1006.000,1177.000",-44.446011,220.64679,0,0,0,17.888544,0,true,compact_pass,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,0.012873,ADJ_0209_TO_0210_c1d_242_03,compact_group
ADJ_0209_TO_0210,adjacent_hidden_anchor,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0209,267,C1D_ADJ_0209_TO_0210_ADJ_0209_TO_0210_c1d_242_03_267_c004,,1,"1161.091,1197.627","1038.000,1161.000,1202.000,1289.000",3.824561,136.310181,0,0,0,208.038458,0,false,envelope_height_exceeds_fixed_budget,"942.636,1161.400,1201.098,1308.984",258.462,147.5844,9942.98256,2.111238,ADJ_0209_TO_0210_c1d_242_03,component_rejected
