surface_region_id,subject_frame_id,subject_name,pair_id,sar_frame,split,posthoc_evaluation_label,gate_label_used_for_status,subject_motion_model,persistent_subject_status,axis_name,symmetric_core_axis,offset_m,offset_px,surface_center_x,surface_center_y,subject_zero_center_x,subject_zero_center_y,width_m_grid,height_m_grid,subject_principal_axis_deg,local_range_axis_deg,body_axis_proxy_deg,mean_energy,high_energy_pixel_fraction,response_compactness,response_linearity,principal_axis_deg,local_background_normalized_energy,frame_background_median_mean_energy,observation_status,surface_grid_source
E0_R1_R1_SURF_000366_fss_sub_8998,fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-0.45,-15,1132.951155,1179.436864,1132.158395,1164.457828,4.764934,2.077648,176.970467,82.510653,0.45964,41.688915,0.02409,,,176.666897,0.990267,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fss_sub_8999,fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0,0,1132.158395,1164.457828,1132.158395,1164.457828,4.764934,2.077648,176.970467,82.510653,0.45964,41.575855,0.021802,,,176.970467,0.987581,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fss_sub_9000,fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0.45,15,1131.365635,1149.478792,1132.158395,1164.457828,4.764934,2.077648,176.970467,82.510653,0.45964,41.336773,0.018926,,,-177.436385,0.981902,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fss_sub_9001,fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0.75,25,1130.837128,1139.492767,1132.158395,1164.457828,4.764934,2.077648,176.970467,82.510653,0.45964,41.214752,0.017442,,,-178.764446,0.979004,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fss_sub_9002,fixed_strong_scatterer_sar000366,fixed_strong_scatterer,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,1,33.333333,1130.396705,1131.17108,1132.158395,1164.457828,4.764934,2.077648,176.970467,82.510653,0.45964,41.200935,0.017172,,,-176.612865,0.978675,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9003,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-1,-33.333333,1479.640647,820.641696,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,44.520962,0.098252,,,177.640506,1.057538,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9004,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-0.75,-25,1475.155694,827.665202,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.018715,0.111737,,,-177.366757,1.069362,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9005,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,-0.45,-15,1469.77375,836.09341,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.568092,0.132576,,,-175.589636,1.082412,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9006,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0,0,1461.700834,848.735721,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.414333,0.163517,,,-174.723774,1.102513,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9007,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0.45,15,1453.627918,861.378032,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.966946,0.184008,,,-176.994871,1.11564,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9008,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,0.75,25,1448.245974,869.80624,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.095329,0.188041,,,-175.517952,1.118689,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9009,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_range,true,1,33.333333,1443.761021,876.829746,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.740891,0.176677,,,-173.256048,1.11027,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9010,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-1,-33.333333,1489.794859,866.675534,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.693588,0.203307,,,-171.940933,1.1329,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9011,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-0.75,-25,1482.771353,862.190581,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.490982,0.196699,,,-174.713019,1.128087,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9012,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,-0.45,-15,1474.343145,856.808637,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.169289,0.187719,,,-177.139517,1.120446,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9013,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0,0,1461.700834,848.735721,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.414333,0.163517,,,-174.723774,1.102513,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9014,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0.45,15,1449.058523,840.662805,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.529434,0.133037,,,-171.40747,1.081493,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9015,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,0.75,25,1440.630315,835.280861,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,44.922848,0.112379,,,-172.344349,1.067085,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_loc_9016,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,local_azimuth,true,1,33.333333,1433.606809,830.795908,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,44.456081,0.094938,,,-171.115373,1.055997,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9017,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-1,-33.333333,1428.508736,845.670474,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,43.99683,0.092366,,,-172.457465,1.045088,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9018,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-0.75,-25,1436.80676,846.436786,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.333576,0.124455,,,-173.635043,1.076841,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9019,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,-0.45,-15,1446.76439,847.35636,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.875729,0.145531,,,-173.219408,1.089719,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9020,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0,0,1461.700834,848.735721,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.414333,0.163517,,,-174.723774,1.102513,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9021,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0.45,15,1476.637278,850.115082,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.696484,0.170637,,,-176.991923,1.109215,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9022,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,0.75,25,1486.594908,851.034656,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.761665,0.174323,,,-179.136973,1.110763,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9023,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis,true,1,33.333333,1494.892932,851.800968,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.771893,0.176317,,,178.824622,1.111006,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9024,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-1,-33.333333,1464.766081,815.543623,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,44.219296,0.088754,,,-174.975319,1.050373,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9025,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-0.75,-25,1463.999769,823.841647,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,44.751934,0.105557,,,-172.612062,1.063025,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9026,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,-0.45,-15,1463.080195,833.799277,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,45.347778,0.126416,,,-174.831448,1.077178,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9027,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0,0,1461.700834,848.735721,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,46.414333,0.163517,,,-174.723774,1.102513,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9028,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0.45,15,1460.321473,863.672165,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.263153,0.191977,,,-175.481248,1.122676,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9029,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,0.75,25,1459.401899,873.629795,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.539707,0.202753,,,-174.327967,1.129245,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000366_fls_sub_9030,fixed_linear_structure_sar000366,fixed_linear_structure,WGV35A_PAIR_0123,366,guard,negative,false,WORLD_FIXED_SUBJECT,PERSISTENT_WORLD_FIXED,subject_principal_axis_perpendicular,true,1,33.333333,1458.635587,881.927819,1461.700834,848.735721,4.764934,2.077648,5.276226,122.560807,0.45964,47.534389,0.207498,,,-168.273669,1.129118,42.098675,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9031,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,-1,-33.333333,1130.704067,910.117207,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,44.162415,0.089696,,,-179.747622,1.036762,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9032,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,-0.75,-25,1131.16505,918.43778,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,44.972618,0.118266,,,-177.923653,1.055782,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9033,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,-0.45,-15,1131.71823,928.422468,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,47.591732,0.202434,,,-179.989479,1.117269,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9034,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,0,0,1132.548,943.3995,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.501083,0.359654,,,177.603889,1.279474,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9035,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,0.45,15,1133.37777,958.376532,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,55.108078,0.385343,,,177.191801,1.293724,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9036,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,0.75,25,1133.93095,968.36122,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.832428,0.376493,,,177.290856,1.287252,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9037,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_range,true,1,33.333333,1134.391933,976.681793,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.528461,0.365774,,,178.063496,1.280116,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9038,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,-1,-33.333333,1165.830293,941.555567,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.031483,0.311006,,,-179.601087,1.244973,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9039,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,-0.75,-25,1157.50972,942.01655,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.629436,0.328204,,,179.384246,1.259011,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9040,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,-0.45,-15,1147.525032,942.56973,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.189346,0.34764,,,178.213922,1.272155,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9041,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,0,0,1132.548,943.3995,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.501083,0.359654,,,177.603889,1.279474,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9042,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,0.45,15,1117.570968,944.22927,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.143715,0.346437,,,178.09171,1.271084,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9043,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,0.75,25,1107.58628,944.78245,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.802544,0.334362,,,179.749286,1.263075,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_loc_9044,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,local_azimuth,true,1,33.333333,1099.265707,945.243433,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.359509,0.321017,,,-178.938889,1.252674,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9045,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,-1,-33.333333,1165.852189,942.005905,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.177979,0.315237,,,-179.610979,1.248412,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9046,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,-0.75,-25,1157.526142,942.354304,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.629436,0.328204,,,179.384246,1.259011,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9047,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,-0.45,-15,1147.534885,942.772382,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.372311,0.352247,,,178.219028,1.276451,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9048,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,0,0,1132.548,943.3995,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.501083,0.359654,,,177.603889,1.279474,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9049,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,0.45,15,1117.561115,944.026618,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,54.143715,0.346437,,,178.09171,1.271084,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
E0_R1_R1_SURF_000367_veh_sub_9050,vehicle_body_axis_reference_sar000367,vehicle_body_axis_reference,WGV35A_PAIR_0126,367,guard,vehicle,false,GT_ATTACHED_MOVING_SUBJECT,PERSISTENT_MOVING_GT_ATTACHED,subject_principal_axis,true,0.75,25,1107.569858,944.444696,1132.548,943.3995,4.764934,2.077648,177.603889,86.828894,1.427324,53.689728,0.331394,,,-179.789772,1.260426,42.596483,fully_observed,frozen_e0_r1_r1_grid_-1_-0p75_-0p45_0_0p45_0p75_1m
