scene,window_id,optical_thread_or_edge_id,offset_sar_frames,optical_frame_start,optical_frame_end,sar_frame_start,sar_frame_end,azimuth_source_available,azimuth_sector_or_proxy,sar_prior_evidence_ids,vehicle_like_scatter_in_sector,temporal_continuity_in_sector,boundary_separation_preserved,competitor_signal_not_suppressed,background_risk,gt_quality_risk,offset_decision,notes
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-12,25,31,39,54,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-11,25,31,40,55,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-10,25,31,41,56,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-9,25,31,42,57,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-8,25,31,43,58,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-7,25,31,44,59,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-6,25,31,45,60,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-5,25,31,46,61,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-4,25,31,47,62,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-3,25,31,48,63,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-2,25,31,49,64,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,-1,25,31,50,65,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,0,25,31,51,66,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,1,25,31,52,67,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,2,25,31,53,68,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,3,25,31,54,69,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,4,25,31,55,70,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,5,25,31,56,71,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,6,25,31,57,72,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,7,25,31,58,73,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,8,25,31,59,74,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,9,25,31,60,75,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,10,25,31,61,76,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,11,25,31,62,77,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W004,GM_RM011_WGV12M005,12,25,31,63,78,no_scene_level_source,not_available_for_scene_in_azimuth_audit,scene_level_not_thread_aligned:WGV15C_SARPRI_0001;WGV15C_SARPRI_0009;WGV15C_SARPRI_0010;WGV15C_SARPRI_0011,posthoc_prior_overlap_without_azimuth_proxy,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,background_or_static_reflector_risk_present,posthoc_quality_labels=good=96;review_too_small=34;review_multi_structure=33;review_too_large=19;review_extreme_aspect=13|not_available_in_source,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-12,288,289,587,591,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-11,288,289,588,592,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-10,288,289,589,593,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-9,288,289,590,594,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-8,288,289,591,595,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-7,288,289,592,596,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-6,288,289,593,597,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-5,288,289,594,598,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-4,288,289,595,599,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-3,288,289,596,600,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-2,288,289,597,601,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,-1,288,289,598,602,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,0,288,289,599,603,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,1,288,289,600,604,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,2,288,289,601,605,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,3,288,289,602,606,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,4,288,289,603,607,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
GM_RM011,WGV16W005,GM_RM011_WGV12M016,5,288,289,604,608,no_scene_level_source,not_available_for_scene_in_azimuth_audit,none_in_temporal_tube,not_supported_by_overlapping_prior_ids,not_supported_by_overlapping_prior_ids,preserved_boundary_not_bridgeable,boundary_risk_retained_not_suppressed,not_flagged_in_overlapping_prior_ids,not_available_in_overlapping_prior_ids,offset_boundary_breaks,GM_RM011 has software-sync metadata but no WGV1.7 direct azimuth/object-stream mapping source; preserved optical boundary is not bridgeable by this audit
