scene,sar_frame,azimuth_bin_start_deg,azimuth_bin_end_deg,fan_pixel_count,frame_nonzero_pixel_count,frame_nonzero_ratio,frame_mean_intensity,frame_effective_bin
GM_RM011,50,6,7,15501,15475,0.99832269,36.8689762,true
GM_RM011,50,7,8,15498,15470,0.99819332,36.91573106,true
GM_RM011,50,8,9,15500,15473,0.99825806,36.97748387,true
GM_RM011,50,9,10,15498,15478,0.99870951,37.26609885,true
GM_RM011,50,10,11,15501,15471,0.99806464,37.5067415,true
GM_RM011,50,11,12,15498,15470,0.99819332,37.29739321,true
GM_RM011,50,12,13,15503,15474,0.99812939,37.23846997,true
GM_RM011,50,13,14,15503,15479,0.99845191,37.77017351,true
GM_RM011,50,14,15,15492,15467,0.99838626,37.4652724,true
GM_RM011,50,15,16,15501,15480,0.99864525,37.84781627,true
GM_RM011,50,16,17,15497,15468,0.99812867,37.72607601,true
GM_RM011,50,17,18,15500,15475,0.9983871,37.53129032,true
GM_RM011,50,18,19,15497,15471,0.99832226,37.63915597,true
GM_RM011,50,19,20,15500,15475,0.9983871,37.6876129,true
GM_RM011,50,20,21,15500,15473,0.99825806,37.57296774,true
GM_RM011,50,21,22,15499,15476,0.99851603,37.70804568,true
GM_RM011,50,22,23,15499,15481,0.99883863,37.60055487,true
GM_RM011,50,23,24,15499,15474,0.99838699,37.7399187,true
GM_RM011,50,24,25,15500,15476,0.99845161,37.45774194,true
GM_RM011,50,25,26,15500,15472,0.99819355,37.44309677,true
GM_RM011,50,26,27,15496,15478,0.99883841,37.33021425,true
GM_RM011,50,27,28,15499,15474,0.99838699,37.0407123,true
GM_RM011,50,28,29,15501,15475,0.99832269,37.27140185,true
GM_RM011,50,29,30,15499,15475,0.99845151,37.26208142,true
GM_RM011,50,30,31,15501,15483,0.99883878,36.911038,true
GM_RM011,50,31,32,15487,15463,0.99845031,37.13262736,true
GM_RM011,50,32,33,15508,15485,0.99851689,36.81409595,true
GM_RM011,50,33,34,15501,15478,0.99851622,36.59821947,true
GM_RM011,50,34,35,15502,15474,0.99819378,36.92194556,true
GM_RM011,50,35,36,15496,15478,0.99883841,36.79594734,true
GM_RM011,50,36,37,15500,15478,0.99858065,36.846,true
GM_RM011,50,37,38,15502,15479,0.99851632,36.81912011,true
GM_RM011,50,38,39,15496,15477,0.99877388,36.86609448,true
GM_RM011,50,39,40,15500,15483,0.99890323,36.96703226,true
GM_RM011,50,40,41,15500,15481,0.99877419,36.46870968,true
GM_RM011,50,41,42,15500,15478,0.99858065,36.77535484,true
GM_RM011,50,42,43,15500,15481,0.99877419,36.31464516,true
GM_RM011,50,43,44,15498,15481,0.99890308,36.44166989,true
GM_RM011,50,44,45,15406,15388,0.99883162,36.48903025,true
GM_RM011,50,45,46,15597,15575,0.99858947,36.39751234,true
GM_RM011,50,46,47,15497,15480,0.99890301,36.39330193,true
GM_RM011,50,47,48,15500,15485,0.99903226,36.12922581,true
GM_RM011,50,48,49,15499,15479,0.99870959,35.94612556,true
GM_RM011,50,49,50,15501,15482,0.99877427,35.95497065,true
GM_RM011,50,50,51,15501,15484,0.9989033,35.90284498,true
GM_RM011,50,51,52,15501,15479,0.99858074,36.07006,true
GM_RM011,50,52,53,15495,15476,0.9987738,35.9404324,true
GM_RM011,50,53,54,15499,15487,0.99922576,36.15742951,true
GM_RM011,50,54,55,15496,15473,0.99851575,36.16488126,true
GM_RM011,50,55,56,15504,15486,0.99883901,36.09371775,true
GM_RM011,50,56,57,15497,15482,0.99903207,35.97980254,true
GM_RM011,50,57,58,15491,15480,0.99928991,35.83693758,true
GM_RM011,50,58,59,15506,15491,0.99903263,35.77931123,true
GM_RM011,50,59,60,15500,15481,0.99877419,35.91593548,true
GM_RM011,50,60,61,15329,4024,0.26250897,4.47015461,true
GM_RM011,50,61,62,15034,220,0.0146335,0.05820141,true
GM_RM011,50,62,63,14758,53,0.00359127,0.00772462,true
GM_RM011,50,63,64,14500,27,0.00186207,0.00248276,true
GM_RM011,50,64,65,14254,18,0.0012628,0.00147327,true
GM_RM011,50,65,66,14024,13,0.00092698,0.00092698,true
GM_RM011,50,66,67,13807,9,0.00065184,0.00065184,true
GM_RM011,50,67,68,13602,10,0.00073519,0.00073519,true
GM_RM011,50,68,69,13416,7,0.00052177,0.00052177,true
GM_RM011,50,69,70,13235,1,0.00007556,0.00007556,true
GM_RM011,50,70,71,13067,0,0,0,false
GM_RM011,50,71,72,12912,0,0,0,false
GM_RM011,50,72,73,12767,0,0,0,false
GM_RM011,50,73,74,12630,0,0,0,false
GM_RM011,50,74,75,12503,0,0,0,false
GM_RM011,50,75,76,12390,0,0,0,false
GM_RM011,50,76,77,12278,0,0,0,false
GM_RM011,50,77,78,12184,0,0,0,false
GM_RM011,50,78,79,12093,0,0,0,false
GM_RM011,50,79,80,12009,0,0,0,false
GM_RM011,50,80,81,11939,0,0,0,false
GM_RM011,50,81,82,11867,0,0,0,false
GM_RM011,50,82,83,11818,0,0,0,false
GM_RM011,50,83,84,11759,0,0,0,false
GM_RM011,50,84,85,11721,0,0,0,false
GM_RM011,50,85,86,11685,0,0,0,false
GM_RM011,50,86,87,11654,0,0,0,false
GM_RM011,50,87,88,11632,0,0,0,false
GM_RM011,50,88,89,11620,0,0,0,false
GM_RM011,50,89,90,11498,0,0,0,false
GM_RM011,56,-90,-89,11518,0,0,0,false
GM_RM011,56,-89,-88,11638,0,0,0,false
GM_RM011,56,-88,-87,11654,0,0,0,false
GM_RM011,56,-87,-86,11675,0,0,0,false
GM_RM011,56,-86,-85,11705,0,0,0,false
GM_RM011,56,-85,-84,11741,0,0,0,false
GM_RM011,56,-84,-83,11780,0,0,0,false
GM_RM011,56,-83,-82,11838,0,0,0,false
GM_RM011,56,-82,-81,11888,0,0,0,false
GM_RM011,56,-81,-80,11959,0,0,0,false
GM_RM011,56,-80,-79,12030,0,0,0,false
GM_RM011,56,-79,-78,12114,0,0,0,false
GM_RM011,56,-78,-77,12204,0,0,0,false
GM_RM011,56,-77,-76,12301,0,0,0,false
GM_RM011,56,-76,-75,12411,0,0,0,false
GM_RM011,56,-75,-74,12525,0,0,0,false
GM_RM011,56,-74,-73,12652,0,0,0,false
GM_RM011,56,-73,-72,12789,0,0,0,false
GM_RM011,56,-72,-71,12934,0,0,0,false
GM_RM011,56,-71,-70,13090,0,0,0,false
GM_RM011,56,-70,-69,13258,0,0,0,false
GM_RM011,56,-69,-68,13439,0,0,0,false
GM_RM011,56,-68,-67,13626,1,0.00007339,0.00036695,true
GM_RM011,56,-67,-66,13831,3,0.0002169,0.00028921,true
GM_RM011,56,-66,-65,14048,3,0.00021355,0.00035592,true
GM_RM011,56,-65,-64,14279,6,0.0004202,0.0004202,true
GM_RM011,56,-64,-63,14525,18,0.00123924,0.00130809,true
GM_RM011,56,-63,-62,14783,56,0.00378814,0.01325847,true
GM_RM011,56,-62,-61,15061,197,0.01308014,0.07868003,true
GM_RM011,56,-61,-60,15355,3811,0.24819277,3.94731358,true
GM_RM011,56,-60,-59,15501,15488,0.99916134,23.53086898,true
GM_RM011,56,-59,-58,15506,15498,0.99948407,23.69837482,true
GM_RM011,56,-58,-57,15491,15483,0.99948357,23.67936221,true
GM_RM011,56,-57,-56,15497,15486,0.99929019,23.3677486,true
GM_RM011,56,-56,-55,15504,15493,0.99929051,23.50161249,true
GM_RM011,56,-55,-54,15496,15486,0.99935467,23.24858028,true
GM_RM011,56,-54,-53,15499,15492,0.99954836,23.44925479,true
GM_RM011,56,-53,-52,15495,15484,0.99929009,23.57508874,true
GM_RM011,56,-52,-51,15501,15488,0.99916134,23.82736598,true
GM_RM011,56,-51,-50,15501,15491,0.99935488,23.75595123,true
GM_RM011,56,-50,-49,15501,15488,0.99916134,23.6258951,true
GM_RM011,56,-49,-48,15499,15485,0.99909672,23.81702045,true
GM_RM011,56,-48,-47,15500,15489,0.99929032,23.81393548,true
GM_RM011,56,-47,-46,15497,15484,0.99916113,23.79783184,true
GM_RM011,56,-46,-45,15597,15578,0.99878182,23.72071552,true
GM_RM011,56,-45,-44,15406,15392,0.99909126,23.65766584,true
GM_RM011,56,-44,-43,15498,15483,0.99903213,23.7400955,true
GM_RM011,56,-43,-42,15500,15486,0.99909677,23.92135484,true
GM_RM011,56,-42,-41,15500,15483,0.99890323,24.0816129,true
GM_RM011,56,-41,-40,15500,15482,0.99883871,23.91993548,true
GM_RM011,56,-40,-39,15500,15484,0.99896774,23.78425806,true
GM_RM011,56,-39,-38,15496,15480,0.99896748,23.98212442,true
GM_RM011,56,-38,-37,15502,15483,0.99877435,24.18042833,true
GM_RM011,56,-37,-36,15500,15479,0.99864516,23.94451613,true
GM_RM011,56,-36,-35,15496,15481,0.99903201,23.86841766,true
GM_RM011,56,-35,-34,15502,15484,0.99883886,23.98458263,true
GM_RM011,56,-34,-33,15500,15479,0.99864516,24.07974194,true
GM_RM011,56,-33,-32,15509,15491,0.99883938,24.0795667,true
GM_RM011,56,-32,-31,15487,15472,0.99903145,24.41622006,true
GM_RM011,56,-31,-30,15501,15482,0.99877427,24.34159087,true
GM_RM011,56,-30,-29,15499,15477,0.99858055,24.40770372,true
GM_RM011,56,-29,-28,15501,15479,0.99858074,24.4468744,true
GM_RM011,56,-28,-27,15499,15475,0.99845151,24.50067746,true
GM_RM011,56,-27,-26,15496,15480,0.99896748,24.68708054,true
GM_RM011,56,-26,-25,15500,15482,0.99883871,24.59929032,true
GM_RM011,56,-25,-24,15500,15475,0.9983871,24.85,true
GM_RM011,56,-24,-23,15499,15478,0.99864507,24.68656042,true
GM_RM011,56,-23,-22,15499,15481,0.99883863,24.35576489,true
GM_RM011,56,-22,-21,15499,15473,0.99832247,24.089038,true
GM_RM011,56,-21,-20,15500,15478,0.99858065,23.9363871,true
GM_RM011,56,-20,-19,15500,15475,0.9983871,24.04458065,true
GM_RM011,56,-19,-18,15497,15474,0.99851584,23.97051042,true
GM_RM011,56,-18,-17,15500,15475,0.9983871,23.97135484,true
GM_RM011,56,-17,-16,15497,15479,0.99883848,24.08750081,true
GM_RM011,56,-16,-15,15501,15472,0.99812915,24.38333011,true
GM_RM011,56,-15,-14,15492,15464,0.99819262,24.366189,true
GM_RM011,56,-14,-13,15503,15478,0.99838741,24.2637554,true
GM_RM011,56,-13,-12,15503,15476,0.9982584,24.22569825,true
GM_RM011,56,-12,-11,15498,15467,0.99799974,24.11317589,true
GM_RM011,56,-11,-10,15501,15471,0.99806464,23.95413199,true
GM_RM011,56,-10,-9,15498,15476,0.99858046,23.97380307,true
GM_RM011,56,-9,-8,15500,15475,0.9983871,23.97870968,true
GM_RM011,56,-8,-7,15498,15472,0.99832236,24.01974448,true
GM_RM011,56,-7,-6,15501,15474,0.99825818,24.02619186,true
GM_RM011,56,-6,-5,15497,15479,0.99883848,24.11615151,true
GM_RM011,56,-5,-4,15503,15473,0.99806489,24.03992776,true
GM_RM011,56,-4,-3,15494,15468,0.99832193,24.15625403,true
GM_RM011,56,-3,-2,15493,15478,0.99903182,24.35596721,true
GM_RM011,56,-2,-1,15471,15463,0.9994829,24.01809838,true
GM_RM011,56,-1,0,14803,14803,1,24.26704046,true
GM_RM011,56,0,1,16134,16097,0.99770671,24.29757035,true
GM_RM011,56,1,2,15471,15464,0.99954754,24.69536552,true
GM_RM011,56,2,3,15493,15474,0.99877364,24.12992965,true
GM_RM011,56,3,4,15494,15466,0.99819285,23.77804311,true
GM_RM011,56,4,5,15503,15475,0.9981939,24.48468038,true
GM_RM011,56,5,6,15497,15476,0.9986449,25.68819772,true
GM_RM011,56,6,7,15501,15472,0.99812915,26.39481324,true
GM_RM011,56,7,8,15498,15472,0.99832236,26.65931088,true
GM_RM011,56,8,9,15500,15471,0.99812903,27.32909677,true
GM_RM011,56,9,10,15498,15473,0.99838689,25.01516325,true
GM_RM011,56,10,11,15501,15469,0.99793562,24.13824915,true
GM_RM011,56,11,12,15498,15468,0.99806427,23.94096012,true
GM_RM011,56,12,13,15503,15475,0.9981939,23.92078952,true
GM_RM011,56,13,14,15503,15474,0.99812939,23.51112688,true
GM_RM011,56,14,15,15492,15463,0.99812807,23.73560547,true
GM_RM011,56,15,16,15501,15471,0.99806464,23.77724018,true
GM_RM011,56,16,17,15497,15468,0.99812867,23.7582758,true
GM_RM011,56,17,18,15500,15474,0.99832258,23.78690323,true
GM_RM011,56,18,19,15497,15470,0.99825773,23.73414209,true
GM_RM011,56,19,20,15500,15470,0.99806452,23.71232258,true
GM_RM011,56,20,21,15500,15476,0.99845161,23.36458065,true
GM_RM011,56,21,22,15499,15468,0.99799987,23.56261694,true
GM_RM011,56,22,23,15499,15469,0.99806439,23.7567585,true
GM_RM011,56,23,24,15499,15474,0.99838699,23.97057875,true
GM_RM011,56,24,25,15500,15467,0.99787097,23.99883871,true
GM_RM011,56,25,26,15500,15472,0.99819355,23.90374194,true
GM_RM011,56,26,27,15496,15474,0.99858028,23.91636551,true
GM_RM011,56,27,28,15499,15470,0.99812891,24.12478224,true
GM_RM011,56,28,29,15501,15476,0.9983872,24.35984775,true
GM_RM011,56,29,30,15499,15470,0.99812891,24.2079489,true
GM_RM011,56,30,31,15501,15476,0.9983872,24.11070254,true
GM_RM011,56,31,32,15487,15461,0.99832117,24.1064764,true
GM_RM011,56,32,33,15508,15482,0.99832345,24.09066288,true
GM_RM011,56,33,34,15501,15473,0.99819366,23.9972905,true
GM_RM011,56,34,35,15502,15470,0.99793575,23.78125403,true
GM_RM011,56,35,36,15496,15471,0.99838668,23.93998451,true
GM_RM011,56,36,37,15500,15470,0.99806452,23.76574194,true
GM_RM011,56,37,38,15502,15477,0.9983873,23.60637337,true
GM_RM011,56,38,39,15496,15471,0.99838668,23.6090604,true
GM_RM011,56,39,40,15500,15470,0.99806452,23.86877419,true
GM_RM011,56,40,41,15500,15476,0.99845161,23.62625806,true
GM_RM011,56,41,42,15500,15476,0.99845161,23.84541935,true
GM_RM011,56,42,43,15500,15476,0.99845161,23.50870968,true
GM_RM011,56,43,44,15498,15474,0.99845141,23.64588979,true
GM_RM011,56,44,45,15406,15393,0.99915617,23.65630274,true
GM_RM011,56,45,46,15597,15571,0.99833301,23.77508495,true
GM_RM011,56,46,47,15497,15474,0.99851584,23.53345809,true
GM_RM011,56,47,48,15500,15479,0.99864516,23.43354839,true
GM_RM011,56,48,49,15499,15473,0.99832247,23.55132589,true
GM_RM011,56,49,50,15501,15479,0.99858074,23.67318238,true
GM_RM011,56,50,51,15501,15480,0.99864525,23.31668925,true
GM_RM011,56,51,52,15501,15474,0.99825818,23.247984,true
GM_RM011,56,52,53,15495,15473,0.99858019,23.40380768,true
GM_RM011,56,53,54,15499,15481,0.99883863,23.29743854,true
GM_RM011,56,54,55,15496,15472,0.99845121,23.11854672,true
GM_RM011,56,55,56,15504,15486,0.99883901,22.91905315,true
GM_RM011,56,56,57,15497,15481,0.99896754,22.82267536,true
GM_RM011,56,57,58,15491,15476,0.9990317,23.02620877,true
GM_RM011,56,58,59,15506,15484,0.99858119,22.99625951,true
GM_RM011,56,59,60,15500,15480,0.99870968,23.26877419,true
GM_RM011,56,60,61,15329,3614,0.23576228,2.95753148,true
GM_RM011,56,61,62,15034,202,0.01343621,0.03957696,true
GM_RM011,56,62,63,14758,63,0.00426887,0.00684375,true
GM_RM011,56,63,64,14500,22,0.00151724,0.00193103,true
GM_RM011,56,64,65,14254,21,0.00147327,0.00175389,true
GM_RM011,56,65,66,14024,7,0.00049914,0.00057045,true
GM_RM011,56,66,67,13807,2,0.00014485,0.00014485,true
GM_RM011,56,67,68,13602,2,0.00014704,0.00014704,true
GM_RM011,56,68,69,13416,1,0.00007454,0.00007454,true
GM_RM011,56,69,70,13235,0,0,0,false
GM_RM011,56,70,71,13067,0,0,0,false
GM_RM011,56,71,72,12912,0,0,0,false
GM_RM011,56,72,73,12767,0,0,0,false
GM_RM011,56,73,74,12630,0,0,0,false
GM_RM011,56,74,75,12503,0,0,0,false
GM_RM011,56,75,76,12390,0,0,0,false
GM_RM011,56,76,77,12278,0,0,0,false
GM_RM011,56,77,78,12184,0,0,0,false
GM_RM011,56,78,79,12093,0,0,0,false
GM_RM011,56,79,80,12009,0,0,0,false
GM_RM011,56,80,81,11939,0,0,0,false
GM_RM011,56,81,82,11867,0,0,0,false
GM_RM011,56,82,83,11818,0,0,0,false
GM_RM011,56,83,84,11759,0,0,0,false
GM_RM011,56,84,85,11721,0,0,0,false
GM_RM011,56,85,86,11685,0,0,0,false
GM_RM011,56,86,87,11654,0,0,0,false
GM_RM011,56,87,88,11632,0,0,0,false
GM_RM011,56,88,89,11620,0,0,0,false
GM_RM011,56,89,90,11498,0,0,0,false
GM_RM011,60,-90,-89,11518,0,0,0,false
GM_RM011,60,-89,-88,11638,0,0,0,false
GM_RM011,60,-88,-87,11654,0,0,0,false
GM_RM011,60,-87,-86,11675,0,0,0,false
GM_RM011,60,-86,-85,11705,0,0,0,false
GM_RM011,60,-85,-84,11741,0,0,0,false
GM_RM011,60,-84,-83,11780,0,0,0,false
GM_RM011,60,-83,-82,11838,0,0,0,false
GM_RM011,60,-82,-81,11888,0,0,0,false
GM_RM011,60,-81,-80,11959,0,0,0,false
GM_RM011,60,-80,-79,12030,0,0,0,false
GM_RM011,60,-79,-78,12114,0,0,0,false
GM_RM011,60,-78,-77,12204,0,0,0,false
GM_RM011,60,-77,-76,12301,0,0,0,false
GM_RM011,60,-76,-75,12411,0,0,0,false
GM_RM011,60,-75,-74,12525,0,0,0,false
GM_RM011,60,-74,-73,12652,0,0,0,false
GM_RM011,60,-73,-72,12789,0,0,0,false
GM_RM011,60,-72,-71,12934,0,0,0,false
GM_RM011,60,-71,-70,13090,0,0,0,false
GM_RM011,60,-70,-69,13258,0,0,0,false
GM_RM011,60,-69,-68,13439,0,0,0,false
GM_RM011,60,-68,-67,13626,2,0.00014678,0.00036695,true
GM_RM011,60,-67,-66,13831,6,0.00043381,0.00065071,true
GM_RM011,60,-66,-65,14048,8,0.00056948,0.00085421,true
GM_RM011,60,-65,-64,14279,12,0.00084039,0.00119056,true
GM_RM011,60,-64,-63,14525,30,0.0020654,0.00302926,true
GM_RM011,60,-63,-62,14783,66,0.00446459,0.02117297,true
GM_RM011,60,-62,-61,15061,249,0.01653277,0.12874311,true
GM_RM011,60,-61,-60,15355,4294,0.27964832,7.33207424,true
GM_RM011,60,-60,-59,15501,15487,0.99909683,44.87891104,true
GM_RM011,60,-59,-58,15506,15497,0.99941958,45.3328389,true
GM_RM011,60,-58,-57,15491,15483,0.99948357,46.06281066,true
GM_RM011,60,-57,-56,15497,15485,0.99922566,45.81770665,true
GM_RM011,60,-56,-55,15504,15492,0.99922601,45.82733488,true
GM_RM011,60,-55,-54,15496,15486,0.99935467,45.71715281,true
GM_RM011,60,-54,-53,15499,15490,0.99941932,46.21859475,true
GM_RM011,60,-53,-52,15495,15482,0.99916102,45.72597612,true
GM_RM011,60,-52,-51,15501,15489,0.99922586,45.76543449,true
GM_RM011,60,-51,-50,15501,15490,0.99929037,45.89497452,true
GM_RM011,60,-50,-49,15501,15489,0.99922586,45.87349203,true
GM_RM011,60,-49,-48,15499,15486,0.99916124,46.02264662,true
GM_RM011,60,-48,-47,15500,15491,0.99941935,45.91296774,true
GM_RM011,60,-47,-46,15497,15488,0.99941924,45.966187,true
GM_RM011,60,-46,-45,15597,15581,0.99897416,46.18279156,true
GM_RM011,60,-45,-44,15406,15399,0.99954563,46.20433597,true
GM_RM011,60,-44,-43,15498,15488,0.99935476,46.42857143,true
GM_RM011,60,-43,-42,15500,15488,0.99922581,46.23425806,true
GM_RM011,60,-42,-41,15500,15484,0.99896774,46.4336129,true
GM_RM011,60,-41,-40,15500,15489,0.99929032,46.36064516,true
GM_RM011,60,-40,-39,15500,15487,0.99916129,46.38,true
GM_RM011,60,-39,-38,15496,15483,0.99916107,46.8677078,true
GM_RM011,60,-38,-37,15502,15490,0.99922591,46.69378145,true
GM_RM011,60,-37,-36,15500,15488,0.99922581,46.55509677,true
GM_RM011,60,-36,-35,15496,15483,0.99916107,47.2501936,true
GM_RM011,60,-35,-34,15502,15487,0.99903238,47.00006451,true
GM_RM011,60,-34,-33,15500,15485,0.99903226,46.93909677,true
GM_RM011,60,-33,-32,15509,15494,0.99903282,46.88961248,true
GM_RM011,60,-32,-31,15487,15470,0.99890231,47.21405049,true
GM_RM011,60,-31,-30,15501,15489,0.99922586,47.34797755,true
GM_RM011,60,-30,-29,15499,15485,0.99909672,47.36170075,true
GM_RM011,60,-29,-28,15501,15487,0.99909683,47.26875685,true
GM_RM011,60,-28,-27,15499,15486,0.99916124,47.41402671,true
GM_RM011,60,-27,-26,15496,15487,0.9994192,47.60764068,true
GM_RM011,60,-26,-25,15500,15483,0.99890323,47.82458065,true
GM_RM011,60,-25,-24,15500,15481,0.99877419,47.75574194,true
GM_RM011,60,-24,-23,15499,15480,0.99877411,47.29511581,true
GM_RM011,60,-23,-22,15499,15485,0.99909672,46.57906962,true
GM_RM011,60,-22,-21,15499,15481,0.99883863,46.13446029,true
GM_RM011,60,-21,-20,15500,15486,0.99909677,46.34341935,true
GM_RM011,60,-20,-19,15500,15479,0.99864516,46.24012903,true
GM_RM011,60,-19,-18,15497,15482,0.99903207,46.55320385,true
GM_RM011,60,-18,-17,15500,15478,0.99858065,46.56806452,true
GM_RM011,60,-17,-16,15497,15483,0.9990966,46.82777312,true
GM_RM011,60,-16,-15,15501,15477,0.99845171,46.92800464,true
GM_RM011,60,-15,-14,15492,15470,0.99857991,47.15414407,true
GM_RM011,60,-14,-13,15503,15484,0.99877443,47.19047926,true
GM_RM011,60,-13,-12,15503,15481,0.99858092,47.06605173,true
GM_RM011,60,-12,-11,15498,15477,0.99864499,46.94005678,true
GM_RM011,60,-11,-10,15501,15481,0.99870976,46.64640991,true
GM_RM011,60,-10,-9,15498,15472,0.99832236,46.22383533,true
GM_RM011,60,-9,-8,15500,15478,0.99858065,46.57303226,true
GM_RM011,60,-8,-7,15498,15470,0.99819332,46.32397729,true
GM_RM011,60,-7,-6,15501,15480,0.99864525,46.14437778,true
GM_RM011,60,-6,-5,15497,15477,0.99870943,45.93682648,true
GM_RM011,60,-5,-4,15503,15479,0.99845191,45.7044443,true
GM_RM011,60,-4,-3,15494,15471,0.99851555,46.45882277,true
GM_RM011,60,-3,-2,15493,15476,0.99890273,46.14929323,true
GM_RM011,60,-2,-1,15471,15464,0.99954754,46.62962963,true
GM_RM011,60,-1,0,14803,14803,1,47.30649193,true
GM_RM011,60,0,1,16134,16098,0.99776869,47.60530557,true
GM_RM011,60,1,2,15471,15463,0.9994829,48.21763299,true
GM_RM011,60,2,3,15493,15477,0.99896728,46.87291035,true
GM_RM011,60,3,4,15494,15463,0.99799923,46.16541887,true
GM_RM011,60,4,5,15503,15483,0.99870993,46.12404051,true
GM_RM011,60,5,6,15497,15473,0.99845131,46.25869523,true
GM_RM011,60,6,7,15501,15478,0.99851622,46.12541126,true
GM_RM011,60,7,8,15498,15470,0.99819332,46.29016647,true
GM_RM011,60,8,9,15500,15466,0.99780645,46.48167742,true
GM_RM011,60,9,10,15498,15473,0.99838689,46.10169054,true
GM_RM011,60,10,11,15501,15471,0.99806464,46.75259661,true
GM_RM011,60,11,12,15498,15473,0.99838689,47.3197832,true
GM_RM011,60,12,13,15503,15478,0.99838741,46.74359801,true
GM_RM011,60,13,14,15503,15478,0.99838741,46.01044959,true
GM_RM011,60,14,15,15492,15469,0.99851536,46.27562613,true
GM_RM011,60,15,16,15501,15478,0.99851622,45.89510354,true
GM_RM011,60,16,17,15497,15480,0.99890301,45.83751694,true
GM_RM011,60,17,18,15500,15479,0.99864516,45.83329032,true
GM_RM011,60,18,19,15497,15478,0.99877396,45.92450152,true
GM_RM011,60,19,20,15500,15483,0.99890323,45.72187097,true
GM_RM011,60,20,21,15500,15485,0.99903226,45.54180645,true
GM_RM011,60,21,22,15499,15478,0.99864507,45.76166204,true
GM_RM011,60,22,23,15499,15480,0.99877411,46.13975095,true
GM_RM011,60,23,24,15499,15478,0.99864507,46.06032647,true
GM_RM011,60,24,25,15500,15478,0.99858065,46.61741935,true
GM_RM011,60,25,26,15500,15478,0.99858065,46.38,true
GM_RM011,60,26,27,15496,15482,0.99909654,46.54859319,true
GM_RM011,60,27,28,15499,15476,0.99851603,46.87715336,true
GM_RM011,60,28,29,15501,15483,0.99883878,46.81033482,true
GM_RM011,60,29,30,15499,15478,0.99864507,46.8190851,true
GM_RM011,60,30,31,15501,15483,0.99883878,46.91303787,true
GM_RM011,60,31,32,15487,15470,0.99890231,46.76425389,true
GM_RM011,60,32,33,15508,15488,0.99871034,46.85297911,true
GM_RM011,60,33,34,15501,15481,0.99870976,46.78394942,true
GM_RM011,60,34,35,15502,15479,0.99851632,46.6156625,true
GM_RM011,60,35,36,15496,15477,0.99877388,46.59512132,true
GM_RM011,60,36,37,15500,15480,0.99870968,46.26283871,true
GM_RM011,60,37,38,15502,15485,0.99890337,46.25241904,true
GM_RM011,60,38,39,15496,15474,0.99858028,45.86390036,true
GM_RM011,60,39,40,15500,15481,0.99877419,46.23148387,true
GM_RM011,60,40,41,15500,15483,0.99890323,45.61780645,true
GM_RM011,60,41,42,15500,15477,0.99851613,45.91251613,true
GM_RM011,60,42,43,15500,15481,0.99877419,46.05077419,true
GM_RM011,60,43,44,15498,15483,0.99903213,45.6208543,true
GM_RM011,60,44,45,15406,15390,0.99896144,46.1753213,true
GM_RM011,60,45,46,15597,15570,0.9982689,45.45604924,true
GM_RM011,60,46,47,15497,15480,0.99890301,45.5555914,true
GM_RM011,60,47,48,15500,15485,0.99903226,45.43070968,true
GM_RM011,60,48,49,15499,15482,0.99890316,45.15246145,true
GM_RM011,60,49,50,15501,15488,0.99916134,45.37313722,true
GM_RM011,60,50,51,15501,15484,0.9989033,44.93284304,true
GM_RM011,60,51,52,15501,15483,0.99883878,44.64221663,true
GM_RM011,60,52,53,15495,15478,0.99890287,44.8630526,true
GM_RM011,60,53,54,15499,15486,0.99916124,44.54061552,true
GM_RM011,60,54,55,15496,15479,0.99890294,44.49735416,true
GM_RM011,60,55,56,15504,15491,0.99916151,44.5377967,true
GM_RM011,60,56,57,15497,15483,0.9990966,44.38742983,true
GM_RM011,60,57,58,15491,15476,0.9990317,44.67606998,true
GM_RM011,60,58,59,15506,15494,0.99922611,44.91190507,true
GM_RM011,60,59,60,15500,15482,0.99883871,44.47470968,true
GM_RM011,60,60,61,15329,4137,0.26988062,5.43557962,true
GM_RM011,60,61,62,15034,230,0.01529866,0.06272449,true
GM_RM011,60,62,63,14758,73,0.00494647,0.01104486,true
GM_RM011,60,63,64,14500,31,0.00213793,0.00241379,true
GM_RM011,60,64,65,14254,23,0.00161358,0.00168374,true
GM_RM011,60,65,66,14024,8,0.00057045,0.00057045,true
GM_RM011,60,66,67,13807,4,0.00028971,0.00028971,true
GM_RM011,60,67,68,13602,3,0.00022056,0.00044111,true
GM_RM011,60,68,69,13416,1,0.00007454,0.00007454,true
GM_RM011,60,69,70,13235,0,0,0,false
GM_RM011,60,70,71,13067,0,0,0,false
GM_RM011,60,71,72,12912,0,0,0,false
GM_RM011,60,72,73,12767,0,0,0,false
GM_RM011,60,73,74,12630,0,0,0,false
GM_RM011,60,74,75,12503,0,0,0,false
GM_RM011,60,75,76,12390,0,0,0,false
GM_RM011,60,76,77,12278,0,0,0,false
GM_RM011,60,77,78,12184,0,0,0,false
GM_RM011,60,78,79,12093,0,0,0,false
GM_RM011,60,79,80,12009,0,0,0,false
GM_RM011,60,80,81,11939,0,0,0,false
GM_RM011,60,81,82,11867,0,0,0,false
GM_RM011,60,82,83,11818,0,0,0,false
GM_RM011,60,83,84,11759,0,0,0,false
GM_RM011,60,84,85,11721,0,0,0,false
GM_RM011,60,85,86,11685,0,0,0,false
