component_id,sar_frame,extraction_roi,extraction_threshold,candidate_pixels,cap_triggered,frame_observation_complete,semantic_state,bbox,centroid_x,centroid_y,pixel_area,integrated_energy,peak_energy,axis1_px,axis2_px,aspect_ratio,orientation_deg,compactness,max_sar_frame_read,gt_file_opened,evaluation_file_opened,future_frame_read
D1OBS_000376_0023,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1072,981,1079,985",1075.782779,983.282779,18,1022,59,9.199131,3.189573,2.884126,165.736519,0.45,376,false,false,false
D1OBS_000376_0024,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1248,983,1251,985",1249.402852,984.215686,10,561,59,4.733906,3.096794,1.528648,-170.279983,0.833333,376,false,false,false
D1OBS_000376_0025,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1062,985,1067,988",1064.251114,986.323923,12,673,60,6.796559,2.739298,2.481131,158.706182,0.5,376,false,false,false
D1OBS_000376_0026,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1145,992,1153,993",1149.036458,992.098958,10,576,64,10.40628,1.255391,8.289277,-179.140821,0.555556,376,false,false,false
D1OBS_000376_0027,376,"1055,851,1359,1067",53,4781,false,true,same_motion_supported,"1274,992,1288,1001",1281.5211,996.633547,61,3744,80,13.097551,9.222659,1.420149,-173.557175,0.406667,376,false,false,false
D1OBS_000376_0028,376,"1055,851,1359,1067",53,4781,false,true,temporally_supported_response,"1270,1002,1286,1013",1279.029537,1007.976952,74,4469,83,16.058286,9.248573,1.736299,-164.571657,0.362745,376,false,false,false
D1OBS_000376_0029,376,"1055,851,1359,1067",53,4781,false,true,temporally_supported_response,"1273,1012,1320,1041",1292.921668,1028.866854,585,38822,115,47.135592,24.073201,1.958011,-165.537044,0.40625,376,false,false,false
D1OBS_000376_0030,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1344,1031,1355,1038",1349.958908,1034.872647,46,3188,110,12.185523,7.26822,1.676548,-168.659975,0.479167,376,false,false,false
D1OBS_000376_0031,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1324,1034,1327,1039",1325.302067,1036.516693,11,629,64,6.229573,3.721151,1.674098,71.765383,0.458333,376,false,false,false
D1OBS_000376_0032,376,"1055,851,1359,1067",53,4781,false,true,unresolved_response,"1342,1045,1345,1048",1343.803226,1046.316129,10,620,75,4.719189,3.032477,1.556216,-140.884144,0.625,376,false,false,false
D1OBS_000377_0001,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1306,854,1313,855",1310.036545,854.272425,11,602,61,9.65693,1.742013,5.543547,-175.921885,0.6875,377,false,false,false
D1OBS_000377_0002,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1327,855,1332,858",1330.025862,856.598522,14,812,76,7.300587,3.337812,2.187237,-173.981828,0.583333,377,false,false,false
D1OBS_000377_0003,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1306,857,1311,860",1308.769841,858.422222,12,630,57,7.333942,3.000195,2.444489,162.681846,0.5,377,false,false,false
D1OBS_000377_0004,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1292,866,1296,869",1294.278261,867.627536,13,690,60,5.815714,3.269601,1.778723,-165.69477,0.65,377,false,false,false
D1OBS_000377_0005,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1306,869,1311,873",1308.552101,871.07395,22,1190,61,6.562013,4.995728,1.313525,-167.796166,0.733333,377,false,false,false
D1OBS_000377_0006,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1314,876,1318,880",1315.755528,878.251843,15,814,61,6.030546,4.786304,1.259959,-150.314999,0.6,377,false,false,false
D1OBS_000377_0007,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1064,883,1114,912",1085.650087,901.670695,604,38481,109,52.640712,24.262917,2.169595,-171.679204,0.394771,377,false,false,false
D1OBS_000377_0008,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1095,895,1098,898",1096.383588,896.278626,10,524,60,5.07305,3.272402,1.550253,57.979385,0.625,377,false,false,false
D1OBS_000377_0009,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1237,917,1240,922",1238.630724,919.205318,13,677,61,5.551541,4.044735,1.372535,105.830376,0.541667,377,false,false,false
D1OBS_000377_0010,377,"1064,854,1368,1070",50,4827,false,true,temporally_supported_response,"1169,922,1178,926",1173.876655,924.236237,24,1435,85,9.385193,3.945925,2.378452,178.074681,0.48,377,false,false,false
D1OBS_000377_0011,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1181,923,1186,927",1183.662441,925,12,631,59,7.21205,3.169692,2.275315,-155.15705,0.4,377,false,false,false
D1OBS_000377_0012,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1278,931,1283,933",1280.633094,932.102518,10,556,65,6.126519,2.728286,2.245556,-168.156237,0.555556,377,false,false,false
D1OBS_000377_0013,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1285,931,1288,935",1286.311774,932.509121,11,603,61,6.52172,2.630915,2.47888,126.448636,0.55,377,false,false,false
D1OBS_000377_0014,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1269,941,1275,945",1272.293436,943.222651,15,777,57,8.779141,3.686916,2.381161,-151.673377,0.428571,377,false,false,false
D1OBS_000377_0015,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1112,949,1261,982",1179.62809,966.259386,1880,120712,140,169.084589,23.282703,7.26224,177.654764,0.368627,377,false,false,false
D1OBS_000377_0016,377,"1064,854,1368,1070",50,4827,false,true,temporally_supported_response,"1157,955,1163,959",1160.11219,956.0863,17,927,60,8.150985,5.009077,1.627243,172.665558,0.485714,377,false,false,false
D1OBS_000377_0017,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1165,955,1173,960",1168.004935,956.655768,29,1621,68,9.353374,5.722835,1.634395,169.405719,0.537037,377,false,false,false
D1OBS_000377_0018,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1115,956,1118,962",1116.863248,958.774929,13,702,61,6.814265,3.859938,1.765382,98.510263,0.464286,377,false,false,false
D1OBS_000377_0019,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1265,956,1281,965",1273.774378,960.619747,82,4902,87,16.183721,8.173139,1.980111,-174.258674,0.482353,377,false,false,false
D1OBS_000377_0020,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1149,980,1156,982",1151.756484,981.158501,13,694,60,8.845589,2.662498,3.322289,-175.187376,0.541667,377,false,false,false
D1OBS_000377_0021,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1141,983,1146,985",1143.591379,984.381034,11,580,57,6.391249,2.38692,2.677613,167.778023,0.611111,377,false,false,false
D1OBS_000377_0022,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1281,992,1294,1002",1288.31998,997.274124,69,3969,80,14.12391,8.349785,1.69153,-165.514523,0.448052,377,false,false,false
D1OBS_000377_0023,377,"1064,854,1368,1070",50,4827,false,true,same_motion_supported,"1277,1004,1291,1013",1285.38332,1008.523336,63,3621,78,16.043462,7.880317,2.03589,-161.895306,0.42,377,false,false,false
D1OBS_000377_0024,377,"1064,854,1368,1070",50,4827,false,true,temporally_supported_response,"1280,1013,1319,1040",1297.441938,1028.854435,558,35290,111,42.369308,22.860061,1.853421,-162.306305,0.498214,377,false,false,false
D1OBS_000377_0025,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1320,1027,1326,1040",1323.546901,1033.403685,43,2388,72,13.646161,6.174053,2.210244,87.859268,0.438776,377,false,false,false
D1OBS_000377_0026,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1350,1030,1362,1039",1356.077997,1034.789681,52,3295,110,14.259877,7.427362,1.919912,-160.965935,0.4,377,false,false,false
D1OBS_000377_0027,377,"1064,854,1368,1070",50,4827,false,true,unresolved_response,"1330,1034,1334,1039",1332.077094,1036.584136,25,1349,60,6.950225,5.134301,1.353685,95.463801,0.833333,377,false,false,false
D1OBS_000378_0001,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1139,853,1146,859",1142.855491,855.492293,18,1038,66,10.921324,4.903564,2.227222,-152.931578,0.321429,378,false,false,false
D1OBS_000378_0002,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1311,853,1316,856",1313.368567,853.767733,12,719,76,6.866271,3.447408,1.99172,-165.616175,0.5,378,false,false,false
D1OBS_000378_0003,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1336,853,1338,858",1336.829371,856.015385,12,715,67,6.494753,2.605356,2.492847,69.443955,0.666667,378,false,false,false
D1OBS_000378_0004,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1314,858,1317,861",1315.408526,859.509769,10,563,60,4.704726,3.875708,1.213901,134.283952,0.625,378,false,false,false
D1OBS_000378_0005,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1293,866,1295,871",1294.499099,868.625225,10,555,59,6.318325,2.81087,2.247818,93.18766,0.555556,378,false,false,false
D1OBS_000378_0006,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1309,869,1319,873",1313.939929,870.906007,25,1415,62,11.659724,4.301648,2.710525,-178.750703,0.454545,378,false,false,false
D1OBS_000378_0007,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1319,875,1325,883",1322.666382,878.401877,21,1172,62,8.689373,6.778083,1.281981,56.531432,0.333333,378,false,false,false
D1OBS_000378_0008,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1071,879,1122,914",1093.752735,901.186924,718,47447,112,54.047193,26.632935,2.029337,-175.343719,0.383547,378,false,false,false
D1OBS_000378_0009,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1314,882,1319,885",1316.478049,883.185366,11,615,61,6.037462,3.48294,1.733438,176.565004,0.458333,378,false,false,false
D1OBS_000378_0010,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1340,883,1343,885",1341.285217,884.201739,10,575,60,4.78704,2.924194,1.637046,-161.777779,0.833333,378,false,false,false
D1OBS_000378_0011,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1326,884,1331,886",1328.060647,885.221024,13,742,61,6.036146,3.246429,1.859319,-171.715585,0.722222,378,false,false,false
D1OBS_000378_0012,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1243,915,1248,924",1245.590627,919.270848,26,1451,61,10.632322,5.474405,1.942188,83.788996,0.433333,378,false,false,false
D1OBS_000378_0013,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1176,923,1183,925",1180.015152,924.266234,15,924,72,8.815571,2.814926,3.131724,0,0.625,378,false,false,false
D1OBS_000378_0014,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1280,941,1285,947",1282.807873,944.737582,19,1067,65,8.078522,4.937095,1.63629,120.338979,0.452381,378,false,false,false
D1OBS_000378_0015,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1120,947,1269,982",1183.283351,966.008364,1991,137254,171,174.441536,26.151716,6.670367,178.436532,0.368704,378,false,false,false
D1OBS_000378_0016,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1271,954,1288,969",1280.440742,960.970758,113,7113,107,16.247208,12.840376,1.265322,169.805048,0.392361,378,false,false,false
D1OBS_000378_0017,378,"1071,853,1375,1068",53,5251,false,true,temporally_supported_response,"1162,955,1168,959",1165.661611,956.891943,17,1055,78,7.165793,4.332327,1.654029,140.411506,0.485714,378,false,false,false
D1OBS_000378_0018,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1172,955,1176,960",1173.513043,956.838647,17,1035,73,5.767071,4.554217,1.266315,69.786961,0.566667,378,false,false,false
D1OBS_000378_0019,378,"1071,853,1375,1068",53,5251,false,true,temporally_supported_response,"1212,955,1214,958",1212.82699,956.700692,10,578,62,4.78704,2.924194,1.637046,71.777779,0.833333,378,false,false,false
D1OBS_000378_0020,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1145,984,1151,989",1147.189833,986.44162,21,1259,72,8.261599,5.452242,1.515266,57.268864,0.5,378,false,false,false
D1OBS_000378_0021,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1145,992,1149,996",1147.699686,993.542453,11,636,65,7.555017,3.84399,1.96541,59.163721,0.44,378,false,false,false
D1OBS_000378_0022,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1290,993,1302,1002",1295.767227,997.402484,67,4107,78,14.941414,7.860481,1.900827,-158.553424,0.515385,378,false,false,false
D1OBS_000378_0023,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1284,1005,1288,1009",1285.943182,1006.960227,15,880,69,5.249215,4.751744,1.104692,58.674938,0.6,378,false,false,false
D1OBS_000378_0024,378,"1071,853,1375,1068",53,5251,false,true,same_motion_supported,"1289,1005,1297,1013",1293.328782,1009.128997,45,2783,79,10.137616,7.64149,1.326654,45.751248,0.555556,378,false,false,false
D1OBS_000378_0025,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1282,1012,1342,1040",1307.096583,1028.598862,693,45857,124,58.576018,22.894804,2.558485,-166.021662,0.391747,378,false,false,false
D1OBS_000378_0026,378,"1071,853,1375,1068",53,5251,false,true,unresolved_response,"1354,1029,1370,1039",1362.296882,1034.514643,64,4234,114,16.851474,7.295904,2.309717,-154.016352,0.342246,378,false,false,false
D1OBS_000379_0001,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1145,852,1150,855",1146.882443,853.526718,12,655,62,6.976535,3.899582,1.789047,171.143476,0.5,379,false,false,false
D1OBS_000379_0002,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1318,852,1327,856",1321.556826,852.993948,25,1487,83,10.77223,4.278519,2.517748,174.19174,0.5,379,false,false,false
D1OBS_000379_0003,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1305,867,1311,870",1308.314363,868.669377,13,738,69,6.814432,3.408049,1.999511,-177.295834,0.464286,379,false,false,false
D1OBS_000379_0004,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1315,869,1322,874",1318.009424,871.167539,17,955,62,10.771191,3.375383,3.191102,-149.420921,0.354167,379,false,false,false
D1OBS_000379_0005,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1088,883,1094,888",1090.555281,885.305281,20,1212,76,7.813262,5.0975,1.532764,46.204429,0.47619,379,false,false,false
D1OBS_000379_0006,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1347,883,1351,885",1348.65917,883.915225,10,578,69,5.35721,2.938305,1.823232,-176.437492,0.666667,379,false,false,false
D1OBS_000379_0007,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1077,890,1127,914",1101.674297,903.536972,588,38529,118,53.522554,20.298432,2.636783,175.074471,0.461176,379,false,false,false
D1OBS_000379_0008,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1107,891,1110,895",1108.601113,892.888683,10,539,58,6.136439,3.298098,1.860599,112.903465,0.5,379,false,false,false
D1OBS_000379_0009,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1136,903,1145,904",1139.82953,903.361074,14,745,55,11.451501,1.711451,6.691108,174.865147,0.7,379,false,false,false
D1OBS_000379_0010,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1250,915,1255,920",1252.115974,917.281182,16,914,64,7.840016,4.226994,1.85475,131.839579,0.444444,379,false,false,false
D1OBS_000379_0011,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1282,940,1288,946",1284.897843,943.012486,16,881,61,7.501597,5.858843,1.280389,154.479394,0.326531,379,false,false,false
D1OBS_000379_0012,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1153,944,1157,949",1154.36302,946.292621,21,1179,66,6.301521,4.699076,1.341013,104.334876,0.7,379,false,false,false
D1OBS_000379_0013,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1128,949,1275,989",1191.729265,966.525558,1817,123368,161,173.792927,25.296073,6.870352,177.654809,0.29944,379,false,false,false
D1OBS_000379_0014,379,"1075,852,1379,1067",52,4778,false,true,temporally_supported_response,"1151,950,1158,953",1154.636663,951.807903,16,911,66,9.753145,3.307996,2.948355,177.273381,0.5,379,false,false,false
D1OBS_000379_0015,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1171,954,1174,958",1172.347011,956.263775,14,853,72,5.104161,3.985173,1.280788,78.823401,0.7,379,false,false,false
D1OBS_000379_0016,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1278,954,1297,967",1287.954219,960.82699,122,7514,104,17.757849,13.344632,1.330711,-171.792949,0.435714,379,false,false,false
D1OBS_000379_0017,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1162,956,1167,960",1164.540217,957.918478,16,920,74,6.845978,4.81656,1.421342,-179.677221,0.533333,379,false,false,false
D1OBS_000379_0018,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1119,968,1125,973",1122.351991,970.153929,17,929,61,7.866543,6.202454,1.268295,179.856042,0.404762,379,false,false,false
D1OBS_000379_0019,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1149,992,1155,996",1152.901114,992.965181,13,718,61,8.121787,4.493375,1.807503,-155.774123,0.371429,379,false,false,false
D1OBS_000379_0020,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1295,993,1308,1000",1301.324269,996.682658,64,3898,76,14.866131,7.680766,1.935501,-175.211736,0.571429,379,false,false,false
D1OBS_000379_0021,379,"1075,852,1379,1067",52,4778,false,true,same_motion_supported,"1289,1002,1293,1007",1290.448105,1004.400329,11,607,59,6.431858,4.63331,1.388178,108.937492,0.366667,379,false,false,false
D1OBS_000379_0022,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1289,1005,1347,1040",1312.567883,1027.207389,667,42389,124,62.300178,25.627605,2.430979,-159.059836,0.31403,379,false,false,false
D1OBS_000379_0023,379,"1075,852,1379,1067",52,4778,false,true,unresolved_response,"1365,1031,1379,1041",1371.013535,1035.086874,49,3177,111,16.197907,5.791907,2.796645,-144.626856,0.29697,379,false,false,false
D1OBS_000380_0001,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1337,857,1342,861",1339.253275,859.080058,12,687,61,7.145146,3.425605,2.085806,140.689607,0.4,380,false,false,false
D1OBS_000380_0002,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1330,859,1334,861",1331.880315,860.266142,11,635,61,5.208942,3.132472,1.662886,176.139087,0.733333,380,false,false,false
D1OBS_000380_0003,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1313,867,1317,870",1315.196078,868.594771,10,612,71,4.918094,3.371633,1.458668,178.410085,0.5,380,false,false,false
D1OBS_000380_0004,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1094,882,1099,887",1096.78391,884.27783,17,1069,81,6.666717,5.204258,1.281012,151.414271,0.472222,380,false,false,false
D1OBS_000380_0005,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1339,883,1343,885",1340.784111,884.005181,10,579,64,5.732364,2.353721,2.435448,-154.329904,0.666667,380,false,false,false
D1OBS_000380_0006,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1347,883,1349,887",1348.196277,884.676819,10,591,65,5.738927,2.375393,2.415991,66.576195,0.666667,380,false,false,false
D1OBS_000380_0007,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1077,890,1138,914",1107.502448,903.172322,670,46152,123,61.967695,20.312823,3.050669,175.130039,0.432258,380,false,false,false
D1OBS_000380_0008,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1232,916,1236,919",1233.982927,917.835366,14,820,66,6.098292,3.761848,1.62109,173.830456,0.7,380,false,false,false
D1OBS_000380_0009,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1177,920,1181,924",1179.01169,922.149841,16,941,68,5.765358,5.418546,1.064005,-165.616175,0.64,380,false,false,false
D1OBS_000380_0010,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1261,921,1266,924",1263.477193,922.894737,10,570,62,7.187646,2.039601,3.524044,-150.298005,0.416667,380,false,false,false
D1OBS_000380_0011,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1159,942,1162,948",1160.883721,945.342576,19,1118,68,8.053924,3.590082,2.243382,103.720744,0.678571,380,false,false,false
D1OBS_000380_0012,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1132,947,1279,982",1196.69905,966.328577,1890,134072,164,176.927338,24.73156,7.153909,178.358771,0.35473,380,false,false,false
D1OBS_000380_0013,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1248,947,1253,950",1250.379822,948.540059,11,674,66,7.512104,2.530741,2.968341,-162.831536,0.458333,380,false,false,false
D1OBS_000380_0014,380,"1076,857,1380,1072",54,4861,false,true,temporally_supported_response,"1230,952,1244,960",1236.773641,957.181878,49,3035,83,13.73612,7.417526,1.851847,176.33911,0.362963,380,false,false,false
D1OBS_000380_0015,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1281,955,1302,966",1293.19903,960.500741,115,7421,112,21.073769,10.432743,2.019964,-175.53688,0.435606,380,false,false,false
D1OBS_000380_0016,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1129,967,1132,972",1130.157895,969.322368,13,760,67,6.06535,3.807043,1.593192,102.810998,0.541667,380,false,false,false
D1OBS_000380_0017,380,"1076,857,1380,1072",54,4861,false,true,temporally_supported_response,"1309,968,1312,972",1310.403448,969.758621,10,580,67,6.488734,3.351068,1.936318,93.971736,0.5,380,false,false,false
D1OBS_000380_0018,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1122,969,1127,971",1124.711356,970.277603,11,634,62,7.625186,3.10457,2.456117,175.862054,0.611111,380,false,false,false
D1OBS_000380_0019,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1153,984,1162,985",1157.793584,984.764296,12,717,72,11.676549,1.781392,6.554734,178.434674,0.6,380,false,false,false
D1OBS_000380_0020,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1301,993,1314,1000",1307.455792,996.842273,65,4083,81,14.90216,6.726717,2.215369,179.183598,0.580357,380,false,false,false
D1OBS_000380_0021,380,"1076,857,1380,1072",54,4861,false,true,same_motion_supported,"1301,1001,1310,1011",1305.445318,1006.391661,46,2926,82,11.564607,8.099081,1.427891,111.090943,0.418182,380,false,false,false
D1OBS_000380_0022,380,"1076,857,1380,1072",54,4861,false,true,temporally_supported_response,"1298,1009,1301,1016",1299.55293,1012.931002,18,1058,66,10.033909,4.163382,2.410038,88.993332,0.5625,380,false,false,false
D1OBS_000380_0023,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1300,1012,1354,1041",1321.699206,1029.239416,598,40177,119,57.650675,21.940066,2.627644,-167.050505,0.362424,380,false,false,false
D1OBS_000380_0024,380,"1076,857,1380,1072",54,4861,false,true,temporally_supported_response,"1295,1020,1301,1028",1297.671695,1023.436063,24,1392,69,9.42551,4.975336,1.894447,116.036371,0.380952,380,false,false,false
D1OBS_000380_0025,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1350,1027,1355,1032",1352.402838,1029.208515,16,916,67,6.074691,5.618255,1.081242,-155.727617,0.444444,380,false,false,false
D1OBS_000380_0026,380,"1076,857,1380,1072",54,4861,false,true,unresolved_response,"1368,1031,1380,1037",1375.29418,1034.207239,41,2818,98,14.137617,4.785239,2.954422,-150.410375,0.450549,380,false,false,false
D1OBS_000381_0001,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1355,855,1359,859",1356.927024,857.069555,14,877,71,5.958084,3.330862,1.788751,56.897418,0.56,381,false,false,false
D1OBS_000381_0002,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1321,867,1327,871",1323.529801,869.104068,17,1057,75,8.244167,3.730425,2.209981,-169.342461,0.485714,381,false,false,false
D1OBS_000381_0003,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1090,879,1095,881",1092.758887,880.227202,10,647,75,5.980976,2.522154,2.371376,-177.920179,0.555556,381,false,false,false
D1OBS_000381_0004,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1344,882,1355,886",1350.298039,884.560131,25,1530,69,14.090868,4.538073,3.105033,176.046655,0.416667,381,false,false,false
D1OBS_000381_0005,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1131,883,1134,886",1132.475331,884.883273,13,831,74,4.539764,3.909984,1.16107,-166.223594,0.8125,381,false,false,false
D1OBS_000381_0006,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1086,888,1146,916",1114.466381,903.151209,712,51042,137,60.624829,21.527929,2.816101,173.99757,0.402487,381,false,false,false
D1OBS_000381_0007,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1338,892,1340,896",1339.252747,894.594976,10,637,75,5.957022,2.871797,2.074319,107.986194,0.666667,381,false,false,false
D1OBS_000381_0008,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1080,902,1086,907",1081.924978,904.358341,18,1133,75,7.597215,4.910436,1.547157,174.074036,0.428571,381,false,false,false
D1OBS_000381_0009,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1266,916,1270,918",1267.785822,916.898944,11,663,66,5.49277,3.016985,1.820616,-162.277145,0.733333,381,false,false,false
D1OBS_000381_0010,381,"1080,855,1384,1070",57,4755,false,true,same_motion_supported,"1237,917,1243,919",1240.195355,917.583333,12,732,67,7.049849,2.533939,2.78217,-172.534291,0.571429,381,false,false,false
D1OBS_000381_0011,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1248,917,1251,922",1249.298456,920.181818,10,583,60,6.839316,3.624207,1.887121,101.181833,0.416667,381,false,false,false
D1OBS_000381_0012,381,"1080,855,1384,1070",57,4755,false,true,same_motion_supported,"1183,920,1186,923",1184.409037,921.482759,13,841,72,5.108123,3.413308,1.496532,129.265235,0.8125,381,false,false,false
D1OBS_000381_0013,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1267,920,1273,924",1269.757482,922.327141,16,969,67,7.707167,4.226847,1.823384,-145.191912,0.457143,381,false,false,false
D1OBS_000381_0014,381,"1080,855,1384,1070",57,4755,false,true,same_motion_supported,"1189,921,1194,924",1191.431118,922.927066,10,617,68,7.061443,2.40426,2.937055,-151.492561,0.416667,381,false,false,false
D1OBS_000381_0015,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1210,924,1213,926",1211.208333,925.170977,10,696,82,4.78704,2.924194,1.637046,-161.777779,0.833333,381,false,false,false
D1OBS_000381_0016,381,"1080,855,1384,1070",57,4755,false,true,temporally_supported_response,"1143,930,1147,933",1145.353508,931.940853,12,727,66,6.16157,3.713843,1.659082,162.915907,0.6,381,false,false,false
D1OBS_000381_0017,381,"1080,855,1384,1070",57,4755,false,true,unresolved_response,"1307,931,1311,935",1308.421118,933.226087,13,805,71,5.933119,3.490375,1.699852,46.788167,0.52,381,false,false,false
D1OBS_000381_0018,381,"1080,855,1384,1070",57,4755,false,true,same_motion_supported,"1282,946,1284,951",1283.073871,949.120383,12,731,68,7.019473,2.943874,2.384434,100.678386,0.666667,381,false,false,false
D1OBS_000381_0019,381,"1080,855,1384,1070",57,4755,false,true,same_motion_supported,"1140,947,1286,985",1204.426405,966.385665,1872,136035,175,174.711372,25.162904,6.943212,178.063957,0.326531,381,false,false,false
D1OBS_000381_0020,381,"1080,855,1384,1070",57,4755,false,true,temporally_supported_response,"1289,952,1295,955",1291.715152,953.347879,14,825,62,8.407552,3.943961,2.131753,-166.124985,0.5,381,false,false,false
