response_unit_id,source_response_box_id,source_r1_family_id,sar_frame,measurement_region_type,geometry_origin_status,sar_origin_x,sar_origin_y,response_center_x,response_center_y,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,boundary_family_id,boundary_contact_state,mask_state,sample_group,is_gt_local_positive_control,is_registered_background_counterexample,is_boundary_censored_response,is_unresolved_control,core_atom_ids,optional_atom_ids,core_atom_roles,all_atom_roles,background_counterexample_atom_ids,region_bbox,pixel_count,rect_pixel_count,raw_intensity_sum,background_estimate,background_sample_count,background_source,background_subtracted_energy,energy_valid,range_weighted_mean,azimuth_weighted_mean,range_weighted_std,azimuth_weighted_std,range_p50_width,range_p80_width,range_p90_width,azimuth_p50_width,azimuth_p80_width,azimuth_p90_width,range_to_azimuth_p80_ratio,range_to_azimuth_p90_ratio,principal_axis_major_std,principal_axis_minor_std,principal_axis_ratio,principal_axis_angle_image_deg,principal_axis_angle_to_range_deg,principal_axis_angle_to_azimuth_deg,energy_centroid_x,energy_centroid_y,energy_centroid_offset_px,boundary_variant_count,boundary_variant_range_p80_min,boundary_variant_range_p80_max,boundary_variant_range_p80_dispersion,boundary_variant_azimuth_p80_min,boundary_variant_azimuth_p80_max,boundary_variant_azimuth_p80_dispersion,gt_pair_ids,matched_gt_pair_id,matched_gt_instance_id,gt_max_iou,gt_max_coverage,gt_max_prediction_purity,matched_gt_bbox_width_px,matched_gt_bbox_height_px,low_energy_flag,too_few_pixels_flag,boundary_censored_flag,mask_censored_flag,background_contaminated_flag,measurement_reliability,measurement_exclusion_reason,sar_gray_image_relpath,visual_review_relpath
R21B00115,R21B00115,R21R1F00082,220,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1071.5,1183,-0.487901,-0.872899,0.872899,-0.487901,R21R11BF00086,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00094,R21A00095,unresolved_atom,unresolved_atom,,"1011,1126,1132,1240",13794,13794,833879,47,21780,local_ring_excluding_frozen_responses,202845,true,5.439009,6.584729,30.649356,31.66333,43.598823,81.183159,98.618075,49.453634,83.397342,100.71871,0.97345,0.979144,31.683125,30.628893,1.03442,158.738667,82.058627,7.941373,1074.594106,1175.039599,8.540578,1,81.183159,81.183159,0,83.397342,83.397342,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000220.png,
R21B00115,R21B00115,R21R1F00082,220,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1071.5,1183,-0.487901,-0.872899,0.872899,-0.487901,R21R11BF00086,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00094,R21A00095,unresolved_atom,unresolved_atom,,"1011,1126,1132,1240",13794,13794,833879,47,21780,local_ring_excluding_frozen_responses,202845,true,5.439009,6.584729,30.649356,31.66333,43.598823,81.183159,98.618075,49.453634,83.397342,100.71871,0.97345,0.979144,31.683125,30.628893,1.03442,158.738667,82.058627,7.941373,1074.594106,1175.039599,8.540578,1,81.183159,81.183159,0,83.397342,83.397342,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000220.png,
R21B00116,R21B00116,R21R1F00083,220,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1005,1165,-0.668866,-0.743383,0.743383,-0.668866,R21R11BF00087,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00095,R21A00094,unresolved_atom,unresolved_atom,,"993,1156,1017,1174",432,432,26827,48,740,local_ring_excluding_frozen_responses,6420,true,-0.187296,1.719998,4.982781,5.98372,6.392379,12.561205,16.278122,8.398976,16.130882,19.920521,0.778705,0.817153,6.216342,4.68936,1.325627,162.402662,65.617772,24.382228,1006.403894,1163.988785,1.730166,1,12.561205,12.561205,0,16.130882,16.130882,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000220.png,
R21B00116,R21B00116,R21R1F00083,220,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1005,1165,-0.668866,-0.743383,0.743383,-0.668866,R21R11BF00087,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00095,R21A00094,unresolved_atom,unresolved_atom,,"993,1156,1017,1174",432,432,26827,48,740,local_ring_excluding_frozen_responses,6420,true,-0.187296,1.719998,4.982781,5.98372,6.392379,12.561205,16.278122,8.398976,16.130882,19.920521,0.778705,0.817153,6.216342,4.68936,1.325627,162.402662,65.617772,24.382228,1006.403894,1163.988785,1.730166,1,12.561205,12.561205,0,16.130882,16.130882,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000220.png,
R21B00117,R21B00117,R21R1F00084,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1180,-0.493712,-0.869626,0.869626,-0.493712,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096,R21A00097;R21A00098,unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1234",13716,13716,882335,48,21342,local_ring_excluding_frozen_responses,236974,true,0.358435,8.740647,32.125132,32.725299,46.032991,86.7824,104.36027,50.673881,86.749486,102.766534,1.000379,1.015508,34.145467,30.611376,1.11545,10.51929,49.895872,40.104128,1075.924127,1175.372935,8.747993,2,86.7824,87.11847,0.33607,86.749486,88.336293,1.586807,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00117,R21B00117,R21R1F00084,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1180,-0.493712,-0.869626,0.869626,-0.493712,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096,R21A00097;R21A00098,unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1234",13716,13716,882335,48,21342,local_ring_excluding_frozen_responses,236974,true,0.358435,8.740647,32.125132,32.725299,46.032991,86.7824,104.36027,50.673881,86.749486,102.766534,1.000379,1.015508,34.145467,30.611376,1.11545,10.51929,49.895872,40.104128,1075.924127,1175.372935,8.747993,2,86.7824,87.11847,0.33607,86.749486,88.336293,1.586807,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00118,R21B00118,R21R1F00085,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1053,1225,-0.691192,-0.722672,0.722672,-0.691192,R21R11BF00089,multiple_boundary_variants,no_mask_audit_row,boundary_censored_response,false,false,true,false,R21A00097,R21A00096;R21A00098,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1041,1210,1065,1240",720,720,45258,45,506,local_ring_excluding_frozen_responses,13605,true,0.822491,1.552992,5.50114,8.225482,6.881804,13.41596,17.249678,12.945128,21.176467,25.512497,0.633532,0.676127,8.31532,5.364377,1.5501,125.214007,78.938513,11.061487,1053.553804,1223.332194,1.757349,2,13.41596,25.668528,12.252568,21.176467,40.62564,19.449173,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00118,R21B00118,R21R1F00085,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1053,1225,-0.691192,-0.722672,0.722672,-0.691192,R21R11BF00089,multiple_boundary_variants,no_mask_audit_row,boundary_censored_response,false,false,true,false,R21A00097,R21A00096;R21A00098,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1041,1210,1065,1240",720,720,45258,45,506,local_ring_excluding_frozen_responses,13605,true,0.822491,1.552992,5.50114,8.225482,6.881804,13.41596,17.249678,12.945128,21.176467,25.512497,0.633532,0.676127,8.31532,5.364377,1.5501,125.214007,78.938513,11.061487,1053.553804,1223.332194,1.757349,2,13.41596,25.668528,12.252568,21.176467,40.62564,19.449173,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00119,R21B00119,R21R1F00086,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1020,1234,-0.81119,-0.584783,0.584783,-0.81119,R21R11BF00090,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00098,R21A00096;R21A00097,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1011,1228,1029,1240",216,216,14162,46,468,local_ring_excluding_frozen_responses,4323,true,0.73828,-0.38351,4.488279,3.524281,5.319952,11.941439,13.922195,4.810234,8.866183,11.073345,1.346852,1.257271,4.835472,3.030416,1.595646,7.266268,28.521397,61.478603,1019.176845,1233.879366,0.831948,1,11.941439,11.941439,0,8.866183,8.866183,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00119,R21B00119,R21R1F00086,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1020,1234,-0.81119,-0.584783,0.584783,-0.81119,R21R11BF00090,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00098,R21A00096;R21A00097,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1011,1228,1029,1240",216,216,14162,46,468,local_ring_excluding_frozen_responses,4323,true,0.73828,-0.38351,4.488279,3.524281,5.319952,11.941439,13.922195,4.810234,8.866183,11.073345,1.346852,1.257271,4.835472,3.030416,1.595646,7.266268,28.521397,61.478603,1019.176845,1233.879366,0.831948,1,11.941439,11.941439,0,8.866183,8.866183,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00120,R21B00120,R21R1F00084,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00097,R21A00098,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00120,R21B00120,R21R1F00084,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00097,R21A00098,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00121,R21B00121,R21R1F00084,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00098,R21A00097,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00121,R21B00121,R21R1F00084,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00098,R21A00097,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00122,R21B00122,R21R1F00085,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1038,1225,-0.739478,-0.67318,0.67318,-0.739478,R21R11BF00089,multiple_boundary_variants,no_mask_audit_row,boundary_censored_response,false,false,true,false,R21A00097;R21A00098,R21A00096,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1011,1210,1065,1240",1620,1620,93287,44,2385,local_ring_excluding_frozen_responses,23671,true,-2.69869,2.112735,11.210673,14.504507,13.6625,27.768688,33.087832,19.787421,39.365749,44.475799,0.705402,0.743951,16.867153,7.180465,2.349034,166.651757,55.661243,34.338757,1041.417874,1225.254383,3.427328,2,13.32081,27.768688,14.447877,21.388774,39.365749,17.976974,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00122,R21B00122,R21R1F00085,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1038,1225,-0.739478,-0.67318,0.67318,-0.739478,R21R11BF00089,multiple_boundary_variants,no_mask_audit_row,boundary_censored_response,false,false,true,false,R21A00097;R21A00098,R21A00096,endpoint_hotspot_candidate,endpoint_hotspot_candidate;unresolved_atom,,"1011,1210,1065,1240",1620,1620,93287,44,2385,local_ring_excluding_frozen_responses,23671,true,-2.69869,2.112735,11.210673,14.504507,13.6625,27.768688,33.087832,19.787421,39.365749,44.475799,0.705402,0.743951,16.867153,7.180465,2.349034,166.651757,55.661243,34.338757,1041.417874,1225.254383,3.427328,2,13.32081,27.768688,14.447877,21.388774,39.365749,17.976974,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00123,R21B00123,R21R1F00084,224,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00097;R21A00098,,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00123,R21B00123,R21R1F00084,224,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1068.5,1183,-0.501244,-0.865306,0.865306,-0.501244,R21R11BF00088,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00096;R21A00097;R21A00098,,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;unresolved_atom,R21A00096,"1005,1126,1132,1240",14478,14478,920884,47,22536,local_ring_excluding_frozen_responses,253406,true,2.1516,8.972729,32.419671,33.590212,47.591822,87.22705,105.40375,51.306305,88.192605,105.182147,0.989052,1.002107,34.403057,31.555777,1.09023,2.770399,57.147249,32.852751,1075.185678,1176.640679,9.227093,2,86.921028,87.22705,0.306023,86.588624,88.192605,1.603982,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000224.png,
R21B00124,R21B00124,R21R1F00087,227,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1074.5,1180,-0.466835,-0.884344,0.884344,-0.466835,R21R11BF00091,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00099,R21A00100;R21A00101,unresolved_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00099,"1017,1126,1132,1234",12420,12420,878604,53,20550,local_ring_excluding_frozen_responses,233942,true,0.045576,9.618144,32.368606,29.975495,43.461473,85.147211,104.431907,45.404564,80.38373,96.321307,1.059259,1.084204,32.684984,29.630201,1.103097,42.974077,19.196868,70.803132,1082.984475,1175.469608,9.618252,2,85.147211,86.399738,1.252528,80.38373,81.882888,1.499157,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00124,R21B00124,R21R1F00087,227,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1074.5,1180,-0.466835,-0.884344,0.884344,-0.466835,R21R11BF00091,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00099,R21A00100;R21A00101,unresolved_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00099,"1017,1126,1132,1234",12420,12420,878604,53,20550,local_ring_excluding_frozen_responses,233942,true,0.045576,9.618144,32.368606,29.975495,43.461473,85.147211,104.431907,45.404564,80.38373,96.321307,1.059259,1.084204,32.684984,29.630201,1.103097,42.974077,19.196868,70.803132,1082.984475,1175.469608,9.618252,2,85.147211,86.399738,1.252528,80.38373,81.882888,1.499157,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00125,R21B00125,R21R1F00088,227,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1062,1222,-0.646383,-0.763013,0.763013,-0.646383,R21R11BF00092,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00100,R21A00099;R21A00101,endpoint_hotspot_candidate,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,,"1047,1204,1077,1240",1080,1080,70934,48,728,local_ring_excluding_frozen_responses,20231,true,-0.618844,1.387806,6.674456,9.196262,8.16972,15.799851,20.961079,14.093961,23.779871,29.120962,0.664421,0.719793,9.443684,6.319528,1.494365,121.910894,72.180347,17.819653,1063.458924,1221.575132,1.519531,1,15.799851,15.799851,0,23.779871,23.779871,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00125,R21B00125,R21R1F00088,227,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1062,1222,-0.646383,-0.763013,0.763013,-0.646383,R21R11BF00092,single_consensus_bbox,no_mask_audit_row,unresolved_control,false,false,false,true,R21A00100,R21A00099;R21A00101,endpoint_hotspot_candidate,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,,"1047,1204,1077,1240",1080,1080,70934,48,728,local_ring_excluding_frozen_responses,20231,true,-0.618844,1.387806,6.674456,9.196262,8.16972,15.799851,20.961079,14.093961,23.779871,29.120962,0.664421,0.719793,9.443684,6.319528,1.494365,121.910894,72.180347,17.819653,1063.458924,1221.575132,1.519531,1,15.799851,15.799851,0,23.779871,23.779871,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00126,R21B00126,R21R1F00089,227,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1032,1234,-0.783994,-0.620769,0.620769,-0.783994,R21R11BF00093,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00101,R21A00099;R21A00100,isolated_small_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,,"1023,1228,1041,1240",216,216,14646,50,468,local_ring_excluding_frozen_responses,4033,true,0.228117,-0.874047,4.385589,3.108874,7.023812,11.107006,12.806087,3.756744,7.61245,10.095525,1.459058,1.268491,4.637492,2.718852,1.70568,14.712995,23.659301,66.340699,1031.278577,1234.54364,0.903325,1,11.107006,11.107006,0,7.61245,7.61245,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00126,R21B00126,R21R1F00089,227,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1032,1234,-0.783994,-0.620769,0.620769,-0.783994,R21R11BF00093,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00101,R21A00099;R21A00100,isolated_small_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,,"1023,1228,1041,1240",216,216,14646,50,468,local_ring_excluding_frozen_responses,4033,true,0.228117,-0.874047,4.385589,3.108874,7.023812,11.107006,12.806087,3.756744,7.61245,10.095525,1.459058,1.268491,4.637492,2.718852,1.70568,14.712995,23.659301,66.340699,1031.278577,1234.54364,0.903325,1,11.107006,11.107006,0,7.61245,7.61245,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00127,R21B00127,R21R1F00087,227,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1074.5,1183,-0.474207,-0.880414,0.880414,-0.474207,R21R11BF00091,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00099;R21A00100,R21A00101,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00099,"1017,1126,1132,1240",13110,13110,918084,52,21672,local_ring_excluding_frozen_responses,250132,true,1.596656,9.803073,32.83396,30.798513,45.04962,86.429061,105.996791,46.053507,81.882047,98.484644,1.055531,1.076277,32.913914,30.713052,1.071659,50.520479,11.171821,78.828179,1082.373615,1176.945601,9.932248,2,85.205071,86.429061,1.22399,80.266166,81.882047,1.615881,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00127,R21B00127,R21R1F00087,227,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1074.5,1183,-0.474207,-0.880414,0.880414,-0.474207,R21R11BF00091,multiple_boundary_variants,no_mask_audit_row,registered_background_counterexample+boundary_censored_response,false,true,true,false,R21A00099;R21A00100,R21A00101,endpoint_hotspot_candidate;unresolved_atom,endpoint_hotspot_candidate;isolated_small_atom;unresolved_atom,R21A00099,"1017,1126,1132,1240",13110,13110,918084,52,21672,local_ring_excluding_frozen_responses,250132,true,1.596656,9.803073,32.83396,30.798513,45.04962,86.429061,105.996791,46.053507,81.882047,98.484644,1.055531,1.076277,32.913914,30.713052,1.071659,50.520479,11.171821,78.828179,1082.373615,1176.945601,9.932248,2,85.205071,86.429061,1.22399,80.266166,81.882047,1.615881,,,,,,,,,false,false,true,false,false,valid_boundary_or_mask_limited,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000227.png,
R21B00128,R21B00128,R21R1F00090,228,core_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1077.5,1183,-0.460159,-0.887836,0.887836,-0.460159,R21R11BF00094,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00102,R21A00103;R21A00104,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00102,"1023,1126,1132,1240",12426,12426,802358,48,21240,local_ring_excluding_frozen_responses,218742,true,2.529543,8.470529,32.45449,30.087652,44.213173,85.161922,103.367983,45.485377,79.753699,96.660487,1.067812,1.069392,32.457184,30.084746,1.078859,64.570079,1.967456,88.032544,1083.856452,1176.856388,8.840161,1,85.161922,85.161922,0,79.753699,79.753699,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,
R21B00128,R21B00128,R21R1F00090,228,conservative_response_region,configured_fan_center_px_1154_0_1330_6_reused_from_wgv3_5a_r2c,1154,1330.6,1077.5,1183,-0.460159,-0.887836,0.887836,-0.460159,R21R11BF00094,single_consensus_bbox,no_mask_audit_row,registered_background_counterexample,false,true,false,false,R21A00102,R21A00103;R21A00104,unresolved_atom,body_core_candidate;isolated_small_atom;unresolved_atom,R21A00102,"1023,1126,1132,1240",12426,12426,802358,48,21240,local_ring_excluding_frozen_responses,218742,true,2.529543,8.470529,32.45449,30.087652,44.213173,85.161922,103.367983,45.485377,79.753699,96.660487,1.067812,1.069392,32.457184,30.084746,1.078859,64.570079,1.967456,88.032544,1083.856452,1176.856388,8.840161,1,85.161922,85.161922,0,79.753699,79.753699,0,,,,,,,,,false,false,false,false,false,valid,,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000228.png,
