association_id,sar_frame,response_track_id,component_id,association_result,previous_response_x,previous_response_y,prior_track_relative_x,prior_track_relative_y,prior_predicted_response_x,prior_predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,observed_relative_to_target_x,observed_relative_to_target_y,posterior_track_relative_x,posterior_track_relative_y,target_position_from_response_x,target_position_from_response_y,response_prediction_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,gate_response_prediction,gate_motion_consistency,gate_relative_structure,gate_background_conflict,gate_temporal_support,rejection_reason,support_observation_count,support_unique_frame_count,current_consecutive_support_frames,current_missing_frames,current_evidence_state,highest_evidence_state_reached,same_motion_supported
ASSOC_D1_R1_000959,369,RT_D1_R1_0012,D1R1OBS_000369_0022,rejected,1136.038043,967.586904,-3.482061,30.582914,1151.616828,968.266795,1139.110381,994.913272,7.868785,-0.004043,3.072338,27.326368,-15.988507,57.229391,,,,,29.435454,27.748103,29.435454,2231,358.360422,-185317,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,8,8,8,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000960,369,RT_D1_R1_0012,D1R1OBS_000369_0013,selected,1136.038043,967.586904,-3.482061,30.582914,1151.616828,968.266795,1140.059167,967.706163,7.868785,-0.004043,4.021124,0.119259,-15.039722,30.022282,-5.56244,30.482,1143.541227,937.123249,11.57125,3.849636,11.57125,168,0.858095,-5352,false,,PASS,PASS,PASS,PASS,PASS,,9,9,9,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_000961,369,RT_D1_R1_0013,D1R1OBS_000369_0011,rejected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1137.921769,943.586735,7.868785,-0.004043,4.040306,4.088626,-17.17712,5.902853,,,,,17.227587,5.604212,17.227587,5,358.424299,383,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000962,369,RT_D1_R1_0013,D1R1OBS_000369_0012,rejected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1137.210021,947.378174,7.868785,-0.004043,3.328558,7.880066,-17.888868,9.694293,,,,,20.088203,9.097957,20.088203,9,0.27432,664,false,,PASS,PASS,PASS,PASS,PASS,,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000963,369,RT_D1_R1_0013,D1R1OBS_000369_0020,rejected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1139.528714,987.60362,7.868785,-0.004043,5.647251,48.105512,-15.570174,49.919739,,,,,59.173942,48.160819,59.173942,10,358.364384,809,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000964,369,RT_D1_R1_0013,D1R1OBS_000369_0021,rejected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1140.069405,991.384561,7.868785,-0.004043,6.187942,51.886452,-15.029483,53.70068,,,,,62.987707,51.917711,62.987707,8,357.259125,619,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000965,369,RT_D1_R1_0013,D1R1OBS_000369_0022,rejected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1139.110381,994.913272,7.868785,-0.004043,5.228918,55.415164,-15.988507,57.229391,,,,,66.284055,55.482045,66.284055,1,359.257914,-32,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,7,7,7,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000966,369,RT_D1_R1_0013,D1R1OBS_000369_0009,selected,1133.881463,939.498108,-27.217217,-8.096654,1127.881671,929.587228,1117.324363,919.79745,7.868785,-0.004043,-16.5571,-19.700658,-37.774526,-17.886431,-29.117533,-9.858814,1144.54158,927.894104,14.397795,31.378026,14.397795,2,336.024458,-87,false,,PASS,PASS,PASS,PASS,PASS,,8,8,8,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_000967,369,RT_D1_R1_0014,D1R1OBS_000369_0012,rejected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1137.210021,947.378174,7.868785,-0.004043,3.54535,3.985959,-17.888868,9.694293,,,,,16.174589,5.883213,16.174589,11,0.821243,789,false,,PASS,PASS,PASS,PASS,PASS,,5,5,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000968,369,RT_D1_R1_0014,D1R1OBS_000369_0014,rejected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1207.668478,956.503106,7.868785,-0.004043,74.003808,13.11089,52.56959,18.819224,,,,,65.141265,67.422865,65.141265,8,117.026276,620,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000969,369,RT_D1_R1_0014,D1R1OBS_000369_0020,rejected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1139.528714,987.60362,7.868785,-0.004043,5.864043,44.211405,-15.570174,49.919739,,,,,53.924452,44.260872,53.924452,12,357.81746,934,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000970,369,RT_D1_R1_0014,D1R1OBS_000369_0021,rejected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1140.069405,991.384561,7.868785,-0.004043,6.404734,47.992345,-15.029483,53.70068,,,,,57.613067,48.018712,57.613067,10,356.712201,744,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000971,369,RT_D1_R1_0014,D1R1OBS_000369_0022,rejected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1139.110381,994.913272,7.868785,-0.004043,5.44571,51.521056,-15.988507,57.229391,,,,,61.22923,51.582043,61.22923,1,358.710991,93,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,5,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_000972,369,RT_D1_R1_0014,D1R1OBS_000369_0011,selected,1133.664671,943.392216,-8.609196,-3.553537,1146.489692,934.130344,1137.921769,943.586735,7.868785,-0.004043,4.257098,0.194519,-17.17712,5.902853,-10.151423,-1.851387,1146.530965,947.140272,12.760589,3.617141,12.760589,7,357.877375,508,false,,PASS,PASS,PASS,PASS,PASS,,6,6,6,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_000973,369,RT_D1_R1_0015,D1R1OBS_000369_0020,rejected,1121.614221,932.310136,-19.769307,-4.848179,1135.329581,932.835702,1139.528714,987.60362,7.868785,-0.004043,17.914493,55.293484,-15.570174,49.919739,,,,,54.928659,56.202604,54.928659,12,3.679762,941,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,0,1,temporarily_missing,motion_shell_candidate,false
ASSOC_D1_R1_000974,369,RT_D1_R1_0015,D1R1OBS_000369_0021,rejected,1121.614221,932.310136,-19.769307,-4.848179,1135.329581,932.835702,1140.069405,991.384561,7.868785,-0.004043,18.455184,59.074425,-15.029483,53.70068,,,,,58.740402,60.019473,58.740402,10,2.574504,751,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,0,1,temporarily_missing,motion_shell_candidate,false
ASSOC_D1_R1_000975,369,RT_D1_R1_0015,D1R1OBS_000369_0022,rejected,1121.614221,932.310136,-19.769307,-4.848179,1135.329581,932.835702,1139.110381,994.913272,7.868785,-0.004043,17.49616,62.603136,-15.988507,57.229391,,,,,62.192597,63.343075,62.192597,1,4.573293,100,false,,FAIL,FAIL,FAIL,PASS,FAIL,response_prediction;motion_consistency;relative_structure,1,1,0,1,temporarily_missing,motion_shell_candidate,false
ASSOC_D1_R1_000976,369,RT_D1_R1_0015,D1R1OBS_000369_0012,selected,1121.614221,932.310136,-19.769307,-4.848179,1135.329581,932.835702,1137.210021,947.378174,7.868785,-0.004043,15.5958,15.068038,-17.888868,9.694293,-19.430828,-2.230534,1156.979328,952.226354,14.663545,16.937366,14.663545,11,354.958941,796,false,,PASS,PASS,PASS,PASS,FAIL,,2,2,1,0,reappearance_candidate,reappearance_candidate,false
ASSOC_D1_R1_000977,370,RT_D1_R1_0001,D1R1OBS_000370_0011,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1127.567988,919.161228,7.206898,0.249539,-13.547781,-30.533383,-32.373917,-19.677841,,,,,84.963385,37.126069,84.963385,11,12.76505,1071,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000978,370,RT_D1_R1_0001,D1R1OBS_000370_0012,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1173.576058,921.767777,7.206898,0.249539,32.460289,-27.926834,13.634153,-17.071291,,,,,47.42063,37.837042,47.42063,8,340.042754,-392,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000979,370,RT_D1_R1_0001,D1R1OBS_000370_0013,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1138.083544,932.487523,7.206898,0.249539,-3.032224,-17.207088,-21.85836,-6.351546,,,,,69.714307,20.237921,69.714307,15,320.8667,1262,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000980,370,RT_D1_R1_0001,D1R1OBS_000370_0014,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1136.685452,940.08519,7.206898,0.249539,-4.430316,-9.609421,-23.256452,1.246122,,,,,68.48343,15.252011,68.48343,12,339.64864,-740,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000981,370,RT_D1_R1_0001,D1R1OBS_000370_0015,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1136.687291,943.717391,7.206898,0.249539,-4.428477,-5.977219,-23.254614,4.878323,,,,,67.544998,13.19676,67.544998,6,18.320575,-307,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000982,370,RT_D1_R1_0001,D1R1OBS_000370_0016,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1199.236905,949.835714,7.206898,0.249539,58.121136,0.141104,39.295,10.996646,,,,,10.104986,50.914354,10.104986,11,34.048968,-663,false,,PASS,FAIL,PASS,PASS,PASS,motion_consistency,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000983,370,RT_D1_R1_0001,D1R1OBS_000370_0018,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1144.883959,968.321919,7.206898,0.249539,3.768191,18.627308,-15.057945,29.482851,,,,,58.174785,18.696714,58.174785,1987,16.097779,174125,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000984,370,RT_D1_R1_0001,D1R1OBS_000370_0020,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1229.577062,961.0833,7.206898,0.249539,88.461294,11.388689,69.635158,22.244232,,,,,27.249834,82.014374,27.249834,10,100.619682,982,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000985,370,RT_D1_R1_0001,D1R1OBS_000370_0022,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1222.596004,975.915649,7.206898,0.249539,81.480236,26.221039,62.6541,37.076581,,,,,26.081549,78.68321,26.081549,10,320.413712,-602,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000986,370,RT_D1_R1_0001,D1R1OBS_000370_0025,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1142.542538,991.474198,7.206898,0.249539,1.42677,41.779587,-17.399366,52.63513,,,,,67.869699,41.930357,67.869699,13,11.842507,-786,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000987,370,RT_D1_R1_0001,D1R1OBS_000370_0026,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1244.434683,998.237307,7.206898,0.249539,103.318915,48.542697,84.492779,59.398239,,,,,57.219391,107.562767,57.219391,1,7.379814,250,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000988,370,RT_D1_R1_0001,D1R1OBS_000370_0027,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1237.412429,1007.793785,7.206898,0.249539,96.296661,58.099175,77.470525,68.954717,,,,,59.712112,106.224132,59.712112,13,322.094984,-795,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000989,370,RT_D1_R1_0001,D1R1OBS_000370_0028,rejected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1243.753514,1010.217297,7.206898,0.249539,102.637745,60.522687,83.811609,71.378229,,,,,65.500508,112.871161,65.500508,10,46.702034,-578,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,2,2,0,8,temporarily_missing,same_motion_candidate,false
ASSOC_D1_R1_000990,370,RT_D1_R1_0001,D1R1OBS_000370_0019,selected,1141.115768,949.694611,42.434888,20.601428,1202.376793,959.440496,1185.065434,954.802276,7.206898,0.249539,43.949665,5.107665,25.123529,15.963208,39.318844,19.766548,1142.630546,934.200848,17.921949,37.062547,17.921949,13,303.867835,-800,false,,PASS,PASS,PASS,PASS,PASS,,3,3,1,0,reappearance_candidate,same_motion_candidate,false
ASSOC_D1_R1_000991,370,RT_D1_R1_0002,D1R1OBS_000370_0011,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1127.567988,919.161228,7.206898,0.249539,29.50633,-39.718612,-32.373917,-19.677841,,,,,46.510446,45.768086,46.510446,11,5.695246,-913,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000992,370,RT_D1_R1_0002,D1R1OBS_000370_0013,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1138.083544,932.487523,7.206898,0.249539,40.021887,-26.392317,-21.85836,-6.351546,,,,,39.720201,42.268333,39.720201,7,327.936504,-722,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000993,370,RT_D1_R1_0002,D1R1OBS_000370_0014,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1136.685452,940.08519,7.206898,0.249539,38.623795,-18.794649,-23.256452,1.246122,,,,,33.141291,36.738297,33.141291,34,346.718444,-2724,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000994,370,RT_D1_R1_0002,D1R1OBS_000370_0015,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1136.687291,943.717391,7.206898,0.249539,38.625633,-15.162448,-23.254614,4.878323,,,,,30.700636,34.995232,30.700636,28,11.250771,-2291,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000995,370,RT_D1_R1_0002,D1R1OBS_000370_0018,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1144.883959,968.321919,7.206898,0.249539,46.822302,9.44208,-15.057945,29.482851,,,,,32.173546,40.667961,32.173546,1965,9.027976,172141,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000996,370,RT_D1_R1_0002,D1R1OBS_000370_0021,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1075.264849,959.337877,7.206898,0.249539,-22.796809,0.458038,-84.677055,20.498809,,,,,38.04358,30.004431,38.04358,30,31.887902,-2460,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000997,370,RT_D1_R1_0002,D1R1OBS_000370_0023,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1063.616667,980.9,7.206898,0.249539,-34.444991,22.020161,-96.325238,42.060932,,,,,52.49442,46.998296,52.49442,35,4.127155,-2827,true,BG_D1_R1_0101,FAIL,FAIL,FAIL,FAIL,PASS,response_prediction;motion_consistency;relative_structure;background_conflict,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000998,370,RT_D1_R1_0002,D1R1OBS_000370_0024,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1136.111883,993.296296,7.206898,0.249539,38.050225,34.416457,-23.830022,54.457228,,,,,37.759916,46.02922,37.759916,27,91.24944,-2191,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_000999,370,RT_D1_R1_0002,D1R1OBS_000370_0025,rejected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1142.542538,991.474198,7.206898,0.249539,44.480881,32.594359,-17.399366,52.63513,,,,,40.711522,49.351162,40.711522,35,4.772704,-2770,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,5,5,1,0,reappearance_candidate,reappearance_provisionally_supported,false
ASSOC_D1_R1_001000,370,RT_D1_R1_0002,D1R1OBS_000370_0017,selected,1098.061658,958.879839,-46.846957,24.523435,1113.094948,963.362503,1104.378676,957.862773,7.206898,0.249539,6.317018,-1.017067,-55.563229,19.023704,-48.415886,23.533483,1151.225632,933.339338,10.30633,1.547959,10.30633,20,16.648603,1512,false,,PASS,PASS,PASS,PASS,PASS,,6,6,2,0,reappearance_provisionally_supported,reappearance_provisionally_supported,false
ASSOC_D1_R1_001001,370,RT_D1_R1_0003,D1R1OBS_000370_0012,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1173.576058,921.767777,7.206898,0.249539,-49.358253,-38.432345,13.634153,-17.071291,,,,,64.47385,68.52667,64.47385,31,332.62123,-2162,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001002,370,RT_D1_R1_0003,D1R1OBS_000370_0016,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1199.236905,949.835714,7.206898,0.249539,-23.697406,-10.364408,39.295,10.996646,,,,,28.160668,32.676167,28.160668,34,26.627444,-2433,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001003,370,RT_D1_R1_0003,D1R1OBS_000370_0022,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1222.596004,975.915649,7.206898,0.249539,-0.338307,15.715527,62.6541,37.076581,,,,,16.202737,17.208338,16.202737,33,312.992188,-2372,false,,PASS,PASS,PASS,PASS,PASS,,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001004,370,RT_D1_R1_0003,D1R1OBS_000370_0026,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1244.434683,998.237307,7.206898,0.249539,21.500372,38.037185,84.492779,59.398239,,,,,42.68582,40.400614,42.68582,22,0.04171,-1520,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001005,370,RT_D1_R1_0003,D1R1OBS_000370_0027,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1237.412429,1007.793785,7.206898,0.249539,14.478118,47.593663,77.470525,68.954717,,,,,49.276531,47.899235,49.276531,36,314.673461,-2565,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001006,370,RT_D1_R1_0003,D1R1OBS_000370_0028,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1243.753514,1010.217297,7.206898,0.249539,20.819202,50.017175,83.811609,71.378229,,,,,53.450918,51.595663,53.450918,33,39.280511,-2348,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001007,370,RT_D1_R1_0003,D1R1OBS_000370_0029,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1259.524725,1013.03228,7.206898,0.249539,36.590414,52.832158,99.582821,74.193212,,,,,63.023877,60.235562,63.023877,25,63.042011,-1817,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001008,370,RT_D1_R1_0003,D1R1OBS_000370_0030,rejected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1252.893064,1016.018786,7.206898,0.249539,29.958753,55.818664,92.951159,77.179718,,,,,62.374967,60.046437,62.374967,36,308.526448,-2581,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001009,370,RT_D1_R1_0003,D1R1OBS_000370_0020,selected,1222.934311,960.200122,65.566318,21.137708,1225.508222,959.976776,1229.577062,961.0833,7.206898,0.249539,6.642751,0.883178,69.635158,22.244232,66.298709,21.336882,1164.010745,939.945592,4.216617,0.848386,4.216617,13,93.198158,-788,false,,PASS,PASS,PASS,PASS,PASS,,11,11,11,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_001010,370,RT_D1_R1_0004,D1R1OBS_000370_0011,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1127.567988,919.161228,7.206898,0.249539,-55.188797,1.010178,-32.373917,-19.677841,,,,,43.54717,62.400331,43.54717,9,342.727523,621,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001011,370,RT_D1_R1_0004,D1R1OBS_000370_0013,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1138.083544,932.487523,7.206898,0.249539,-44.67324,14.336473,-21.85836,-6.351546,,,,,33.843509,53.758631,33.843509,13,9.095773,812,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001012,370,RT_D1_R1_0004,D1R1OBS_000370_0014,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1136.685452,940.08519,7.206898,0.249539,-46.071332,21.93414,-23.256452,1.246122,,,,,37.757667,57.522098,37.757667,14,9.686167,-1190,false,,PASS,FAIL,FAIL,PASS,PASS,motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001013,370,RT_D1_R1_0004,D1R1OBS_000370_0015,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1136.687291,943.717391,7.206898,0.249539,-46.069493,25.566342,-23.254614,4.878323,,,,,39.440562,58.985713,39.440562,8,348.283048,-757,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001014,370,RT_D1_R1_0004,D1R1OBS_000370_0016,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1199.236905,949.835714,7.206898,0.249539,16.48012,31.684665,39.295,10.996646,,,,,38.386929,32.774377,38.386929,13,295.913505,-1113,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001015,370,RT_D1_R1_0004,D1R1OBS_000370_0018,rejected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1144.883959,968.321919,7.206898,0.249539,-37.872825,50.170869,-15.057945,29.482851,,,,,51.365682,67.263071,51.365682,1985,346.060252,173675,false,,FAIL,FAIL,FAIL,PASS,PASS,response_prediction;motion_consistency;relative_structure,10,10,10,0,same_motion_supported,same_motion_supported,false
ASSOC_D1_R1_001016,370,RT_D1_R1_0004,D1R1OBS_000370_0012,selected,1182.756784,918.15105,10.903586,-14.839064,1170.845491,924.000004,1173.576058,921.767777,7.206898,0.249539,-9.180727,3.616727,13.634153,-17.071291,11.395088,-15.240865,1162.672472,936.606841,3.526873,16.729979,3.526873,10,10.080281,-842,false,,PASS,PASS,PASS,PASS,PASS,,11,11,11,0,same_motion_supported,same_motion_supported,true
ASSOC_D1_R1_001017,370,RT_D1_R1_0005,D1R1OBS_000370_0016,rejected,1215.136621,975.772029,72.84969,30.060559,1232.791595,968.899628,1199.236905,949.835714,7.206898,0.249539,-15.899716,-25.936315,39.295,10.996646,,,,,38.592098,34.92298,38.592098,6,295.993364,-397,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,7,7,4,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_001018,370,RT_D1_R1_0005,D1R1OBS_000370_0026,rejected,1215.136621,975.772029,72.84969,30.060559,1232.791595,968.899628,1244.434683,998.237307,7.206898,0.249539,29.298063,22.465278,84.492779,59.398239,,,,,31.563602,31.329836,31.563602,6,322.662518,516,false,,PASS,PASS,FAIL,PASS,PASS,relative_structure,7,7,4,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_001019,370,RT_D1_R1_0005,D1R1OBS_000370_0027,rejected,1215.136621,975.772029,72.84969,30.060559,1232.791595,968.899628,1237.412429,1007.793785,7.206898,0.249539,22.275809,32.021756,77.470525,68.954717,,,,,39.167686,35.164554,39.167686,8,7.947348,-529,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,7,7,4,0,same_motion_supported,reappeared_supported,false
ASSOC_D1_R1_001020,370,RT_D1_R1_0005,D1R1OBS_000370_0028,rejected,1215.136621,975.772029,72.84969,30.060559,1232.791595,968.899628,1243.753514,1010.217297,7.206898,0.249539,28.616893,34.445268,83.811609,71.378229,,,,,42.747087,40.345208,42.747087,5,283.340298,-312,false,,FAIL,PASS,FAIL,PASS,PASS,response_prediction;relative_structure,7,7,4,0,same_motion_supported,reappeared_supported,false
