physical_vehicle_id,frame,source_detector,source_track_id,bbox,hard_edge_state,soft_edge_state,visible_front,visible_rear,visible_side,whole_body_confidence,depth_quality,direct_observable_full_stream,direct_observable_reason,paired_with_sar,cross_detector_support
PV_GM19_SILVER_MPV_NEAR_FIELD,139,yolo26l_probe,bt_0068,"622.711,383.741,856.898,596.155",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.2,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=0.976,true,yolo11l:iou=0.49;yolo26l:iou=0.491
PV_GM19_SILVER_MPV_NEAR_FIELD,140,yolo26l_probe,bt_0068,"661.113,405.338,857.696,594.518",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.12,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=1,false,
PV_GM19_GRAY_CAR_LEFT_EDGE,149,yolo26l_probe,bt_0078,"7.997,330.112,79.39,535.765",none,left_near_edge,true,false,true,0.53,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=0,false,yolo11l:iou=0.735;yolo26l:iou=0.741
PV_GM19_GRAY_CAR_LEFT_EDGE,150,yolo26l_probe,bt_0078,"15.766,309.219,99.257,547.734",none,left_near_edge,true,false,true,0.65,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.03,false,yolo11l:iou=0.648;yolo26l:iou=0.641
PV_GM19_GRAY_CAR_LEFT_EDGE,151,yolo26l_probe,bt_0078,"25.389,298.665,122.529,571.642",none,none,true,false,true,0.97,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;深度区域可用;width_ok=false;height_ok=true;phase_ok=false;phase=0.061,true,yolo11l:iou=0.613;yolo26l:iou=0.604
PV_GM19_GRAY_CAR_LEFT_EDGE,152,yolo26l_probe,bt_0078,"37.145,293.981,145.585,589.985",none,bottom_near_edge,true,false,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.091,true,yolo11l:iou=0.568;yolo26l:iou=0.562
PV_GM19_GRAY_CAR_LEFT_EDGE,153,yolo26l_probe,bt_0078,"50.385,293.281,167.007,597.345",none,bottom_near_edge,true,false,true,0.7,depth_edge_mixed_risk,false,not_direct_full_stream;无硬边缘接触;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.121,false,yolo11l:iou=0.519;yolo26l:iou=0.519
PV_GM19_GRAY_CAR_LEFT_EDGE,154,yolo26l_probe,bt_0078,"63.531,293.001,188.964,600.233",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.152,false,yolo11l:iou=0.484;yolo26l:iou=0.483
PV_GM19_GRAY_CAR_LEFT_EDGE,155,yolo26l_probe,bt_0078,"76.502,295.882,211.191,600.671",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.182,false,yolo11l:iou=0.457;yolo26l:iou=0.458
PV_GM19_GRAY_CAR_LEFT_EDGE,156,yolo26l_probe,bt_0078,"87.698,294.186,235.908,600.987",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.212,false,yolo26l:iou=0.451
PV_GM19_GRAY_CAR_LEFT_EDGE,157,yolo26l_probe,bt_0078,"99.793,294.827,263.437,601.06",bottom_contact,bottom_near_edge,true,false,true,0.4,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.242,false,
PV_GM19_GRAY_CAR_LEFT_EDGE,158,yolo26l_probe,bt_0078,"111.769,297.141,292.697,600.814",bottom_contact,bottom_near_edge,true,false,true,0.4,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.273,false,
PV_GM19_GRAY_CAR_LEFT_EDGE,159,yolo26l_probe,bt_0078,"121.143,298.75,321.858,600.546",bottom_contact,bottom_near_edge,true,false,true,0.4,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.303,false,
PV_GM19_GRAY_CAR_LEFT_EDGE,160,yolo26l_probe,bt_0078,"129.164,300.379,351.769,600.448",bottom_contact,bottom_near_edge,true,false,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.333,false,yolo26l:iou=0.46
PV_GM19_GRAY_CAR_LEFT_EDGE,161,yolo26l_probe,bt_0078,"129.825,300.416,375.255,600.192",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.364,false,yolo26l:iou=0.492
PV_GM19_GRAY_CAR_LEFT_EDGE,162,yolo26l_probe,bt_0078,"123.858,301.244,390.414,600.037",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.394,false,yolo26l:iou=0.532
PV_GM19_GRAY_CAR_LEFT_EDGE,163,yolo26l_probe,bt_0078,"117.716,301.222,405.535,599.768",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.424,false,yolo11l:iou=0.49;yolo26l:iou=0.561
PV_GM19_GRAY_CAR_LEFT_EDGE,164,yolo26l_probe,bt_0078,"118.172,301.49,427.88,599.385",bottom_contact,bottom_near_edge,true,true,true,0.48,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=true;phase=0.455,false,yolo26l:iou=0.573
PV_GM19_GRAY_CAR_LEFT_EDGE,165,yolo26l_probe,bt_0078,"124.476,302.547,456.683,598.956",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.485,false,yolo26l:iou=0.578
PV_GM19_GRAY_CAR_LEFT_EDGE,166,yolo26l_probe,bt_0078,"130.124,303.349,484.733,598.721",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.515,false,yolo26l:iou=0.601
PV_GM19_GRAY_CAR_LEFT_EDGE,167,yolo26l_probe,bt_0078,"124.528,305.14,499.126,598.593",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.545,false,yolo26l:iou=0.63
PV_GM19_GRAY_CAR_LEFT_EDGE,168,yolo26l_probe,bt_0078,"126.28,304.027,522.998,598.252",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.576,false,yolo26l:iou=0.654
PV_GM19_GRAY_CAR_LEFT_EDGE,169,yolo26l_probe,bt_0078,"133.54,302.708,551.576,598.075",bottom_contact,bottom_near_edge,true,true,true,0.66,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:bottom_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.606,false,yolo26l:iou=0.682
PV_GM19_GRAY_CAR_LEFT_EDGE,170,yolo26l_probe,bt_0078,"153.156,303.095,587.54,597.888",none,bottom_near_edge,true,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.636,false,yolo26l:iou=0.723
PV_GM19_GRAY_CAR_LEFT_EDGE,171,yolo26l_probe,bt_0078,"231.702,297.764,685.647,597.487",none,bottom_near_edge,false,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.667,false,yolo11l:iou=0.721;yolo26l:iou=0.746
PV_GM19_GRAY_CAR_LEFT_EDGE,172,yolo26l_probe,bt_0078,"258.316,297.215,725.41,597.894",none,bottom_near_edge,false,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.697,false,yolo11l:iou=0.793;yolo26l:iou=0.824
PV_GM19_GRAY_CAR_LEFT_EDGE,173,yolo26l_probe,bt_0078,"297.65,299.152,766.247,597.692",none,bottom_near_edge,false,true,true,0.88,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.727,false,yolo11l:iou=0.82;yolo26l:iou=0.91
PV_GM19_GRAY_CAR_LEFT_EDGE,174,yolo26l_probe,bt_0078,"320.016,304.315,784.172,597.609",none,right_near_edge;bottom_near_edge,false,true,true,0.72,depth_edge_mixed_risk,true,direct_observable_full_stream;无硬边缘接触;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.758,false,yolo11l:iou=0.876;yolo26l:iou=0.928
PV_GM19_GRAY_CAR_LEFT_EDGE,175,yolo26l_probe,bt_0078,"347.072,312.6,799.03,597.542",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.788,false,yolo11l:iou=0.956;yolo26l:iou=0.974
PV_GM19_GRAY_CAR_LEFT_EDGE,176,yolo26l_probe,bt_0078,"379.894,322.253,814.292,597.599",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.818,false,yolo11l:iou=0.91;yolo26l:iou=0.917
PV_GM19_GRAY_CAR_LEFT_EDGE,177,yolo26l_probe,bt_0078,"414.563,332.498,827.913,597.933",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=true;phase=0.848,false,yolo11l:iou=0.841;yolo26l:iou=0.847
PV_GM19_GRAY_CAR_LEFT_EDGE,178,yolo26l_probe,bt_0078,"457.33,347.158,839.746,597.882",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=false;phase=0.879,false,yolo11l:iou=0.761;yolo26l:iou=0.762
PV_GM19_GRAY_CAR_LEFT_EDGE,179,yolo26l_probe,bt_0078,"499.054,360.418,850.003,597.22",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.5,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;宽度接近轨迹主体;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=true;height_ok=true;phase_ok=false;phase=0.909,false,yolo11l:iou=0.686;yolo26l:iou=0.694
PV_GM19_GRAY_CAR_LEFT_EDGE,180,yolo26l_probe,bt_0078,"544.755,380.103,855.216,597.095",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.32,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;高度接近轨迹主体;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=true;phase_ok=false;phase=0.939,false,yolo11l:iou=0.621;yolo26l:iou=0.619
PV_GM19_GRAY_CAR_LEFT_EDGE,181,yolo26l_probe,bt_0078,"586.902,392.537,865.257,596.65",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.2,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;多检测源支持;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=0.97,false,yolo11l:iou=0.517;yolo26l:iou=0.519
PV_GM19_GRAY_CAR_LEFT_EDGE,182,yolo26l_probe,bt_0078,"629.69,404.556,874.74,595.772",right_contact,right_near_edge;bottom_near_edge,false,true,true,0.12,depth_edge_mixed_risk,false,not_direct_full_stream;硬边缘接触:right_contact;depth_edge_mixed_risk;width_ok=false;height_ok=false;phase_ok=false;phase=1,false,
PV_GM19_UNPAIRED_SMALL_259_261,259,yolo26l_probe,bt_0090,"448.114,316.803,484.477,344.349",none,none,true,false,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0,false,yolo11l:iou=0.911;yolo26l:iou=0.91
PV_GM19_UNPAIRED_SMALL_259_261,260,yolo26l_probe,bt_0090,"454.215,317.098,490.997,344.951",none,none,true,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=0.5,false,yolo11l:iou=0.879;yolo26l:iou=0.898
PV_GM19_UNPAIRED_SMALL_259_261,261,yolo26l_probe,bt_0090,"462.259,315.503,497.984,342.512",none,none,false,true,true,0.5,depth_vehicle_region_usable,false,not_direct_full_stream;无硬边缘接触;多检测源支持;深度区域可用;碎片或时间范围不足;width_ok=false;height_ok=false;phase_ok=true;phase=1,false,yolo11l:iou=0.891;yolo26l:iou=0.888
