scene,independent_geometry_id,response_unit_id,member_response_unit_count,member_response_unit_ids,sar_frame,sar_gray_image_relpath,core_bbox,conservative_bbox,calibration_status,max_range_m,radial_grid_spacing_m_per_px,sar_fan_center_x_px,sar_fan_center_y_px,gt_file_opened,paired_annotations_opened,mask_audit_opened,generation_input_scope,response_center_x,response_center_y,absolute_range_m,range_unit_x,range_unit_y,azimuth_unit_x,azimuth_unit_y,background_mode,frozen_background_estimate,measured_background_subtracted_energy,measured_inner_energy_density,measured_outer_band_energy_density,measured_inner_outer_density_ratio,measured_component_count,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,principal_axis_major_std_px,principal_axis_minor_std_px,principal_axis_ratio,response_axis_vector_x,response_axis_vector_y,response_axis_image_deg,response_axis_to_range_signed_deg,response_axis_to_range_acute_deg,response_axis_to_azimuth_acute_deg,range_azimuth_acute_complement_error_deg,axis_orientation_status,threshold_component_identity_status
GM_RM019,GM019IG0069,R21B00138,1,R21B00138,243,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000243.png,"1075,1231,1087,1243","1075,1231,1087,1243",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1081,1237,3.561034,-0.61499,-0.788535,0.788535,-0.61499,BASE_REGION_FROZEN_BACKGROUND,47,4740,16.690141,6.947248,2.402411,5,234,0.149973,0.31319,0.392195,0.192079,0.331185,0.41019,4.561217,3.489471,1.307137,-0.999314,0.037047,177.876892,-54.171922,54.171922,35.828078,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0070,R21B00044,1,R21B00044,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1078,1219,1102,1237","1078,1219,1102,1237",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1090,1228,3.627738,-0.529255,-0.848463,0.848463,-0.529255,BASE_REGION_FROZEN_BACKGROUND,38,6814,8.150718,3.745562,2.1761,32,510,0.232112,0.448345,0.58797,0.289321,0.549913,0.684228,7.214525,5.62724,1.282072,-0.999316,0.036973,177.881111,-60.16373,60.16373,29.83627,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0071,R21B00003,1,R21B00003,27,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000027.png,"1084,1131,1108,1149","1084,1131,1108,1149",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1096,1140,5.976882,-0.291122,-0.956686,0.956686,-0.291122,BASE_REGION_FROZEN_BACKGROUND,48,6410,9.398827,4.07508,2.306415,29,360,0.151002,0.316941,0.421775,0.229605,0.470443,0.626414,6.080898,4.422694,1.374931,-0.923067,0.384639,157.378684,84.303805,84.303805,5.696195,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0072,R21B00009,1,R21B00009,28,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000028.png,"1084,1131,1114,1149","1084,1131,1114,1149",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1099,1140,5.951304,-0.27725,-0.960798,0.960798,-0.27725,BASE_REGION_FROZEN_BACKGROUND,50,7385,8.547454,4.054441,2.10817,48,403,0.152437,0.32653,0.432934,0.252247,0.515534,0.700667,6.861396,4.525128,1.516288,-0.916539,0.399944,156.425293,82.521446,82.521446,7.478554,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0073,R21B00053,1,R21B00053,39,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000039.png,"1084,1165,1192,1276","1084,1165,1192,1276",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1138,1220.5,3.337695,-0.143812,-0.989605,0.989605,-0.143812,BASE_REGION_FROZEN_BACKGROUND,32,172315,11.187833,4.934985,2.267045,236,11232,1.191544,2.377317,2.985048,1.081932,2.401747,2.989362,31.504209,28.735946,1.096335,0.811634,0.584166,35.744071,-45.987449,45.987449,44.012551,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0074,R21B00052,1,R21B00052,39,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000039.png,"1084,1171,1114,1183","1084,1171,1114,1183",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1099,1177,4.894503,-0.337113,-0.941464,0.941464,-0.337113,BASE_REGION_FROZEN_BACKGROUND,37,5320,7.710145,2.710031,2.845039,20,445,0.235697,0.399607,0.466576,0.346944,0.635672,0.770603,8.015674,4.728016,1.695357,-0.995477,0.095002,174.548541,-75.750388,75.750388,14.249612,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0075,R21B00050,1,R21B00050,39,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000039.png,"1084,1213,1102,1231","1084,1213,1102,1231",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1093,1222,3.736772,-0.489728,-0.871876,0.871876,-0.489728,BASE_REGION_FROZEN_BACKGROUND,38,6140,10.233333,5.478041,1.868064,19,406,0.188104,0.437865,0.552172,0.249761,0.475485,0.566864,6.231482,4.942265,1.260855,0.988625,0.150399,8.650026,-52.027301,52.027301,37.972699,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0076,R21B00135,1,R21B00135,239,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000239.png,"1087,1201,1111,1237","1087,1201,1111,1237",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1099,1219,3.732506,-0.442062,-0.896984,0.896984,-0.442062,BASE_REGION_FROZEN_BACKGROUND,53,19300,11.972705,9.564045,1.251845,28,995,0.388838,0.763642,1.0066,0.432096,0.748451,0.888015,11.682754,8.214432,1.422223,-0.164796,0.986328,99.485385,35.720917,35.720917,54.279083,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0077,R21B00014,1,R21B00014,29,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000029.png,"1090,1131,1114,1149","1090,1131,1114,1149",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1102,1140,5.926983,-0.263203,-0.96474,0.96474,-0.263203,BASE_REGION_FROZEN_BACKGROUND,57,6676,10.054217,4.148867,2.423364,25,343,0.134173,0.292095,0.397325,0.244718,0.457821,0.591994,6.065911,3.858248,1.572193,-0.949779,0.31292,161.764688,87.024894,87.024894,2.975106,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0078,R21B00018,1,R21B00018,30,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000030.png,"1090,1131,1120,1149","1090,1131,1120,1149",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1105,1140,5.903933,-0.248987,-0.968507,0.968507,-0.248987,BASE_REGION_FROZEN_BACKGROUND,64,5875,7.061298,4.755102,1.484994,31,288,0.152746,0.343662,0.422535,0.205856,0.429182,0.613452,6.634501,4.189815,1.583483,-0.865956,0.50012,149.992043,74.409594,74.409594,15.590406,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0079,R21B00025,2,R21B00025;R21B00034,31,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000031.png,"1090,1135,1114,1147","1090,1135,1114,1147",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1102,1141,5.898046,-0.264494,-0.964387,0.964387,-0.264494,BASE_REGION_FROZEN_BACKGROUND,52.5,4120,8.691983,2.814815,3.087941,20,258,0.160528,0.294932,0.376599,0.178717,0.363049,0.492326,4.830805,3.763126,1.283721,-0.970567,0.240833,166.064284,-88.598804,88.598804,1.401196,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0080,R21B00039,1,R21B00039,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1090,1135,1192,1249","1090,1135,1192,1249",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1141,1192,4.17625,-0.093385,-0.99563,0.99563,-0.093385,BASE_REGION_FROZEN_BACKGROUND,39,163457,11.846427,7.330495,1.616047,357,9184,1.583009,2.799272,3.123261,1.073341,2.180473,2.733155,36.281352,25.871654,1.402359,-0.12216,0.99251,97.016781,12.375167,12.375167,77.624833,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0081,R21B00060,1,R21B00060,40,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000040.png,"1090,1171,1114,1183","1090,1171,1114,1183",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1102,1177,4.864901,-0.320664,-0.947193,0.947193,-0.320664,BASE_REGION_FROZEN_BACKGROUND,36,4685,9.150391,2.371795,3.858002,6,386,0.219038,0.383021,0.449029,0.312574,0.560916,0.672359,7.23019,4.350645,1.661866,0.999905,0.013803,0.790879,-70.506019,70.506019,19.493981,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0082,R21B00008,1,R21B00008,28,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000028.png,"1096,1203,1150,1233","1096,1203,1150,1233",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1123,1218,3.503681,-0.265435,-0.964129,0.964129,-0.265435,BASE_REGION_FROZEN_BACKGROUND,44,27021,10.408706,5.663427,1.837881,89,1513,0.321913,0.663142,0.907531,0.444749,1.006016,1.267615,12.949803,8.909762,1.45344,-0.999746,0.022528,178.709139,-75.898053,75.898053,14.101947,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0083,R21B00013,1,R21B00013,29,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000029.png,"1096,1203,1156,1245","1096,1203,1156,1245",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1126,1224,3.306479,-0.254047,-0.967192,0.967192,-0.254047,BASE_REGION_FROZEN_BACKGROUND,50,35864,9.34445,5.566865,1.678584,154,1750,0.334144,0.808957,1.215722,0.421463,1.044567,1.351437,13.697124,10.697461,1.280409,0.998001,0.063198,3.623381,-71.659516,71.659516,18.340484,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0084,R21B00017,1,R21B00017,30,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000030.png,"1096,1203,1162,1245","1096,1203,1162,1245",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1129,1224,3.284768,-0.228327,-0.973585,0.973585,-0.228327,BASE_REGION_FROZEN_BACKGROUND,54,51992,12.582769,6.74392,1.865795,171,2019,0.343641,0.858526,1.209017,0.456854,1.104845,1.472268,14.366836,11.067385,1.298124,-0.999367,0.035567,177.961746,-78.839682,78.839682,11.160318,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0085,R21B00002,1,R21B00002,27,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000027.png,"1096,1209,1144,1233","1096,1209,1144,1233",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1120,1221,3.442578,-0.29629,-0.955098,0.955098,-0.29629,BASE_REGION_FROZEN_BACKGROUND,43,21197,10.79277,2.758483,3.912574,50,1254,0.32794,0.580902,0.745918,0.447467,0.984971,1.226116,12.850119,7.144487,1.798606,-0.998302,0.058259,176.660113,-76.105006,76.105006,13.894994,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0086,R21B00140,1,R21B00140,250,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000250.png,"1099,1135,1201,1261","1099,1135,1201,1261",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1150,1198,3.97981,-0.030152,-0.999545,0.999545,-0.030152,BASE_REGION_FROZEN_BACKGROUND,45,279148,20.465396,12.315403,1.661772,69,11737,1.646536,2.758745,3.157885,1.157076,2.238393,2.674349,35.831582,26.477192,1.3533,0.180594,0.983558,79.595661,-8.676483,8.676483,81.323517,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0087,R21B00043,1,R21B00043,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1102,1135,1120,1147","1102,1135,1120,1147",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1111,1141,5.832448,-0.221176,-0.975234,0.975234,-0.221176,BASE_REGION_FROZEN_BACKGROUND,48,2692,8.518987,1.769565,4.81417,9,164,0.119744,0.237976,0.30976,0.146285,0.267233,0.347165,3.723921,3.090845,1.204823,0.97464,0.223778,12.931046,-64.290813,64.290813,25.709187,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0088,R21B00032,1,R21B00032,32,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000032.png,"1102,1135,1192,1249","1102,1135,1192,1249",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1147,1192,4.1633,-0.050441,-0.998727,0.998727,-0.050441,BASE_REGION_FROZEN_BACKGROUND,40,135694,11.989221,6.845471,1.751409,262,7326,1.641544,2.7008,3.011313,0.892801,1.808301,2.221714,35.2956,21.54923,1.637905,-0.141518,0.989936,98.13567,11.026939,11.026939,78.973061,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0089,R21B00159,2,R21B00159;R21B00166,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1107,1138,1245,1246","1107,1138,1245,1246",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1176,1192,4.210055,0.156768,-0.987636,0.987636,0.156768,BASE_REGION_FROZEN_BACKGROUND,39,207562,10.558653,6.213306,1.699362,453,12802,1.395388,2.862262,3.283183,1.603262,2.876841,3.420511,36.091953,34.962548,1.032303,0.86513,0.501549,30.102504,-68.916818,68.916818,21.083182,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0090,R21B00165,1,R21B00165,269,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000269.png,"1107,1138,1245,1258","1107,1138,1245,1258",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1176,1198,4.032379,0.163675,-0.986514,0.986514,0.163675,BASE_REGION_FROZEN_BACKGROUND,38,238180,10.84016,5.750986,1.884922,481,15038,1.553961,3.076719,3.592073,1.622437,2.934992,3.546541,38.289552,36.521464,1.048412,-0.345633,0.93837,110.220445,10.800169,10.800169,79.199831,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0091,R21B00183,1,R21B00183,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1107,1138,1251,1240","1107,1138,1251,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1179,1189,4.3137,0.173865,-0.98477,0.98477,0.173865,BASE_REGION_FROZEN_BACKGROUND,34,185293,9.251698,5.216712,1.773473,565,12434,1.43405,2.822283,3.237722,1.713749,3.029251,3.536658,38.062809,34.188614,1.113318,0.936611,0.350372,20.510073,-79.502523,79.502523,10.497477,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0092,R21B00189,1,R21B00189,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1107,1138,1251,1270","1107,1138,1251,1270",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1179,1204,3.871344,0.193731,-0.981055,0.981055,0.193731,BASE_REGION_FROZEN_BACKGROUND,32,250820,9.550682,4.63473,2.060677,604,17677,1.751299,3.295972,3.858148,1.805094,3.253196,3.909573,42.590538,38.661684,1.101621,-0.761547,0.64811,139.600733,38.430121,38.430121,51.569879,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0093,R21B00190,1,R21B00190,272,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000272.png,"1107,1138,1257,1240","1107,1138,1257,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1182,1189,4.330254,0.193984,-0.981005,0.981005,0.193984,BASE_REGION_FROZEN_BACKGROUND,34,194337,9.012104,5.405821,1.667111,604,13247,1.472671,2.888976,3.345891,1.76215,3.1457,3.729813,39.301436,34.969551,1.123876,0.958393,0.285452,16.585886,-84.599491,84.599491,5.400509,0,AXIS_NEAR_ISOTROPIC,COMPONENT_SPLIT_OR_MERGE
GM_RM019,GM019IG0094,R21B00167,2,R21B00167;R21B00173,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1107,1138,1263,1240","1107,1138,1263,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1185,1189,4.348609,0.213861,-0.976864,0.976864,0.213861,BASE_REGION_FROZEN_BACKGROUND,38,224065,9.671314,5.345936,1.809097,607,14690,1.469104,2.987134,3.451683,1.800493,3.198319,3.907207,40.462018,35.694692,1.133558,0.987847,0.155432,8.941858,86.593117,86.593117,3.406883,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0095,R21B00172,1,R21B00172,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1107,1138,1263,1258","1107,1138,1263,1258",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1185,1198,4.085264,0.227647,-0.973744,0.973744,0.227647,BASE_REGION_FROZEN_BACKGROUND,37,262232,9.603457,4.710357,2.038796,719,17427,1.648447,3.29046,3.787422,1.821077,3.292707,4.054475,42.372063,38.887604,1.089603,-0.93409,0.357038,159.081606,55.922999,55.922999,34.077001,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0096,R21B00174,1,R21B00174,270,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000270.png,"1107,1138,1275,1240","1107,1138,1275,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1191,1189,4.390627,0.252811,-0.967516,0.967516,0.252811,BASE_REGION_FROZEN_BACKGROUND,38,240931,9.062326,4.629346,1.957582,749,16153,1.5643,3.141761,3.659259,1.889279,3.355721,4.123215,42.492527,37.491666,1.133386,0.995429,0.095504,5.480305,80.836373,80.836373,9.163627,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0097,R21B00175,2,R21B00175;R21B00180,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1107,1138,1287,1240","1107,1138,1287,1240",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1197,1189,4.43955,0.29057,-0.956854,0.956854,0.29057,BASE_REGION_FROZEN_BACKGROUND,33,241737,7.988665,3.339138,2.392434,800,17806,1.691523,3.34096,3.876636,1.985512,3.535777,4.322384,44.700122,39.607686,1.128572,0.995207,0.097787,5.61174,78.719656,78.719656,11.280344,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0098,R21B00179,2,R21B00179;R21B00182,271,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000271.png,"1107,1138,1287,1252","1107,1138,1287,1252",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1197,1195,4.267637,0.302275,-0.953221,0.953221,0.302275,BASE_REGION_FROZEN_BACKGROUND,32,274421,8.165348,3.065734,2.663423,800,20384,1.798087,3.535479,4.062956,2.012266,3.600391,4.40388,45.971201,41.584875,1.105479,-0.991439,0.130571,172.497387,64.90309,64.90309,25.09691,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
GM_RM019,GM019IG0099,R21B00040,1,R21B00040,34,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000034.png,"1108,1135,1193,1267","1108,1135,1193,1267",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1150.5,1201,3.889418,-0.026996,-0.999636,0.999636,-0.026996,BASE_REGION_FROZEN_BACKGROUND,34,146868,12.373041,6.782292,1.824316,181,8883,1.770142,2.942168,3.482804,0.877805,1.783886,2.154353,38.430785,21.485355,1.788697,-0.0268,0.999641,91.535703,3.082667,3.082667,86.917333,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0100,R21B00048,1,R21B00048,39,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000039.png,"1108,1165,1192,1276","1108,1165,1192,1276",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1150,1220.5,3.305179,-0.036307,-0.999341,0.999341,-0.036307,BASE_REGION_FROZEN_BACKGROUND,32,136116,13.573594,6.307547,2.151961,91,8027,1.004596,2.201163,2.774573,0.755006,1.775423,2.135185,27.760541,21.029234,1.320093,0.091578,0.995798,84.745617,-3.173707,3.173707,86.826293,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0101,R21B00061,1,R21B00061,40,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000040.png,"1114,1135,1193,1261","1114,1135,1193,1261",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1153.5,1198,3.978028,-0.003771,-0.999993,0.999993,-0.003771,BASE_REGION_FROZEN_BACKGROUND,33,118142,11.868796,8.723256,1.360592,121,7296,1.28852,2.761564,3.029187,0.756329,1.619649,1.952701,34.345232,19.446536,1.766136,0.002488,0.999997,89.857425,0.073471,0.073471,89.926529,0,AXIS_MULTI_COMPONENT_AMBIGUOUS,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0102,R21B00056,1,R21B00056,40,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000040.png,"1114,1171,1193,1261","1114,1171,1193,1261",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1153.5,1216,3.438033,-0.004363,-0.99999,0.99999,-0.004363,BASE_REGION_FROZEN_BACKGROUND,33,92367,12.991139,6.844693,1.897987,92,5229,0.610204,1.709984,2.076394,0.729941,1.621555,1.951552,22.600614,19.395548,1.165247,-0.077393,0.997001,94.43873,4.68871,4.68871,85.31129,0,AXIS_NEAR_ISOTROPIC,SAME_COMPONENT_PERSISTENT
GM_RM019,GM019IG0103,R21B00191,2,R21B00191;R21B00195,273,D:/profile/research/data/GM_RM019/GM_RM019_SARframes_gray/000273.png,"1115,1140,1259,1266","1115,1140,1259,1266",PROJECT_CONFIRMED,40,0.03,1154,1330.6,false,false,false,sar_gray+s1_frozen_rows+local_response_units+boundary_variant_families+s1_r1_protocol+project_confirmed_calibration_only,1187,1203,3.953945,0.250383,-0.968147,0.968147,0.250383,BASE_REGION_FROZEN_BACKGROUND,26,215583,7.979236,4.129782,1.93212,562,18293,1.740661,3.354128,3.874424,1.861847,3.347118,3.992605,43.357753,38.908803,1.114343,-0.830581,0.556898,146.158478,41.658311,41.658311,48.341689,0,AXIS_NEAR_ISOTROPIC,COMPONENT_IDENTITY_SWITCH
