raw_review_id,blind_frame_id,blind_family_id,family_id,sar_frame,raw_family_visible_structure_cn,raw_member_bbox_consistency_cn,raw_common_core_support_cn,raw_boundary_variant_reason_cn,raw_spatially_distinct_structure_present,raw_vehicle_response_support,raw_background_support,raw_unresolved,raw_decisive_reason_cn,raw_confidence,raw_png
R21R1RAW0130,R21R1_BLIND_FRAME_273,R21R1_BLIND_FAMILY_130,R21R1F00130,273,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00130?SAR 273?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0131,R21R1_BLIND_FRAME_273,R21R1_BLIND_FAMILY_131,R21R1F00131,273,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00131?SAR 273?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0132,R21R1_BLIND_FRAME_276,R21R1_BLIND_FAMILY_132,R21R1F00132,276,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00132?SAR 276?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0133,R21R1_BLIND_FRAME_276,R21R1_BLIND_FAMILY_133,R21R1F00133,276,?????????????????????????????????,??????raw ???????????????????,???????????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00133?SAR 276?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.46,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0134,R21R1_BLIND_FRAME_276,R21R1_BLIND_FAMILY_134,R21R1F00134,276,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00134?SAR 276?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0135,R21R1_BLIND_FRAME_276,R21R1_BLIND_FAMILY_135,R21R1F00135,276,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00135?SAR 276?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0136,R21R1_BLIND_FRAME_278,R21R1_BLIND_FAMILY_136,R21R1F00136,278,?????????????????????????????????,?????????????????raw ?????????,?????????????????????????,?? multiple_valid_bbox_variants????????????????,false,false,false,true,R21R1F00136?SAR 278?raw ?????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.42,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_017.png
R21R1RAW0137,R21R1_BLIND_FRAME_278,R21R1_BLIND_FAMILY_137,R21R1F00137,278,????????????????????????????????,??????raw ???????????????????,???????????????????,????? single_consensus_bbox?????????????,false,true,false,false,R21R1F00137?SAR 278?raw ?????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.56,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0138,R21R1_BLIND_FRAME_278,R21R1_BLIND_FAMILY_138,R21R1F00138,278,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00138?SAR 278?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0139,R21R1_BLIND_FRAME_279,R21R1_BLIND_FAMILY_139,R21R1F00139,279,?????????????????????????????????,?????????????????raw ?????????,?????????????????????????,?? multiple_valid_bbox_variants????????????????,false,false,false,true,R21R1F00139?SAR 279?raw ?????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.42,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0140,R21R1_BLIND_FRAME_279,R21R1_BLIND_FAMILY_140,R21R1F00140,279,????????????????????????????????,??????raw ???????????????????,???????????????????,????? single_consensus_bbox?????????????,false,true,false,false,R21R1F00140?SAR 279?raw ?????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.56,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0141,R21R1_BLIND_FRAME_279,R21R1_BLIND_FAMILY_141,R21R1F00141,279,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00141?SAR 279?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0142,R21R1_BLIND_FRAME_279,R21R1_BLIND_FAMILY_142,R21R1F00142,279,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00142?SAR 279?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0143,R21R1_BLIND_FRAME_280,R21R1_BLIND_FAMILY_143,R21R1F00143,280,?????????????????????????????????,?????????????????raw ?????????,?????????????????????????,?? multiple_valid_bbox_variants????????????????,false,false,false,true,R21R1F00143?SAR 280?raw ?????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.42,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0144,R21R1_BLIND_FRAME_280,R21R1_BLIND_FAMILY_144,R21R1F00144,280,????????????????????????????????,??????raw ???????????????????,???????????????????,????? single_consensus_bbox?????????????,false,true,false,false,R21R1F00144?SAR 280?raw ?????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.56,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_018.png
R21R1RAW0145,R21R1_BLIND_FRAME_280,R21R1_BLIND_FAMILY_145,R21R1F00145,280,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00145?SAR 280?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0146,R21R1_BLIND_FRAME_281,R21R1_BLIND_FAMILY_146,R21R1F00146,281,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00146?SAR 281?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0147,R21R1_BLIND_FRAME_281,R21R1_BLIND_FAMILY_147,R21R1F00147,281,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00147?SAR 281?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0148,R21R1_BLIND_FRAME_281,R21R1_BLIND_FAMILY_148,R21R1F00148,281,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00148?SAR 281?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0149,R21R1_BLIND_FRAME_284,R21R1_BLIND_FAMILY_149,R21R1F00149,284,?????????????????????????????????,?????????????????raw ?????????,?????????????????????????,?? multiple_valid_bbox_variants????????????????,false,false,false,true,R21R1F00149?SAR 284?raw ?????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.42,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0150,R21R1_BLIND_FRAME_284,R21R1_BLIND_FAMILY_150,R21R1F00150,284,????????????????????????????????,??????raw ???????????????????,???????????????????,????? single_consensus_bbox?????????????,false,true,false,false,R21R1F00150?SAR 284?raw ?????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.56,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0151,R21R1_BLIND_FRAME_284,R21R1_BLIND_FAMILY_151,R21R1F00151,284,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00151?SAR 284?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0152,R21R1_BLIND_FRAME_284,R21R1_BLIND_FAMILY_152,R21R1F00152,284,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00152?SAR 284?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_019.png
R21R1RAW0153,R21R1_BLIND_FRAME_284,R21R1_BLIND_FAMILY_153,R21R1F00153,284,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00153?SAR 284?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0154,R21R1_BLIND_FRAME_288,R21R1_BLIND_FAMILY_154,R21R1F00154,288,?????????????????????????????????,?????????????????raw ?????????,?????????????????????????,?? multiple_valid_bbox_variants????????????????,false,false,false,true,R21R1F00154?SAR 288?raw ?????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.42,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0155,R21R1_BLIND_FRAME_288,R21R1_BLIND_FAMILY_155,R21R1F00155,288,????????????????????????????????,??????raw ???????????????????,???????????????????,????? single_consensus_bbox?????????????,false,true,false,false,R21R1F00155?SAR 288?raw ?????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.56,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0156,R21R1_BLIND_FRAME_288,R21R1_BLIND_FAMILY_156,R21R1F00156,288,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00156?SAR 288?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0157,R21R1_BLIND_FRAME_288,R21R1_BLIND_FAMILY_157,R21R1F00157,288,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00157?SAR 288?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0158,R21R1_BLIND_FRAME_289,R21R1_BLIND_FAMILY_158,R21R1F00158,289,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,true,false,R21R1F00158?SAR 289?raw ???????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.50,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0159,R21R1_BLIND_FRAME_289,R21R1_BLIND_FAMILY_159,R21R1F00159,289,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00159?SAR 289?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0160,R21R1_BLIND_FRAME_289,R21R1_BLIND_FAMILY_160,R21R1F00160,289,?????????????????????????????????,??????raw ???????????????????,???????????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00160?SAR 289?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.46,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_020.png
R21R1RAW0161,R21R1_BLIND_FRAME_289,R21R1_BLIND_FAMILY_161,R21R1F00161,289,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00161?SAR 289?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_021.png
R21R1RAW0162,R21R1_BLIND_FRAME_289,R21R1_BLIND_FAMILY_162,R21R1F00162,289,????????????????????????,??????raw ???????????????????,??????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00162?SAR 289?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.38,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_021.png
R21R1RAW0163,R21R1_BLIND_FRAME_290,R21R1_BLIND_FAMILY_163,R21R1F00163,290,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00163?SAR 290?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_021.png
R21R1RAW0164,R21R1_BLIND_FRAME_290,R21R1_BLIND_FAMILY_164,R21R1F00164,290,?????????????????????? raw ???????,?????????????????????????,???????????????????????????????,?? common_core_only??????????????,false,false,false,true,R21R1F00164?SAR 290?raw ?????????????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.44,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_021.png
R21R1RAW0165,R21R1_BLIND_FRAME_290,R21R1_BLIND_FAMILY_165,R21R1F00165,290,?????????????????????????????????,??????raw ???????????????????,???????????????????????,????? single_consensus_bbox?????????????,false,false,false,true,R21R1F00165?SAR 290?raw ??????????????????? sheet ??????? R2.1-R1 ?????????? family ID?? judgement ? GT?,0.46,outputs/wgv3_6a_a1_8a_r2_1_r1_20260711/blind_raw_family_sheet_021.png
