case_id,sar_frame,state_strength,coordinate_family,channel,skeleton_sample_count,skeleton_median,skeleton_p90_coverage,skeleton_p95_coverage,skeleton_to_ridge_distance_px,frame_level_skeleton_hit,seed_hit,definite_median,background_median,unresolved_median,skeleton_minus_background_median,target_skeleton_vs_background_auc,background_activation,score_interpretation
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_max_sar_display,1487,0.824324,0.291863,0.176866,0.955000,True,False,0.824324,0.837838,1.000000,-0.013514,0.398698,0.859006,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_min_sar_display,1487,0.811321,0.273705,0.170141,0.955000,True,False,0.811321,0.830189,0.905660,-0.018868,0.426115,0.820689,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_mad_sar_display,1487,0.363636,0.219233,0.100202,0.955000,False,False,0.363636,0.363636,0.545455,0.000000,0.446188,0.448524,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_positive_change_tminus1_to_t,1487,0.000000,0.165434,0.073302,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.453728,0.215927,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_negative_change_tminus1_to_t,1487,0.086957,0.201076,0.098184,0.955000,False,False,0.086957,0.043478,0.043478,0.043478,0.533268,0.223668,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_response_frequency,1487,0.000000,0.000000,0.000000,42.989014,False,False,0.000000,0.000000,0.000000,0.000000,0.506475,0.038946,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_gradient_persistence,1487,0.237463,0.190316,0.100202,0.955000,False,False,0.243363,0.256637,0.323009,-0.019174,0.451788,0.368326,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_component_continuity,1487,0.500000,0.349697,0.166106,0.955000,True,False,0.500000,0.500000,1.000000,0.000000,0.422716,0.554279,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_median_sar_display,1487,0.881356,0.291863,0.243443,0.955000,True,False,0.881356,0.898305,1.000000,-0.016949,0.405244,0.901570,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_max_sar_display,1487,0.820513,0.297915,0.230666,0.955000,True,False,0.820513,0.833333,1.000000,-0.012820,0.385744,0.860323,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_min_sar_display,1487,0.812500,0.258911,0.159381,0.955000,True,False,0.812500,0.833333,0.916667,-0.020833,0.422796,0.834159,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_mad_sar_display,1487,0.500000,0.279085,0.165434,0.955000,True,False,0.500000,0.500000,0.700000,0.000000,0.429631,0.563433,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_response_frequency,1487,0.000000,0.000000,0.000000,196.764618,False,False,0.000000,0.000000,0.000000,0.000000,0.510427,0.032183,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_gradient_persistence,1487,0.265896,0.199059,0.115669,0.955000,False,False,0.273603,0.292550,0.334618,-0.026654,0.449870,0.385526,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_component_continuity,1487,0.428571,0.334902,0.215198,0.955000,True,False,0.428571,0.571429,0.857143,-0.142857,0.406305,0.590918,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,display_raw_8bit,1487,0.784615,0.171486,0.070612,0.955000,False,False,0.769231,0.800000,0.815385,-0.015385,0.409074,0.789807,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,display_local_contrast,1487,0.578021,0.172831,0.077337,0.955000,False,False,0.545140,0.517642,0.523820,0.060378,0.542274,0.513095,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,display_local_z,1487,0.597055,0.197041,0.110289,0.955000,False,False,0.557454,0.530463,0.535335,0.066592,0.539354,0.531635,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,display_multiscale_highpass,1487,0.579417,0.174176,0.078682,0.955000,False,False,0.547363,0.524739,0.529394,0.054678,0.536578,0.517687,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,gradient_magnitude_sobel,1487,0.365688,0.094822,0.036315,1.910000,False,False,0.364716,0.406165,0.433235,-0.040477,0.414395,0.450006,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,sobel_x_abs_gradient_component,1487,0.298507,0.165434,0.073974,0.955000,False,False,0.283582,0.328358,0.343284,-0.029851,0.453099,0.390239,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,sobel_y_abs_gradient_component,1487,0.240506,0.082044,0.035642,1.910000,False,False,0.240506,0.265823,0.291139,-0.025316,0.431945,0.332890,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,multiscale_hessian_bright_ridge,1487,0.061961,0.079354,0.021520,2.324300,False,False,0.040507,0.034581,0.046581,0.027380,0.540424,0.161711,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,structure_tensor_orientation_coherence,1487,0.168436,0.000000,0.000000,83.780136,False,False,0.180803,0.187260,0.188413,-0.018824,0.420654,0.216846,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,radial_directional_gradient_response,1487,0.224643,0.053800,0.020175,2.324300,False,False,0.226269,0.254785,0.279752,-0.030142,0.433784,0.317294,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,tangential_directional_gradient_response,1487,0.339510,0.237391,0.125084,0.955000,False,False,0.327469,0.375405,0.387906,-0.035895,0.450289,0.432349,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_median_sar_display,1487,0.836066,0.108944,0.034970,1.369300,False,False,0.836066,0.852459,0.885246,-0.016393,0.365202,0.863210,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,1487,0.797297,0.103564,0.028245,1.369300,False,False,0.797297,0.824324,0.864865,-0.027027,0.352132,0.839599,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,1487,0.773585,0.177539,0.067249,0.955000,False,False,0.773585,0.811321,0.830189,-0.037736,0.391921,0.806124,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,1487,0.363636,0.202421,0.058507,0.955000,False,False,0.363636,0.363636,0.454545,0.000000,0.434758,0.438284,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,1487,0.000000,0.182246,0.076664,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.485782,0.203849,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,1487,0.043478,0.157364,0.069267,0.955000,False,False,0.086957,0.043478,0.043478,0.000000,0.498383,0.223384,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,1487,0.000000,0.000672,0.000672,48.269608,False,False,0.000000,0.000000,0.000000,0.000000,0.513695,0.034981,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,1487,0.218289,0.162071,0.068594,0.955000,False,False,0.221239,0.255162,0.274336,-0.036873,0.426263,0.373166,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,1487,0.500000,0.178211,0.027572,0.955000,False,False,0.250000,0.500000,0.500000,0.000000,0.370789,0.496152,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,1487,0.864407,0.086079,0.046402,1.369300,False,False,0.864407,0.881356,0.915254,-0.016949,0.354837,0.885597,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,1487,0.782051,0.110289,0.067249,1.910000,False,False,0.782051,0.794872,0.871795,-0.012821,0.354743,0.833303,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,1487,0.812500,0.162744,0.075319,0.955000,False,False,0.791667,0.833333,0.833333,-0.020833,0.394444,0.820648,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,1487,0.500000,0.210491,0.097512,0.955000,False,False,0.500000,0.500000,0.600000,0.000000,0.412959,0.539995,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_response_frequency,1487,0.000000,0.000000,0.000000,168.009460,False,False,0.000000,0.000000,0.000000,0.000000,0.517567,0.033388,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_gradient_persistence,1487,0.225434,0.158036,0.075319,0.955000,False,False,0.246628,0.312139,0.291586,-0.086705,0.416541,0.389840,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_local_component_continuity,1487,0.428571,0.141224,0.041022,0.955000,False,False,0.428571,0.428571,0.571429,0.000000,0.358837,0.526886,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,display_raw_8bit,1487,0.793651,0.199059,0.114997,1.369300,False,False,0.793651,0.825397,0.936508,-0.031746,0.380536,0.835488,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_contrast,1487,0.448217,0.098857,0.045057,2.324300,False,False,0.461585,0.467007,0.428572,-0.018790,0.475578,0.475640,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,display_local_z,1487,0.448387,0.121049,0.059180,1.910000,False,False,0.460819,0.470408,0.452932,-0.022021,0.470718,0.486431,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,display_multiscale_highpass,1487,0.446387,0.096167,0.044385,2.324300,False,False,0.457990,0.464528,0.431605,-0.018140,0.477239,0.473781,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,gradient_magnitude_sobel,1487,0.372786,0.140551,0.073974,1.910000,False,False,0.366088,0.406138,0.491159,-0.033353,0.439464,0.449454,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_x_abs_gradient_component,1487,0.288462,0.170814,0.088769,1.369300,False,False,0.288462,0.307692,0.384615,-0.019231,0.458847,0.376359,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,sobel_y_abs_gradient_component,1487,0.254237,0.127774,0.062542,1.910000,False,False,0.237288,0.271186,0.322034,-0.016949,0.451020,0.338762,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,multiscale_hessian_bright_ridge,1487,0.025763,0.088097,0.030935,2.324300,False,False,0.038830,0.043647,0.050117,-0.017884,0.464477,0.181068,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,structure_tensor_orientation_coherence,1487,0.222124,0.000000,0.000000,39.801022,False,False,0.231969,0.205477,0.243871,0.016647,0.511317,0.230831,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,radial_directional_gradient_response,1487,0.236085,0.105582,0.054472,2.324300,False,False,0.232098,0.260798,0.316839,-0.024712,0.456652,0.322732,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,344,strong,SAR_DISPLAY_WORLD_STABILIZED,tangential_directional_gradient_response,1487,0.319958,0.219233,0.121722,0.955000,False,False,0.326978,0.354295,0.429697,-0.034337,0.455220,0.418233,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_raw_8bit,1311,0.774194,0.232647,0.149504,0.955000,False,False,0.774194,0.774194,0.919355,0.000000,0.464532,0.783674,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_local_contrast,1311,0.519091,0.160183,0.102212,1.369300,False,False,0.528237,0.485240,0.512544,0.033851,0.545447,0.479830,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_local_z,1311,0.529170,0.151030,0.090770,1.369300,False,False,0.538924,0.500127,0.527778,0.029043,0.537236,0.502997,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,display_multiscale_highpass,1311,0.520961,0.153318,0.099161,1.369300,False,False,0.525906,0.488987,0.517789,0.031974,0.540142,0.482722,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,gradient_magnitude_sobel,1311,0.403871,0.177727,0.106789,1.369300,False,False,0.413086,0.418218,0.526583,-0.014347,0.468877,0.451604,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,sobel_x_abs_gradient_component,1311,0.323077,0.207475,0.105263,0.955000,False,False,0.338462,0.338462,0.415385,-0.015385,0.489504,0.389998,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,sobel_y_abs_gradient_component,1311,0.259740,0.157895,0.098398,1.369300,False,False,0.259740,0.272727,0.337662,-0.012987,0.476289,0.331574,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,multiscale_hessian_bright_ridge,1311,0.045075,0.102975,0.062548,2.324300,False,False,0.045194,0.023803,0.056396,0.021272,0.517867,0.156769,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,structure_tensor_orientation_coherence,1311,0.164069,0.000000,0.000000,38.178909,False,False,0.183308,0.186664,0.200302,-0.022595,0.487384,0.204819,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,radial_directional_gradient_response,1311,0.251389,0.129672,0.077040,1.910000,False,False,0.255325,0.266998,0.337747,-0.015610,0.472858,0.321780,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,tangential_directional_gradient_response,1311,0.361017,0.264683,0.151793,0.955000,True,False,0.374432,0.377183,0.461735,-0.016166,0.476398,0.432819,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_median_sar_display,1311,0.833333,0.267735,0.196034,0.955000,True,False,0.833333,0.833333,0.966667,0.000000,0.457994,0.836776,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_max_sar_display,1311,0.820895,0.305873,0.212052,0.955000,True,False,0.850746,0.850746,1.000000,-0.029851,0.460501,0.850122,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_min_sar_display,1311,0.811321,0.240275,0.158658,0.955000,False,False,0.811321,0.811321,0.905660,0.000000,0.471963,0.804818,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_mad_sar_display,1311,0.272727,0.283753,0.166285,0.955000,True,False,0.272727,0.272727,0.363636,0.000000,0.503653,0.355613,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_positive_change_tminus1_to_t,1311,0.000000,0.205950,0.113654,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.490946,0.194160,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_adjacent_negative_change_tminus1_to_t,1311,0.090909,0.225782,0.122807,0.955000,False,False,0.090909,0.090909,0.045455,0.000000,0.511483,0.255604,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_response_frequency,1311,0.000000,0.002288,0.002288,10.252200,False,False,0.000000,0.000000,0.000000,0.000000,0.496757,0.028890,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_gradient_persistence,1311,0.266667,0.215866,0.121281,0.955000,False,False,0.268182,0.272727,0.342424,-0.006061,0.492540,0.348746,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w2_local_component_continuity,1311,0.333333,0.380625,0.380625,0.955000,True,False,0.333333,0.333333,0.666667,0.000000,0.462419,0.448362,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_median_sar_display,1311,0.864407,0.306636,0.215866,0.955000,True,False,0.864407,0.864407,0.983051,0.000000,0.470142,0.867121,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_max_sar_display,1311,0.819444,0.340961,0.248665,0.955000,True,False,0.833333,0.833333,1.000000,-0.013889,0.468215,0.849292,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_min_sar_display,1311,0.803922,0.250953,0.163997,0.955000,True,False,0.803922,0.803922,0.901961,0.000000,0.480010,0.800420,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_mad_sar_display,1311,0.500000,0.299771,0.206712,0.955000,True,False,0.400000,0.400000,0.600000,0.100000,0.514322,0.479868,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_response_frequency,1311,0.000000,0.000763,0.000763,21.171499,False,False,0.000000,0.000000,0.000000,0.000000,0.507649,0.037534,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_gradient_persistence,1311,0.265152,0.212052,0.111365,0.955000,False,False,0.257576,0.257576,0.333333,0.007576,0.501617,0.362599,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,GT_CONDITIONED_RESEARCH_ORACLE,temporal_w4_local_component_continuity,1311,0.500000,0.389016,0.186880,0.955000,True,False,0.500000,0.500000,1.000000,0.000000,0.467030,0.547373,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,display_raw_8bit,1311,0.741935,0.122807,0.039664,1.369300,False,False,0.741935,0.774194,0.806452,-0.032258,0.425242,0.770367,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,display_local_contrast,1311,0.533917,0.142639,0.067887,1.369300,False,False,0.531435,0.523406,0.520141,0.010512,0.533406,0.511997,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,display_local_z,1311,0.545898,0.182304,0.089245,0.955000,False,False,0.543073,0.533770,0.531681,0.012128,0.526371,0.531633,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,display_multiscale_highpass,1311,0.535598,0.139588,0.071701,1.369300,False,False,0.533945,0.525369,0.522952,0.010229,0.532792,0.513906,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,gradient_magnitude_sobel,1311,0.354218,0.078566,0.029748,1.910000,False,False,0.351730,0.388350,0.427710,-0.034132,0.436812,0.424754,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,sobel_x_abs_gradient_component,1311,0.276923,0.158658,0.065599,1.369300,False,False,0.292308,0.323077,0.353846,-0.046154,0.449613,0.378956,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,sobel_y_abs_gradient_component,1311,0.233766,0.073227,0.023646,1.910000,False,False,0.233766,0.246753,0.272727,-0.012987,0.455783,0.303907,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,multiscale_hessian_bright_ridge,1311,0.040386,0.068650,0.017544,2.738600,False,False,0.034416,0.027559,0.040229,0.012827,0.528144,0.154057,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,structure_tensor_orientation_coherence,1311,0.169205,0.000000,0.000000,82.284439,False,False,0.185398,0.203835,0.186666,-0.034630,0.417485,0.213462,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,radial_directional_gradient_response,1311,0.219372,0.051869,0.014493,2.324300,False,False,0.219485,0.245519,0.270979,-0.026147,0.450686,0.292500,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,tangential_directional_gradient_response,1311,0.317265,0.207475,0.111365,0.955000,False,False,0.319618,0.357257,0.385333,-0.039991,0.457041,0.418822,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_median_sar_display,1311,0.783333,0.095347,0.030511,1.369300,False,False,0.783333,0.800000,0.833333,-0.016667,0.417781,0.809979,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_max_sar_display,1311,0.791045,0.085431,0.017544,1.369300,False,False,0.791045,0.805970,0.850746,-0.014925,0.404626,0.817174,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_min_sar_display,1311,0.773585,0.107551,0.039664,1.369300,False,False,0.773585,0.773585,0.811321,0.000000,0.441216,0.783809,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_mad_sar_display,1311,0.181818,0.195271,0.083143,0.955000,False,False,0.272727,0.272727,0.272727,-0.090909,0.456562,0.329349,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_positive_change_tminus1_to_t,1311,0.000000,0.170099,0.079329,0.955000,False,False,0.000000,0.000000,0.000000,0.000000,0.478228,0.210107,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_adjacent_negative_change_tminus1_to_t,1311,0.045455,0.157895,0.074752,0.955000,False,False,0.045455,0.045455,0.045455,0.000000,0.496881,0.219983,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_response_frequency,1311,0.000000,0.005339,0.005339,9.009300,False,False,0.000000,0.000000,0.000000,0.000000,0.511846,0.029686,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_gradient_persistence,1311,0.230303,0.173150,0.083143,0.955000,False,False,0.233333,0.248485,0.269697,-0.018182,0.452941,0.329217,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w2_local_component_continuity,1311,0.333333,0.203661,0.203661,0.955000,False,False,0.333333,0.333333,0.333333,0.000000,0.414066,0.363512,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_median_sar_display,1311,0.813559,0.066362,0.017544,1.910000,False,False,0.813559,0.847458,0.864407,-0.033898,0.400255,0.838929,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_max_sar_display,1311,0.791667,0.070938,0.016781,1.910000,False,False,0.791667,0.805556,0.833333,-0.013889,0.401561,0.811827,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_min_sar_display,1311,0.764706,0.096110,0.038139,1.369300,False,False,0.764706,0.784314,0.803922,-0.019608,0.436598,0.777222,skeleton_primary_channel_diagnostic_not_weighted_winner
PV002_330_350,350,strong,OPTICAL_PROXY_CONDITIONED,temporal_w4_mad_sar_display,1311,0.400000,0.158658,0.093059,0.955000,False,False,0.400000,0.400000,0.500000,0.000000,0.448231,0.452639,skeleton_primary_channel_diagnostic_not_weighted_winner
