scene,canonical_vehicle_id,benchmark_role,optical_frame_index,sar_frame_index,sar_gt_id,gt_valid_mask_fraction,gt_inside_valid_mask,gt_touches_valid_mask_boundary,gt_clipped_by_valid_mask,optical_vehicle_full_visibility,optical_vehicle_boundary_truncation,optical_pose_group,sar_response_completeness,direct_neighbor_gt_competition,multi_vehicle_presence_coarse,gt_theta_min_deg,gt_theta_max_deg,gt_valid_theta_min_deg,gt_valid_theta_max_deg,gt_theta_width_deg,historical_anchor,mapping_anchor_eligibility,mapping_exclusion_reason,eligibility_basis_excludes_mapping_residual,manual_optical_review_reason
GM_RM017,GM_RM017:PV002,development,165,344,GM_RM017|000344|gm_rm017_00052,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-18.336881688,13.347443994,-18.336881688,13.347443994,31.684325682,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,165,344,GM_RM017|000344|frameadd_gm_rm017_000165_000344_01,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-45.516667409,-29.638689161,-45.516667409,-29.638689161,15.877978248,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,166,345,GM_RM017|000345|gm17supp_000166_000345_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-17.039574170,14.753334604,-17.039574170,14.753334604,31.792908773,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,166,345,GM_RM017|000345|gm17supp_000166_000345_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-36.206372938,-12.177372713,-36.206372938,-12.177372713,24.029000224,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,166,345,GM_RM017|000345|gm17supp_000166_000345_det4,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-45.858403224,-28.759287941,-45.858403224,-28.759287941,17.099115283,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,166,346,GM_RM017|000346|gm_rm017_00054,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-14.835622245,16.335408062,-14.835622245,16.335408062,31.171030307,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,166,346,GM_RM017|000346|gm_rm017_00055,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-35.078967035,-11.294754784,-35.078967035,-11.294754784,23.784212250,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,166,346,GM_RM017|000346|gm_rm017_00056,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-44.887046416,-28.103998096,-44.887046416,-28.103998096,16.783048320,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,167,347,GM_RM017|000347|gm17supp_000167_000347_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-34.623092039,-10.092580374,-34.623092039,-10.092580374,24.530511665,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,167,347,GM_RM017|000347|gm17supp_000167_000347_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-13.811823136,16.559016375,-13.811823136,16.559016375,30.370839511,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,167,347,GM_RM017|000347|gm17supp_000167_000347_det4,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-45.028031201,-27.552016564,-45.028031201,-27.552016564,17.476014637,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,167,348,GM_RM017|000348|gm_rm017_00057,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-33.873315663,-10.055254794,-33.873315663,-10.055254794,23.818060868,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,167,348,GM_RM017|000348|gm_rm017_00058,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-11.562822548,15.940059111,-11.562822548,15.940059111,27.502881659,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,167,348,GM_RM017|000348|gm_rm017_00059,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-43.592312797,-26.815736022,-43.592312797,-26.815736022,16.776576776,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,168,349,GM_RM017|000349|gm17supp_000168_000349_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-12.111549509,20.323136830,-12.111549509,20.323136830,32.434686339,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,168,349,GM_RM017|000349|gm17supp_000168_000349_det2,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-43.313635331,-25.606488038,-43.313635331,-25.606488038,17.707147292,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,168,349,GM_RM017|000349|gm17supp_000168_000349_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-33.950188119,-8.231139807,-33.950188119,-8.231139807,25.719048312,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,168,350,GM_RM017|000350|gm_rm017_00060,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-10.498788691,19.641246506,-10.498788691,19.641246506,30.140035198,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,168,350,GM_RM017|000350|gm_rm017_00061,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-44.390644168,-25.191181448,-44.390644168,-25.191181448,19.199462720,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,168,350,GM_RM017|000350|gm_rm017_00062,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-32.243197675,-6.785836146,-32.243197675,-6.785836146,25.457361529,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,168,351,GM_RM017|000351|gm17supp_000168_000351_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-8.254954291,22.063369607,-8.254954291,22.063369607,30.318323898,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,168,351,GM_RM017|000351|gm17supp_000168_000351_det2,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,-43.157031098,-25.389868957,-43.157031098,-25.389868957,17.767162141,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,168,351,GM_RM017|000351|gm17supp_000168_000351_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-32.404825726,-7.000808681,-32.404825726,-7.000808681,25.404017045,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,169,352,GM_RM017|000352|gm_rm017_00063,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-7.794637258,21.897187417,-7.794637258,21.897187417,29.691824675,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00064,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-42.252845588,-22.880995844,-42.252845588,-22.880995844,19.371849744,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00065,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-31.188828462,-6.049743872,-31.188828462,-6.049743872,25.139084590,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,169,353,GM_RM017|000353|gm17supp_000169_000353_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-5.739098498,24.323762426,-5.739098498,24.323762426,30.062860924,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,169,353,GM_RM017|000353|gm17supp_000169_000353_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-41.738269010,-23.442569879,-41.738269010,-23.442569879,18.295699131,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,169,353,GM_RM017|000353|gm17supp_000169_000353_det4,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-30.130153131,-5.594022751,-30.130153131,-5.594022751,24.536130380,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00066,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-40.867827103,-22.990508994,-40.867827103,-22.990508994,17.877318109,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00067,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-29.236743930,-4.424128714,-29.236743930,-4.424128714,24.812615216,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,170,354,GM_RM017|000354|gm_rm017_00068,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-4.641708652,24.249204410,-4.641708652,24.249204410,28.890913063,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,170,355,GM_RM017|000355|gm17supp_000170_000355_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-40.513630048,-22.512850169,-40.513630048,-22.512850169,18.000779880,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,170,355,GM_RM017|000355|gm17supp_000170_000355_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-28.603509949,-3.537320735,-28.603509949,-3.537320735,25.066189214,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,170,355,GM_RM017|000355|gm17supp_000170_000355_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-4.299862820,25.069039793,-4.299862820,25.069039793,29.368902613,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00069,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-39.956219367,-20.610221950,-39.956219367,-20.610221950,19.345997417,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,171,356,GM_RM017|000356|gm_rm017_00070,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-2.501249689,25.951940358,-2.501249689,25.951940358,28.453190047,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00071,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-28.100095200,-2.526580755,-28.100095200,-2.526580755,25.573514445,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,171,357,GM_RM017|000357|gm17supp_000171_000357_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-39.969483618,-20.826342410,-39.969483618,-20.826342410,19.143141207,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,171,357,GM_RM017|000357|gm17supp_000171_000357_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-1.500419484,27.141730246,-1.500419484,27.141730246,28.642149729,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,171,357,GM_RM017|000357|gm17supp_000171_000357_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-26.126977989,-0.942796624,-26.126977989,-0.942796624,25.184181365,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00072,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-37.969077919,-18.761001925,-37.969077919,-18.761001925,19.208075994,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,172,358,GM_RM017|000358|gm_rm017_00073,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-0.332531261,29.843474865,-0.332531261,29.843474865,30.176006125,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00074,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-25.162225213,-0.318660672,-25.162225213,-0.318660672,24.843564541,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,172,359,GM_RM017|000359|gm17supp_000172_000359_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-38.772219568,-18.762987830,-38.772219568,-18.762987830,20.009231737,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,172,359,GM_RM017|000359|gm17supp_000172_000359_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,0.326840605,29.714625532,0.326840605,29.714625532,29.387784927,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,172,359,GM_RM017|000359|gm17supp_000172_000359_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-25.443866861,1.112091208,-25.443866861,1.112091208,26.555958069,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00075,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-37.385621315,-17.753881146,-37.385621315,-17.753881146,19.631740169,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,173,360,GM_RM017|000360|gm_rm017_00076,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,1.766836194,29.222311674,1.766836194,29.222311674,27.455475480,true,calibration_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00077,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-23.363893479,1.296063498,-23.363893479,1.296063498,24.659956977,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,173,361,GM_RM017|000361|gm17supp_000173_000361_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-37.254787735,-16.712126927,-37.254787735,-16.712126927,20.542660808,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,173,361,GM_RM017|000361|gm17supp_000173_000361_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,2.273737348,31.774410404,2.273737348,31.774410404,29.500673056,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,173,361,GM_RM017|000361|gm17supp_000173_000361_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-23.341670687,4.329893437,-23.341670687,4.329893437,27.671564124,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00078,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-35.364868439,-17.173568190,-35.364868439,-17.173568190,18.191300249,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,174,362,GM_RM017|000362|gm_rm017_00079,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,3.148410307,31.497680240,3.148410307,31.497680240,28.349269933,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00080,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-21.533292841,3.058452283,-21.533292841,3.058452283,24.591745125,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,174,363,GM_RM017|000363|gm17supp_000174_000363_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-35.669780711,-15.208247805,-35.669780711,-15.208247805,20.461532906,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,174,363,GM_RM017|000363|gm17supp_000174_000363_det2,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,5.446397804,33.866247552,5.446397804,33.866247552,28.419849747,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,174,363,GM_RM017|000363|gm17supp_000174_000363_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-20.759259495,7.113282624,-20.759259495,7.113282624,27.872542119,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,175,364,GM_RM017|000364|gm17supp_000175_000364_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-35.869538797,-13.257238847,-35.869538797,-13.257238847,22.612299950,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,175,364,GM_RM017|000364|gm17supp_000175_000364_det2,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,6.956776016,35.517935604,6.956776016,35.517935604,28.561159588,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,175,364,GM_RM017|000364|gm17supp_000175_000364_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-20.301218436,8.228226744,-20.301218436,8.228226744,28.529445180,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00081,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-34.351461287,-13.387245404,-34.351461287,-13.387245404,20.964215883,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,175,365,GM_RM017|000365|gm_rm017_00082,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,6.595436693,34.495086285,6.595436693,34.495086285,27.899649592,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00083,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-18.652877777,6.522505446,-18.652877777,6.522505446,25.175383223,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,176,366,GM_RM017|000366|gm17supp_000176_000366_det1,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,7.249792587,37.687241227,7.249792587,37.687241227,30.437448639,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,176,366,GM_RM017|000366|gm17supp_000176_000366_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-18.202492358,11.228661919,-18.202492358,11.228661919,29.431154278,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,176,366,GM_RM017|000366|gm17supp_000176_000366_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-34.326018780,-11.473697485,-34.326018780,-11.473697485,22.852321295,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,176,367,GM_RM017|000367|gm_rm017_00084,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,8.116901576,36.552920729,8.116901576,36.552920729,28.436019153,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00085,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-16.380511974,10.074332730,-16.380511974,10.074332730,26.454844704,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00086,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-33.132619674,-11.786829155,-33.132619674,-11.786829155,21.345790519,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,177,368,GM_RM017|000368|gm17supp_000177_000368_det1,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,9.266932171,37.636160052,9.266932171,37.636160052,28.369227881,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,177,368,GM_RM017|000368|gm17supp_000177_000368_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-32.541564674,-10.557968545,-32.541564674,-10.557968545,21.983596129,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,177,368,GM_RM017|000368|gm17supp_000177_000368_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-15.985616003,12.031100004,-15.985616003,12.031100004,28.016716007,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,177,369,GM_RM017|000369|gm_rm017_00087,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,10.796110517,37.421850666,10.796110517,37.421850666,26.625740149,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00088,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-31.779603031,-10.733843500,-31.779603031,-10.733843500,21.045759531,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00089,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-15.541410969,10.582992774,-15.541410969,10.582992774,26.124403743,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV002,development,178,370,GM_RM017|000370|gm17supp_000178_000370_det1,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,12.405569083,38.213104448,12.405569083,38.213104448,25.807535365,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,178,370,GM_RM017|000370|gm17supp_000178_000370_det2,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-13.585472083,12.985202435,-13.585472083,12.985202435,26.570674518,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV004,heldout_validation,178,370,GM_RM017|000370|gm17supp_000178_000370_det3,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-30.824011005,-9.038971312,-30.824011005,-9.038971312,21.785039694,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV002,development,178,371,GM_RM017|000371|gm_rm017_00090,1.000000000,true,false,false,false,true,pose_unstable,not_established_for_formal_mapping,false,true,12.678849879,38.431500718,12.678849879,38.431500718,25.752650839,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
GM_RM017,GM_RM017:PV003,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00091,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-11.675031997,11.909769232,-11.675031997,11.909769232,23.584801229,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV004,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00092,1.000000000,true,false,false,true,false,left_side_dominant,visually_usable_complete_azimuth_support,false,true,-29.859799311,-8.796339746,-29.859799311,-8.796339746,21.063459566,true,heldout_usable,,true,
GM_RM017,GM_RM017:PV003,heldout_validation,179,372,GM_RM017|000372|gm17supp_000179_000372_det1,1.000000000,true,false,false,true,false,left_side_dominant,not_established_for_formal_mapping,false,true,-11.576717989,15.962371170,-11.576717989,15.962371170,27.539089160,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope,true,
