scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM019,GM_RM019:E009932,GM_RM019:AT0096,GM_RM019:AT0164,41,4.0,0.096259,,1.333204,0.97619,1.0,127,false,[],1,270,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009933,GM_RM019:AT0096,GM_RM019:AT0165,41,3.321819,0.211998,,0.756733,0.97619,0.0,135,false,[],1,275,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009934,GM_RM019:AT0096,GM_RM019:AT0166,41,4.0,0.02409,,2.957463,0.97619,1.0,16,true,[],1,310,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009935,GM_RM019:AT0096,GM_RM019:AT0167,42,3.06304,0.040229,,3.0,1.0,1.0,17,true,[],1,314,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009936,GM_RM019:AT0096,GM_RM019:AT0018,42,3.094709,0.110848,,3.0,1.0,1.0,17,false,[],1,310,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009937,GM_RM019:AT0097,GM_RM019:AT0101,0,0.159463,0.10993,0.146718,0.681869,0.0,0.0,5,false,[],0,40,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009938,GM_RM019:AT0097,GM_RM019:AT0102,1,0.345445,0.19168,,1.321476,0.02381,0.0,6,true,[],1,87,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009939,GM_RM019:AT0097,GM_RM019:AT0103,3,0.063291,0.075442,0.10567,0.945629,0.071429,0.0,9,true,[],0,49,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009940,GM_RM019:AT0097,GM_RM019:AT0104,3,4.0,0.131118,,2.185416,0.071429,0.0,14,true,[],1,252,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009941,GM_RM019:AT0097,GM_RM019:AT0105,3,0.979959,0.252112,,1.677736,0.071429,0.0,9,true,[],1,136,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009942,GM_RM019:AT0097,GM_RM019:AT0106,3,0.071834,0.075442,0.10567,0.977458,0.071429,0.0,9,false,[],0,42,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009943,GM_RM019:AT0097,GM_RM019:AT0007,4,4.0,0.113409,0.147605,2.188292,0.095238,0.0,17,true,[],0,245,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009944,GM_RM019:AT0097,GM_RM019:AT0010,4,0.192285,0.038103,0.131162,1.060402,0.095238,0.0,11,true,[],0,60,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009945,GM_RM019:AT0097,GM_RM019:AT0033,4,0.195761,0.037648,0.122182,1.062058,0.095238,0.0,11,false,[],0,51,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009946,GM_RM019:AT0097,GM_RM019:AT0107,6,4.0,0.080542,,1.683113,0.142857,0.0,23,true,[],1,243,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009947,GM_RM019:AT0097,GM_RM019:AT0108,6,0.916664,0.29476,0.143247,1.848246,0.142857,0.0,16,false,[],0,128,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009948,GM_RM019:AT0097,GM_RM019:AT0109,7,4.0,0.083487,0.176293,1.630642,0.166667,0.0,26,false,[],0,229,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009949,GM_RM019:AT0097,GM_RM019:AT0110,7,0.855019,0.164994,0.080105,0.955425,0.166667,0.0,19,false,[],0,94,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009950,GM_RM019:AT0097,GM_RM019:AT0034,8,4.0,0.091898,0.148803,1.465755,0.190476,0.0,30,false,[],0,226,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009951,GM_RM019:AT0097,GM_RM019:AT0111,9,0.799036,0.189965,0.085337,1.3274,0.214286,0.0,24,false,[],0,104,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009952,GM_RM019:AT0097,GM_RM019:AT0112,12,0.202982,0.072765,0.102507,0.924009,0.285714,0.0,31,false,[],0,62,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009953,GM_RM019:AT0097,GM_RM019:AT0113,14,0.575594,0.273201,,1.707746,0.333333,0.0,36,true,[],1,133,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009954,GM_RM019:AT0097,GM_RM019:AT0011,15,0.547008,0.25468,0.171599,1.794947,0.357143,0.0,40,true,[],0,128,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009955,GM_RM019:AT0097,GM_RM019:AT0114,15,0.553159,0.25468,0.171599,1.787682,0.357143,0.0,40,false,[],0,120,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009956,GM_RM019:AT0097,GM_RM019:AT0008,16,4.0,0.087561,,1.420621,0.380952,0.0,54,true,[],1,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009957,GM_RM019:AT0097,GM_RM019:AT0115,16,0.566996,0.214292,,1.35685,0.380952,0.0,46,true,[],1,124,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009958,GM_RM019:AT0097,GM_RM019:AT0116,16,0.366553,0.074663,,1.432124,0.380952,0.0,46,true,[],1,107,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009959,GM_RM019:AT0097,GM_RM019:AT0117,16,4.0,0.103634,,0.906003,0.380952,0.0,55,true,[],1,242,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009960,GM_RM019:AT0097,GM_RM019:AT0118,18,0.531301,0.085096,,1.447419,0.428571,0.0,52,true,[],1,120,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009961,GM_RM019:AT0097,GM_RM019:AT0119,18,3.922452,0.075293,0.14403,1.215543,0.428571,0.0,60,false,[],0,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009962,GM_RM019:AT0097,GM_RM019:AT0120,19,2.989061,0.076496,,1.815705,0.452381,0.0,61,true,[],1,265,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009963,GM_RM019:AT0097,GM_RM019:AT0009,20,3.067405,0.076553,0.114324,1.527633,0.47619,0.0,64,true,[],0,251,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009964,GM_RM019:AT0097,GM_RM019:AT0121,21,2.378203,0.086964,0.173299,1.628966,0.5,0.0,67,true,[],0,225,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009965,GM_RM019:AT0097,GM_RM019:AT0122,21,1.559732,0.122471,,0.715486,0.5,0.0,64,true,[],1,167,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009966,GM_RM019:AT0097,GM_RM019:AT0123,21,2.24064,0.062536,,1.51754,0.5,0.0,67,true,[],1,219,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009967,GM_RM019:AT0097,GM_RM019:AT0124,21,2.378657,0.086964,0.173299,1.654049,0.5,0.0,67,false,[],0,217,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009968,GM_RM019:AT0097,GM_RM019:AT0125,21,2.889207,0.084605,0.131103,1.455912,0.5,0.0,71,false,[],0,238,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009969,GM_RM019:AT0097,GM_RM019:AT0126,22,1.796969,0.114462,0.076149,0.921002,0.52381,0.0,72,true,[],0,173,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009970,GM_RM019:AT0097,GM_RM019:AT0127,22,2.300149,0.089174,0.16159,1.533076,0.52381,0.0,76,true,[],0,219,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009971,GM_RM019:AT0097,GM_RM019:AT0128,22,2.81629,0.086071,0.135263,1.381749,0.52381,0.0,80,false,[],0,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009972,GM_RM019:AT0097,GM_RM019:AT0129,22,2.269054,0.089174,0.16159,1.559922,0.52381,0.0,76,false,[],0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009973,GM_RM019:AT0097,GM_RM019:AT0130,22,1.933292,0.110611,0.252427,1.759091,0.52381,0.0,71,false,[],0,204,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009974,GM_RM019:AT0097,GM_RM019:AT0131,22,1.821581,0.114462,0.076149,0.589444,0.52381,0.0,72,false,[],0,159,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009975,GM_RM019:AT0097,GM_RM019:AT0132,23,1.992954,0.117945,,1.046503,0.547619,0.0,77,true,[],1,201,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009976,GM_RM019:AT0097,GM_RM019:AT0133,23,2.214047,0.074268,0.171731,1.538179,0.547619,0.0,81,false,[],0,208,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009977,GM_RM019:AT0097,GM_RM019:AT0012,23,2.202544,0.074421,0.182222,1.592416,0.547619,0.0,81,true,[],0,217,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009978,GM_RM019:AT0097,GM_RM019:AT0134,24,2.541499,0.076619,0.1634,1.251322,0.571429,0.0,89,false,[],0,221,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009979,GM_RM019:AT0097,GM_RM019:AT0135,24,2.163896,0.074773,0.211068,1.555247,0.571429,0.0,87,false,[],0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009980,GM_RM019:AT0097,GM_RM019:AT0136,25,2.310132,0.067371,0.153742,1.286684,0.595238,0.0,91,false,[],0,209,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009981,GM_RM019:AT0097,GM_RM019:AT0137,25,2.235348,0.125344,0.253132,1.713327,0.595238,0.0,86,false,[],0,225,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009982,GM_RM019:AT0097,GM_RM019:AT0138,26,2.332097,0.127791,0.225983,1.692583,0.619048,0.0,87,false,[],0,229,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009983,GM_RM019:AT0097,GM_RM019:AT0139,27,2.652334,0.042914,0.178123,1.20774,0.642857,0.0,91,true,[],0,238,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009984,GM_RM019:AT0097,GM_RM019:AT0140,27,1.591391,0.068056,,1.519763,0.642857,0.0,96,true,[],1,193,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009985,GM_RM019:AT0097,GM_RM019:AT0035,27,2.623185,0.029513,0.124917,1.246459,0.642857,0.0,90,false,[],0,224,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009986,GM_RM019:AT0097,GM_RM019:AT0014,28,1.543932,0.062771,0.198427,1.590514,0.666667,0.0,101,true,[],0,189,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009987,GM_RM019:AT0097,GM_RM019:AT0141,28,2.091098,0.122061,0.198025,1.467264,0.666667,0.0,97,false,[],0,212,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009988,GM_RM019:AT0097,GM_RM019:AT0142,28,1.700218,0.062771,0.198427,1.559853,0.666667,0.0,101,false,[],0,189,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009989,GM_RM019:AT0097,GM_RM019:AT0013,28,2.64434,0.032087,0.126983,1.381257,0.666667,0.0,95,true,[],0,239,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009990,GM_RM019:AT0097,GM_RM019:AT0143,29,0.418072,0.246457,0.113201,1.750288,0.690476,0.0,105,true,[],0,137,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009991,GM_RM019:AT0097,GM_RM019:AT0144,29,1.736055,0.07692,0.093183,1.092463,0.690476,0.0,105,false,[],0,176,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009992,GM_RM019:AT0097,GM_RM019:AT0145,29,0.41075,0.246457,0.113201,1.766187,0.690476,0.0,105,false,[],0,129,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009993,GM_RM019:AT0097,GM_RM019:AT0036,30,0.42218,0.264356,0.150207,1.823542,0.714286,0.0,113,false,[],0,136,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009994,GM_RM019:AT0097,GM_RM019:AT0146,30,1.574522,0.086006,0.102285,1.20564,0.714286,0.0,113,true,[],0,180,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009995,GM_RM019:AT0097,GM_RM019:AT0147,30,2.534303,0.098586,0.146739,1.157414,0.714286,0.0,109,true,[],0,236,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009996,GM_RM019:AT0097,GM_RM019:AT0148,30,1.567425,0.086006,0.102285,1.181631,0.714286,0.0,113,false,[],0,171,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009997,GM_RM019:AT0097,GM_RM019:AT0149,30,2.55712,0.098586,0.146739,1.166159,0.714286,0.0,109,false,[],0,229,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009998,GM_RM019:AT0097,GM_RM019:AT0016,30,0.431753,0.220537,0.132221,1.809737,0.714286,0.0,113,true,[],0,140,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E009999,GM_RM019:AT0097,GM_RM019:AT0015,31,1.898562,0.09731,,1.182945,0.738095,0.0,121,true,[],1,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010000,GM_RM019:AT0097,GM_RM019:AT0150,31,2.747898,0.08837,0.111065,0.967324,0.738095,0.0,116,false,[],0,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010001,GM_RM019:AT0097,GM_RM019:AT0151,31,0.39354,0.246412,0.139554,1.798526,0.738095,0.0,120,false,[],0,133,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010002,GM_RM019:AT0097,GM_RM019:AT0017,31,2.74705,0.091544,0.092657,1.054039,0.738095,0.0,116,true,[],0,242,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010003,GM_RM019:AT0097,GM_RM019:AT0152,32,3.060282,0.095183,0.100286,0.66278,0.761905,0.0,121,false,[],0,242,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010004,GM_RM019:AT0097,GM_RM019:AT0153,32,0.345371,0.23062,0.127568,1.744465,0.761905,0.0,126,false,[],0,129,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010005,GM_RM019:AT0097,GM_RM019:AT0154,34,0.824161,0.061481,,1.414152,0.809524,0.0,133,true,[],1,159,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010006,GM_RM019:AT0097,GM_RM019:AT0155,35,1.47678,0.054769,0.15581,1.292643,0.833333,0.0,139,true,[],0,186,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010007,GM_RM019:AT0097,GM_RM019:AT0156,35,1.478061,0.054769,0.15581,1.285346,0.833333,0.0,139,false,[],0,178,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010008,GM_RM019:AT0097,GM_RM019:AT0157,35,0.753999,0.073485,0.114732,1.375571,0.833333,0.0,139,false,[],0,139,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010009,GM_RM019:AT0097,GM_RM019:AT0158,36,1.360608,0.058059,0.134446,1.201144,0.857143,0.0,143,true,[],0,178,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010010,GM_RM019:AT0097,GM_RM019:AT0159,36,0.690499,0.079446,,1.314962,0.857143,0.0,145,true,[],1,154,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010011,GM_RM019:AT0097,GM_RM019:AT0160,36,1.363815,0.058059,0.134446,1.23891,0.857143,0.0,143,false,[],0,171,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010012,GM_RM019:AT0097,GM_RM019:AT0161,37,1.305862,0.039146,,1.196179,0.880952,0.0,144,true,[],1,184,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010013,GM_RM019:AT0097,GM_RM019:AT0162,38,0.374157,0.195337,,1.519845,0.904762,0.0,151,true,[],1,150,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010014,GM_RM019:AT0097,GM_RM019:AT0163,41,4.0,0.073305,0.370871,1.981939,0.97619,1.0,26,true,[],0,299,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010015,GM_RM019:AT0097,GM_RM019:AT0164,41,4.0,0.068261,,1.396622,0.97619,1.0,89,true,[],1,278,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010016,GM_RM019:AT0097,GM_RM019:AT0165,41,0.387162,0.188965,,1.289329,0.97619,0.0,156,true,[],1,150,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010017,GM_RM019:AT0097,GM_RM019:AT0166,41,4.0,0.073305,0.370871,1.983466,0.97619,1.0,26,false,[],0,291,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010018,GM_RM019:AT0097,GM_RM019:AT0167,42,3.862439,0.055869,0.544381,2.271185,1.0,1.0,28,false,[],0,310,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010019,GM_RM019:AT0097,GM_RM019:AT0018,42,3.900595,0.063415,0.581236,2.253216,1.0,1.0,28,true,[],0,321,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010020,GM_RM019:AT0098,GM_RM019:AT0100,0,0.142553,0.01404,0.045712,0.051093,0.0,0.0,4,false,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010021,GM_RM019:AT0098,GM_RM019:AT0102,1,4.0,0.394284,,0.871605,0.02381,0.0,10,true,[],1,234,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010022,GM_RM019:AT0098,GM_RM019:AT0103,3,4.0,0.282361,0.123833,0.623121,0.071429,0.0,14,true,[],0,216,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010023,GM_RM019:AT0098,GM_RM019:AT0104,3,0.612988,0.080165,,0.616666,0.071429,0.0,6,true,[],1,83,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010024,GM_RM019:AT0098,GM_RM019:AT0105,3,4.0,0.453113,,1.227865,0.071429,0.0,14,true,[],1,248,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010025,GM_RM019:AT0098,GM_RM019:AT0106,3,4.0,0.282361,0.123833,0.591292,0.071429,0.0,14,false,[],0,207,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010026,GM_RM019:AT0098,GM_RM019:AT0007,4,0.640641,0.096019,0.102076,0.619543,0.095238,0.0,7,true,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010027,GM_RM019:AT0098,GM_RM019:AT0010,4,4.0,0.245486,0.158176,0.508348,0.095238,0.0,17,true,[],0,215,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010028,GM_RM019:AT0098,GM_RM019:AT0033,4,4.0,0.245096,0.151294,0.506692,0.095238,0.0,17,false,[],0,207,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010029,GM_RM019:AT0098,GM_RM019:AT0107,6,1.151347,0.129129,,0.304881,0.142857,0.0,10,true,"[""YOLO11l:bytetrack:bt_0039""]",1,33,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010030,GM_RM019:AT0098,GM_RM019:AT0108,6,4.0,0.494438,0.239977,1.398375,0.142857,0.0,21,false,[],0,250,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010031,GM_RM019:AT0098,GM_RM019:AT0109,7,1.304315,0.125754,0.133509,0.322534,0.166667,0.0,12,false,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",0,26,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010032,GM_RM019:AT0098,GM_RM019:AT0110,7,4.0,0.369387,0.182576,1.516662,0.166667,0.0,24,false,[],0,243,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010033,GM_RM019:AT0098,GM_RM019:AT0034,8,1.486634,0.117455,0.102127,0.257746,0.190476,0.0,14,false,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",0,34,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010034,GM_RM019:AT0098,GM_RM019:AT0111,9,4.0,0.395075,0.171106,1.347518,0.214286,0.0,27,false,[],0,243,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010035,GM_RM019:AT0098,GM_RM019:AT0112,12,4.0,0.156259,0.150564,0.984694,0.285714,0.0,35,false,[],0,225,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010036,GM_RM019:AT0098,GM_RM019:AT0113,14,4.0,0.47268,,1.392082,0.333333,0.0,32,true,[],1,270,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010037,GM_RM019:AT0098,GM_RM019:AT0011,15,4.0,0.455842,0.262298,1.399869,0.357143,0.0,34,true,[],0,271,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010038,GM_RM019:AT0098,GM_RM019:AT0114,15,4.0,0.455842,0.262298,1.35779,0.357143,0.0,34,false,[],0,262,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010039,GM_RM019:AT0098,GM_RM019:AT0008,16,2.893342,0.121119,,0.491028,0.380952,0.0,17,true,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",1,148,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010040,GM_RM019:AT0098,GM_RM019:AT0115,16,4.0,0.418105,,1.745931,0.380952,0.0,38,true,[],1,278,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010041,GM_RM019:AT0098,GM_RM019:AT0116,16,4.0,0.189974,,1.293244,0.380952,0.0,44,true,[],1,255,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010042,GM_RM019:AT0098,GM_RM019:AT0117,16,3.16048,0.112312,,0.887333,0.380952,0.0,17,true,[],1,242,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010043,GM_RM019:AT0098,GM_RM019:AT0118,18,4.0,0.142976,,0.997548,0.428571,0.0,46,true,[],1,249,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010044,GM_RM019:AT0098,GM_RM019:AT0119,18,3.210969,0.134579,0.133103,0.369912,0.428571,0.0,18,false,[],0,218,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010045,GM_RM019:AT0098,GM_RM019:AT0120,19,3.102003,0.134744,,0.622511,0.452381,0.0,19,true,[],1,242,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010046,GM_RM019:AT0098,GM_RM019:AT0009,20,3.479042,0.14018,0.080435,0.516034,0.47619,0.0,21,true,"[""YOLO11l:botsort:bs_0032"",""YOLO11l:bytetrack:bt_0039""]",0,149,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010047,GM_RM019:AT0098,GM_RM019:AT0121,21,4.0,0.137986,0.202184,1.179095,0.5,0.0,34,true,[],0,254,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010048,GM_RM019:AT0098,GM_RM019:AT0122,21,4.0,0.126527,,1.418315,0.5,0.0,61,true,[],1,262,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E010049,GM_RM019:AT0098,GM_RM019:AT0123,21,4.0,0.165974,,1.067669,0.5,0.0,34,true,[],1,257,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
