case_id,frame,coordinate_family,channel,background_subtype,method,positive_count,negative_count,auc,unresolved_median
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,vertical_line,exact_rank_mann_whitney,916,809,0.521943366,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,vertical_line,legacy_first3000_flattened,916,809,0.521943366,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,vertical_line,fixed_seed_uniform_3000,916,809,0.521943366,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,vertical_line,spatial_stratified_4x4,916,809,0.526856061,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,fan_arc,exact_rank_mann_whitney,916,2499,0.534232033,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,fan_arc,legacy_first3000_flattened,916,2499,0.534232033,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,fan_arc,fixed_seed_uniform_3000,916,2499,0.534232033,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,fan_arc,spatial_stratified_4x4,916,2499,0.553017604,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,clutter,exact_rank_mann_whitney,916,985,0.544470552,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,clutter,legacy_first3000_flattened,916,985,0.544470552,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,clutter,fixed_seed_uniform_3000,916,985,0.544470552,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,clutter,spatial_stratified_4x4,916,985,0.537852564,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,18.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,all_background,exact_rank_mann_whitney,916,4247,0.445980363,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,all_background,legacy_first3000_flattened,916,4247,0.452497271,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,all_background,fixed_seed_uniform_3000,916,4247,0.446840247,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,all_background,spatial_stratified_4x4,916,4247,0.468506216,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,vertical_line,exact_rank_mann_whitney,916,809,0.430447450,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,vertical_line,legacy_first3000_flattened,916,809,0.430447450,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,vertical_line,fixed_seed_uniform_3000,916,809,0.430447450,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,vertical_line,spatial_stratified_4x4,916,809,0.464428904,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,fan_arc,exact_rank_mann_whitney,916,2499,0.449673319,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,fan_arc,legacy_first3000_flattened,916,2499,0.449673319,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,fan_arc,fixed_seed_uniform_3000,916,2499,0.449673319,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,fan_arc,spatial_stratified_4x4,916,2499,0.477663579,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,clutter,exact_rank_mann_whitney,916,985,0.454084189,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,clutter,legacy_first3000_flattened,916,985,0.454084189,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,clutter,fixed_seed_uniform_3000,916,985,0.454084189,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,clutter,spatial_stratified_4x4,916,985,0.464965035,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,18.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,all_background,exact_rank_mann_whitney,916,4247,0.490971279,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,all_background,legacy_first3000_flattened,916,4247,0.499195597,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,all_background,fixed_seed_uniform_3000,916,4247,0.491566776,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,all_background,spatial_stratified_4x4,916,4247,0.511359751,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,vertical_line,exact_rank_mann_whitney,916,809,0.473610204,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,vertical_line,legacy_first3000_flattened,916,809,0.473610204,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,vertical_line,fixed_seed_uniform_3000,916,809,0.473610204,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,vertical_line,spatial_stratified_4x4,916,809,0.512502914,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,fan_arc,exact_rank_mann_whitney,916,2499,0.493993449,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,fan_arc,legacy_first3000_flattened,916,2499,0.493993449,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,fan_arc,fixed_seed_uniform_3000,916,2499,0.493993449,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,fan_arc,spatial_stratified_4x4,916,2499,0.541393635,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,clutter,exact_rank_mann_whitney,916,985,0.502198923,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,clutter,legacy_first3000_flattened,916,985,0.502198923,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,clutter,fixed_seed_uniform_3000,916,985,0.502198923,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,clutter,spatial_stratified_4x4,916,985,0.510550699,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,30.594116211
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,all_background,exact_rank_mann_whitney,916,4247,0.503832914,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,all_background,legacy_first3000_flattened,916,4247,0.500410844,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,all_background,fixed_seed_uniform_3000,916,4247,0.501729440,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,all_background,spatial_stratified_4x4,916,4247,0.537659285,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,vertical_line,exact_rank_mann_whitney,916,809,0.490113273,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,vertical_line,legacy_first3000_flattened,916,809,0.490113273,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,vertical_line,fixed_seed_uniform_3000,916,809,0.490113273,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,vertical_line,spatial_stratified_4x4,916,809,0.504530886,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,fan_arc,exact_rank_mann_whitney,916,2499,0.504894097,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,fan_arc,legacy_first3000_flattened,916,2499,0.504894097,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,fan_arc,fixed_seed_uniform_3000,916,2499,0.504894097,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,fan_arc,spatial_stratified_4x4,916,2499,0.525861145,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,clutter,exact_rank_mann_whitney,916,985,0.508825062,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,clutter,legacy_first3000_flattened,916,985,0.508825062,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,clutter,fixed_seed_uniform_3000,916,985,0.508825062,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,clutter,spatial_stratified_4x4,916,985,0.518566434,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,0.412994385
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,all_background,exact_rank_mann_whitney,916,4247,0.529420459,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,all_background,legacy_first3000_flattened,916,4247,0.550650655,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,all_background,fixed_seed_uniform_3000,916,4247,0.531458879,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,all_background,spatial_stratified_4x4,916,4247,0.522231935,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,vertical_line,exact_rank_mann_whitney,916,809,0.550336417,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,vertical_line,legacy_first3000_flattened,916,809,0.550336417,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,vertical_line,fixed_seed_uniform_3000,916,809,0.550336417,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,vertical_line,spatial_stratified_4x4,916,809,0.551535548,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,fan_arc,exact_rank_mann_whitney,916,2499,0.557735103,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,fan_arc,legacy_first3000_flattened,916,2499,0.557735103,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,fan_arc,fixed_seed_uniform_3000,916,2499,0.557735103,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,fan_arc,spatial_stratified_4x4,916,2499,0.543402925,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,clutter,exact_rank_mann_whitney,916,985,0.448791923,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,clutter,legacy_first3000_flattened,916,985,0.448791923,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,clutter,fixed_seed_uniform_3000,916,985,0.448791923,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,clutter,spatial_stratified_4x4,916,985,0.399044289,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,0.163540661
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,all_background,exact_rank_mann_whitney,916,4247,0.451309067,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,all_background,legacy_first3000_flattened,916,4247,0.456911390,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,all_background,fixed_seed_uniform_3000,916,4247,0.453219978,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,all_background,spatial_stratified_4x4,916,4247,0.473242036,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,vertical_line,exact_rank_mann_whitney,916,809,0.435497082,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,vertical_line,legacy_first3000_flattened,916,809,0.435497082,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,vertical_line,fixed_seed_uniform_3000,916,809,0.435497082,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,vertical_line,spatial_stratified_4x4,916,809,0.467736014,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,fan_arc,exact_rank_mann_whitney,916,2499,0.458905178,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,fan_arc,legacy_first3000_flattened,916,2499,0.458905178,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,fan_arc,fixed_seed_uniform_3000,916,2499,0.458905178,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,fan_arc,spatial_stratified_4x4,916,2499,0.487645123,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,clutter,exact_rank_mann_whitney,916,985,0.449734001,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,clutter,legacy_first3000_flattened,916,985,0.449734001,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,clutter,fixed_seed_uniform_3000,916,985,0.449734001,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,clutter,spatial_stratified_4x4,916,985,0.462138695,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,18.086194992
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,all_background,exact_rank_mann_whitney,916,4247,0.531040277,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,all_background,legacy_first3000_flattened,916,4247,0.537043304,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,all_background,fixed_seed_uniform_3000,916,4247,0.531259825,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,all_background,spatial_stratified_4x4,916,4247,0.527795260,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,vertical_line,exact_rank_mann_whitney,916,809,0.522837375,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,vertical_line,legacy_first3000_flattened,916,809,0.522837375,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,vertical_line,fixed_seed_uniform_3000,916,809,0.522837375,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,vertical_line,spatial_stratified_4x4,916,809,0.532042541,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,fan_arc,exact_rank_mann_whitney,916,2499,0.532072218,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,fan_arc,legacy_first3000_flattened,916,2499,0.532072218,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,fan_arc,fixed_seed_uniform_3000,916,2499,0.532072218,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,fan_arc,spatial_stratified_4x4,916,2499,0.557456668,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,clutter,exact_rank_mann_whitney,916,985,0.536814222,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,clutter,legacy_first3000_flattened,916,985,0.536814222,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,clutter,fixed_seed_uniform_3000,916,985,0.536814222,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,clutter,spatial_stratified_4x4,916,985,0.541672494,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,17.475162506
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,all_background,exact_rank_mann_whitney,916,4247,0.448120456,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,all_background,legacy_first3000_flattened,916,4247,0.445174491,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,all_background,fixed_seed_uniform_3000,916,4247,0.447352802,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,all_background,spatial_stratified_4x4,916,4247,0.463257576,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,vertical_line,exact_rank_mann_whitney,916,809,0.348763366,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,vertical_line,legacy_first3000_flattened,916,809,0.348763366,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,vertical_line,fixed_seed_uniform_3000,916,809,0.348763366,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,vertical_line,spatial_stratified_4x4,916,809,0.355227273,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,fan_arc,exact_rank_mann_whitney,916,2499,0.460379567,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,fan_arc,legacy_first3000_flattened,916,2499,0.460379567,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,fan_arc,fixed_seed_uniform_3000,916,2499,0.460379567,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,fan_arc,spatial_stratified_4x4,916,2499,0.475880052,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,clutter,exact_rank_mann_whitney,916,985,0.500273203,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,clutter,legacy_first3000_flattened,916,985,0.500273203,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,clutter,fixed_seed_uniform_3000,916,985,0.500273203,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,clutter,spatial_stratified_4x4,916,985,0.473406177,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,41.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,all_background,exact_rank_mann_whitney,916,4247,0.433308176,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,all_background,legacy_first3000_flattened,916,4247,0.434558406,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,all_background,fixed_seed_uniform_3000,916,4247,0.431378639,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,all_background,spatial_stratified_4x4,916,4247,0.444726107,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,vertical_line,exact_rank_mann_whitney,916,809,0.334574600,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,vertical_line,legacy_first3000_flattened,916,809,0.334574600,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,vertical_line,fixed_seed_uniform_3000,916,809,0.334574600,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,vertical_line,spatial_stratified_4x4,916,809,0.341614219,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,fan_arc,exact_rank_mann_whitney,916,2499,0.444875330,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,fan_arc,legacy_first3000_flattened,916,2499,0.444875330,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,fan_arc,fixed_seed_uniform_3000,916,2499,0.444875330,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,fan_arc,spatial_stratified_4x4,916,2499,0.475346687,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,clutter,exact_rank_mann_whitney,916,985,0.488906191,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,clutter,legacy_first3000_flattened,916,985,0.488906191,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,clutter,fixed_seed_uniform_3000,916,985,0.488906191,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,clutter,spatial_stratified_4x4,916,985,0.442995338,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,47.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,all_background,exact_rank_mann_whitney,916,4247,0.445706088,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,all_background,legacy_first3000_flattened,916,4247,0.443232715,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,all_background,fixed_seed_uniform_3000,916,4247,0.446371179,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,all_background,spatial_stratified_4x4,916,4247,0.461039239,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,vertical_line,exact_rank_mann_whitney,916,809,0.372458316,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,vertical_line,legacy_first3000_flattened,916,809,0.372458316,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,vertical_line,fixed_seed_uniform_3000,916,809,0.372458316,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,vertical_line,spatial_stratified_4x4,916,809,0.385311772,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,fan_arc,exact_rank_mann_whitney,916,2499,0.454853776,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,fan_arc,legacy_first3000_flattened,916,2499,0.454853776,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,fan_arc,fixed_seed_uniform_3000,916,2499,0.454853776,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,fan_arc,spatial_stratified_4x4,916,2499,0.471305531,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,clutter,exact_rank_mann_whitney,916,985,0.481010463,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,clutter,legacy_first3000_flattened,916,985,0.481010463,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,clutter,fixed_seed_uniform_3000,916,985,0.481010463,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,clutter,spatial_stratified_4x4,916,985,0.447625291,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,37.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,all_background,exact_rank_mann_whitney,916,4247,0.471882284,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,all_background,legacy_first3000_flattened,916,4247,0.471910480,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,all_background,fixed_seed_uniform_3000,916,4247,0.468292576,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,all_background,spatial_stratified_4x4,916,4247,0.462575758,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,vertical_line,exact_rank_mann_whitney,916,809,0.434774453,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,vertical_line,legacy_first3000_flattened,916,809,0.434774453,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,vertical_line,fixed_seed_uniform_3000,916,809,0.434774453,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,vertical_line,spatial_stratified_4x4,916,809,0.433149767,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,fan_arc,exact_rank_mann_whitney,916,2499,0.476062696,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,fan_arc,legacy_first3000_flattened,916,2499,0.476062696,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,fan_arc,fixed_seed_uniform_3000,916,2499,0.476062696,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,fan_arc,spatial_stratified_4x4,916,2499,0.499139279,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,clutter,exact_rank_mann_whitney,916,985,0.494200120,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,clutter,legacy_first3000_flattened,916,985,0.494200120,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,clutter,fixed_seed_uniform_3000,916,985,0.494200120,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,clutter,spatial_stratified_4x4,916,985,0.485888695,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,hotspot,UNRESOLVED_NO_FROZEN_HOTSPOT_CONTROL_IN_PRIMARY_ATLAS,916,0,,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,unresolved_distribution_not_auc_negative,distribution_only,916,9291,,2.000000000
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,all_background,exact_rank_mann_whitney,916,4247,0.487397346,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,all_background,legacy_first3000_flattened,916,4247,0.490819505,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,all_background,fixed_seed_uniform_3000,916,4247,0.484122271,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,all_background,spatial_stratified_4x4,916,4247,0.504650350,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,vertical_line,exact_rank_mann_whitney,916,809,0.427111616,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,vertical_line,legacy_first3000_flattened,916,809,0.427111616,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,vertical_line,fixed_seed_uniform_3000,916,809,0.427111616,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,vertical_line,spatial_stratified_4x4,916,809,0.455705128,
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,fan_arc,exact_rank_mann_whitney,916,2499,0.490958174,
