scene,frame_index,runtime_local_subject_id,selected_observation_id,selection_status,selection_evidence,alternative_observation_ids,detector_source,bbox,subject_quality_state,runtime_confidence,review_flags,usable_for_motion,usable_for_color,usable_for_identity_appearance,usable_for_shape,diagnostic_only,baseline_b_included,baseline_c_included,baseline_d_included,notes
GM_RM017,119,GM_RM017:RS0007,GM_RM017:RR00121,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.964063}",,recovered,"[128.155,348.916,332.154,510.557]",complete_subject_candidate,0.811601,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,120,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000120_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.970693,""next_temporal_support"":0.975677,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000120_001,YOLO26l,"[0.241,260.793,116.348,382.552]",partial_subject_candidate,0.927285,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00009;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,120,GM_RM017:RS0007,GM_RM017:YOLO11l:GM_RM017_000120_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.532863,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[171.478,344.045,381.138,509.897]",complete_subject_candidate,0.471399,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00010;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,121,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000121_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.975677,""next_temporal_support"":0.989266,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000121_001,YOLO26l,"[0.264,258.055,126.132,387.513]",partial_subject_candidate,0.939100,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00011;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,121,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000121_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.0,""next_temporal_support"":0.901856,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[214.779,341.906,431.528,509.087]",complete_subject_candidate,0.751935,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00012;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,122,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000122_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.989266,""next_temporal_support"":0.982766,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000122_001,YOLO26l,"[0.431,254.359,133.812,386.186]",partial_subject_candidate,0.965358,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00013;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,122,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000122_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.901856,""next_temporal_support"":0.900871,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[259.765,339.784,481.206,507.744]",complete_subject_candidate,0.726834,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00014;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,123,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000123_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.982766,""next_temporal_support"":0.984564,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000123_001,YOLO26l,"[0.286,250.935,150.073,385.241]",partial_subject_candidate,0.965015,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00015;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,123,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000123_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.900871,""next_temporal_support"":0.900778,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[303.343,337.562,534.368,508.527]",complete_subject_candidate,0.692453,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00016;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,124,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000124_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.984564,""next_temporal_support"":0.986381,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000124_001,YOLO26l,"[0.253,247.679,166.62,384.854]",partial_subject_candidate,0.969073,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00017;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,124,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000124_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.900778,""next_temporal_support"":0.900739,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[351.775,332.531,587.766,506.991]",complete_subject_candidate,0.727329,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00018;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,125,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000125_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.986381,""next_temporal_support"":0.987802,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000125_001,YOLO26l,"[0.395,246.038,180.528,384.283]",partial_subject_candidate,0.971888,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00019;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,125,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000125_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.900739,""next_temporal_support"":0.897169,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000125_003,YOLO11l,"[399.488,331.333,644.636,507.487]",complete_subject_candidate,0.636409,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00020;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,126,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000126_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.987802,""next_temporal_support"":0.990048,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000126_001,YOLO26l,"[0.453,247.343,194.712,385.749]",partial_subject_candidate,0.975792,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00021;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,126,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000126_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.897169,""next_temporal_support"":0.897557,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[450.36,330.461,703.577,508.956]",complete_subject_candidate,0.642883,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00022;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,127,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000127_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.990048,""next_temporal_support"":0.989951,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000127_001,YOLO26l,"[0.489,248.054,208.722,386.996]",partial_subject_candidate,0.969492,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00023;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,127,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000127_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.897557,""next_temporal_support"":0.956949,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000127_003,YOLO11l,"[502.335,329.67,768.814,513.504]",complete_subject_candidate,0.635320,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00024;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,128,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000128_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.989951,""next_temporal_support"":0.979299,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000128_001,YOLO26l,"[0.413,248.493,221.92,389.544]",partial_subject_candidate,0.971983,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00025;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,128,GM_RM017:RS0008,GM_RM017:YOLO26l:GM_RM017_000128_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.956949,""next_temporal_support"":0.920871,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000128_002;GM_RM017:YOLO11l:GM_RM017_000128_003,YOLO26l,"[554.494,326.89,799.502,497.124]",partial_subject_candidate,0.630970,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00026;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,129,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000129_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.979299,""next_temporal_support"":0.980556,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000129_001,YOLO26l,"[15.313,246.398,235.206,389.163]",complete_subject_candidate,0.973670,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00027;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,129,GM_RM017:RS0008,GM_RM017:YOLO11l:GM_RM017_000129_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.776467,""previous_temporal_support"":0.920871,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[606.582,322.924,799.287,491.057]",partial_subject_candidate,0.693559,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00028;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,129,GM_RM017:RS0009,GM_RM017:RR00125,selected_recovered_observation,"{""recovery_method"":""backward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.661262}",,recovered,"[0.0,370.749,22.389,434.196]",complete_subject_candidate,0.718539,recovered_without_detector_cluster,true,true,true,true,false,false,false,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,130,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000130_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.980556,""next_temporal_support"":0.977506,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000130_001,YOLO26l,"[33.306,244.016,247.802,388.53]",complete_subject_candidate,0.975685,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00029;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,130,GM_RM017:RS0009,GM_RM017:YOLO26l:GM_RM017_000130_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.540038,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO26l,"[0.149,368.571,46.062,432.495]",partial_subject_candidate,0.572478,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00031;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,130,GM_RM017:RS0010,GM_RM017:YOLO11l:GM_RM017_000130_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.537015,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",,YOLO11l,"[661.344,320.935,799.428,490.518]",partial_subject_candidate,0.472752,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00030;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,131,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000131_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.977506,""next_temporal_support"":0.976887,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000131_001,YOLO26l,"[52.22,243.175,262.107,388.927]",complete_subject_candidate,0.976150,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00032;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,131,GM_RM017:RS0009,GM_RM017:RR00127,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.964064}",,recovered,"[24.671,368.443,71.709,433.176]",complete_subject_candidate,0.844809,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,131,GM_RM017:RS0010,GM_RM017:RR00128,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.381043}",,recovered,"[718.437,318.786,800.0,492.577]",complete_subject_candidate,0.615003,recovered_without_detector_cluster,true,true,false,false,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,132,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000132_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.976887,""next_temporal_support"":0.977248,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000132_001,YOLO26l,"[71.748,244.263,276.17,390.019]",complete_subject_candidate,0.974705,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00033;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,132,GM_RM017:RS0009,GM_RM017:RR00129,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.967634}",,recovered,"[50.016,368.709,98.377,434.437]",complete_subject_candidate,0.840576,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,133,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000133_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.977248,""next_temporal_support"":0.977153,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000133_001,YOLO26l,"[91.249,243.354,288.646,389.792]",complete_subject_candidate,0.977630,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00034;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,133,GM_RM017:RS0009,GM_RM017:RR00131,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.964602}",,recovered,"[74.715,367.746,124.245,434.502]",complete_subject_candidate,0.832949,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,134,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000134_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.977153,""next_temporal_support"":0.977442,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000134_001,YOLO26l,"[108.995,241.04,304.258,387.694]",complete_subject_candidate,0.974578,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00035;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,134,GM_RM017:RS0009,GM_RM017:RR00132,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.964173}",,recovered,"[99.089,364.808,149.579,432.256]",complete_subject_candidate,0.823940,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,135,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000135_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.977442,""next_temporal_support"":0.977892,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000135_001,YOLO26l,"[128.297,240.36,320.591,389.335]",complete_subject_candidate,0.976561,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00036;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,135,GM_RM017:RS0009,GM_RM017:RR00133,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.960726}",,recovered,"[124.574,365.741,175.967,434.153]",complete_subject_candidate,0.813704,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,136,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000136_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.977892,""next_temporal_support"":0.979758,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000136_001,YOLO26l,"[147.684,240.608,330.582,389.041]",complete_subject_candidate,0.976645,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00037;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,136,GM_RM017:RS0009,GM_RM017:RR00134,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.948548}",,recovered,"[150.47,365.22,202.631,434.13]",complete_subject_candidate,0.800950,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,137,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000137_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.979758,""next_temporal_support"":0.974446,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000137_001,YOLO26l,"[166.647,239.414,343.181,388.356]",complete_subject_candidate,0.976959,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00038;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,137,GM_RM017:RS0009,GM_RM017:RR00135,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.950622}",,recovered,"[175.543,364.577,229.053,434.424]",complete_subject_candidate,0.793503,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,138,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000138_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.974446,""next_temporal_support"":0.975766,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000138_001,YOLO26l,"[186.049,237.347,356.183,387.126]",complete_subject_candidate,0.979440,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00039;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,138,GM_RM017:RS0009,GM_RM017:RR00136,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.952991}",,recovered,"[201.617,363.053,255.519,433.179]",complete_subject_candidate,0.787945,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,139,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000139_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.975766,""next_temporal_support"":0.974824,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000139_001,YOLO26l,"[205.527,236.448,372.169,385.767]",complete_subject_candidate,0.975965,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00040;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,139,GM_RM017:RS0009,GM_RM017:RR00137,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.952156}",,recovered,"[227.844,363.431,282.658,434.439]",complete_subject_candidate,0.781530,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,140,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000140_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.974824,""next_temporal_support"":0.9745,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000140_001,YOLO26l,"[225.31,235.535,386.463,385.019]",complete_subject_candidate,0.977516,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00041;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,140,GM_RM017:RS0009,GM_RM017:RR00138,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.95226}",,recovered,"[255.242,362.405,310.412,433.818]",complete_subject_candidate,0.772930,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,141,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000141_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.9745,""next_temporal_support"":0.974192,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000141_001,YOLO26l,"[244.791,233.145,401.247,383.318]",complete_subject_candidate,0.972351,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00042;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,141,GM_RM017:RS0009,GM_RM017:RR00139,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.953032}",,recovered,"[282.232,360.287,338.882,432.724]",complete_subject_candidate,0.765235,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,142,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000142_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.974192,""next_temporal_support"":0.975221,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000142_001,YOLO26l,"[264.926,230.252,415.154,385.603]",complete_subject_candidate,0.953725,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00043;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,142,GM_RM017:RS0009,GM_RM017:RR00140,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.955208}",,recovered,"[309.616,358.132,367.38,431.56]",complete_subject_candidate,0.758608,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,142,GM_RM017:RS0011,,runtime_unresolved,"{""track_median_vehicle_likeness"":0.552235,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":true}",GM_RM017:YOLO26l:GM_RM017_000142_002,,,possible_non_vehicle,0.000000,possible_non_vehicle,false,false,false,false,true,true,false,false,cluster=GM_RM017:RC00044;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,143,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000143_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.975221,""next_temporal_support"":0.972714,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000143_001,YOLO26l,"[284.491,228.4,430.336,385.218]",complete_subject_candidate,0.972406,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00045;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,143,GM_RM017:RS0009,GM_RM017:RR00142,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.956838}",,recovered,"[337.857,357.522,396.418,431.754]",complete_subject_candidate,0.752848,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,143,GM_RM017:RS0012,GM_RM017:YOLO26l:GM_RM017_000143_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.591536,""previous_temporal_support"":0.0,""next_temporal_support"":0.0,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000143_002,YOLO26l,"[0.105,328.871,57.422,381.467]",partial_subject_candidate,0.537694,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00046;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,144,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000144_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.972714,""next_temporal_support"":0.973757,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000144_001,YOLO26l,"[305.919,228.849,445.817,385.283]",complete_subject_candidate,0.972657,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00047;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,144,GM_RM017:RS0009,GM_RM017:RR00143,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.958531}",,recovered,"[366.399,356.777,426.415,432.367]",complete_subject_candidate,0.747068,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
GM_RM017,144,GM_RM017:RS0013,GM_RM017:YOLO26l:GM_RM017_000144_002,selected_detector_observation,"{""track_median_vehicle_likeness"":0.975214,""previous_temporal_support"":0.0,""next_temporal_support"":0.433614,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000144_002,YOLO26l,"[0.114,324.959,76.407,406.857]",partial_subject_candidate,0.608204,,true,true,false,false,false,true,true,true,cluster=GM_RM017:RC00048;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,145,GM_RM017:RS0006,GM_RM017:YOLO26l:GM_RM017_000145_001,selected_detector_observation,"{""track_median_vehicle_likeness"":0.966321,""previous_temporal_support"":0.973757,""next_temporal_support"":0.969706,""mixed_risk"":false,""possible_non_vehicle_risk"":false}",GM_RM017:YOLO11l:GM_RM017_000145_001,YOLO26l,"[327.124,226.612,461.171,384.118]",complete_subject_candidate,0.967191,,true,true,true,true,false,true,true,true,cluster=GM_RM017:RC00049;runtime_local_subject_only=true;no_benchmark_input=true
GM_RM017,145,GM_RM017:RS0009,GM_RM017:RR00145,selected_recovered_observation,"{""recovery_method"":""forward_lk_affine_template"",""bidirectional_consistency"":0.55,""image_support"":0.959526}",,recovered,"[396.027,355.267,456.813,431.601]",complete_subject_candidate,0.741559,recovered_without_detector_cluster,true,true,true,true,false,false,true,true,runtime_flow_recovery;no_benchmark_input=true
