scene,edge_id,source_atomic_tracklet_id,target_atomic_tracklet_id,frame_gap,motion_extrapolation_residual,color_distance,appearance_cosine_distance,shape_scale_inconsistency,gap_penalty_component,boundary_support,competition_observation_count,detector_source_change,shared_tracker_support,missing_feature_count,turnover_reset_penalty,total_integer_cost,selected_by_solver,decision_reason,hard_feasibility
GM_RM019,GM_RM019:E002087,GM_RM019:AT0041,GM_RM019:AT0051,32,4.0,0.342653,0.47793,3.0,0.761905,1.0,41,false,[],0,0,322,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002088,GM_RM019:AT0041,GM_RM019:AT0052,36,4.0,0.492307,0.360092,2.705203,0.857143,1.0,26,false,[],0,0,322,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002089,GM_RM019:AT0041,GM_RM019:AT0053,36,4.0,0.492307,0.360092,2.707817,0.857143,1.0,26,true,[],0,0,330,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002090,GM_RM019:AT0041,GM_RM019:AT0054,36,4.0,0.348976,0.482287,3.0,0.857143,1.0,50,true,[],0,0,337,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002091,GM_RM019:AT0041,GM_RM019:AT0055,36,4.0,0.452882,0.36638,2.798242,0.857143,1.0,26,true,[],0,0,330,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002092,GM_RM019:AT0041,GM_RM019:AT0004,37,4.0,0.493823,,2.717422,0.880952,1.0,27,false,[],1,0,317,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002093,GM_RM019:AT0041,GM_RM019:AT0056,37,3.540259,0.30446,0.216098,0.215894,0.880952,1.0,36,true,[],0,240,495,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002094,GM_RM019:AT0041,GM_RM019:AT0057,38,4.0,0.241449,0.344541,1.96495,0.904762,1.0,49,true,[],0,0,301,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002095,GM_RM019:AT0041,GM_RM019:AT0058,38,4.0,0.233792,0.336854,2.022763,0.904762,1.0,49,false,[],0,0,294,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002096,GM_RM019:AT0041,GM_RM019:AT0059,39,4.0,0.348961,,3.0,0.928571,1.0,49,false,[],1,0,318,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002097,GM_RM019:AT0041,GM_RM019:AT0032,39,4.0,0.21137,0.329337,2.066324,0.928571,1.0,50,true,[],0,0,303,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002098,GM_RM019:AT0041,GM_RM019:AT0005,40,4.0,0.215169,0.322577,2.146043,0.952381,1.0,49,false,[],0,0,298,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002099,GM_RM019:AT0041,GM_RM019:AT0060,41,4.0,0.333374,0.505821,3.0,0.97619,1.0,50,false,[],0,0,338,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002100,GM_RM019:AT0041,GM_RM019:AT0061,42,4.0,0.359986,,3.0,1.0,1.0,50,false,[],1,0,323,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002101,GM_RM019:AT0042,GM_RM019:AT0045,17,1.063569,0.192688,,3.0,0.404762,1.0,1,false,[],1,0,173,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002102,GM_RM019:AT0042,GM_RM019:AT0046,19,0.912898,0.261207,,2.991515,0.452381,0.0,18,false,[],1,0,179,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002103,GM_RM019:AT0042,GM_RM019:AT0030,20,0.849671,0.34727,,3.0,0.47619,1.0,24,true,[],1,0,182,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002104,GM_RM019:AT0042,GM_RM019:AT0028,22,0.809863,0.336307,,3.0,0.52381,1.0,27,true,[],1,0,181,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002105,GM_RM019:AT0042,GM_RM019:AT0031,24,0.68831,0.323573,,3.0,0.571429,1.0,32,true,[],1,0,176,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002106,GM_RM019:AT0042,GM_RM019:AT0047,25,0.674537,0.321245,,3.0,0.595238,1.0,32,true,[],1,0,177,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002107,GM_RM019:AT0042,GM_RM019:AT0029,26,0.671068,0.275654,,3.0,0.619048,1.0,32,true,[],1,0,175,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002108,GM_RM019:AT0042,GM_RM019:AT0048,29,4.0,0.089924,,1.262023,0.690476,0.0,27,false,[],1,0,261,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002109,GM_RM019:AT0042,GM_RM019:AT0049,29,4.0,0.089924,,1.262976,0.690476,0.0,27,true,[],1,0,269,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002110,GM_RM019:AT0042,GM_RM019:AT0050,32,4.0,0.066921,,0.663389,0.761905,0.0,28,true,[],1,0,259,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002111,GM_RM019:AT0042,GM_RM019:AT0051,32,4.0,0.061955,,0.779294,0.761905,0.0,28,false,[],1,0,253,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002112,GM_RM019:AT0042,GM_RM019:AT0052,36,4.0,0.115029,,1.174658,0.857143,0.0,34,false,[],1,0,271,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002113,GM_RM019:AT0042,GM_RM019:AT0053,36,4.0,0.115029,,1.172044,0.857143,0.0,34,true,[],1,0,279,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002114,GM_RM019:AT0042,GM_RM019:AT0054,36,4.0,0.055701,,0.620735,0.857143,0.0,27,true,[],1,0,264,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002115,GM_RM019:AT0042,GM_RM019:AT0055,36,4.0,0.089685,,1.081619,0.857143,0.0,33,true,[],1,0,276,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002116,GM_RM019:AT0042,GM_RM019:AT0004,37,4.0,0.117076,,1.162439,0.880952,0.0,33,false,[],1,0,273,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002117,GM_RM019:AT0042,GM_RM019:AT0056,37,1.5919,0.16703,,3.0,0.880952,1.0,34,true,[],1,0,236,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002118,GM_RM019:AT0042,GM_RM019:AT0057,38,4.0,0.172012,,2.118243,0.904762,0.0,27,true,[],1,0,307,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002119,GM_RM019:AT0042,GM_RM019:AT0058,38,4.0,0.177461,,2.078185,0.904762,0.0,27,false,[],1,0,298,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002120,GM_RM019:AT0042,GM_RM019:AT0059,39,4.0,0.060517,,1.020384,0.928571,0.0,31,false,[],1,0,270,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002121,GM_RM019:AT0042,GM_RM019:AT0032,39,4.0,0.195904,,1.865587,0.928571,0.0,27,true,[],1,0,304,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002122,GM_RM019:AT0042,GM_RM019:AT0005,40,4.0,0.190845,,1.733818,0.952381,0.0,26,false,[],1,0,294,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002123,GM_RM019:AT0042,GM_RM019:AT0060,41,4.0,0.069142,,1.043056,0.97619,0.0,35,false,[],1,0,274,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002124,GM_RM019:AT0042,GM_RM019:AT0061,42,4.0,0.037032,,1.037301,1.0,0.0,35,false,[],1,0,273,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002125,GM_RM019:AT0043,GM_RM019:AT0027,0,0.790191,0.257269,,3.0,0.0,1.0,5,true,[],1,0,148,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002126,GM_RM019:AT0043,GM_RM019:AT0003,0,0.780003,0.233699,,3.0,0.0,1.0,5,false,[],1,0,138,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002127,GM_RM019:AT0043,GM_RM019:AT0045,17,0.621098,0.118425,,3.0,0.404762,1.0,29,false,[],1,0,145,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002128,GM_RM019:AT0043,GM_RM019:AT0046,19,0.753058,0.178398,,3.0,0.452381,0.0,31,false,[],1,0,166,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002129,GM_RM019:AT0043,GM_RM019:AT0030,20,1.030517,0.257536,,2.865634,0.47619,1.0,27,true,[],1,0,184,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002130,GM_RM019:AT0043,GM_RM019:AT0028,22,1.038174,0.246722,,2.952887,0.52381,1.0,27,true,[],1,0,188,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002131,GM_RM019:AT0043,GM_RM019:AT0031,24,1.245699,0.235519,,3.0,0.571429,1.0,25,true,[],1,0,202,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002132,GM_RM019:AT0043,GM_RM019:AT0047,25,1.361371,0.233444,,3.0,0.595238,1.0,27,true,[],1,0,210,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002133,GM_RM019:AT0043,GM_RM019:AT0029,26,1.495437,0.191,,3.0,0.619048,1.0,29,true,[],1,0,216,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002134,GM_RM019:AT0043,GM_RM019:AT0048,29,4.0,0.034559,,0.885356,0.690476,0.0,33,false,[],1,0,250,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002135,GM_RM019:AT0043,GM_RM019:AT0049,29,4.0,0.034559,,0.88631,0.690476,0.0,33,true,[],1,0,258,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002136,GM_RM019:AT0043,GM_RM019:AT0050,32,4.0,0.049122,,0.286723,0.761905,0.0,37,true,[],1,0,250,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002137,GM_RM019:AT0043,GM_RM019:AT0051,32,4.0,0.054269,,0.402627,0.761905,0.0,37,false,[],1,0,245,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002138,GM_RM019:AT0043,GM_RM019:AT0052,36,0.719017,0.201992,,0.512505,0.857143,0.0,29,false,[],1,0,136,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002139,GM_RM019:AT0043,GM_RM019:AT0053,36,0.710233,0.201992,,0.50989,0.857143,0.0,29,true,[],1,0,143,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002140,GM_RM019:AT0043,GM_RM019:AT0054,36,4.0,0.060459,,0.0618,0.857143,0.0,45,true,[],1,0,251,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002141,GM_RM019:AT0043,GM_RM019:AT0055,36,0.746537,0.16796,,0.518121,0.857143,0.0,29,true,[],1,0,144,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002142,GM_RM019:AT0043,GM_RM019:AT0004,37,0.783697,0.203819,,0.500286,0.880952,0.0,30,false,[],1,0,141,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002143,GM_RM019:AT0043,GM_RM019:AT0056,37,4.0,0.12485,,3.0,0.880952,1.0,35,true,[],1,0,311,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002144,GM_RM019:AT0043,GM_RM019:AT0057,38,4.0,0.096162,,1.741577,0.904762,0.0,42,true,[],1,0,294,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002145,GM_RM019:AT0043,GM_RM019:AT0058,38,4.0,0.098893,,1.701518,0.904762,0.0,42,false,[],1,0,286,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002146,GM_RM019:AT0043,GM_RM019:AT0059,39,4.0,0.061481,,0.643718,0.928571,0.0,45,false,[],1,0,261,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002147,GM_RM019:AT0043,GM_RM019:AT0032,39,4.0,0.111678,,1.48892,0.928571,0.0,44,true,[],1,0,291,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002148,GM_RM019:AT0043,GM_RM019:AT0005,40,4.0,0.106359,,1.304359,0.952381,0.0,47,false,[],1,0,280,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002149,GM_RM019:AT0043,GM_RM019:AT0060,41,4.0,0.046908,,0.666389,0.97619,0.0,48,false,[],1,0,264,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002150,GM_RM019:AT0043,GM_RM019:AT0061,42,4.0,0.072604,,0.660635,1.0,0.0,47,false,[],1,0,267,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002151,GM_RM019:AT0044,GM_RM019:AT0027,0,0.10449,0.067015,0.210512,0.623495,0.0,1.0,5,false,[],0,0,35,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002152,GM_RM019:AT0044,GM_RM019:AT0003,0,0.103244,0.088783,0.196073,0.621145,0.0,1.0,5,true,[],0,0,43,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002153,GM_RM019:AT0044,GM_RM019:AT0045,17,0.746804,0.217795,,3.0,0.404762,1.0,35,true,[],1,240,405,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002154,GM_RM019:AT0044,GM_RM019:AT0046,19,0.82632,0.152767,0.343191,3.0,0.452381,1.0,36,true,[],0,0,174,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002155,GM_RM019:AT0044,GM_RM019:AT0030,20,1.036598,0.065675,0.345857,3.0,0.47619,1.0,31,false,[],0,0,175,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002156,GM_RM019:AT0044,GM_RM019:AT0028,22,1.049327,0.070998,0.311909,3.0,0.52381,1.0,32,false,[],0,0,176,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002157,GM_RM019:AT0044,GM_RM019:AT0031,24,1.229349,0.089808,0.316221,2.993657,0.571429,1.0,29,false,[],0,240,429,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002158,GM_RM019:AT0044,GM_RM019:AT0047,25,1.324678,0.092588,0.320186,2.911718,0.595238,1.0,27,false,[],0,240,434,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002159,GM_RM019:AT0044,GM_RM019:AT0029,26,1.432188,0.137165,0.178994,2.827344,0.619048,1.0,27,false,[],0,240,432,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002160,GM_RM019:AT0044,GM_RM019:AT0048,29,2.843407,0.293141,0.430292,2.764402,0.690476,1.0,39,true,[],0,0,306,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002161,GM_RM019:AT0044,GM_RM019:AT0049,29,2.84239,0.293141,0.430292,2.76697,0.690476,1.0,39,false,[],0,0,298,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002162,GM_RM019:AT0044,GM_RM019:AT0050,32,2.664243,0.328151,0.487608,3.0,0.761905,1.0,41,false,[],0,0,304,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002163,GM_RM019:AT0044,GM_RM019:AT0051,32,2.713771,0.33382,0.47793,3.0,0.761905,1.0,41,true,[],0,0,314,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002164,GM_RM019:AT0044,GM_RM019:AT0052,36,1.231949,0.481867,0.360092,2.641484,0.857143,1.0,26,true,[],0,0,231,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002165,GM_RM019:AT0044,GM_RM019:AT0053,36,1.231059,0.481867,0.360092,2.644099,0.857143,1.0,26,false,[],0,0,223,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002166,GM_RM019:AT0044,GM_RM019:AT0054,36,2.802309,0.339356,0.482287,3.0,0.857143,1.0,50,false,[],0,0,318,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002167,GM_RM019:AT0044,GM_RM019:AT0055,36,1.219913,0.440584,0.36638,2.734524,0.857143,1.0,26,false,[],0,0,222,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002168,GM_RM019:AT0044,GM_RM019:AT0004,37,1.252193,0.483166,,2.653703,0.880952,1.0,27,true,[],1,0,226,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002169,GM_RM019:AT0044,GM_RM019:AT0056,37,4.0,0.285706,0.216098,0.152175,0.880952,1.0,36,false,[],0,240,485,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002170,GM_RM019:AT0044,GM_RM019:AT0057,38,3.792474,0.225254,0.344541,1.901232,0.904762,1.0,49,false,[],0,0,291,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002171,GM_RM019:AT0044,GM_RM019:AT0058,38,3.802677,0.217689,0.336854,1.959044,0.904762,1.0,49,true,[],0,0,299,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002172,GM_RM019:AT0044,GM_RM019:AT0059,39,3.162537,0.34003,,3.0,0.928571,1.0,49,true,[],1,0,326,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002173,GM_RM019:AT0044,GM_RM019:AT0032,39,3.821454,0.195282,0.329337,2.002605,0.928571,1.0,50,false,[],0,0,292,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002174,GM_RM019:AT0044,GM_RM019:AT0005,40,3.856333,0.199521,0.322577,2.082324,0.952381,1.0,49,true,[],0,0,303,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002175,GM_RM019:AT0044,GM_RM019:AT0060,41,3.449522,0.324221,0.505821,3.0,0.97619,1.0,50,true,[],0,0,345,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002176,GM_RM019:AT0044,GM_RM019:AT0061,42,3.714761,0.351073,,3.0,1.0,1.0,49,true,[],1,0,331,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002177,GM_RM019:AT0027,GM_RM019:AT0030,0,0.084392,0.005388,0.077563,0.023559,0.0,1.0,8,false,"[""YOLO11l:botsort:bs_0004"",""YOLO11l:bytetrack:bt_0004"",""YOLO26l:bytetrack:bt_0003""]",0,0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002178,GM_RM019:AT0027,GM_RM019:AT0028,2,0.075904,0.011297,0.086525,0.122009,0.047619,1.0,13,false,"[""YOLO11l:botsort:bs_0004"",""YOLO11l:bytetrack:bt_0004"",""YOLO26l:botsort:bs_0003""]",0,0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002179,GM_RM019:AT0027,GM_RM019:AT0031,4,0.147154,0.027374,0.101284,0.214076,0.095238,1.0,18,false,"[""YOLO11l:botsort:bs_0004"",""YOLO11l:bytetrack:bt_0004"",""YOLO26l:bytetrack:bt_0003""]",0,0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002180,GM_RM019:AT0027,GM_RM019:AT0047,5,0.194463,0.030389,0.096038,0.265435,0.119048,1.0,20,false,"[""YOLO11l:botsort:bs_0004"",""YOLO11l:bytetrack:bt_0004"",""YOLO26l:bytetrack:bt_0003""]",0,0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002181,GM_RM019:AT0027,GM_RM019:AT0029,6,0.245289,0.080979,0.065176,0.349809,0.142857,1.0,22,false,"[""YOLO11l:botsort:bs_0004"",""YOLO11l:bytetrack:bt_0004"",""YOLO26l:botsort:bs_0003"",""YOLO26l:bytetrack:bt_0003""]",0,0,0,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002182,GM_RM019:AT0027,GM_RM019:AT0048,9,1.687411,0.259745,0.588519,3.0,0.214286,1.0,8,true,[],0,0,232,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002183,GM_RM019:AT0027,GM_RM019:AT0049,9,1.687703,0.259745,0.588519,3.0,0.214286,1.0,8,false,[],0,0,224,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002184,GM_RM019:AT0027,GM_RM019:AT0050,12,2.122297,0.299538,0.638807,3.0,0.285714,1.0,8,false,[],0,0,258,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002185,GM_RM019:AT0027,GM_RM019:AT0051,12,2.128127,0.304537,0.61442,3.0,0.285714,1.0,9,true,[],0,0,264,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002186,GM_RM019:AT0027,GM_RM019:AT0052,16,2.972947,0.446653,0.450673,2.633245,0.380952,1.0,15,true,[],0,0,304,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002187,GM_RM019:AT0027,GM_RM019:AT0053,16,2.978765,0.446653,0.450673,2.658486,0.380952,1.0,15,false,[],0,0,297,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002188,GM_RM019:AT0027,GM_RM019:AT0054,16,2.583555,0.308163,0.583584,2.872296,0.380952,1.0,17,false,[],0,0,282,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002189,GM_RM019:AT0027,GM_RM019:AT0055,16,2.921846,0.401771,0.434526,2.411412,0.380952,1.0,15,false,[],0,0,285,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002190,GM_RM019:AT0027,GM_RM019:AT0004,17,3.095809,0.447467,,2.607609,0.404762,1.0,16,true,[],1,0,293,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002191,GM_RM019:AT0027,GM_RM019:AT0056,17,1.140253,0.234569,0.263628,3.0,0.404762,1.0,33,false,[],0,0,180,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002192,GM_RM019:AT0027,GM_RM019:AT0057,18,2.656696,0.18241,0.544628,3.0,0.428571,1.0,26,false,[],0,0,281,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002193,GM_RM019:AT0027,GM_RM019:AT0058,18,2.660106,0.175424,0.536421,3.0,0.428571,1.0,26,true,[],0,0,289,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002194,GM_RM019:AT0027,GM_RM019:AT0059,19,3.034965,0.310326,,3.0,0.452381,1.0,23,true,[],1,0,297,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002195,GM_RM019:AT0027,GM_RM019:AT0032,19,2.786857,0.154214,0.502012,3.0,0.452381,1.0,30,false,[],0,0,285,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002196,GM_RM019:AT0027,GM_RM019:AT0005,20,2.912663,0.159241,0.492339,3.0,0.47619,1.0,34,true,[],0,0,301,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002197,GM_RM019:AT0027,GM_RM019:AT0060,21,3.265326,0.294415,0.651346,3.0,0.5,1.0,30,true,[],0,0,326,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002198,GM_RM019:AT0027,GM_RM019:AT0061,22,3.319991,0.321474,,3.0,0.52381,1.0,35,true,[],1,0,301,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002199,GM_RM019:AT0027,GM_RM019:AT0062,23,3.499455,0.294487,0.611915,3.0,0.547619,1.0,37,false,[],0,0,318,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002200,GM_RM019:AT0027,GM_RM019:AT0063,25,4.0,0.420847,0.462474,2.776975,0.595238,1.0,34,true,[],0,0,320,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002201,GM_RM019:AT0027,GM_RM019:AT0064,25,4.0,0.419067,0.450347,2.748009,0.595238,1.0,34,false,[],0,0,310,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002202,GM_RM019:AT0027,GM_RM019:AT0065,26,3.792015,0.171708,,3.0,0.619048,1.0,53,true,[],1,0,298,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
GM_RM019,GM_RM019:E002203,GM_RM019:AT0027,GM_RM019:AT0006,26,4.0,0.419217,0.451928,3.0,0.619048,1.0,36,true,[],0,0,325,false,not_selected_by_global_solver,passed_time_order_and_conservative_motion_bound
