scene,review_id,global_vehicle_id,frame_start,frame_end,review_type,involved_tracklets,solver_decision,evidence_summary,risk_reason,temporary_visual_path,review_status,notes
GM_RM019,GM_RM019:R0029,,62,65,tracker_id_split,"[""GM_RM019:AT0076""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0029_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0031,,70,72,tracker_id_split,"[""GM_RM019:AT0079""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0031_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0032,,72,72,tracker_id_split,"[""GM_RM019:AT0008""]",frame_gap_5,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0032_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0033,,72,74,tracker_id_split,"[""GM_RM019:AT0082""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0033_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0035,,76,82,tracker_id_split,"[""GM_RM019:AT0009""]",frame_gap_3,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0035_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0036,,77,78,tracker_id_split,"[""GM_RM019:AT0085""]",local_overlap_fragment_union,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0036_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0037,,77,79,tracker_id_split,"[""GM_RM019:AT0087""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0037_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0038,,77,80,tracker_id_split,"[""GM_RM019:AT0088""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0038_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0039,,77,81,tracker_id_split,"[""GM_RM019:AT0089""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0039_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0045,,84,86,tracker_id_split,"[""GM_RM019:AT0095""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0045_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0046,,85,88,tracker_id_split,"[""GM_RM019:AT0097""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0046_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0047,,87,87,tracker_id_split,"[""GM_RM019:AT0015""]",frame_gap_2,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0047_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0048,,90,92,tracker_id_split,"[""GM_RM019:AT0100""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0048_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0049,,91,92,tracker_id_split,"[""GM_RM019:AT0102""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0049_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0050,,91,93,tracker_id_split,"[""GM_RM019:AT0103""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0050_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0053,,97,98,tracker_id_split,"[""GM_RM019:AT0107""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0053_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0054,,97,99,tracker_id_split,"[""GM_RM019:AT0108""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0054_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0056,,105,106,tracker_id_split,"[""GM_RM019:AT0110""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0056_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0057,,117,123,tracker_id_split,"[""GM_RM019:AT0112""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0057_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0059,,125,141,tracker_id_split,"[""GM_RM019:AT0019""]",frame_gap_3,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0059_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0063,,145,148,tracker_id_split,"[""GM_RM019:AT0115""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0063_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0064,,147,148,tracker_id_split,"[""GM_RM019:AT0116""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0064_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0065,,149,173,tracker_id_split,"[""GM_RM019:AT0022""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0065_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0066,,149,183,tracker_id_split,"[""GM_RM019:AT0039""]",local_overlap_fragment_union,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0066_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0068,,164,167,tracker_id_split,"[""GM_RM019:AT0119""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0068_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0069,,166,167,tracker_id_split,"[""GM_RM019:AT0121""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0069_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0070,,171,182,tracker_id_split,"[""GM_RM019:AT0023""]",frame_gap_7,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0070_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0071,,256,258,tracker_id_split,"[""GM_RM019:AT0133""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0071_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0072,,257,258,tracker_id_split,"[""GM_RM019:AT0134""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0072_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0073,,318,319,tracker_id_split,"[""GM_RM019:AT0141""]",local_high_confidence_continuity,,review_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0073_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
GM_RM019,GM_RM019:R0074,,350,352,tracker_id_split,"[""GM_RM019:AT0142""]",local_high_confidence_continuity,,boundary_or_split,outputs/oty2_p1c_global_identity_failure_repair_20260714/GM_RM019/events/GM_RM019_R0074_tracker_id_split.jpg,reviewed_pass,P1-C temporary visual; not committed; Direct full-frame thread playback and mandatory-event atlas review completed 2026-07-14; temporary visuals remain gitignored.
