scene,canonical_vehicle_id,benchmark_role,vehicle_research_role,sar_frame_index,optical_frame_index,sar_gt_id,gt_quality_status,gt_inside_imaging_valid_mask,identity_link_status,multi_vehicle_competition,optical_visibility_state,optical_vehicle_full_visibility,sar_image_readable,mapping_anchor_eligible,s1l_structure_frame_eligible,s1l_temporal_eligible,segment_id,exclusion_reason,temporal_exclusion_reason,belongs_to_preselected_12,notes
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,350,168,GM_RM017|000350|gm_rm017_00062,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,351,168,GM_RM017|000351|gm17supp_000168_000351_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,351,168,GM_RM017|000351|gm17supp_000168_000351_det2,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,351,168,GM_RM017|000351|gm17supp_000168_000351_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,352,169,GM_RM017|000352|gm_rm017_00063,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,352,169,GM_RM017|000352|gm_rm017_00064,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,352,169,GM_RM017|000352|gm_rm017_00065,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,353,169,GM_RM017|000353|gm17supp_000169_000353_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,353,169,GM_RM017|000353|gm17supp_000169_000353_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,353,169,GM_RM017|000353|gm17supp_000169_000353_det4,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,354,170,GM_RM017|000354|gm_rm017_00066,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,354,170,GM_RM017|000354|gm_rm017_00067,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,354,170,GM_RM017|000354|gm_rm017_00068,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,355,170,GM_RM017|000355|gm17supp_000170_000355_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,355,170,GM_RM017|000355|gm17supp_000170_000355_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,355,170,GM_RM017|000355|gm17supp_000170_000355_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,356,171,GM_RM017|000356|gm_rm017_00069,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,356,171,GM_RM017|000356|gm_rm017_00070,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,356,171,GM_RM017|000356|gm_rm017_00071,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,357,171,GM_RM017|000357|gm17supp_000171_000357_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,357,171,GM_RM017|000357|gm17supp_000171_000357_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,357,171,GM_RM017|000357|gm17supp_000171_000357_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,358,172,GM_RM017|000358|gm_rm017_00072,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,358,172,GM_RM017|000358|gm_rm017_00073,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,358,172,GM_RM017|000358|gm_rm017_00074,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,359,172,GM_RM017|000359|gm17supp_000172_000359_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,359,172,GM_RM017|000359|gm17supp_000172_000359_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,359,172,GM_RM017|000359|gm17supp_000172_000359_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,360,173,GM_RM017|000360|gm_rm017_00075,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,360,173,GM_RM017|000360|gm_rm017_00076,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV002-SEG02,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,360,173,GM_RM017|000360|gm_rm017_00077,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,361,173,GM_RM017|000361|gm17supp_000173_000361_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,361,173,GM_RM017|000361|gm17supp_000173_000361_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,361,173,GM_RM017|000361|gm17supp_000173_000361_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,362,174,GM_RM017|000362|gm_rm017_00078,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,362,174,GM_RM017|000362|gm_rm017_00079,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,362,174,GM_RM017|000362|gm_rm017_00080,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,363,174,GM_RM017|000363|gm17supp_000174_000363_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,363,174,GM_RM017|000363|gm17supp_000174_000363_det2,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,363,174,GM_RM017|000363|gm17supp_000174_000363_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,364,175,GM_RM017|000364|gm17supp_000175_000364_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,364,175,GM_RM017|000364|gm17supp_000175_000364_det2,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,364,175,GM_RM017|000364|gm17supp_000175_000364_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,365,175,GM_RM017|000365|gm_rm017_00081,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,365,175,GM_RM017|000365|gm_rm017_00082,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,365,175,GM_RM017|000365|gm_rm017_00083,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,366,176,GM_RM017|000366|gm17supp_000176_000366_det1,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,366,176,GM_RM017|000366|gm17supp_000176_000366_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,366,176,GM_RM017|000366|gm17supp_000176_000366_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,367,176,GM_RM017|000367|gm_rm017_00084,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,367,176,GM_RM017|000367|gm_rm017_00085,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,367,176,GM_RM017|000367|gm_rm017_00086,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,368,177,GM_RM017|000368|gm17supp_000177_000368_det1,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,368,177,GM_RM017|000368|gm17supp_000177_000368_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,368,177,GM_RM017|000368|gm17supp_000177_000368_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,369,177,GM_RM017|000369|gm_rm017_00087,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,369,177,GM_RM017|000369|gm_rm017_00088,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,369,177,GM_RM017|000369|gm_rm017_00089,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,370,178,GM_RM017|000370|gm17supp_000178_000370_det1,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,370,178,GM_RM017|000370|gm17supp_000178_000370_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,370,178,GM_RM017|000370|gm17supp_000178_000370_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,371,178,GM_RM017|000371|gm_rm017_00090,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,371,178,GM_RM017|000371|gm_rm017_00091,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,371,178,GM_RM017|000371|gm_rm017_00092,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,372,179,GM_RM017|000372|gm17supp_000179_000372_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,372,179,GM_RM017|000372|gm17supp_000179_000372_det2,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,372,179,GM_RM017|000372|gm17supp_000179_000372_det3,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,373,179,GM_RM017|000373|gm_rm017_00093,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,373,179,GM_RM017|000373|gm_rm017_00094,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,373,179,GM_RM017|000373|gm_rm017_00095,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,374,180,GM_RM017|000374|gm17supp_000180_000374_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,374,180,GM_RM017|000374|gm17supp_000180_000374_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,374,180,GM_RM017|000374|gm17supp_000180_000374_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,375,180,GM_RM017|000375|gm_rm017_00096,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,375,180,GM_RM017|000375|gm_rm017_00097,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,true,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,375,180,GM_RM017|000375|gm_rm017_00098,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,376,180,GM_RM017|000376|gm17supp_000180_000376_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,376,180,GM_RM017|000376|gm17supp_000180_000376_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,376,180,GM_RM017|000376|gm17supp_000180_000376_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,377,181,GM_RM017|000377|gm_rm017_00099,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,377,181,GM_RM017|000377|gm_rm017_00100,diagnostic_only,true,linked_detection_overlap_high,true,full_visible,true,true,false,false,false,S0MV-GM_RM017-PV003-SEG01,gt_quality_diagnostic_only,structure_frame_not_eligible,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,377,181,GM_RM017|000377|gm_rm017_00101,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,378,181,GM_RM017|000378|gm17supp_000181_000378_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,378,181,GM_RM017|000378|gm17supp_000181_000378_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,378,181,GM_RM017|000378|gm17supp_000181_000378_det3,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,379,182,GM_RM017|000379|gm_rm017_00102,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,379,182,GM_RM017|000379|gm_rm017_00103,usable,true,linked_detection_overlap_high,true,full_visible,true,true,true,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV002,development,structure_development,379,182,GM_RM017|000379|gm_rm017_00104,usable,true,linked_detection_overlap_high,true,partial_visible,false,true,false,true,true,S0MV-GM_RM017-PV002-SEG02,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV004,heldout_validation,structure_heldout_validation,380,182,GM_RM017|000380|gm17supp_000182_000380_det1,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV004-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
GM_RM017,GM_RM017:PV003,heldout_validation,structure_heldout_validation,380,182,GM_RM017|000380|gm17supp_000182_000380_det2,usable,true,linked_detection_overlap_high,true,full_visible,true,true,false,true,true,S0MV-GM_RM017-PV003-SEG01,,,false,"optical full visibility and mapping eligibility are descriptive, not S1-L structure hard gates"
