scene,canonical_vehicle_id,benchmark_role,optical_frame_index,optical_time_sec,sar_frame_index,sar_time_sec,sar_gt_available,sar_gt_id,sar_gt_bbox,optical_visibility_state,optical_full_vehicle_visible,optical_reference_bbox,mapping_basis,identity_link_evidence,identity_link_status,identity_link_confidence,source_optical_bbox,source_optical_bbox_best_canonical_iou,multi_vehicle_competition,thread_quality_status,notes
GM_RM017,GM_RM017:PV004,heldout_validation,176,7.333333333,367,7.340000000,true,GM_RM017|000367|gm_rm017_00086,"[968.249,878.722,167.542,77.111,178.000]",full_visible,true,"[119.029,313.706,297.831,381.191]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.928; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[117.461,315.134,292.100,379.753]",0.928335,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,177,7.375000000,368,7.360000000,true,GM_RM017|000368|gm17supp_000177_000368_det1,"[1293.974,1006.677,157.239,83.458,-3.000]",partial_visible,false,"[563.084,285.235,799.344,391.930]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.975; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[563.231,283.742,799.592,392.958]",0.975300,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,177,7.375000000,368,7.360000000,true,GM_RM017|000368|gm17supp_000177_000368_det2,"[977.177,878.369,174.077,74.023,-3.000]",full_visible,true,"[132.253,309.853,313.676,377.672]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.968; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[131.871,310.249,308.766,376.993]",0.967848,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,177,7.375000000,368,7.360000000,true,GM_RM017|000368|gm17supp_000177_000368_det3,"[1139.548,942.787,173.768,81.323,-6.000]",full_visible,true,"[293.597,282.713,525.144,382.274]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[294.049,282.710,524.704,381.047]",0.983841,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,177,7.375000000,369,7.380000000,true,GM_RM017|000369|gm_rm017_00087,"[1296.485,1010.562,150.803,70.800,181.000]",partial_visible,false,"[563.084,285.235,799.344,391.930]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.975; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[563.233,283.742,799.595,392.962]",0.975238,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,177,7.375000000,369,7.380000000,true,GM_RM017|000369|gm_rm017_00088,"[980.082,879.107,163.673,75.987,179.000]",full_visible,true,"[132.253,309.853,313.676,377.672]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.968; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[131.865,310.250,308.770,376.993]",0.967827,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,177,7.375000000,369,7.380000000,true,GM_RM017|000369|gm_rm017_00089,"[1135.602,942.273,162.832,77.058,174.000]",full_visible,true,"[293.597,282.713,525.144,382.274]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[294.048,282.711,524.706,381.043]",0.983825,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,178,7.416666667,370,7.400000000,true,GM_RM017|000370|gm17supp_000178_000370_det1,"[1307.319,1008.513,146.684,73.103,-3.000]",partial_visible,false,"[588.581,282.685,799.318,390.755]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[588.700,280.795,799.811,391.581]",0.972671,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,178,7.416666667,370,7.400000000,true,GM_RM017|000370|gm17supp_000178_000370_det2,"[1150.939,943.927,165.845,70.300,-3.000]",full_visible,true,"[313.204,281.162,546.878,381.488]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.976; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[311.954,280.293,547.285,380.552]",0.976417,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,178,7.416666667,370,7.400000000,true,GM_RM017|000370|gm17supp_000178_000370_det3,"[991.806,876.892,170.045,77.894,-3.000]",full_visible,true,"[147.943,308.479,332.681,376.872]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[147.878,308.705,329.527,375.923]",0.984964,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,178,7.416666667,371,7.420000000,true,GM_RM017|000371|gm_rm017_00090,"[1308.500,1008.457,146.250,71.647,178.000]",partial_visible,false,"[588.581,282.685,799.318,390.755]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[588.694,280.795,799.811,391.582]",0.972694,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,178,7.416666667,371,7.420000000,true,GM_RM017|000371|gm_rm017_00091,"[1152.908,943.743,146.453,74.638,175.000]",full_visible,true,"[313.204,281.162,546.878,381.488]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.976; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[311.955,280.294,547.283,380.551]",0.976428,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,178,7.416666667,371,7.420000000,true,GM_RM017|000371|gm_rm017_00092,"[998.500,878.306,162.000,78.610,176.000]",full_visible,true,"[147.943,308.479,332.681,376.872]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[147.876,308.705,329.538,375.921]",0.985012,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,179,7.458333333,372,7.440000000,true,GM_RM017|000372|gm17supp_000179_000372_det1,"[1167.105,941.444,173.242,75.242,-3.000]",full_visible,true,"[333.312,282.515,568.798,382.997]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.974; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[333.240,283.678,569.260,381.775]",0.974108,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,179,7.458333333,372,7.440000000,true,GM_RM017|000372|gm17supp_000179_000372_det2,"[1319.800,1010.525,161.000,66.750,-3.000]",partial_visible,false,"[614.397,285.324,799.464,392.667]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.992; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[614.115,284.798,799.651,392.709]",0.992222,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,179,7.458333333,372,7.440000000,true,GM_RM017|000372|gm17supp_000179_000372_det3,"[1010.409,876.567,194.666,70.198,-3.000]",full_visible,true,"[163.435,309.780,351.415,378.530]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.952; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[164.258,310.422,343.952,377.454]",0.951956,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,179,7.458333333,373,7.460000000,true,GM_RM017|000373|gm_rm017_00093,"[1172.077,943.364,171.513,69.417,175.000]",full_visible,true,"[333.312,282.515,568.798,382.997]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.974; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[333.240,283.686,569.259,381.771]",0.973988,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,179,7.458333333,373,7.460000000,true,GM_RM017|000373|gm_rm017_00094,"[1331.400,1010.018,158.053,78.484,5.000]",partial_visible,false,"[614.397,285.324,799.464,392.667]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.992; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[614.115,284.797,799.648,392.703]",0.992289,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,179,7.458333333,373,7.460000000,true,GM_RM017|000373|gm_rm017_00095,"[1006.150,878.520,158.900,80.440,178.000]",full_visible,true,"[163.435,309.780,351.415,378.530]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.952; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[164.262,310.425,343.949,377.451]",0.951833,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,180,7.500000000,374,7.480000000,true,GM_RM017|000374|gm17supp_000180_000374_det1,"[1179.700,944.002,175.232,73.526,356.000]",full_visible,true,"[354.156,282.693,592.156,384.264]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.966; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[353.433,284.322,591.535,382.939]",0.965536,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,180,7.500000000,374,7.480000000,true,GM_RM017|000374|gm17supp_000180_000374_det2,"[1015.806,875.966,168.381,82.565,0.000]",full_visible,true,"[179.760,310.279,368.638,380.169]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.962; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[180.609,310.099,366.966,378.500]",0.962053,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,180,7.500000000,374,7.480000000,true,GM_RM017|000374|gm17supp_000180_000374_det3,"[1331.725,1006.575,154.050,77.450,-3.000]",partial_visible,false,"[642.325,288.149,799.539,394.050]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[641.388,287.679,799.489,393.003]",0.984745,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,180,7.500000000,375,7.500000000,true,GM_RM017|000375|gm_rm017_00096,"[1182.299,946.874,164.543,73.608,176.000]",full_visible,true,"[354.156,282.693,592.156,384.264]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.966; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[353.434,284.321,591.533,382.936]",0.965512,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,180,7.500000000,375,7.500000000,true,GM_RM017|000375|gm_rm017_00097,"[1033.680,879.549,169.640,76.002,179.000]",full_visible,true,"[179.760,310.279,368.638,380.169]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.962; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[180.610,310.101,366.972,378.497]",0.962066,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,180,7.500000000,375,7.500000000,true,GM_RM017|000375|gm_rm017_00098,"[1339.294,1005.913,153.610,83.200,176.000]",partial_visible,false,"[642.325,288.149,799.539,394.050]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[641.384,287.679,799.492,393.004]",0.984761,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,180,7.500000000,376,7.520000000,true,GM_RM017|000376|gm17supp_000180_000376_det1,"[1180.035,945.461,166.123,72.297,-3.000]",full_visible,true,"[354.156,282.693,592.156,384.264]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.966; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[353.433,284.322,591.535,382.939]",0.965536,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,180,7.500000000,376,7.520000000,true,GM_RM017|000376|gm17supp_000180_000376_det2,"[1032.906,878.682,181.542,79.274,-3.000]",full_visible,true,"[179.760,310.279,368.638,380.169]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.962; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[180.609,310.099,366.966,378.500]",0.962053,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,180,7.500000000,376,7.520000000,true,GM_RM017|000376|gm17supp_000180_000376_det3,"[1342.226,1007.484,159.032,70.903,0.000]",partial_visible,false,"[642.325,288.149,799.539,394.050]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.985; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[641.388,287.679,799.489,393.003]",0.984745,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,181,7.541666667,377,7.540000000,true,GM_RM017|000377|gm_rm017_00099,"[1039.600,874.500,162.680,80.000,178.000]",full_visible,true,"[196.175,311.218,387.082,380.925]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[196.500,310.653,384.262,379.882]",0.978806,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,181,7.541666667,377,7.540000000,true,GM_RM017|000377|gm_rm017_00100,"[1204.215,944.267,173.041,71.600,175.000]",full_visible,true,"[374.902,282.907,615.601,384.208]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.972; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[373.727,282.417,614.978,382.529]",0.971509,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,181,7.541666667,377,7.540000000,true,GM_RM017|000377|gm_rm017_00101,"[1348.983,1007.298,147.425,69.502,178.000]",partial_visible,false,"[667.727,290.370,799.395,392.710]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.981; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[667.979,291.111,799.792,392.028]",0.981289,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,181,7.541666667,378,7.560000000,true,GM_RM017|000378|gm17supp_000181_000378_det1,"[1040.745,879.052,160.342,74.161,-3.000]",full_visible,true,"[196.175,311.218,387.082,380.925]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.979; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[196.499,310.646,384.275,379.885]",0.978830,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,181,7.541666667,378,7.560000000,true,GM_RM017|000378|gm17supp_000181_000378_det2,"[1195.374,945.429,162.935,66.155,-3.000]",full_visible,true,"[374.902,282.907,615.601,384.208]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.972; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[373.722,282.418,614.976,382.533]",0.971527,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,181,7.541666667,378,7.560000000,true,GM_RM017|000378|gm17supp_000181_000378_det3,"[1353.751,1010.026,158.879,67.752,-3.000]",partial_visible,false,"[667.727,290.370,799.395,392.710]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.981; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[667.982,291.108,799.787,392.031]",0.981363,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,182,7.583333333,379,7.580000000,true,GM_RM017|000379|gm_rm017_00102,"[1044.930,873.058,175.518,90.351,179.000]",full_visible,true,"[212.225,313.372,404.716,383.095]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.964; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[211.301,313.652,404.498,381.018]",0.963599,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,182,7.583333333,379,7.580000000,true,GM_RM017|000379|gm_rm017_00103,"[1211.993,942.720,178.408,77.873,175.000]",full_visible,true,"[396.151,282.960,639.284,385.768]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[393.201,283.212,638.699,384.680]",0.972943,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,182,7.583333333,379,7.580000000,true,GM_RM017|000379|gm_rm017_00104,"[1363.789,1006.373,153.749,79.147,177.000]",partial_visible,false,"[695.939,298.526,799.746,392.890]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[695.589,299.584,799.674,394.018]",0.984317,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,182,7.583333333,380,7.600000000,true,GM_RM017|000380|gm17supp_000182_000380_det1,"[1059.061,882.835,176.839,72.232,0.000]",full_visible,true,"[212.225,313.372,404.716,383.095]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.964; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[211.304,313.649,404.500,381.022]",0.963698,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,182,7.583333333,380,7.600000000,true,GM_RM017|000380|gm17supp_000182_000380_det2,"[1209.306,943.000,163.258,73.516,-6.000]",full_visible,true,"[396.151,282.960,639.284,385.768]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.973; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[393.197,283.213,638.694,384.681]",0.972905,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,182,7.583333333,380,7.600000000,true,GM_RM017|000380|gm17supp_000182_000380_det3,"[1366.050,1009.825,149.600,67.050,-3.000]",partial_visible,false,"[695.939,298.526,799.746,392.890]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[695.590,299.579,799.674,394.017]",0.984394,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,183,7.625000000,381,7.620000000,true,GM_RM017|000381|gm_rm017_00105,"[1069.311,879.732,159.785,78.980,178.000]",full_visible,true,"[228.787,312.603,423.810,382.415]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.956; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[228.471,313.733,423.473,380.575]",0.955781,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,183,7.625000000,381,7.620000000,true,GM_RM017|000381|gm_rm017_00106,"[1220.120,943.178,165.233,72.533,176.000]",full_visible,true,"[417.028,282.511,662.738,385.099]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[416.032,282.812,662.715,384.129]",0.983584,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,183,7.625000000,381,7.620000000,true,GM_RM017|000381|gm_rm017_00107,"[1375.737,1009.311,146.953,71.356,176.000]",partial_visible,false,"[723.367,318.741,799.667,382.892]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.971; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[723.566,317.239,799.710,382.680]",0.970858,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,183,7.625000000,382,7.640000000,true,GM_RM017|000382|gm17supp_000183_000382_det1,"[1072.845,883.926,147.368,64.277,-3.000]",full_visible,true,"[228.787,312.603,423.810,382.415]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.956; assignment=duplicate_observation_same_vehicle; observation_role=usable_auxiliary_observation; source=YOLO11l,linked_detection_overlap_high,high,"[228.471,313.730,423.470,380.577]",0.955868,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,183,7.625000000,382,7.640000000,true,GM_RM017|000382|gm17supp_000183_000382_det2,"[1217.126,941.929,152.226,70.116,-3.000]",full_visible,true,"[417.028,282.511,662.738,385.099]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.984; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[416.032,282.809,662.721,384.134]",0.983682,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,183,7.625000000,382,7.640000000,true,GM_RM017|000382|gm17supp_000183_000382_det3,"[1378.200,1008.200,149.800,77.800,-3.000]",partial_visible,false,"[723.367,318.741,799.667,382.892]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.971; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[723.568,317.239,799.711,382.683]",0.970873,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,184,7.666666667,383,7.660000000,true,GM_RM017|000383|gm_rm017_00108,"[1077.215,878.493,167.530,74.240,177.000]",full_visible,true,"[244.686,312.469,442.208,382.946]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.957; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[245.144,313.116,442.411,380.821]",0.957493,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV003,heldout_validation,184,7.666666667,383,7.660000000,true,GM_RM017|000383|gm_rm017_00109,"[1241.697,942.000,180.207,84.467,178.000]",full_visible,true,"[437.870,281.139,685.820,384.383]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.981; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[435.569,280.408,685.550,384.190]",0.980960,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV002,development,184,7.666666667,383,7.660000000,true,GM_RM017|000383|gm_rm017_00110,"[1385.466,1007.141,151.993,79.544,178.000]",partial_visible,false,"[750.888,318.665,799.740,378.547]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.935; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[751.019,318.657,799.622,374.945]",0.934943,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
GM_RM017,GM_RM017:PV004,heldout_validation,184,7.666666667,384,7.680000000,true,GM_RM017|000384|gm17supp_000184_000384_det1,"[1083.290,877.510,172.465,83.794,0.000]",full_visible,true,"[244.686,312.469,442.208,382.946]",P0 fixed 24/50 common-start operational assumption; P1-E benchmark identity only,P1-E detection overlap=0.958; assignment=correct_vehicle_observation; observation_role=preferred_subject_observation; source=YOLO26l,linked_detection_overlap_high,high,"[245.148,313.114,442.408,380.824]",0.957560,true,linked,GT absence is not interpreted as no SAR response; no sparse interpolation was performed
