scene,modality,asset_role,frame_index,filename,relative_path,extension,width,height,frame_count,fps,duration_sec,file_size_bytes,content_hash,is_duplicate_content,is_missing_index_neighbor,is_dimension_outlier,source_or_derived,derived_from,is_duplicate_index,index_occurrence_count,notes
GM_RM017,optical_aux,depth_visualization,220,000220_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000220_depth_vis.png,.png,800,600,,,,39640,0291221d4c9f8e0367a3a0aa906ba17cfeb404eeaa4257acb9fdc467720dbc04,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,221,000221_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000221_depth.npy,.npy,800,600,,,,1920128,d1e822da7eb212a22b1dd966332b9e5c94f25d829290dcd3918d68eaa5419358,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,221,000221_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000221_depth_vis.png,.png,800,600,,,,30775,492a94a905b69632e0a21fe3af8bb23d6c4fccd777360478cc7ac088d04db722,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,222,000222_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000222_depth.npy,.npy,800,600,,,,1920128,02e5767cb3ea2a0c4c76e14f0795e5d09666ef70e6bb25a0ae353280cb50d21c,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,222,000222_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000222_depth_vis.png,.png,800,600,,,,11521,5526d8fee3d42f166e8197ddbe7dc6624162e11bd046c4a8b9f949c381df4be0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,223,000223_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000223_depth.npy,.npy,800,600,,,,1920128,afc8aa517177da04fc939d2eed1dd51ee8f5e73380b192bfaf989ab60c7e49b0,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,223,000223_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000223_depth_vis.png,.png,800,600,,,,8437,240bc67532ad5da06c64002e9635876094274022d067910ceca5ad2ce511779f,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,224,000224_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000224_depth.npy,.npy,800,600,,,,1920128,10e098bb2b84676d732b1b77dcc69996062825f45552972ccfb4bdd73fa090fe,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,224,000224_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000224_depth_vis.png,.png,800,600,,,,19604,8548a5120332792b50dbb3417f023228f34e98d01c1f13a30afe658c5ee63ede,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,225,000225_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000225_depth.npy,.npy,800,600,,,,1920128,43ee8f8d15e07ea3f6e0b3de52328bb892364e7a899f881a6cb38c6ef3b5fa0c,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,225,000225_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000225_depth_vis.png,.png,800,600,,,,30998,043e6bf3ee8c4b5dd936560c2d109f179801c8cdb7fb697895afae641a3f561e,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,226,000226_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000226_depth.npy,.npy,800,600,,,,1920128,fc020a8d91a61c760fad219a7b89986f2c05badbd6330ae718998b65a44d60d6,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,226,000226_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000226_depth_vis.png,.png,800,600,,,,29229,7e4ee5de26cd906acd0497efcfe2ad22db9d0e32a391850b71a6a39d675707ad,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,227,000227_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000227_depth.npy,.npy,800,600,,,,1920128,c266936c73f50931145645c93bc3ab2642d64ee4fd66380d81c61ec5c3a9b526,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,227,000227_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000227_depth_vis.png,.png,800,600,,,,29851,a61811be4e0a83b60b8b7d0bd357ee2df09bf988bfe9c96a73a65a93c0b294e4,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,228,000228_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000228_depth.npy,.npy,800,600,,,,1920128,0982111499e24c7d3d33fe6825aca91786d2e47cb7112acff97461ff573615b4,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,228,000228_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000228_depth_vis.png,.png,800,600,,,,29850,2341f45277b9847a9e92e4566936a358de0139987caf513f3c0f044955a0beaa,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,229,000229_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000229_depth.npy,.npy,800,600,,,,1920128,34a690636a0636727469471e8e49b7bce06673b608a4f3208ceb5f9b70c6f85b,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,229,000229_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000229_depth_vis.png,.png,800,600,,,,23029,d5c703ee87ca3e7f7c9dbab48ab85d331e2d843b11fb353186706b471439a163,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,230,000230_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000230_depth.npy,.npy,800,600,,,,1920128,507042156567efcdbdf3c80719d0e85257194f12289f75a3f43c034170463094,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,230,000230_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000230_depth_vis.png,.png,800,600,,,,29876,ee894693aeb1feae2759cb7e0367019a8df2380c3a9bcbc77ba540847774a745,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,231,000231_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000231_depth.npy,.npy,800,600,,,,1920128,e849ce14364bab2c79e60191e1beee5c01c46decd51bed3bf77a08c79823bf12,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,231,000231_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000231_depth_vis.png,.png,800,600,,,,46530,908b2fab653c4da3abf333cdd8caa7518125f665cb8ed2d61b63c028437e05b8,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,232,000232_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000232_depth.npy,.npy,800,600,,,,1920128,7d8134980bc8a54f68a33fd693719f1e17633b7e415121687b20a8df900c97e0,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,232,000232_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000232_depth_vis.png,.png,800,600,,,,72438,4c6d9fa09f37833fe1555be3ee76ab7106388e5abee4d6058b6b0bd5eeab9cc8,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,233,000233_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000233_depth.npy,.npy,800,600,,,,1920128,62536094d2c4fa7020f4d1663a7edac87780dda714f00a0801fbd8ea2302dc2e,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,233,000233_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000233_depth_vis.png,.png,800,600,,,,66847,48f357dc9dcee37d70f0a9f387e01fb1e2375752ef6e5466081edb9855a661ab,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,234,000234_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000234_depth.npy,.npy,800,600,,,,1920128,71ee0611368ba5d0d879d11381000c247f667106d72d81c718312756f9a19a16,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,234,000234_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000234_depth_vis.png,.png,800,600,,,,156149,0e1235f30c6f4b5ca7fa42f14f179d640b0f7aa148d34b74491e2506f6fb3cd8,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,235,000235_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000235_depth.npy,.npy,800,600,,,,1920128,e87952645bd343f20b9ebfbdf780728fd20dc6b2255af0401a0488b7e95e7861,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,235,000235_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000235_depth_vis.png,.png,800,600,,,,99400,a3546532706151e260ea6f57cf313bcb14c79c576f09c7d22c9c8ff16130002a,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,236,000236_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000236_depth.npy,.npy,800,600,,,,1920128,6d87f141601f9fa9727dc77026a00734966044b62958eafc829e47f7931e7101,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,236,000236_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000236_depth_vis.png,.png,800,600,,,,139115,2272ede91572e0b0bf6f4c84a7fefa97f5ffa3d10fe080637b63f77287f12b61,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,237,000237_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000237_depth.npy,.npy,800,600,,,,1920128,8d26d6f8bec4fe3fbacf9ad907c8636007b77d69ad22ae3d1f45ac01e9af9159,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,237,000237_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000237_depth_vis.png,.png,800,600,,,,175603,2e808d9c2a993634e9d27672404426c9aed9e8e8102ea64dcf3754aa0358412f,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,238,000238_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000238_depth.npy,.npy,800,600,,,,1920128,524cf0e12fb06b518b02faeee79c20c3d84eb2aabe345a11fdb37ca8c6e6caa1,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,238,000238_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000238_depth_vis.png,.png,800,600,,,,168955,d8956b27b66171c8f56b8eb202ef990c253568f00ea6356bf2cffd37ae8a3f06,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,239,000239_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000239_depth.npy,.npy,800,600,,,,1920128,c3fdc33f3f288c1b25bdcdf6f5eac96f361f8d4a4179ef0c334d73239c25d1ae,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,239,000239_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000239_depth_vis.png,.png,800,600,,,,168076,daa9b5f1b938589255563e73f481ce8095a9b7dff0442c902d296aac654bdc30,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,240,000240_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000240_depth.npy,.npy,800,600,,,,1920128,ec3589c8bf24b20ccefb0df6341cb09f610cd285da351fac99b00042b7e1d9a6,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,240,000240_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000240_depth_vis.png,.png,800,600,,,,109702,894da70003c895fe6feddaf80db0acfd0a588eb34265a10e6e2022ba3331ddcd,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,241,000241_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000241_depth.npy,.npy,800,600,,,,1920128,cc369dea50bb4bc73e7a88cb4f1fb4015a0d844577975a1a656b15178b1abc19,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,241,000241_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000241_depth_vis.png,.png,800,600,,,,95904,415b53880cb1865e8b47c2a767fa90534e30ade78fbc4bc4c3fdeb1e5da35f13,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,242,000242_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000242_depth.npy,.npy,800,600,,,,1920128,33be07eee3d1ae5bbb2ef23f45747d105c7c477615d3756557447df0f3d2838b,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,242,000242_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000242_depth_vis.png,.png,800,600,,,,63560,d51e1b231b581ee363e7fae3a788cd7c59b48cf70163174a83a9f4d73d17d240,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,243,000243_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000243_depth.npy,.npy,800,600,,,,1920128,cd1ea7188dd7a562db0b90005f99397796011734d1daa3d01481d6e6e7ccaeef,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,243,000243_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000243_depth_vis.png,.png,800,600,,,,53101,5a2f5aca469d12c749fab070a53d06c30ba381c7071de2f0246fe5daded84059,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,244,000244_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000244_depth.npy,.npy,800,600,,,,1920128,a568194b3bd31c1506bcca06e1c8d286274f0eccdca2c5d60804221113860941,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,244,000244_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000244_depth_vis.png,.png,800,600,,,,78551,2fe79d7d436c82b3b9e66f81b68424e319e38460e9966c0f10f5571632261a7f,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,245,000245_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000245_depth.npy,.npy,800,600,,,,1920128,87e3dad3853955a926a9239a8dbeee348acfbebed160c219672bbf072615469a,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,245,000245_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000245_depth_vis.png,.png,800,600,,,,179530,caf6a6158a00632f25be6a0f1173c6185008e55d72c6561fdd105989ae3b4389,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,246,000246_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000246_depth.npy,.npy,800,600,,,,1920128,fc05825f89eca04119408b68e7f198a92c4484e55d9d6b3c70be49032e16bdc8,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,246,000246_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000246_depth_vis.png,.png,800,600,,,,99273,51b9267a6a6380ea6dba1663d0929b5a207f5c1c3f146f1ee82ca54cd37c2158,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,247,000247_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000247_depth.npy,.npy,800,600,,,,1920128,0f42eed6fd61249d0ae47ad018e6021ccccb71ae012ffd6c639b1fa9c934ddda,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,247,000247_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000247_depth_vis.png,.png,800,600,,,,148079,c33a09c0a9e1869229b0057e6f79d1246bbd05d5f349dd3d4a4543f4f71803fe,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,248,000248_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000248_depth.npy,.npy,800,600,,,,1920128,5bad9ab407a24d252e55aa7ecb3e92afc34a4ab3d84a5d0aafc72df0dcf351e5,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,248,000248_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000248_depth_vis.png,.png,800,600,,,,134200,db015d222a659a9f315408e62192ad044e90070dfc3f915052a866f690b91a5a,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,249,000249_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000249_depth.npy,.npy,800,600,,,,1920128,b871a65b5e8a1412d015dcee5cb0a46f7b872addbae3b3304a481276129787d1,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,249,000249_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000249_depth_vis.png,.png,800,600,,,,170979,a2a5234d108535466dd702c4433be3510978c0109bd36a7412438b22be2f93d1,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,250,000250_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000250_depth.npy,.npy,800,600,,,,1920128,d8f11309cc940fa13379c71bd0f10d8cf5a6fc144c700a4ddb7deb75bc3ed914,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,250,000250_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000250_depth_vis.png,.png,800,600,,,,83149,6b33b494dc949c6b6f7e179923d4a1bdda8eb1ae4770447e7eba301ccbeab981,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,251,000251_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000251_depth.npy,.npy,800,600,,,,1920128,4d5e86d8d3970c7dd1f174fc72abcf2c15686b926d9bd7281de0bd5a86b382fc,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,251,000251_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000251_depth_vis.png,.png,800,600,,,,83049,13aa5d92faf92a142985419a04195555b3f0d45ab0e02d0a54c3a51291ffa5d0,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,252,000252_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000252_depth.npy,.npy,800,600,,,,1920128,68e85af1520bcb0264f7fb34f90f1e48afb9b5c3bd52b5b6530a4b4f3f9c704c,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,252,000252_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000252_depth_vis.png,.png,800,600,,,,64809,b37c676545916d0fa069705b1738d28eaff6b8900cee81031648ca79c08c4045,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,253,000253_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000253_depth.npy,.npy,800,600,,,,1920128,af994fc810530e86431a226f59436e32178a6325684aa4613bc0042979d4c646,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,253,000253_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000253_depth_vis.png,.png,800,600,,,,53519,d428d69a8d47c392876471bfc0dfe39bda1d767367707567001d4bc304ce1ac5,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,254,000254_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000254_depth.npy,.npy,800,600,,,,1920128,1f40a515abbe692bb27c17334f21271a1822970e4b1bcedbf58d11d1a74a1ebf,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,254,000254_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000254_depth_vis.png,.png,800,600,,,,67906,228e83dc4e4623166c10cfa10f8dec010ec58d34696e6a010d52ee37a17a7e89,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,255,000255_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000255_depth.npy,.npy,800,600,,,,1920128,d533714e439da21927f98e1145baa2673e464820714e358b029d2d02af8f0a4a,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,255,000255_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000255_depth_vis.png,.png,800,600,,,,69554,d10b1333f43a1baad829c280b294e15ea06464830bb1a19e9872e2bc36e9ce5c,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,256,000256_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000256_depth.npy,.npy,800,600,,,,1920128,19151ae778cf2722ac8ab861f594e57e19b782cec1b4472177085b77090ec6dc,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,256,000256_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000256_depth_vis.png,.png,800,600,,,,34542,d089ead9cd5e2b73301f7ce63cc8f014ae62b5d145a41458b06d10ebb22f9eb3,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,257,000257_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000257_depth.npy,.npy,800,600,,,,1920128,e102c1cfefa9184706f6ad86567b87cbd55304f8a55b37a717fcbf1de3fc6886,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,257,000257_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000257_depth_vis.png,.png,800,600,,,,81304,a8cead2941620d60696755ba85fc8cee23fedb7e360884580f6cc8180795d5e8,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,258,000258_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000258_depth.npy,.npy,800,600,,,,1920128,6cd99c6c212de71f470c2d6e11acce74bdd13b755ee53326ab7da5d6770f6afd,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,258,000258_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000258_depth_vis.png,.png,800,600,,,,83146,e6464fb58d46edb700fa8749588e38eeb55c40772708a55a57b824059df56235,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,259,000259_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000259_depth.npy,.npy,800,600,,,,1920128,5308f5272774adff1bc05150f977a4fa3fd795ad973b8c8e668a8cb87392b3c6,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,259,000259_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000259_depth_vis.png,.png,800,600,,,,36615,c0a0d1119e7cd5da4348baabd18efe6149d03106727feff60e77d5d8b984cded,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,260,000260_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000260_depth.npy,.npy,800,600,,,,1920128,d5841b119312a980c4a0a98391c4d1483b4349fc568adbc5c3900aaea5256ad3,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,260,000260_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000260_depth_vis.png,.png,800,600,,,,44973,d7634247070ea0d49058b070b866f1ed3cb9c4e3679b52048ab4a1c988de6a94,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,261,000261_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000261_depth.npy,.npy,800,600,,,,1920128,ce5a543e0cf73caae7ad6af6d9a12df6c1cdb7558aea607db309ada95a4ffef1,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,261,000261_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000261_depth_vis.png,.png,800,600,,,,24225,3dc5eb54b1cc8e72344e809927624700d655075ca9726a3879364dbbc6f01180,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,262,000262_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000262_depth.npy,.npy,800,600,,,,1920128,765cdcc9b0f56bbf0821ba43b661c1e2478fd04f04289124aeec55c254f34a15,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
GM_RM017,optical_aux,depth_visualization,262,000262_depth_vis.png,D:\profile\research\data\GM_RM017\GM_RM017_depth\000262_depth_vis.png,.png,800,600,,,,30268,3a8456f641ff097ca214cae0dd6888a04f6ccae89282087b6d6667d3949aaa46,False,False,False,derived_depth_product,optical_frame,False,1,image_mode=RGB
GM_RM017,optical_aux,depth_array,263,000263_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000263_depth.npy,.npy,800,600,,,,1920128,9f8146849ee32a825d8ff42e2c529b0937313c42aa22417041fcb3ff079d5b18,False,False,False,derived_depth_product,optical_frame,False,1,"array_shape=(600, 800)"
