case_id,case_roles,state_mode,scene,canonical_vehicle_id,sar_frame_index,optical_left_frame,optical_lifecycle_state,sar_response_state,state_transition_reason,active_identity_count,maintenance_age_frames,uncertainty_expansion,closure_reason,current_strong_response_area_px,current_weak_response_area_px,sliding_persistent_response_area_px,lifecycle_persistent_response_area_px,intermittent_response_area_px,temporally_maintained_response_area_px,inside_shell_persistent_background_area_px,shell_crossing_background_area_px,identity_ambiguous_overlap_area_px,unresolved_response_area_px,joint_support_area_px,equal_area_axis_strip_area_px,equal_area_center_region_area_px,global_gain_median,global_gain_change,local_background_median,local_background_mad,optical_condition_trend,transport_holdout_and_background_change,target_reference_used_for_inference,candidate_bank_generated,weighted_score_or_ranking_used,forced_component_winner,unique_box_generated
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,197,94,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6754,0,0,89,0,0,0,39.0,0.0,38.0,21.0,theta=-39.389;radius=266.477;height=191.564;depth=5.882,holdout=0.0;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,198,95,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6620,0,0,91,0,0,0,38.0,-1.0,38.0,19.0,theta=-39.389;radius=262.297;height=191.564;depth=5.598,holdout=1.2678698622818958;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,199,95,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6468,0,0,102,0,0,0,39.0,1.0,38.0,21.0,theta=-39.389;radius=262.297;height=191.564;depth=5.598,holdout=0.9746825706072962;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,200,96,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6230,0,0,133,0,0,0,40.0,1.0,40.0,20.0,theta=-39.389;radius=256.848;height=191.564;depth=5.228,holdout=0.8148377950094228;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,201,96,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6129,0,0,78,0,0,0,40.0,0.0,40.0,20.0,theta=-39.389;radius=256.848;height=191.564;depth=5.228,holdout=1.3235533170797895;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,202,96,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,6033,0,0,133,0,0,0,39.0,-1.0,39.0,20.0,theta=-39.389;radius=256.848;height=191.564;depth=5.228,holdout=0.9053142792463986;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,203,97,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,5904,0,0,106,0,0,0,40.0,1.0,40.0,19.0,theta=-39.389;radius=256.993;height=191.564;depth=5.237,holdout=1.2544974386692573;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,204,97,ABSENT,NO_IDENTITY_SUPPORT,PRE_ENTRY_OPTICAL_LIFECYCLE,0,0,2.6,,0,0,0,0,0,0,5764,0,0,133,0,0,0,43.0,3.0,42.0,21.0,theta=-39.389;radius=256.993;height=191.564;depth=5.237,holdout=0.6439668746967784;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,205,98,ENTERING_PROVISIONAL,VISIBLE_RESPONSE_ACTIVE,OPTICAL_ENTRY_WITH_VALID_TIME_MAP,1,0,2.275,,707,21471,0,707,0,0,4459,0,0,312,707,707,707,39.0,-4.0,40.0,14.0,theta=-38.908;radius=239.921;height=197.330;depth=4.078,holdout=1.1955852427268656;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,206,98,ENTERING_PROVISIONAL,VISIBLE_RESPONSE_ACTIVE,OPTICAL_ENTRY_WITH_VALID_TIME_MAP,1,0,2.275,,1158,23052,0,501,501,0,4548,0,0,285,1147,1147,1147,39.0,0.0,41.0,13.0,theta=-38.331;radius=241.147;height=204.250;depth=4.161,holdout=1.2124668059535921;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,207,99,ENTERING_PROVISIONAL,VISIBLE_RESPONSE_ACTIVE,OPTICAL_ENTRY_WITH_VALID_TIME_MAP,1,1,2.275,,1565,24058,368,1034,666,123,4637,0,0,403,1680,1680,1680,41.0,2.0,44.0,13.0,theta=-37.746;radius=236.197;height=212.123;depth=3.825,holdout=1.7193291227283611;local_median=44.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,208,99,ENTERING_PROVISIONAL,VISIBLE_RESPONSE_ACTIVE,OPTICAL_ENTRY_WITH_VALID_TIME_MAP,1,2,2.275,,1981,24942,746,746,705,136,4758,0,0,863,2100,2100,2100,40.0,-1.0,43.0,12.0,theta=-37.158;radius=237.088;height=220.313;depth=3.885,holdout=0.4681933260852251;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,209,100,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,1854,25326,958,958,1072,0,4850,0,0,1299,2134,2134,2134,43.0,3.0,45.0,12.0,theta=-36.558;radius=236.597;height=225.973;depth=3.852,holdout=0.9022342056791606;local_median=45.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,210,100,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,2473,26247,1369,652,1241,445,4949,0,0,1570,2894,2894,2894,39.0,-4.0,43.0,10.0,theta=-35.951;radius=237.504;height=230.368;depth=3.914,holdout=0.7329341343814766;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,211,101,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,3894,27954,1976,1019,1495,518,5043,0,0,1457,4388,4388,4388,38.0,-1.0,41.0,9.0,theta=-35.372;radius=233.423;height=234.078;depth=3.637,holdout=1.0218366583287195;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,212,101,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,3790,28139,2596,843,1824,0,5161,0,0,1316,4398,4398,4398,38.0,0.0,41.0,9.0,theta=-34.813;radius=234.214;height=237.299;depth=3.690,holdout=1.283483398741803;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,213,102,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,3914,27739,3011,1105,1862,960,5255,0,0,1139,4783,4783,4783,38.0,0.0,42.0,8.0,theta=-34.288;radius=231.008;height=241.970;depth=3.472,holdout=1.4825724371595557;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,214,102,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,5503,27674,3780,1030,2100,731,5330,0,0,2384,6163,6163,6163,37.0,-1.0,40.0,8.0,theta=-33.798;radius=231.682;height=248.089;depth=3.518,holdout=0.5108007833066465;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,215,103,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5803,27147,4417,814,2114,0,5183,0,0,2729,6892,6892,6892,37.0,0.0,40.0,7.0,theta=-33.290;radius=227.725;height=258.805;depth=3.249,holdout=1.1411318852196126;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,216,103,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,4454,26547,5039,1130,2075,1944,5378,0,0,1799,6349,6349,6349,38.0,1.0,42.0,8.0,theta=-32.757;radius=228.182;height=275.959;depth=3.281,holdout=1.2399972162555613;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,217,104,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,5407,25806,5395,1010,2238,1891,5242,0,0,1137,7180,7180,7180,37.0,-1.0,41.0,7.0,theta=-32.227;radius=225.831;height=290.890;depth=3.121,holdout=1.2410198499721825;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,218,104,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5991,23159,5751,1332,2589,0,5426,0,0,1992,7647,7647,7647,39.0,2.0,43.0,8.0,theta=-31.702;radius=226.322;height=301.376;depth=3.154,holdout=0.8172105771382496;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,219,105,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,4584,24903,6023,1142,2622,2518,5594,0,0,1769,6980,6980,6980,37.0,-2.0,41.0,8.0,theta=-31.165;radius=227.130;height=310.829;depth=3.209,holdout=0.5621039687809342;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,220,105,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,5435,24477,6141,1452,2679,2109,5666,0,0,1976,7393,7393,7393,37.0,0.0,41.0,7.0,theta=-30.589;radius=227.458;height=317.183;depth=3.231,holdout=0.947022554975147;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,221,106,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,5712,23922,5817,1323,2867,0,5752,0,0,1507,7238,7238,7238,39.0,2.0,44.0,7.0,theta=-30.008;radius=226.703;height=323.069;depth=3.180,holdout=0.5961980435926115;local_median=44.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,222,106,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,6099,23532,5812,1641,2907,1290,5880,0,0,557,7299,7299,7299,38.0,-1.0,43.0,7.0,theta=-29.405;radius=226.904;height=326.618;depth=3.194,holdout=0.5182162116129131;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,223,107,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,6805,23640,6192,1559,2602,1110,5937,0,0,827,7827,7827,7827,38.0,0.0,43.0,6.0,theta=-28.796;radius=226.087;height=329.863;depth=3.138,holdout=0.9326631111934129;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,224,107,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,6089,22313,6312,1886,2736,0,6064,0,0,1613,7529,7529,7529,38.0,0.0,44.0,7.0,theta=-28.122;radius=226.208;height=329.770;depth=3.146,holdout=0.8470996578632322;local_median=44.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,225,108,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,7912,23091,6902,1810,1964,1244,6245,0,0,1377,9118,9118,9118,39.0,1.0,45.0,6.0,theta=-27.448;radius=225.548;height=329.676;depth=3.102,holdout=0.7561930493614208;local_median=45.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,226,108,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,11196,21093,7701,1755,2296,1347,6489,0,0,690,12443,12443,12443,39.0,0.0,45.0,6.0,theta=-26.773;radius=225.589;height=327.840;depth=3.104,holdout=0.8207544049225186;local_median=45.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,227,108,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,8461,23658,8314,2144,2172,0,6639,0,0,6037,9906,9906,9906,41.0,2.0,47.0,6.0,theta=-26.099;radius=225.642;height=326.004;depth=3.108,holdout=0.9610625630163295;local_median=47.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,228,109,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,10018,21601,8654,2016,4078,2097,6776,0,0,5373,11992,11992,11992,38.0,-3.0,43.0,6.0,theta=-25.421;radius=224.886;height=324.782;depth=3.057,holdout=1.3163055683201426;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,229,109,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,9483,24807,9200,2384,3972,1933,6908,0,0,6956,11272,11272,11272,37.0,-1.0,42.0,5.0,theta=-24.743;radius=224.922;height=323.616;depth=3.059,holdout=1.0512176735962977;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,230,110,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,11639,24596,11112,2287,3377,0,7067,0,0,6357,13806,13806,13806,33.0,-4.0,38.0,5.0,theta=-24.089;radius=227.551;height=321.658;depth=3.238,holdout=1.233242851524586;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,231,110,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,13377,25865,12082,2615,3418,2925,7147,0,0,8941,16076,16076,16076,34.0,1.0,39.0,4.0,theta=-23.440;radius=227.577;height=319.540;depth=3.239,holdout=1.3587455660204402;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,232,111,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,12523,24390,13102,2471,3798,2906,7228,0,0,6508,15239,15239,15239,33.0,-1.0,38.0,5.0,theta=-22.740;radius=228.204;height=318.682;depth=3.282,holdout=1.0690771552382463;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,233,111,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,16677,20910,14358,2781,3388,0,7289,0,0,8735,18038,18038,18038,34.0,1.0,39.0,4.0,theta=-22.022;radius=228.226;height=318.243;depth=3.284,holdout=1.2363363006301877;local_median=39.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,234,112,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,14836,22126,15373,2611,2980,2606,7326,0,0,538,17350,17350,17350,37.0,3.0,43.0,5.0,theta=-21.484;radius=226.906;height=314.967;depth=3.194,holdout=1.1326232875125375;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,235,112,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,14432,22305,16120,2460,2710,3113,7370,0,0,7698,17451,17451,17451,38.0,1.0,44.0,5.0,theta=-21.036;radius=226.869;height=310.272;depth=3.191,holdout=0.9571720458812711;local_median=44.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,236,113,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,14121,22432,16461,2653,2710,0,7420,0,0,526,17479,17479,17479,36.0,-2.0,42.0,5.0,theta=-20.430;radius=226.943;height=310.512;depth=3.196,holdout=0.706755259493884;local_median=42.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,237,113,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,11878,23195,16409,2476,2621,4966,7466,0,0,863,16710,16710,16710,32.0,-4.0,38.0,5.0,theta=-19.711;radius=226.926;height=314.277;depth=3.195,holdout=0.9005417804041448;local_median=38.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,238,114,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,14263,25358,16181,2669,2631,3746,7543,0,0,622,17899,17899,17899,34.0,2.0,40.0,5.0,theta=-19.231;radius=229.379;height=314.809;depth=3.362,holdout=1.3544574662382876;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,239,114,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,18942,22346,16710,2506,3030,0,7542,0,0,503,20643,20643,20643,36.0,2.0,41.0,4.0,theta=-18.989;radius=229.348;height=312.108;depth=3.360,holdout=0.8021561408451958;local_median=41.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,240,115,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,13807,22163,16319,2727,2804,3573,7435,0,0,503,17221,17221,17221,34.0,-2.0,40.0,5.0,theta=-18.804;radius=226.008;height=311.628;depth=3.133,holdout=0.9891104703169238;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,241,115,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,14310,23418,16199,2580,2520,3303,7406,0,0,598,17486,17486,17486,34.0,0.0,40.0,5.0,theta=-18.701;radius=226.010;height=314.256;depth=3.133,holdout=1.1358628581803683;local_median=40.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,242,116,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,0,2.275,,14154,22312,16037,2829,2605,0,7473,0,0,390,17121,17121,17121,37.0,3.0,43.0,5.0,theta=-18.616;radius=229.231;height=315.194;depth=3.352,holdout=1.1796782156477499;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,243,116,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,1,2.275,,13951,22280,15798,2648,2548,3266,7403,0,0,601,17073,17073,17073,37.0,0.0,43.0,5.0,theta=-18.569;radius=229.237;height=312.752;depth=3.352,holdout=0.8949925159528737;local_median=43.0,false,false,false,false,false
S1D0-REPLAY-ENTRYEXIT-GM_RM019-PV003,CROSS_SCENE_FROZEN_REPLAY;ENTRY_EXIT_LIFECYCLE_CASE,causal,GM_RM019,GM_RM019:PV003,244,117,ACTIVE_WEAK_OR_OCCLUDED,VISIBLE_RESPONSE_ACTIVE,OPTICAL_PARTIAL_VISIBLE,1,2,2.275,,14250,21565,16505,3084,2556,3680,7530,0,0,695,17741,17741,17741,36.0,-1.0,42.0,5.0,theta=-16.933;radius=226.742;height=312.135;depth=3.183,holdout=0.772935910024339;local_median=42.0,false,false,false,false,false
