path,relative_path,bytes,sha256,git_external
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,1674373,8e16963b36cbd192985630289652b3aed9dd45d438a2dfebdbb9cdfec4e0a1c5,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_mad.png,evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_mad.png,2818994,9fc734ddb188df55b5127c1bfe39e260d11b78eac0dc76a01a48537918af9180,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_max.png,evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_max.png,2842297,29523122b26341d56f8ae96d4ded8056534647e87fb6ea28f706f83b08a88dff,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_median.png,evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_median.png,2438453,6ac37dee87d4b307625e14c9256c83379d4cc4e74e06020570a4644c25a048d7,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_min.png,evidence_cards\channels\PV003_380_384\GT_ALIGNED_RESEARCH_STACK\temporal_w4_min.png,2713913,37e96bd6fc67ad74dd19c43aefe985b6f3534aa15ff36f8fe1ed60249ac00bfb,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\gradient_magnitude_sobel.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\gradient_magnitude_sobel.png,3325159,9ef416574d72cc51701dae7fc6eb7c53e951d4ca2f6dd88a533382429360c9da,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\highpass_sigma9.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\highpass_sigma9.png,3301751,035684527bce8bf8e454ee933e0f52495203f17d88d468acefba0222eac93a64,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_contrast_31.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_contrast_31.png,3278344,09f495dbbc92371d1c957dbc0356f500d158b8418e4c09578fbc39af29720d06,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_z_31.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\local_z_31.png,3390320,d8c240d1dac3529dc99327481fc76ceed26f115bb5c2c2d003f5239c6b484c5c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\multiscale_laplacian_bright_ridge.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\multiscale_laplacian_bright_ridge.png,2748374,ed22baefd95a8b07c3937e04f643854ffe0b663487528e5357d31c5227e4f1f5,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\radial_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\radial_gradient_normal_response.png,3318450,2494cd78dbe3eaef7c064e8f5d8e56691e92d342bc1ee644f7ad525590f26ae3,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\raw_display_intensity.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\raw_display_intensity.png,3013607,1a0d545bac51cdb7e45f57609e3a9fc1e4ac5f5abe0e5484d1dd94982ade3224,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_x_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_x_abs_gradient_component.png,3409475,864ebba2e01f4027a49e7bb0ef7b0d6e074a4e5e9b6e72790a18b7e89546eb13,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_y_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\sobel_y_abs_gradient_component.png,3310767,2678283475275f7944b26472b925412f3d6b1bc5deb8d9fa25a7f14e84105340,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\structure_tensor_orientation_coherence.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\structure_tensor_orientation_coherence.png,2178398,e619de735cc90c43967a3df3fd84b1bc6345d127be964821d6b2270b0789bd7a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\tangential_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\tangential_gradient_normal_response.png,3475283,96ff2e60a92cfecdd715a1d0d32f7b0c101b94f8a5814d928c0f929a3d823be5,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_negative_change.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_negative_change.png,2629759,e39d2044374b7adb8a41e5c12206e4a482632803b4743a75c65b9ef23fa97fee,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_positive_change.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_adjacent_positive_change.png,2889430,e172f4dace189452e6a925882cc10d2cb1f8a077afb442e8a40db3b3a747f2d6,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_gradient_persistence.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_gradient_persistence.png,2736307,4745b871597c4364e932c1bec14bd492f7687caab861d3b94ca53c4459be65c0,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_high_intensity_pixel_frequency.png,1515571,aac608b4710f96805c84ab29821d99d3caa05fa3f259bcd9bb3c78c9e2ee5c78,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png,1360977,44fcff74fa9c6a4e12023a909f8485e479a9716ecd477130d424c3683678669c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_mad.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_mad.png,2851517,d7d896d8a4c1bc139d9172e6ebcfb0a39faace9d0a3cb9a0050854cd7e09e42b,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_max.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_max.png,2379024,27b3a71b909061feb7b9cfa57faefc1d21d3d2f889658754126dea3521fec4f1,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_median.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_median.png,2434869,3296a37ed22f93fda873fa5a3085b3e8eb6c9dc7957bbbaebd5f309c14d3c3ea,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_min.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w2_min.png,2602681,b5e151621cd7ac551844b16313de5e549addcfec03ee9c9cb461e4fda1874e9c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_gradient_persistence.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_gradient_persistence.png,3315024,ab17f2dffdf86ab61bac7d106fdb7e264687d366009bef164984089813b7a873,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_high_intensity_pixel_frequency.png,2761115,8e92f00754d7776dd09709cc3b0a14915a99555a0c51e6709aeba2afcbb8646e,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_legacy_per_pixel_rank_frequency.png,1715592,c2493412ba4b920a4363ac1a77758bb9207d18df60851f57469faaf8165a65f9,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_mad.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_mad.png,2778154,8d39485d3dd627c030ad3b07de2a62c1c6d8d41f3a614adbbe383bc0500dd623,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_max.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_max.png,2359395,a7f2140cf7287dedbfd838f1452822c60c9976742f20d0ece560ed2b76ca6867,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_median.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_median.png,2437823,4049ab6f92c78aba299334b11d1b87a94adcc8edeb583cdde8e586caff89463a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_min.png,evidence_cards\channels\PV003_380_384\OPTICAL_PROXY_ALIGNED_STACK\temporal_w4_min.png,2751051,2290fb0849abc5b7046b2a3def50bf0525252aeee2a6c4f23c256f7c57012ccf,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png,2983570,02706cfd618ef55e836e24b0bc1f9aebd3e67cceecdbdf0b61f01a61511c2540,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png,3476811,e87672b744599022165d86feaea79af4dc412539d60aa8b1ede5d64c7dabdcd3,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_contrast_31.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_contrast_31.png,3462064,cb8d9bc4d13c03513a44548952ac16c302b51a5757e510bbb1dadf59547fb4f7,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_z_31.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_z_31.png,3474081,9d85b1a3252c4d3d39723a4bb5c82ae7bffb8cd1f380e730204055398b918a82,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png,2619493,f33ec4653139a68b5bd32537dda0ea19ec160b5772d7c81ab28d98320d734ad4,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png,3260662,49d45467607d354a8326366f70c6525355e8405981ec067ef064f5c4f50e17f7,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\raw_display_intensity.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\raw_display_intensity.png,3334014,8ed9a69433294947434562632a5fa43ae89d0290d44c54c530dd74e642fb8314,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png,3481456,5ed7005b4769d1c29c609ecc3f06664979407eb13b6ff618b68baba2e266136d,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png,2853375,7ec205389dc5f5580c041c74784f7a11e6fad448e25f6e1cf8c3bd076ef696eb,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png,2202663,8d8fa69494b6af48dee0f0f695befbd81abf48cb770442e7426ad5d2ce12adf2,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png,3114398,c6d3523069601954ca60e9c6063f6e43f160985440da5f00ec446bdbdbdde094,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png,3383452,90d4722339b9ba42e1d163d795ae0f8f91d62d1468026945d3d88d1a131f7f1f,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png,2727274,b5ccf85203cd618968faecfc6a77781962cecc27a7e2440e9b6b6b34ef365773,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png,3303090,4553ce0578303d65002a5ccaa88550a0fc78544af6d5d9de8450d69d8238d888,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png,1622342,9c0578ae589aeea4507f4c727ba715ff6383909d2ebf07006d6f795e7bd55e88,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png,1325757,00efe0477f4a9671b2b021ec6349fd1ef07e6466282ae3e2713df5a32e893e98,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png,2958264,6446f2f2dbcb8c370b3c62bc03fa6ac1959ad1770e6d3785c8dd2a34e1acbd63,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png,2596411,b08526b6066cb44a847661fd1c933d6b9da1e5e0d180724318cd04a46eb1e904,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png,2641702,a99b6e569fe350d78a94984f1179e35942ad37c55bd7f653d31b52af9445c7ec,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png,2831395,7eb79972c03c48ef9cb51f4e7f4226695d22d2127af48ca318fc3a59949de9fe,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png,3387578,62a39cf046fd9f0ba1ef58c69da13337400974fe35a27b0bc35e53e29ffd9d31,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_high_intensity_pixel_frequency.png,2843413,41efd904d18b4e132347ecbed07ec3040dc60ec78441b8fb5a60d7de144b036f,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_legacy_per_pixel_rank_frequency.png,1706608,78010de5450583ba02f7cfd6e3f8c7ea87715d624aff197a3677a6f2b9e145bf,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png,2914350,369e9b1108afa276d195a86647af95b17a5077c00e9b695366e1e3be8db7281b,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png,2500036,4ed9505a1b1ecce4238081dd7687c612a95635b39573417728c03d681e3ce10c,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png,2564241,ba8b3df48ac81cc6792653891f9ba1bbb56ffccf777e7fd5b0c2a4f4e695a84a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png,evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png,2861939,853467b3e9cc96b172e7d5e3fe560592f3ee884611c62c12210a7b6030ac13e0,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\gradient_magnitude_sobel.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\gradient_magnitude_sobel.png,3381617,fc9801f03651ca0d6ab6affff31e06b4dcb8f9df33748ede9a79b7d901057ca6,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\highpass_sigma9.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\highpass_sigma9.png,3435388,0e0cf0dfe767413637e1adeb619f57769dbe4539f34781604d8af77e917286a7,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\local_contrast_31.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\local_contrast_31.png,3415209,e8ad3f94c549995632b942f612f463bf1a758cb6717697b5249cd65b6b089025,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\local_z_31.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\local_z_31.png,3490951,88ea9ccf5b3c4e3336038aab9e6c98ef0e240c4335db3f1f31fa92a8338c4d0f,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\multiscale_laplacian_bright_ridge.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\multiscale_laplacian_bright_ridge.png,2586893,a1fcf7347d51572bfd90b0dc0c0a5d81736470a8c6d05ee80f15b33de5881a4a,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\radial_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\radial_gradient_normal_response.png,3398417,16720b74a5216608c813520d93444c34af50a219e4d73c00210b2092244da02b,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\raw_display_intensity.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\raw_display_intensity.png,3252023,d460f80db86ea99bb26fac953e98b63acf070cc9645a1ad7e0d5f3749b59a44f,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\sobel_x_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\sobel_x_abs_gradient_component.png,2896959,6a3f809b0213b419c60d11587fd3d8ef6905ab8a4238b985d8f6f2d75063e762,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\sobel_y_abs_gradient_component.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\sobel_y_abs_gradient_component.png,3397938,ca247eb45fe9c8443f92ef995d0d1bd90da19c79432529b0bece6600429c12e0,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\structure_tensor_orientation_coherence.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\structure_tensor_orientation_coherence.png,2162422,01477980bb98757c8f150052d79ce67a02ace7e52683e542ffb4ed46a0054784,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\tangential_gradient_normal_response.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\tangential_gradient_normal_response.png,3544586,11a85305c96741423543165cada7dd537d5035400c1f5647f164901718b35162,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_negative_change.png,2252161,20e7eef4cb44e7da27ce7e9547fff9f69ba91bbbdfdddebed6a33e7f629852b2,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_adjacent_positive_change.png,2095189,0ccb844f2638e469623a183ced5ef312197acb968bf5fb064a613d6c771e3d73,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_gradient_persistence.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_gradient_persistence.png,3346818,fc477e6e88a44c5d2afbae85f2bc561baeecd5a278edee9c3303bf0659216916,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_high_intensity_pixel_frequency.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_high_intensity_pixel_frequency.png,1596240,c13c3b7f871962c9a22e07ad970f4335716c9248090aa919f8f622d8b1e66af4,true
D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png,evidence_cards\channels\PV003_380_384\WORLD_STABILIZED_IMAGE_STACK\temporal_w2_legacy_per_pixel_rank_frequency.png,1464506,2b6574f5767649c2a118bd018ab84dc58071578a3b3d27a91d1cf10bf48f73f8,true
