phase_row_id,scene,canonical_vehicle_id,split_role,optical_frame,lifecycle_state,visibility_state,center_u_px,center_v_px,bbox_width_px,bbox_height_px,bbox_area_px2,effective_scale_px,aspect_ratio,touch_left,touch_right,touch_top,touch_bottom,boundary_margin_px,delta_u_from_previous,delta_scale_from_previous,thread_direction,relative_phase_q,optical_observation_phase,limiting_state,optical_posture_description,phase_source,target_sar_gt_used_for_phase
G1P00120,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,222,active_visible,partial_visible,252.404000,450.035000,497.436000,292.538000,145518.932568,381.469439,1.700415,true,false,false,true,3.686000,3.534000,-1.638485,INCREASING_U,0.260610,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00121,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,223,active_visible,partial_visible,261.216000,451.017500,515.466000,288.779000,148855.756014,385.818294,1.784984,true,false,false,true,3.483000,8.812000,4.348855,INCREASING_U,0.274478,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00122,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,224,active_visible,partial_visible,293.579000,451.130000,570.188000,290.132000,165429.784816,406.730605,1.965271,false,false,false,true,3.804000,32.363000,20.912311,INCREASING_U,0.325410,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00123,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,225,active_visible,partial_visible,292.121500,448.412000,571.203000,299.764000,171226.096092,413.794751,1.905509,true,false,false,true,1.706000,-1.457500,7.064146,INCREASING_U,0.323116,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00124,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,226,active_visible,partial_visible,293.425000,443.281500,573.420000,310.089000,177811.234380,421.676694,1.849211,true,false,false,true,1.674000,1.303500,7.881943,INCREASING_U,0.325167,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00125,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,227,active_visible,partial_visible,293.757000,438.530000,573.052000,317.242000,181796.162584,426.375612,1.806356,true,false,false,true,2.849000,0.332000,4.698918,INCREASING_U,0.325690,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00126,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,228,active_visible,partial_visible,292.044000,433.901000,572.748000,328.122000,187931.219256,433.510345,1.745534,true,false,false,true,2.038000,-1.713000,7.134733,INCREASING_U,0.322994,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00127,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,229,active_visible,partial_visible,306.012500,431.675500,588.223000,331.343000,194903.573489,441.478848,1.775269,false,false,false,true,2.653000,13.968500,7.968503,INCREASING_U,0.344977,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00128,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,230,active_visible,partial_visible,305.077000,430.039500,587.838000,336.943000,198067.899234,445.048199,1.744621,false,false,false,true,1.489000,-0.935500,3.569350,INCREASING_U,0.343505,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00129,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,231,active_visible,partial_visible,373.373000,427.616000,607.322000,337.678000,205079.278316,452.856797,1.798524,false,false,false,true,3.545000,68.296000,7.808598,INCREASING_U,0.450987,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00130,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,232,active_visible,partial_visible,322.762000,436.379000,603.390000,324.534000,195820.570260,442.516181,1.859250,false,false,false,true,1.354000,-50.611000,-10.340616,INCREASING_U,0.371337,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00131,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,233,active_visible,partial_visible,519.198000,427.595000,554.488000,339.328000,188153.304064,433.766416,1.634077,false,true,false,true,2.741000,196.436000,-8.749764,INCREASING_U,0.680481,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00132,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,234,active_visible,partial_visible,520.725500,421.857000,551.191000,344.670000,189979.001970,435.865807,1.599185,false,true,false,true,3.679000,1.527500,2.099391,INCREASING_U,0.682885,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00133,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,235,active_visible,partial_visible,495.014500,428.143000,582.393000,337.766000,196712.554038,443.522890,1.724250,false,false,false,true,2.974000,-25.711000,7.657083,INCREASING_U,0.642422,BROADSIDE_CANDIDATE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00134,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,236,active_visible,partial_visible,525.860000,431.617500,543.748000,330.335000,179618.995580,423.814813,1.646050,false,true,false,true,2.266000,30.845500,-19.708077,INCREASING_U,0.690965,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00135,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,237,active_visible,partial_visible,541.984500,436.022000,512.119000,321.100000,164441.410900,405.513762,1.594889,false,true,false,true,1.956000,16.124500,-18.301051,INCREASING_U,0.716341,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00136,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,238,active_visible,partial_visible,576.558500,437.973000,443.519000,317.078000,140630.117482,375.006823,1.398769,false,true,false,true,1.682000,34.574000,-30.506938,INCREASING_U,0.770753,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00137,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,239,active_visible,partial_visible,606.060500,442.025500,384.559000,309.379000,118974.478861,344.926773,1.243003,false,true,false,true,1.660000,29.502000,-30.080050,INCREASING_U,0.817182,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00138,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,240,active_visible,partial_visible,633.924500,444.839500,329.889000,296.955000,97962.187995,312.989118,1.110906,false,true,false,true,1.131000,27.864000,-31.937655,INCREASING_U,0.861033,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00139,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,241,active_visible,partial_visible,659.596500,453.397000,279.219000,280.152000,78223.761288,279.685111,0.996670,false,true,false,true,0.794000,25.672000,-33.304007,INCREASING_U,0.901435,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00140,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,242,active_visible,partial_visible,689.169000,467.083500,220.388000,257.517000,56753.656596,238.230260,0.855819,false,true,false,true,0.637000,29.572500,-41.454851,INCREASING_U,0.947975,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00141,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,243,active_visible,partial_visible,713.546500,480.497500,171.593000,231.307000,39690.662051,199.225154,0.741841,false,true,false,true,0.657000,24.377500,-39.005105,INCREASING_U,0.986340,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00142,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,244,active_visible,partial_visible,742.480000,481.218000,113.992000,228.904000,26093.224768,161.533974,0.497990,false,true,false,true,0.524000,28.933500,-37.691180,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00143,GM_RM011,GM_RM011:PV010,ADDITIONAL_STRESS_HELDOUT,245,exiting,partial_visible,768.404500,490.687500,62.409000,201.961000,12604.184049,112.268357,0.309015,false,true,false,false,0.391000,25.924500,-49.265617,INCREASING_U,1.000000,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00144,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,145,entering,partial_visible,48.928000,368.073000,97.506000,85.712000,8357.434272,91.419004,1.137600,true,false,false,false,0.175000,0.000000,0.000000,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00145,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,146,active_visible,partial_visible,46.902500,367.513500,93.339000,84.757000,7911.133623,88.944554,1.101254,true,false,false,false,0.233000,-2.025500,-2.474450,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00146,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,147,active_visible,partial_visible,59.483000,364.994500,118.234000,86.693000,10250.060162,101.242581,1.363824,true,false,false,false,0.366000,12.580500,12.298027,INCREASING_U,0.000000,PRE_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00147,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,148,active_visible,partial_visible,73.022500,363.651000,145.253000,87.426000,12698.888778,112.689346,1.661439,true,false,false,false,0.396000,13.539500,11.446766,INCREASING_U,0.019286,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00148,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,149,active_visible,partial_visible,83.339500,363.743500,166.237000,87.453000,14537.924361,120.573315,1.900872,true,false,false,false,0.221000,10.317000,7.883969,INCREASING_U,0.033982,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00149,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,150,active_visible,partial_visible,96.536000,362.054500,192.404000,87.955000,16922.893820,130.088023,2.187528,true,false,false,false,0.334000,13.196500,9.514708,INCREASING_U,0.052779,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00150,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,151,active_visible,partial_visible,108.184500,362.166000,215.261000,89.738000,19317.091618,138.985940,2.398772,true,false,false,false,0.554000,11.648500,8.897917,INCREASING_U,0.069372,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00151,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,152,active_visible,partial_visible,120.989000,360.739500,240.502000,90.031000,21652.635562,147.148345,2.671324,true,false,false,false,0.738000,12.804500,8.162405,INCREASING_U,0.087611,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00152,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,153,active_visible,partial_visible,130.979500,360.363500,260.473000,92.325000,24048.169725,155.074723,2.821262,true,false,false,false,0.743000,9.990500,7.926378,INCREASING_U,0.101842,PRE_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00153,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,154,active_visible,full_visible,154.305000,361.454500,259.462000,92.447000,23986.483514,154.875703,2.806603,false,false,false,false,24.574000,23.325500,-0.199020,INCREASING_U,0.135068,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00154,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,155,active_visible,full_visible,176.777500,363.884500,262.281000,92.533000,24269.647773,155.787187,2.834459,false,false,false,false,45.637000,22.472500,0.911484,INCREASING_U,0.167078,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00155,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,156,active_visible,full_visible,199.480000,363.535500,265.162000,93.969000,24917.007978,157.851221,2.821803,false,false,false,false,66.899000,22.702500,2.064034,INCREASING_U,0.199416,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00156,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,157,active_visible,full_visible,222.742500,361.249500,263.891000,95.171000,25114.770361,158.476403,2.772809,false,false,false,false,90.797000,23.262500,0.625182,INCREASING_U,0.232552,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00157,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,158,active_visible,full_visible,244.703000,361.412000,265.038000,96.162000,25486.584156,159.645182,2.756161,false,false,false,false,112.184000,21.960500,1.168779,INCREASING_U,0.263833,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00158,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,159,active_visible,full_visible,266.762000,360.667500,265.632000,97.141000,25803.758112,160.635482,2.734499,false,false,false,false,133.946000,22.059000,0.990300,INCREASING_U,0.295255,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00159,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,160,active_visible,full_visible,289.649000,359.702000,266.480000,97.406000,25956.750880,161.110989,2.735766,false,false,false,false,156.409000,22.887000,0.475507,INCREASING_U,0.327856,PRE_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00160,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,161,active_visible,full_visible,312.384000,358.105500,267.438000,98.213000,26265.888294,162.067542,2.723041,false,false,false,false,178.665000,22.735000,0.956553,INCREASING_U,0.360240,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00161,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,162,active_visible,full_visible,335.702000,356.594000,268.720000,98.580000,26490.417600,162.758771,2.725908,false,false,false,false,194.116000,23.318000,0.691229,INCREASING_U,0.393455,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00162,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,163,active_visible,full_visible,358.458000,355.237500,272.074000,98.563000,26816.429662,163.757228,2.760407,false,false,false,false,195.481000,22.756000,0.998457,INCREASING_U,0.425870,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00163,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,164,active_visible,full_visible,381.879500,355.119500,274.159000,99.363000,27241.260717,165.049268,2.759166,false,false,false,false,195.199000,23.421500,1.292040,INCREASING_U,0.459232,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00164,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,165,active_visible,full_visible,407.281000,354.984000,277.604000,100.022000,27766.507288,166.632852,2.775429,false,false,false,false,195.005000,25.401500,1.583584,INCREASING_U,0.495415,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00165,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,166,active_visible,full_visible,432.540500,354.035500,280.907000,100.273000,28167.387611,167.831426,2.801422,false,false,false,false,195.828000,25.259500,1.198574,INCREASING_U,0.531395,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00166,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,167,active_visible,full_visible,458.019500,352.167000,283.745000,101.060000,28675.269700,169.337739,2.807689,false,false,false,false,197.303000,25.479000,1.506312,INCREASING_U,0.567688,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00167,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,168,active_visible,full_visible,483.579000,351.650500,287.460000,101.755000,29250.492300,171.027753,2.825021,false,false,false,false,172.691000,25.559500,1.690014,INCREASING_U,0.604096,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00168,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,169,active_visible,full_visible,510.116500,349.073500,291.911000,101.751000,29702.236161,172.343367,2.868876,false,false,false,false,143.928000,26.537500,1.315614,INCREASING_U,0.641897,BROADSIDE_CANDIDATE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00169,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,170,active_visible,full_visible,537.767500,347.531500,295.387000,103.197000,30483.052239,174.593964,2.862360,false,false,false,false,114.539000,27.651000,2.250597,INCREASING_U,0.681284,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00170,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,171,active_visible,full_visible,564.548000,345.943000,302.082000,104.624000,31605.027168,177.778028,2.887311,false,false,false,false,84.411000,26.780500,3.184064,INCREASING_U,0.719431,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00171,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,172,active_visible,full_visible,592.328500,346.368000,306.715000,104.902000,32175.016930,179.373958,2.923824,false,false,false,false,54.314000,27.780500,1.595931,INCREASING_U,0.759002,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00172,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,173,active_visible,full_visible,620.881000,344.881500,313.910000,105.171000,33014.228610,181.698180,2.984758,false,false,false,false,22.164000,28.552500,2.324222,INCREASING_U,0.799674,POST_BROADSIDE,CORE_VISIBLE,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00173,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,174,active_visible,partial_visible,644.799500,342.614500,308.997000,106.285000,32841.746145,181.222918,2.907249,false,true,false,false,0.702000,23.918500,-0.475262,INCREASING_U,0.833744,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00174,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,175,active_visible,partial_visible,657.585000,343.693500,283.850000,107.203000,30429.571550,174.440739,2.647780,false,true,false,false,0.490000,12.785500,-6.782179,INCREASING_U,0.851956,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00175,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,176,active_visible,partial_visible,669.866500,341.565500,259.411000,106.641000,27663.848451,166.324528,2.432563,false,true,false,false,0.428000,12.281500,-8.116212,INCREASING_U,0.869450,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00176,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,177,active_visible,partial_visible,681.214000,338.582500,236.260000,106.695000,25207.760700,158.769521,2.214349,false,true,false,false,0.656000,11.347500,-7.555007,INCREASING_U,0.885614,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00177,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,178,active_visible,partial_visible,693.949500,336.720000,210.737000,108.070000,22774.347590,150.911721,1.950005,false,true,false,false,0.682000,12.735500,-7.857800,INCREASING_U,0.903755,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00178,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,179,active_visible,partial_visible,706.930500,338.995500,185.067000,107.343000,19865.646981,140.945546,1.724071,false,true,false,false,0.536000,12.981000,-9.966175,INCREASING_U,0.922245,POST_BROADSIDE,TRUNCATION_LIMITED,SIDE_DOMINANT_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00179,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,180,active_visible,partial_visible,720.932000,341.099500,157.214000,105.901000,16649.119814,129.031468,1.484537,false,true,false,false,0.461000,14.001500,-11.914078,INCREASING_U,0.942189,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00180,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,181,active_visible,partial_visible,733.561000,341.540000,131.668000,102.340000,13474.903120,116.081450,1.286574,false,true,false,false,0.605000,12.629000,-12.950018,INCREASING_U,0.960179,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
G1P00181,GM_RM017,GM_RM017:PV002,HELDOUT_WITHIN_SCENE,182,active_visible,partial_visible,747.842500,345.708000,103.807000,94.364000,9795.643748,98.972945,1.100070,false,true,false,false,0.254000,14.281500,-17.108506,INCREASING_U,0.980522,POST_BROADSIDE,TRUNCATION_LIMITED,OBLIQUE_OR_PARTIAL_CANDIDATE,OPTICAL_ONLY_CENTER_SCALE_VISIBILITY_AND_THREAD_ORDER,false
