case_id,frame,coordinate_family,propagation_mode,expansion_step,source_primitive,destination_primitive,spatial_connected,distance,orientation_difference,ridge_relation,contrast_relation,intensity_relation,width_relation,temporal_support,world_background_recurrence,crosses_confirmed_background,enters_ambiguity_zone,first_failed_gate,state_before,state_after,decision_reason,evidence_card,evidence_sha256
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,4,PV002_337_341_339_PROXY_RIGHT02,PV002_337_341_339_PROXY_RIGHT03,true,0.000000,77.539998,0.912603,0.852206,0.943396,3.333333,,0.326395,false,false,LOCAL_STRUCTURE_CONTINUITY,SUPPORTED_EXTENSION,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\339\PV002_337_341_339_PROXY_RIGHT03.png,8f23a82e8f61d239c2575c38f52145801d79edc27b8ec97dfb19da5a259d0b1f
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,1,PV002_337_341_340_PROXY_SEED,PV002_337_341_340_PROXY_LEFT01,true,0.000000,10.224093,0.964600,0.909562,0.912281,0.333333,,0.291416,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_LEFT01.png,3ded4fd66d175452dc71b93b567d874207eefd0bf61d99a8450eb5801e5dda3c
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,2,PV002_337_341_339_PROXY_RIGHT01,PV002_337_341_340_PROXY_RIGHT01,true,0.000000,0.799170,1.023137,1.143615,0.964912,1.333333,0.756504,0.600043,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT01.png,cd37b98bb0e146f9438311af99ee03ae565bf17a9b9a58a7d5c0b693d087303b
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,3,PV002_337_341_339_PROXY_RIGHT02,PV002_337_341_340_PROXY_RIGHT02,true,0.000000,3.286248,0.774489,0.926613,0.912281,0.666667,0.405174,0.394804,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT02.png,1249b176e9326625897a733e3b1d943266f132971f623ebdfe8593658e88435d
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,4,PV002_337_341_340_PROXY_RIGHT02,PV002_337_341_340_PROXY_RIGHT03,true,0.000000,0.484755,0.686379,0.845775,0.912281,1.666667,,0.319236,false,false,CROSS_FRAME_TEMPORAL_SUPPORT,SUPPORTED_EXTENSION,PROBABLE_EXTENSION,current-frame structure is plausible but no allowed temporal neighbor passes,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT03.png,a8248e2ef8577044413e8782b5ff5889da64130138ea08c4df8af3a9d23726b2
PV002_337_341,341,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,1,PV002_337_341_340_PROXY_LEFT01,PV002_337_341_341_PROXY_LEFT01,true,0.000000,88.644294,1.105438,0.827095,0.928571,3.500000,0.172198,0.282300,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\341\PV002_337_341_341_PROXY_LEFT01.png,062f7d6e797e0ddb3ee3667f4bb22363c31ae5786edc84ea5e4e159bcdf9d9a3
PV002_337_341,341,OPTICAL_PROXY_ALIGNED_STACK,FORWARD_CAUSAL_MICROPILOT,2,PV002_337_341_340_PROXY_RIGHT01,PV002_337_341_341_PROXY_RIGHT01,true,0.000000,59.028134,1.357393,0.873737,0.964286,2.500000,0.589134,0.562711,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\341\PV002_337_341_341_PROXY_RIGHT01.png,7bd21b4a81977baceb02ea0d05608fb1a547cedd6ba8209ed0f54a65bec139ed
PV002_337_341,337,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV002_337_341_337_PROXY_SEED,PV002_337_341_337_PROXY_LEFT01,true,0.000000,83.131917,1.008489,0.724411,1.000000,1.500000,,0.383597,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\337\PV002_337_341_337_PROXY_LEFT01.png,e598ae3106f6222d0baf65f5a8ec91677249c70cc97893bf12f8e405529344ef
PV002_337_341,337,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV002_337_341_337_PROXY_SEED,PV002_337_341_337_PROXY_RIGHT01,true,0.000000,45.505644,1.224085,0.981067,1.048780,2.500000,,0.633649,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\337\PV002_337_341_337_PROXY_RIGHT01.png,95a4c8a29e9fe334b4284bc3e323e245510c72a2df9afab13ade3e66b7ab2848
PV002_337_341,338,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV002_337_341_338_PROXY_SEED,PV002_337_341_338_PROXY_LEFT01,true,0.000000,52.512520,1.029480,0.966839,0.977778,0.500000,,0.372706,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\338\PV002_337_341_338_PROXY_LEFT01.png,b6d4a5973a2f94cc9a2066ea7d93dd519421cb2b82c828f28f5b6ac3b118efdb
PV002_337_341,338,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV002_337_341_339_PROXY_RIGHT01,PV002_337_341_338_PROXY_RIGHT01,true,0.000000,6.732927,1.222328,1.053433,1.044444,0.750000,0.587368,0.666237,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\338\PV002_337_341_338_PROXY_RIGHT01.png,7f234d93f92961bd6c16fa6078ec42afa9fe0d60888b71c05df6fc4b5f8af43d
PV002_337_341,338,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,3,PV002_337_341_339_PROXY_RIGHT02,PV002_337_341_338_PROXY_RIGHT02,true,0.000000,2.112993,0.889111,0.906805,1.022222,1.000000,0.293422,0.416445,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\338\PV002_337_341_338_PROXY_RIGHT02.png,3b65d6257ab90bf9c532207ec61d224946b681923b36fd7cc7e76c0ba6e5001e
PV002_337_341,338,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV002_337_341_338_PROXY_RIGHT02,PV002_337_341_338_PROXY_RIGHT03,true,0.000000,78.805876,0.724616,0.956152,0.977778,0.750000,,0.344536,false,false,LOCAL_STRUCTURE_CONTINUITY,SUPPORTED_EXTENSION,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\338\PV002_337_341_338_PROXY_RIGHT03.png,12300bb72d1694e7ee11db0357d1524c95eaacef7033f8fd396d9c73debed92c
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV002_337_341_340_PROXY_LEFT01,PV002_337_341_339_PROXY_LEFT01,true,0.000000,54.313188,0.978464,1.048288,0.933962,0.333333,0.379652,0.328266,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\339\PV002_337_341_339_PROXY_LEFT01.png,ad0ad246aee21908ee66ee9cf79287b4f85218166ba441333034440ffdbc1abf
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV002_337_341_340_PROXY_RIGHT01,PV002_337_341_339_PROXY_RIGHT01,true,0.000000,4.901143,1.362279,1.324900,1.000000,1.666667,0.756504,0.610609,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\339\PV002_337_341_339_PROXY_RIGHT01.png,b5398cb8a1e3958155834aae0463fc78775f11784e6c8df7c681cf3f7383e0eb
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,3,PV002_337_341_340_PROXY_RIGHT02,PV002_337_341_339_PROXY_RIGHT02,true,0.000000,29.886754,1.092848,0.942302,0.943396,0.666667,0.405174,0.400498,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\339\PV002_337_341_339_PROXY_RIGHT02.png,b337abcc4a9cf4dea3f4c8d4661dd917809ebf465af65281dd2af47d53ca70bd
PV002_337_341,339,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV002_337_341_340_PROXY_RIGHT03,PV002_337_341_339_PROXY_RIGHT03,true,0.000000,77.539998,0.912603,0.852206,0.943396,3.333333,0.314802,0.326395,false,false,LOCAL_STRUCTURE_CONTINUITY,SUPPORTED_EXTENSION,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\339\PV002_337_341_339_PROXY_RIGHT03.png,8f23a82e8f61d239c2575c38f52145801d79edc27b8ec97dfb19da5a259d0b1f
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV002_337_341_340_PROXY_SEED,PV002_337_341_340_PROXY_LEFT01,true,0.000000,10.224093,0.964600,0.909562,0.912281,0.333333,,0.291416,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_LEFT01.png,3ded4fd66d175452dc71b93b567d874207eefd0bf61d99a8450eb5801e5dda3c
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV002_337_341_339_PROXY_RIGHT01,PV002_337_341_340_PROXY_RIGHT01,true,0.000000,0.799170,1.023137,1.143615,0.964912,1.333333,0.756504,0.600043,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT01.png,cd37b98bb0e146f9438311af99ee03ae565bf17a9b9a58a7d5c0b693d087303b
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,3,PV002_337_341_339_PROXY_RIGHT02,PV002_337_341_340_PROXY_RIGHT02,true,0.000000,3.286248,0.774489,0.926613,0.912281,0.666667,0.405174,0.394804,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,current-frame structure passes and a frozen cross-frame relation supplies temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT02.png,1249b176e9326625897a733e3b1d943266f132971f623ebdfe8593658e88435d
PV002_337_341,340,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,4,PV002_337_341_340_PROXY_RIGHT02,PV002_337_341_340_PROXY_RIGHT03,true,0.000000,0.484755,0.686379,0.845775,0.912281,1.666667,,0.319236,false,false,CROSS_FRAME_TEMPORAL_SUPPORT,SUPPORTED_EXTENSION,PROBABLE_EXTENSION,current-frame structure is plausible but no allowed temporal neighbor passes,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\340\PV002_337_341_340_PROXY_RIGHT03.png,a8248e2ef8577044413e8782b5ff5889da64130138ea08c4df8af3a9d23726b2
PV002_337_341,341,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,1,PV002_337_341_340_PROXY_LEFT01,PV002_337_341_341_PROXY_LEFT01,true,0.000000,88.644294,1.105438,0.827095,0.928571,3.500000,0.172198,0.282300,true,false,CONFIRMED_VERTICAL_BACKGROUND,CONFIRMED_SEED,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\341\PV002_337_341_341_PROXY_LEFT01.png,062f7d6e797e0ddb3ee3667f4bb22363c31ae5786edc84ea5e4e159bcdf9d9a3
PV002_337_341,341,OPTICAL_PROXY_ALIGNED_STACK,OFFLINE_BIDIRECTIONAL_MICROPILOT,2,PV002_337_341_340_PROXY_RIGHT01,PV002_337_341_341_PROXY_RIGHT01,true,0.000000,59.028134,1.357393,0.873737,0.964286,2.500000,0.589134,0.562711,false,false,LOCAL_STRUCTURE_CONTINUITY,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,current-frame structure fails before temporal support can be used,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv002_proxy_sensitivity\evidence_cards\PV002_337_341\341\PV002_337_341_341_PROXY_RIGHT01.png,7bd21b4a81977baceb02ea0d05608fb1a547cedd6ba8209ed0f54a65bec139ed
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,1,PV003_380_384_380_PROXY_SEED,PV003_380_384_380_PROXY_LEFT01,true,0.000000,29.693876,1.103061,0.858577,1.000000,0.833333,0.153699,0.877739,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT01.png,37489f7b1e0dfc05e9354822419f3e16868ce3082f464c586646262e6cab5987
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,2,PV003_380_384_380_PROXY_SEED,PV003_380_384_380_PROXY_RIGHT01,true,0.000000,0.807032,1.187317,1.087564,1.000000,0.833333,0.186473,0.917416,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT01.png,fea899525520d290d89f0bc03a2cf3dc5e521159cf9de9fb34d440f7f7c7b5f5
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,3,PV003_380_384_380_PROXY_LEFT01,PV003_380_384_380_PROXY_LEFT02,true,0.000000,39.817865,0.364165,1.225726,0.977273,0.833333,0.139425,0.828474,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT02.png,8977284e2ddd2405c08692a0e0aca11d0d38a175de3818d12840500898453651
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,4,PV003_380_384_380_PROXY_RIGHT01,PV003_380_384_380_PROXY_RIGHT02,true,0.000000,14.130248,0.958014,0.954755,0.931818,0.500000,0.185317,0.827760,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT02.png,cf172c4dd3849747b723915e48fc4e0e3705fbdc4e64e6ffe339747b9dd18b28
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,5,PV003_380_384_380_PROXY_LEFT02,PV003_380_384_380_PROXY_LEFT03,true,0.000000,16.069246,1.261224,1.498537,1.000000,1.000000,0.154182,0.894801,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT03.png,50b71c64b1cdff8a7a4707671184620ad173c2c08e1bed30d30a6fb50823a569
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,6,PV003_380_384_380_PROXY_RIGHT02,PV003_380_384_380_PROXY_RIGHT03,true,0.000000,63.455886,1.263214,0.776115,0.909091,0.833333,0.084268,0.497826,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_RIGHT03.png,c50850ac1204380c58b3a5458ba6817f77bfecd27b9a37d7d055643ecc57dcd9
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,7,PV003_380_384_380_PROXY_LEFT03,PV003_380_384_380_PROXY_LEFT04,true,0.000000,8.305419,2.049733,1.968052,1.068182,1.166667,0.210862,0.904312,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT04.png,3e3ed41c8185b7d692ecaadbb031ebf4526ce529df334f18c74bb3595a37eb99
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,8,PV003_380_384_380_PROXY_LEFT04,PV003_380_384_380_PROXY_LEFT05,true,0.000000,8.689534,3.370817,2.083466,1.340909,1.166667,0.507465,0.932214,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT05.png,1d15b9af484448ab009f9e5d303fa85874921dc2640577088a7014d9db663f9a
PV003_380_384,380,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,9,PV003_380_384_380_PROXY_LEFT05,PV003_380_384_380_PROXY_LEFT06,true,0.000000,22.017872,1.402563,1.654429,1.181818,1.000000,0.361496,0.931216,true,false,CONFIRMED_VERTICAL_BACKGROUND,SUPPORTED_EXTENSION,BACKGROUND_BLOCKED,candidate segment touches or crosses the frozen vertical-background barrier,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\380\PV003_380_384_380_PROXY_LEFT06.png,c68f80f32ed50c58e5b6904bbc739c06939a3e537f45bf7b0fb7e102ccf98d68
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,1,PV003_380_384_381_PROXY_SEED,PV003_380_384_381_PROXY_LEFT01,true,0.000000,73.860366,0.517461,1.150856,0.976744,0.833333,0.153699,0.423050,false,false,LOCAL_STRUCTURE_OR_TEMPORAL_SUPPORT,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,candidate lacks the frozen combination of structural continuity and temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_LEFT01.png,feaaacfd50d9d5b523cfae0eb8d66923cef12d1b6a633e735e6df39e6ffbaca4
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,2,PV003_380_384_381_PROXY_SEED,PV003_380_384_381_PROXY_RIGHT01,true,0.000000,26.701428,0.423895,1.280590,1.000000,0.333333,0.186473,0.796723,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT01.png,f636fca33a16a2e05136d5bc765c31e5a0aa9c13772b81c35e6a2328a8c3e4bf
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,3,PV003_380_384_381_PROXY_RIGHT01,PV003_380_384_381_PROXY_RIGHT02,true,0.000000,1.472633,0.608819,1.321585,0.953488,0.500000,0.185317,0.622172,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT02.png,61d66cf02dc52e7255a5f2627d4ccb52c7668ae3fecc1ad0a3deb27eaca36d7e
PV003_380_384,381,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,4,PV003_380_384_381_PROXY_RIGHT02,PV003_380_384_381_PROXY_RIGHT03,true,0.000000,22.417904,0.746937,0.737658,0.953488,0.833333,0.084268,0.304356,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\381\PV003_380_384_381_PROXY_RIGHT03.png,40ac8b5f4f5de2b6022c6761772f3506acad3ac6504bbffb6e0b995fda09dd67
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,1,PV003_380_384_382_PROXY_SEED,PV003_380_384_382_PROXY_LEFT01,true,0.000000,66.621700,0.630581,1.105799,0.976190,0.333333,0.153699,0.430818,false,false,LOCAL_STRUCTURE_OR_TEMPORAL_SUPPORT,CONFIRMED_SEED,TEMPORALLY_UNSUPPORTED,candidate lacks the frozen combination of structural continuity and temporal support,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_LEFT01.png,c778bb12207a4186764c9b27242ea9cbffa1d5a4f02c6c48624507086556caf3
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,2,PV003_380_384_382_PROXY_SEED,PV003_380_384_382_PROXY_RIGHT01,true,0.000000,26.222863,1.256627,1.314655,1.000000,0.333333,0.186473,0.449596,false,false,,CONFIRMED_SEED,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT01.png,8e7837097962971a979867a9ce2532872705e59a0d46959acdf149fc063b5cd8
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,3,PV003_380_384_382_PROXY_RIGHT01,PV003_380_384_382_PROXY_RIGHT02,true,0.000000,10.483164,1.018104,1.245298,1.000000,0.833333,0.185317,0.444480,false,false,,SUPPORTED_EXTENSION,SUPPORTED_EXTENSION,connected local structure passes independent structure and temporal/background gates,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT02.png,a7119492f7d861c9a9102a4fcd22fda6073cb7b8abd51cc054ce3a4c8b859cc4
PV003_380_384,382,OPTICAL_PROXY_ALIGNED_STACK,SINGLE_FRAME_SPATIAL,4,PV003_380_384_382_PROXY_RIGHT02,PV003_380_384_382_PROXY_RIGHT03,true,0.000000,30.132810,0.545737,1.083072,0.976190,0.666667,0.084268,0.366572,false,true,AMBIGUITY_STOP,SUPPORTED_EXTENSION,UNRESOLVED_AT_ARC_OR_CLUTTER,candidate enters the frozen endpoint or arc/clutter ambiguity zone,D:\profile\research\workspace\output\oty2_rsa1_a0_20260717\frozen_replay\pv003_proxy_sensitivity\evidence_cards\PV003_380_384\382\PV003_380_384_382_PROXY_RIGHT03.png,42b98eb0816ddbd1aba778fbc276b8e95bda0273db751cdba3e0c94bd71a518b
