scene,canonical_vehicle_id,frame_index,lifecycle_state,visibility_state,is_vehicle_in_scene,is_vehicle_visible,is_full_vehicle_visible,is_partially_visible,is_fully_occluded,is_visible_but_unboxed,occlusion_source,entry_or_exit_state,reference_bbox_available,reference_bbox_x1,reference_bbox_y1,reference_bbox_x2,reference_bbox_y2,reference_bbox_origin,reference_subject_description,benchmark_evidence,notes
GM_RM011,GM_RM011:PV013,134,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,135,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,136,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,137,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,138,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,139,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,140,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,141,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,142,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,143,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,144,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,145,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,146,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,147,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,148,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,149,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,150,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,151,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,152,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,153,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,154,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,155,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,156,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,157,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,158,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,159,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,160,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,161,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,162,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,163,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,164,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,165,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,166,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,167,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,168,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,169,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,170,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,171,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,172,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,173,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,174,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,175,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,176,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,177,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,178,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,179,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,180,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,181,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,182,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,183,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,184,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,185,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,186,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,187,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,188,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,189,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,190,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,191,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,192,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,193,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,194,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,195,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,196,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,197,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,198,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,199,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,200,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,201,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,202,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,203,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,204,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,205,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,206,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,207,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,208,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,209,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,210,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,211,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,212,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,213,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,214,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,215,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,216,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,217,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,218,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,219,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,220,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,221,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,222,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,223,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,224,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,225,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,226,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,227,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,228,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,229,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,230,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,231,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,232,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,233,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,234,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,235,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,236,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,237,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,238,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,239,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,240,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,241,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,242,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,243,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,244,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,245,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,246,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,247,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,248,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,249,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,250,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,251,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,252,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,253,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,254,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,255,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,256,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,257,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,258,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,259,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,260,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,261,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,262,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,263,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,264,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,265,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,266,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,267,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
GM_RM011,GM_RM011:PV013,268,outside_before_entry,outside,false,false,false,false,false,false,none,none,false,,,,,not_applicable_fully_occluded,,Outside visually confirmed lifecycle.,benchmark_only=true;not_runtime_input=true
