scene,frame_index,detector_source,source_detection_id,bbox,confidence,assigned_canonical_vehicle_id,assignment_status,observation_role,vehicle_completeness,subject_purity,overlapping_vehicle_ids,p1c_observation_id,source_tracker_ids,benchmark_evidence,notes
GM_RM017,148,YOLO26l,GM_RM017_000148_002,"[0.396,319.938,145.649,407.364]",0.923897,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000148_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO11l,GM_RM017_000149_001,"[413.594,220.801,540.316,381.873]",0.922457,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO11l,GM_RM017_000149_002,"[0.177,318.947,166.76,407.702]",0.910494,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO11l,GM_RM017_000149_003,"[0.056,315.624,19.005,334.942]",0.408261,GM_RM017:PV002,partial_vehicle_observation,usable_auxiliary_observation,partial_visible_subject,single_vehicle,GM_RM017:PV002,,,Detection matches one canonical vehicle but covers only a partial visible subject region.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO26l,GM_RM017_000149_001,"[0.221,320.017,166.458,407.47]",0.950727,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000149_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO26l,GM_RM017_000149_002,"[413.676,220.912,540.497,381.583]",0.934268,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000149_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,149,YOLO26l,GM_RM017_000149_003,"[0.049,315.917,17.689,334.517]",0.515766,GM_RM017:PV002,partial_vehicle_observation,usable_auxiliary_observation,partial_visible_subject,single_vehicle,GM_RM017:PV002,,,Detection matches one canonical vehicle but covers only a partial visible subject region.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO11l,GM_RM017_000150_001,"[435.975,219.963,563.167,380.84]",0.911621,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO11l,GM_RM017_000150_002,"[0.079,317.285,191.092,406.395]",0.908382,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO11l,GM_RM017_000150_003,"[0.102,311.994,34.465,344.034]",0.404855,GM_RM017:PV002,partial_vehicle_observation,usable_auxiliary_observation,partial_visible_subject,single_vehicle,GM_RM017:PV002,,,Detection matches one canonical vehicle but covers only a partial visible subject region.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO26l,GM_RM017_000150_001,"[0.334,318.077,192.738,406.032]",0.959926,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000150_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO26l,GM_RM017_000150_002,"[435.852,220.091,562.924,380.951]",0.917964,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000150_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,150,YOLO26l,GM_RM017_000150_003,"[0.08,313.987,33.456,343.529]",0.711965,GM_RM017:PV002,partial_vehicle_observation,usable_auxiliary_observation,partial_visible_subject,single_vehicle,GM_RM017:PV002,,,Detection matches one canonical vehicle but covers only a partial visible subject region.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO11l,GM_RM017_000151_001,"[457.833,219.998,586.527,380.514]",0.923616,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO11l,GM_RM017_000151_002,"[0.454,316.384,215.058,407.104]",0.920979,GM_RM017:PV002,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV002;GM_RM017:PV003,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Detection overlaps multiple canonical subjects: GM_RM017:PV002;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO11l,GM_RM017_000151_003,"[0.079,308.812,49.474,351.93]",0.727892,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO26l,GM_RM017_000151_001,"[0.554,317.297,215.815,407.035]",0.957036,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000151_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO26l,GM_RM017_000151_002,"[457.398,219.461,586.391,380.569]",0.932652,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000151_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,151,YOLO26l,GM_RM017_000151_003,"[0.096,309.688,49.789,352.93]",0.663285,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000151_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO11l,GM_RM017_000152_001,"[0.346,314.914,240.093,406.311]",0.923449,GM_RM017:PV002,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV002;GM_RM017:PV003,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Detection overlaps multiple canonical subjects: GM_RM017:PV002;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO11l,GM_RM017_000152_002,"[481.076,216.195,610.487,378.096]",0.916895,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO11l,GM_RM017_000152_003,"[0.082,306.8,65.607,354.144]",0.673790,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO11l,GM_RM017_000152_004,"[770.088,353.392,799.7,422.542]",0.250375,,non_vehicle,exclude_from_vehicle_identity,not_vehicle,non_vehicle,,,,No overlap with any visually confirmed canonical vehicle in this frame; retained as a detector false-positive reference.,normalization_action=keep_review_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO26l,GM_RM017_000152_001,"[0.738,315.724,241.24,405.755]",0.945974,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000152_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO26l,GM_RM017_000152_002,"[480.041,215.945,610.757,377.808]",0.934742,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000152_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,152,YOLO26l,GM_RM017_000152_003,"[0.099,307.026,66.273,354.917]",0.796600,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000152_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO11l,GM_RM017_000153_001,"[1.159,314.121,262.669,406.844]",0.932853,GM_RM017:PV002,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV002;GM_RM017:PV003,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Detection overlaps multiple canonical subjects: GM_RM017:PV002;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO11l,GM_RM017_000153_002,"[501.88,214.254,635.091,376.737]",0.912975,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO11l,GM_RM017_000153_003,"[0.229,307.406,84.547,368.429]",0.726814,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO26l,GM_RM017_000153_001,"[0.743,314.201,261.216,406.526]",0.939477,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000153_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO26l,GM_RM017_000153_002,"[501.542,214.144,635.451,375.567]",0.934574,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000153_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,153,YOLO26l,GM_RM017_000153_003,"[0.183,310.098,84.29,368.377]",0.702494,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000153_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO11l,GM_RM017_000154_001,"[23.188,315.393,283.391,407.938]",0.919368,GM_RM017:PV002,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV002;GM_RM017:PV003,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Detection overlaps multiple canonical subjects: GM_RM017:PV002;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO11l,GM_RM017_000154_002,"[518.854,213.755,660.399,377.891]",0.908677,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO11l,GM_RM017_000154_003,"[0.169,309.077,101.728,390.483]",0.874687,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO26l,GM_RM017_000154_001,"[24.574,315.231,284.036,407.678]",0.948210,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000154_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO26l,GM_RM017_000154_002,"[518.455,213.463,661.121,377.363]",0.940636,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000154_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,154,YOLO26l,GM_RM017_000154_003,"[0.228,309.097,101.126,391.427]",0.904193,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000154_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO11l,GM_RM017_000155_001,"[535.022,215.99,687.292,381.909]",0.924465,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO11l,GM_RM017_000155_002,"[45.23,317.565,307.84,411.466]",0.918917,GM_RM017:PV002,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV002;GM_RM017:PV003,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Detection overlaps multiple canonical subjects: GM_RM017:PV002;GM_RM017:PV003.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO11l,GM_RM017_000155_003,"[0.215,310.711,118.762,394.134]",0.896168,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO26l,GM_RM017_000155_001,"[45.637,317.618,307.918,410.151]",0.946481,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000155_001,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO26l,GM_RM017_000155_002,"[534.818,215.083,687.131,381.293]",0.945753,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000155_002,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,155,YOLO26l,GM_RM017_000155_003,"[0.162,310.72,119.612,394.725]",0.904538,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000155_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO11l,GM_RM017_000156_001,"[552.776,214.099,712.877,380.959]",0.934719,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO11l,GM_RM017_000156_002,"[66.939,316.966,331.323,411.459]",0.931629,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO11l,GM_RM017_000156_003,"[0.317,310.171,136.573,394.804]",0.901416,GM_RM017:PV003,mixed_subject_observation,diagnostic_only,mixed_or_overwide,mixed_subjects,GM_RM017:PV003;GM_RM017:PV002,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Detection overlaps multiple canonical subjects: GM_RM017:PV003;GM_RM017:PV002.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO26l,GM_RM017_000156_001,"[551.893,213.694,713.227,380.789]",0.948803,GM_RM017:PV001,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,GM_RM017:YOLO26l:GM_RM017_000156_001,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO26l,GM_RM017_000156_002,"[66.899,316.551,332.061,410.52]",0.939781,GM_RM017:PV002,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,GM_RM017:YOLO26l:GM_RM017_000156_002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,156,YOLO26l,GM_RM017_000156_003,"[0.134,310.167,136.746,394.893]",0.899419,GM_RM017:PV003,correct_vehicle_observation,preferred_subject_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,GM_RM017:YOLO26l:GM_RM017_000156_003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Highest-quality provenance-preserving observation for this canonical vehicle and frame.,normalization_action=keep_with_partial_full_context;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO11l,GM_RM017_000157_001,"[568.343,208.796,738.976,377.306]",0.945748,GM_RM017:PV001,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV001,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0006;YOLO26l:bytetrack:bt_0006,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_without_grouping_context;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO11l,GM_RM017_000157_002,"[91.113,313.41,354.681,408.916]",0.932835,GM_RM017:PV002,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV002,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
GM_RM017,157,YOLO11l,GM_RM017_000157_003,"[0.105,307.622,155.224,392.957]",0.899495,GM_RM017:PV003,duplicate_observation_same_vehicle,usable_auxiliary_observation,complete_visible_subject,single_vehicle,GM_RM017:PV003,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,Additional same-frame observation of the same canonical vehicle; preserved but not preferred.,normalization_action=keep_block_auto_grouping;suppression_reason=;benchmark_only=true
