condition_id,window_id,window_role,scene,canonical_vehicle_id,sar_frame_index,sar_time_sec,sar_gray_path,sar_gray_sha256,optical_left_frame,optical_right_frame,optical_interpolation_ratio,optical_left_path,optical_right_path,optical_bbox_x1,optical_bbox_y1,optical_bbox_x2,optical_bbox_y2,optical_center_x_px,optical_center_y_px,optical_bottom_contact_y_px,optical_width_px,optical_height_px,optical_visibility_state,optical_identity_source,optical_depth_left_path,optical_depth_right_path,optical_depth_median_proxy,optical_depth_mad_proxy,depth_generator_lineage,predicted_theta_deg,theta_half_width_deg,predicted_radius_px,radial_half_width_px,predicted_radius_from_optical_height_px,predicted_radius_from_depth_proxy_px,radial_proxy_disagreement_px,radial_interval_lower_px,radial_interval_upper_px,predicted_center_x_px,predicted_center_y_px,unsigned_axis_center_deg,unsigned_axis_half_width_deg,response_length_min_px,response_length_max_px,response_width_min_px,response_width_max_px,theta_delta_from_previous_deg,radius_delta_from_previous_px,depth_delta_from_previous_proxy,time_mapping_status,calibration_id,calibration_vehicle_role,depends_on_target_reference,deployment_availability,uncertainty_status
S1X-REPLAY_GM_RM017_PV003_338_391-000363,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,363,7.260000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000363.png,793c0e84505708548820e9fe003eb117cacefbee13f32a840a9e09568dc84ac6,174,175,0.240000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000174.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,242.459480000,288.366480000,468.277440000,388.154560000,355.368460000,338.260520000,388.154560000,225.817960000,99.788080000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000174_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000175_depth.npy,9.423332672,0.059293652,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-8.350567230,8.000000000,299.046593750,248.187302825,156.898884553,441.194302947,284.295418394,50.859290925,547.233896576,1110.569623133,1034.723898230,-8.350567230,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.952948575,-2.931125585,-0.011952553,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000364,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,364,7.280000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000364.png,1d77ab504a097c53084a5d56fb101a775bc01fd4d79f1e11451b4de30452d877,174,175,0.720000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000174.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,251.868440000,289.015440000,478.672320000,388.943680000,365.270380000,338.979560000,388.943680000,226.803880000,99.928240000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000174_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000175_depth.npy,9.413062515,0.057999325,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-7.407481985,8.000000000,298.165353644,248.766147177,155.438800095,440.891907192,285.453107097,49.399206467,546.931500820,1115.559004012,1034.923034477,-7.407481985,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.943085245,-0.881240107,-0.010270157,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000365,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,365,7.300000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000365.png,28f43bbaf2b53036f3ab0cde343b3a02df29f2f6492a469f43141c620401c8b7,175,176,0.200000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,260.981800000,288.732600000,488.859200000,388.665400000,374.920500000,338.699000000,388.665400000,227.877400000,99.932800000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000175_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000176_depth.npy,9.369114113,0.056326485,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-6.488378844,8.000000000,297.494591201,248.142887482,155.391297348,439.597885054,284.206587707,49.351703719,545.637478682,1120.382609083,1035.010922357,-6.488378844,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.919103142,-0.670762443,-0.043948402,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000366,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,366,7.320000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000366.png,feb866c708733202ecb53f1ebcce645a4c1298e9d1da69a38fb39eddd4b93cb6,175,176,0.680000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000175.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,269.681320000,287.145240000,498.754880000,386.892760000,384.218100000,337.019000000,386.892760000,229.073560000,99.747520000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000175_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000176_depth.npy,9.278016167,0.054123726,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-5.602850646,8.000000000,297.118497487,245.836682121,157.321408994,436.915585980,279.594176986,51.281815366,542.955179609,1124.991603448,1034.900973153,-5.602850646,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.885528198,-0.376093714,-0.091097946,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000367,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,367,7.340000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000367.png,bf2edb604b4b2d9925eae51866d6fb429290cba64f822ee2e68ae6a59c90feb1,176,177,0.160000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,278.379560000,285.547160000,508.518720000,385.161080000,393.449140000,335.354120000,385.161080000,230.139160000,99.613920000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000176_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000177_depth.npy,9.248725700,0.058902779,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-4.723661800,8.000000000,297.383155036,244.709592499,158.713156166,436.053153906,277.339997740,52.673562538,542.092747535,1129.510470637,1034.226917803,-4.723661800,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.879188846,0.264657549,-0.029290466,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000368,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,368,7.360000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000368.png,91c3edb065861d68d4f1d3ac3a8a8aca8c50ee29446529851c6d22d8a3e78b2b,176,177,0.640000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000176.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,287.075240000,283.927640000,518.018880000,383.511320000,402.547060000,333.719480000,383.511320000,230.943640000,99.583680000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000176_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000177_depth.npy,9.343050194,0.077645454,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-3.857151657,8.000000000,298.929315110,245.940734350,159.028174388,438.830455832,279.802281444,52.988580760,544.870049460,1133.891276415,1032.347800230,-3.857151657,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.866510142,1.546160074,0.094324493,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000369,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,369,7.380000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000369.png,68f1bfc620c217e65dd1cd7767ab33f2a8914759db328e7af534e2a80787c20c,177,178,0.120000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,295.949840000,282.526880000,527.752080000,382.179680000,411.850960000,332.353280000,382.179680000,231.802240000,99.652800000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000177_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000178_depth.npy,9.376269760,0.088814716,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-2.971023431,8.000000000,299.058354773,246.789815664,158.308132737,439.808576808,281.500444071,52.268539109,545.848170436,1138.499534487,1031.943616964,-2.971023431,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.886128227,0.129039663,0.033219566,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000370,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,370,7.400000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000370.png,c41aed626a9e28baac1b37ff8bc5b6223dccf2aa9781890eee3c78b63d825436,177,178,0.600000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000177.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,305.361200000,281.782400000,538.184400000,381.802400000,421.772800000,331.792400000,381.802400000,232.823200000,100.020000000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000177_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000178_depth.npy,9.226174545,0.077263737,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-2.026040952,8.000000000,294.936033203,246.492715362,154.482911469,435.389154936,280.906243467,48.443317841,541.428748565,1143.572915076,1035.848342530,-2.026040952,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.944982479,-4.122321570,-0.150095215,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000371,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,371,7.420000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000371.png,ae06552663d66ac338e0e1f0e0e2f896cec968711a6a6f2ec1039a4d4edbf40b,178,179,0.080000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,314.812640000,281.270240000,548.631600000,381.608720000,431.722120000,331.439480000,381.608720000,233.818960000,100.338480000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000178_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000179_depth.npy,9.108854103,0.068108425,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-1.078441205,8.000000000,291.549988520,246.424362590,151.165219558,431.934757481,280.769537922,45.125625930,537.974351109,1148.512668149,1039.101655245,-1.078441205,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.947599747,-3.386044683,-0.117320442,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000372,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,372,7.440000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000372.png,413e9d09deb6332e9869c5177ec8ebe135445fce5714b675a904f92d63196e41,178,179,0.560000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000178.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,324.464480000,281.919680000,559.153200000,382.333040000,441.808840000,332.126360000,382.333040000,234.688720000,100.413360000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000178_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000179_depth.npy,9.155407524,0.070931454,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,-0.117755116,8.000000000,291.845328271,247.499747463,150.385174437,433.305482106,282.920307669,44.345580809,539.345075734,1153.400195676,1038.755288092,-0.117755116,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.960686089,0.295339752,0.046553421,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000373,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,373,7.460000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000373.png,887f6eb002632e0dd34690d5bac1e4319973b83096c44865e5a9b0f1f3c1b122,179,180,0.040000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,334.145760000,282.522120000,569.732320000,383.047680000,451.939040000,332.784900000,383.047680000,235.586560000,100.525560000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000179_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,9.187011147,0.072357445,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,0.847072124,8.000000000,291.726189929,248.549426731,149.216356827,434.236023032,285.019666205,43.176763199,540.275616660,1158.312780515,1038.905691151,0.847072124,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,0.964827240,-0.119138342,0.031603622,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000374,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,374,7.480000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000374.png,c30f6daf7c4fee93c5bf9bfec7b00a01841be2731e229036486352690f6c4d90,179,180,0.520000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000179.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,344.150880000,282.607560000,580.944160000,383.655840000,462.547520000,333.131700000,383.655840000,236.793280000,101.048280000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000179_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,9.054166985,0.058416023,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,1.857452026,8.000000000,287.047792558,249.316344341,143.771041845,430.324543271,286.553501426,37.731448217,536.364136900,1163.304073024,1043.703033412,1.857452026,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.010379902,-4.678397371,-0.132844162,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000375,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,375,7.500000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000375.png,d316805a452e2e6a51f25d3d349cc4f8ad76d99862c915974a3e64d025c5630b,180,180,0.000000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,354.156000000,282.693000000,592.156000000,384.264000000,473.156000000,333.478500000,384.264000000,238.000000000,101.571000000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,8.921322823,0.044474602,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,2.867831928,8.000000000,282.369395187,250.083261952,138.325726863,426.413063511,288.087336648,32.286133235,532.452657139,1168.127565544,1048.584242940,2.867831928,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.010379902,-4.678397371,-0.132844162,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000376,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,376,7.520000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000376.png,b600475f6009a095c00ac78dfac8cedbe177bd3aa9bf404a7228abb7bc5762ae,180,181,0.480000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,364.114080000,282.795720000,603.409600000,384.237120000,483.761840000,333.516420000,384.237120000,239.295520000,101.441400000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000181_depth.npy,8.739265175,0.044310722,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,3.877960389,8.000000000,280.364170406,246.727959077,139.675804958,421.052535855,281.376730897,33.636211329,527.092129483,1172.961452934,1050.877760358,3.877960389,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.010128461,-2.005224781,-0.182057648,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000377,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,377,7.540000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000377.png,41d35548fb0728294b11ef66bd5138db6f6bc5f7cd43cd23db73eb133ea1e940,180,181,0.960000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000180.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,374.072160000,282.898440000,614.663200000,384.210240000,494.367680000,333.554340000,384.210240000,240.591040000,101.311800000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000180_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000181_depth.npy,8.557207527,0.044146843,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,4.888088850,8.000000000,278.358945626,243.372656202,141.025883052,415.692008199,274.666125147,34.986289424,521.731601827,1177.718907937,1053.253436985,4.888088850,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.010128461,-2.005224781,-0.182057648,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000378,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,378,7.560000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000378.png,1cb3e209b3a34309fbddf2e8220e1f08dbb076b089e6e242a74bfb0af6029b1e,181,182,0.440000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,384.251560000,282.930320000,626.021520000,384.894400000,505.136540000,333.912360000,384.894400000,241.769960000,101.964080000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000181_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000182_depth.npy,9.000643330,0.047995968,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,5.913743770,8.000000000,281.489746446,253.298433408,134.230906666,428.748586226,294.517679560,28.191313038,534.788179854,1183.002208691,1050.608305042,5.913743770,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.025654920,3.130800820,0.443435802,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000379,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,379,7.580000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000379.png,e76847ff5c775cfcb51a83d66452e1d91c975663037436a6212c176c7d41a79c,181,182,0.920000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000181.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,394.451080000,282.955760000,637.389360000,385.643200000,515.920220000,334.299480000,385.643200000,242.938280000,102.687440000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000181_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000182_depth.npy,9.500942173,0.052209911,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,6.940810187,8.000000000,285.087458685,264.431581531,126.695470782,443.479446588,316.783975806,20.655877153,549.519040216,1188.451086532,1047.601799059,6.940810187,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.027066417,3.597712239,0.500298843,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
S1X-REPLAY_GM_RM017_PV003_338_391-000380,REPLAY_GM_RM017_PV003_338_391,frozen_rule_replay,GM_RM017,GM_RM017:PV003,380,7.600000000,D:\profile\research\data\GM_RM017\GM_RM017_SARframes_gray\000380.png,0815cd129ea0f951b8e5cf8a6eb61500deb993b4703875001fb55b3d0fafd920,182,183,0.400000000,D:\profile\research\data\GM_RM017\GM_RM017_frames\000182.png,D:\profile\research\data\GM_RM017\GM_RM017_frames\000183.png,404.501800000,282.780400000,648.665600000,385.500400000,526.583700000,334.140400000,385.500400000,244.163800000,102.720000000,full_visible,P1E_CANONICAL_OPTICAL_BENCHMARK_NOT_RUNTIME_OUTPUT,D:\profile\research\data\GM_RM017\GM_RM017_depth\000182_depth.npy,D:\profile\research\data\GM_RM017\GM_RM017_depth\000183_depth.npy,9.352170277,0.050907230,UNRESOLVED_DERIVED_OPTICAL_SIDECAR,7.956428435,8.000000000,282.727636581,262.410945714,126.356284495,439.098988667,312.742704172,20.316690867,545.138582296,1193.135157856,1050.594007374,7.956428435,35.000000000,60.000000000,300.000000000,18.000000000,150.000000000,1.015618248,-2.359822104,-0.148771896,UNFROZEN_COMMON_START_ASSUMPTION_FPS_CONFIRMED_FROM_SOURCE_MP4_METADATA,OTY2-S1X-independent-calibration-v1,independent_calibration_only_not_discovery_or_replay,false,RESEARCH_PROXY_P1E_AND_SINGLE_VEHICLE_CALIBRATION,EXPLICIT_INTERVAL_NOT_POINT_TRUTH
