observability_id,scope_level,research_unit_id,counterfactual_semantic_class,temporal_direction_applicability,temporal_correspondence_applicability,parameter_id,anchor_variant,evidence_family,evidence_estimator_contract,normalization_path,source_pair_set_hash,pair_projection_rule,pair_set_hash,candidate_pair_count,eligible_pair_count,pair_evidence_state,pair_usage_in_grid_nondominance,pareto_nondominated_grid_values,grid_nondominance_pattern,nondominated_grid_component_count,touches_lower_grid_edge,touches_upper_grid_edge,reported_lower_bound,reported_upper_bound,diagnostic_grid_min,diagnostic_grid_max,parameter_interpretation_limit,valid_setting_count,profile_validity_state,normalization_agreement,fixed_rule_replay_scope,placebo_relation,observability_state,decision_reason,review_status
S1L-OCS-OBS-0000536,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_SHUFFLE,TEMPORAL_NEGATIVE,NOT_EVALUATED_DIRECTION_INSENSITIVE_METRICS,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_RADIAL,smoothed_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,eb14eb59a5003dab80c0bbc1fd0121984baa56d87fae334f38a6b126ae1f1b26,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,405eac680a90ab0e46a3a8af558a750d417ca7edd14276b758184cfa2071e799,3,3,SPARSE_PAIR_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.250000,SINGLETON,1,false,true,,,0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,PARTIAL_GRID_NONDOMINANCE_OVERLAP,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=-0.125000;0.000000;0.125000;0.250000",directly_reviewed_complete
S1L-OCS-OBS-0000537,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_SHUFFLE,TEMPORAL_NEGATIVE,NOT_EVALUATED_DIRECTION_INSENSITIVE_METRICS,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_TANGENTIAL,smoothed_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,eb14eb59a5003dab80c0bbc1fd0121984baa56d87fae334f38a6b126ae1f1b26,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,405eac680a90ab0e46a3a8af558a750d417ca7edd14276b758184cfa2071e799,3,3,SPARSE_PAIR_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-0.250000;0.250000,MULTICOMPONENT,2,true,true,,,-0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,PARTIAL_GRID_NONDOMINANCE_OVERLAP,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=-0.250000;-0.125000;0.000000;0.250000",directly_reviewed_complete
S1L-OCS-OBS-0000538,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_SHUFFLE,TEMPORAL_NEGATIVE,NOT_EVALUATED_DIRECTION_INSENSITIVE_METRICS,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,LONG_SCALE,smoothed_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,eb14eb59a5003dab80c0bbc1fd0121984baa56d87fae334f38a6b126ae1f1b26,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,405eac680a90ab0e46a3a8af558a750d417ca7edd14276b758184cfa2071e799,3,3,SPARSE_PAIR_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.850000;0.925000;1.000000;1.075000;1.150000,ALL_GRID,1,true,true,,,0.850000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,IDENTICAL_GRID_NONDOMINANCE_PATTERN,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=0.850000;0.925000;1.000000;1.075000;1.150000",directly_reviewed_complete
S1L-OCS-OBS-0000539,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_SHUFFLE,TEMPORAL_NEGATIVE,NOT_EVALUATED_DIRECTION_INSENSITIVE_METRICS,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,SHORT_SCALE,smoothed_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,eb14eb59a5003dab80c0bbc1fd0121984baa56d87fae334f38a6b126ae1f1b26,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,405eac680a90ab0e46a3a8af558a750d417ca7edd14276b758184cfa2071e799,3,3,SPARSE_PAIR_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,1.150000,SINGLETON,1,false,true,,,1.150000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,PARTIAL_GRID_NONDOMINANCE_OVERLAP,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=1.075000;1.150000",directly_reviewed_complete
S1L-OCS-OBS-0000540,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_SHUFFLE,TEMPORAL_NEGATIVE,NOT_EVALUATED_DIRECTION_INSENSITIVE_METRICS,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,AXIS_UNSIGNED,smoothed_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,eb14eb59a5003dab80c0bbc1fd0121984baa56d87fae334f38a6b126ae1f1b26,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,405eac680a90ab0e46a3a8af558a750d417ca7edd14276b758184cfa2071e799,3,3,SPARSE_PAIR_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-12.000000;-6.000000,EDGE_CONTIGUOUS_SET,1,true,false,,,-12.000000,-6.000000,GRID_NONDOMINANCE_PATTERN_ONLY;AXIS_PLACEBO_REVIEW_REQUIRED,5,PASS,PARTIAL_GRID_NONDOMINANCE_OVERLAP,FIXED_REPLAY,PENDING_AXIS_PLACEBO_REVIEW,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=-12.000000;-6.000000;0.000000;6.000000;12.000000",directly_reviewed_complete
S1L-OCS-OBS-0000541,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_RADIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,FIXED_REFERENCE,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-0.250000;-0.125000;0.000000;0.125000;0.250000,ALL_GRID,1,true,true,,,-0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000542,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_TANGENTIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,FIXED_REFERENCE,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.125000;0.250000,EDGE_CONTIGUOUS_SET,1,false,true,,,0.125000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000543,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,LONG_SCALE,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,FIXED_REFERENCE,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.850000;0.925000;1.000000;1.075000;1.150000,ALL_GRID,1,true,true,,,0.850000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000544,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,SHORT_SCALE,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,FIXED_REFERENCE,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,1.000000;1.075000;1.150000,EDGE_CONTIGUOUS_SET,1,false,true,,,1.000000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000545,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,AXIS_UNSIGNED,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,FIXED_REFERENCE,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-12.000000,SINGLETON,1,true,false,,,-12.000000,-12.000000,GRID_NONDOMINANCE_PATTERN_ONLY;AXIS_PLACEBO_REVIEW_REQUIRED,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,PENDING_AXIS_PLACEBO_REVIEW,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000546,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_RADIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,CANDIDATE_LOCAL_REESTIMATED,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-0.250000;-0.125000;0.000000;0.125000;0.250000,ALL_GRID,1,true,true,,,-0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000547,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_TANGENTIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,CANDIDATE_LOCAL_REESTIMATED,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-0.250000;-0.125000;0.250000,MULTICOMPONENT,2,true,true,,,-0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000548,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,LONG_SCALE,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,CANDIDATE_LOCAL_REESTIMATED,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.850000;0.925000;1.000000;1.075000;1.150000,ALL_GRID,1,true,true,,,0.850000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000549,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,SHORT_SCALE,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,CANDIDATE_LOCAL_REESTIMATED,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.850000;0.925000;1.000000;1.150000,MULTICOMPONENT,2,true,true,,,0.850000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000550,UNIT_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,AXIS_UNSIGNED,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,CANDIDATE_LOCAL_REESTIMATED,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-12.000000;-6.000000;12.000000,MULTICOMPONENT,2,true,true,,,-12.000000,12.000000,GRID_NONDOMINANCE_PATTERN_ONLY;AXIS_PLACEBO_REVIEW_REQUIRED,5,PASS,SINGLE_PATH_ONLY,FIXED_REPLAY,PENDING_AXIS_PLACEBO_REVIEW,NOT_IDENTIFIABLE,Pareto grid nondominance pattern is diagnostic only and is not an identification criterion,directly_reviewed_complete
S1L-OCS-OBS-0000551,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_RADIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,-0.250000;-0.125000;0.000000;0.125000;0.250000,ALL_GRID,1,true,true,,,-0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,IDENTICAL_GRID_NONDOMINANCE_PATTERN,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=-0.250000;-0.125000;0.000000;0.125000;0.250000",directly_reviewed_complete
S1L-OCS-OBS-0000552,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,CENTER_TANGENTIAL,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.250000,SINGLETON,1,false,true,,,0.250000,0.250000,GRID_NONDOMINANCE_PATTERN_ONLY;NO_CENTER_IDENTIFICATION_CRITERION,5,PASS,PARTIAL_GRID_NONDOMINANCE_OVERLAP,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=-0.250000;-0.125000;0.125000;0.250000",directly_reviewed_complete
S1L-OCS-OBS-0000553,UNIT_DUAL_NORMALIZATION,S0MV-GM_RM017-PV004-SEG01|TEMPORAL_REVERSE,TEMPORAL_NEGATIVE,NOT_APPLICABLE_TO_TIME_REVERSAL,APPLICABLE_TO_TEMPORAL_CORRESPONDENCE_CONTROL,LONG_SCALE,raw_gt,SEPARATE_METRIC_GRID_NONDOMINANCE_DIAGNOSTIC,FIELD_NCC;STRUCTURE_TENSOR_ORIENTATION_PROXY;CANNY_THIN_EDGE_CONNECTIVITY_PROXY_NOT_MORPHOLOGICAL_SKELETON;BOUNDARY_FRACTION,DUAL_PATH_GRID_NONDOMINANCE_INTERSECTION,d7d699e32cfe5a89f674f94b3439e486b7d5e611002a7e9a1bbb438496c89030,SOURCE_POSITIVE_PAIR_SET_FRAME_INTERSECTION_NO_RESELECTION,cab0ec7b026c53949910427e44fce37e2837bf490d8df10ec34a8f1def1a236c,14,14,PAIR_COUNT_GT4_SHARED_FRAME_REPEATED_EVIDENCE,NOT_USED_IN_PARETO_BASIS;CARRIED_FOR_CONTEXT_ONLY,0.850000;0.925000;1.000000;1.075000;1.150000,ALL_GRID,1,true,true,,,0.850000,1.150000,FIXED_256X128_GRID_COUPLES_SCALE_TO_RESAMPLING;NO_PHYSICAL_SCALE_IDENTIFICATION,5,PASS,IDENTICAL_GRID_NONDOMINANCE_PATTERN,FIXED_REPLAY,NOT_APPLICABLE,NOT_IDENTIFIABLE,"dual-path Pareto grid-pattern intersection is diagnostic only, not identification; union=0.850000;0.925000;1.000000;1.075000;1.150000",directly_reviewed_complete
