scene,canonical_vehicle_id,benchmark_role,optical_frame_index,sar_frame_index,sar_gt_id,s1l_research_role,selected_for_future_s1l,selection_status,optical_pose_group,sar_theta_center_deg,sar_theta_width_deg,sar_radius_px,gt_valid_mask_fraction,direct_neighbor_gt_competition,mapping_anchor_eligibility,exclusion_or_diagnostic_reason
GM_RM017,GM_RM017:PV004,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00064,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,-32.698379,19.371849744,539.641,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,169,352,GM_RM017|000352|gm_rm017_00065,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-18.251640,25.139084590,404.360,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,169,353,GM_RM017|000353|gm17supp_000169_000353_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,8.721244,30.062860924,324.289,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,169,353,GM_RM017|000353|gm17supp_000169_000353_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-32.845629,18.295699131,535.516,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,169,353,GM_RM017|000353|gm17supp_000169_000353_det4,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-17.391122,24.536130380,404.841,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00066,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-32.003825,17.877318109,533.885,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,170,354,GM_RM017|000354|gm_rm017_00067,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-16.400515,24.812615216,402.160,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,170,354,GM_RM017|000354|gm_rm017_00068,development_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,9.258196,28.890913063,324.769,1.000000000,false,calibration_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,170,355,GM_RM017|000355|gm17supp_000170_000355_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-31.561575,18.000779880,530.832,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,170,355,GM_RM017|000355|gm17supp_000170_000355_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-15.582940,25.066189214,403.309,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,170,355,GM_RM017|000355|gm17supp_000170_000355_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,9.774698,29.368902613,325.061,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00069,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-30.388861,19.345997417,520.547,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,171,356,GM_RM017|000356|gm_rm017_00070,development_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,11.116338,28.453190047,323.005,1.000000000,false,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,171,356,GM_RM017|000356|gm_rm017_00071,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,-14.696151,25.573514445,401.288,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,171,357,GM_RM017|000357|gm17supp_000171_000357_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-30.487518,19.143141207,524.328,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,171,357,GM_RM017|000357|gm17supp_000171_000357_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,12.348684,28.642149729,329.701,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,171,357,GM_RM017|000357|gm17supp_000171_000357_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-12.992259,25.184181365,400.637,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00072,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-28.391994,19.208075994,515.406,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,172,358,GM_RM017|000358|gm_rm017_00073,development_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,14.245190,30.176006125,330.737,1.000000000,false,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,172,358,GM_RM017|000358|gm_rm017_00074,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-12.306766,24.843564541,395.757,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,172,359,GM_RM017|000359|gm17supp_000172_000359_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-28.840207,20.009231737,514.360,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,172,359,GM_RM017|000359|gm17supp_000172_000359_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,14.502888,29.387784927,328.944,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,172,359,GM_RM017|000359|gm17supp_000172_000359_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-11.895280,26.555958069,395.282,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00075,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-27.536591,19.631740169,511.022,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,173,360,GM_RM017|000360|gm_rm017_00076,development_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,14.991474,27.455475480,334.435,1.000000000,false,calibration_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,173,360,GM_RM017|000360|gm_rm017_00077,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-10.554872,24.659956977,395.464,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,173,361,GM_RM017|000361|gm17supp_000173_000361_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-26.994208,20.542660808,503.450,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,173,361,GM_RM017|000361|gm17supp_000173_000361_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,16.706284,29.500673056,335.995,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,173,361,GM_RM017|000361|gm17supp_000173_000361_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-9.235176,27.671564124,393.452,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00078,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-26.185183,18.191300249,499.835,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,174,362,GM_RM017|000362|gm_rm017_00079,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,16.685562,28.349269933,339.319,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,174,362,GM_RM017|000362|gm_rm017_00080,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-9.057073,24.591745125,393.188,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,174,363,GM_RM017|000363|gm17supp_000174_000363_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-25.337403,20.461532906,501.404,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,174,363,GM_RM017|000363|gm17supp_000174_000363_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,19.355634,28.419849747,339.622,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,174,363,GM_RM017|000363|gm17supp_000174_000363_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-6.746569,27.872542119,394.031,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,175,364,GM_RM017|000364|gm17supp_000175_000364_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-24.448148,22.612299950,496.483,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,175,364,GM_RM017|000364|gm17supp_000175_000364_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,20.564756,28.561159588,342.601,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,175,364,GM_RM017|000364|gm17supp_000175_000364_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-6.028394,28.529445180,391.511,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00081,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,-23.792704,20.964215883,494.464,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,175,365,GM_RM017|000365|gm_rm017_00082,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,20.426729,27.899649592,343.449,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,175,365,GM_RM017|000365|gm_rm017_00083,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-5.915735,25.175383223,390.634,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,176,366,GM_RM017|000366|gm17supp_000176_000366_det1,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,22.264096,30.437448639,346.564,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,176,366,GM_RM017|000366|gm17supp_000176_000366_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-3.561455,29.431154278,389.365,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,176,366,GM_RM017|000366|gm17supp_000176_000366_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-22.740213,22.852321295,491.720,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,176,367,GM_RM017|000367|gm_rm017_00084,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,22.059182,28.436019153,349.807,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00085,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-3.171110,26.454844704,387.794,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,176,367,GM_RM017|000367|gm_rm017_00086,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-22.345823,21.345790519,488.566,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,177,368,GM_RM017|000368|gm17supp_000177_000368_det1,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,23.370197,28.369227881,352.872,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,177,368,GM_RM017|000368|gm17supp_000177_000368_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-21.355573,21.983596129,485.571,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,177,368,GM_RM017|000368|gm17supp_000177_000368_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-2.134162,28.016716007,388.082,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,177,369,GM_RM017|000369|gm_rm017_00087,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,23.999238,26.625740149,350.323,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00088,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-21.067005,21.045759531,483.832,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,177,369,GM_RM017|000369|gm_rm017_00089,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-2.712508,26.124403743,388.763,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,178,370,GM_RM017|000370|gm17supp_000178_000370_det1,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,25.455259,25.807535365,356.717,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,178,370,GM_RM017|000370|gm17supp_000178_000370_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-0.453558,26.570674518,386.685,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,178,370,GM_RM017|000370|gm17supp_000178_000370_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-19.671230,21.785039694,481.828,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,178,371,GM_RM017|000371|gm_rm017_00090,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,25.622408,25.752650839,357.276,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00091,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-0.161731,23.584801229,386.859,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,178,371,GM_RM017|000371|gm_rm017_00092,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-18.973120,21.063459566,478.278,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,179,372,GM_RM017|000372|gm17supp_000179_000372_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,1.928732,27.539089160,389.377,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,179,372,GM_RM017|000372|gm17supp_000179_000372_det2,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,27.384319,26.967056447,360.469,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,179,372,GM_RM017|000372|gm17supp_000179_000372_det3,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-17.549910,24.478509546,476.198,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00093,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,2.672748,27.018557212,387.658,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,179,373,GM_RM017|000373|gm_rm017_00094,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,28.958763,27.107323412,366.393,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,179,373,GM_RM017|000373|gm_rm017_00095,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-18.110016,20.832575058,475.643,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,180,374,GM_RM017|000374|gm17supp_000180_000374_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,3.803274,27.810117865,387.451,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,180,374,GM_RM017|000374|gm17supp_000180_000374_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-16.907572,22.006350105,475.173,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,180,374,GM_RM017|000374|gm17supp_000180_000374_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,28.744400,26.153417022,369.565,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00096,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,4.217810,26.260824318,384.768,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV004,heldout_validation,180,375,GM_RM017|000375|gm_rm017_00097,heldout_complete_candidate,true,candidate_only_s1l_not_started,left_side_dominant,-14.936129,22.167433238,466.823,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,180,375,GM_RM017|000375|gm_rm017_00098,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,29.712754,26.178017990,373.839,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,180,376,GM_RM017|000376|gm17supp_000180_000376_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,3.867252,26.496032306,386.018,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,180,376,GM_RM017|000376|gm17supp_000180_000376_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-15.000347,23.503223372,467.861,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,180,376,GM_RM017|000376|gm17supp_000180_000376_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,30.222247,26.072438784,373.942,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,181,377,GM_RM017|000377|gm_rm017_00099,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-14.080572,21.115679956,470.228,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,181,377,GM_RM017|000377|gm_rm017_00100,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,7.405703,26.880803467,389.583,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV002,development,181,377,GM_RM017|000377|gm_rm017_00101,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,31.094122,24.150032831,377.548,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,181,378,GM_RM017|000378|gm17supp_000181_000378_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-14.080183,20.916645618,465.534,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,181,378,GM_RM017|000378|gm17supp_000181_000378_det2,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,6.131045,25.415440606,387.387,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,181,378,GM_RM017|000378|gm17supp_000181_000378_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,31.927206,25.289665689,377.714,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00102,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-13.408072,23.021035144,470.363,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,182,379,GM_RM017|000379|gm_rm017_00103,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,8.503460,27.512973290,392.191,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,182,379,GM_RM017|000379|gm_rm017_00104,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,32.904627,25.023317009,386.179,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,182,380,GM_RM017|000380|gm17supp_000182_000380_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-11.971056,23.140952468,457.719,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,182,380,GM_RM017|000380|gm17supp_000182_000380_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,8.120624,25.440737091,391.526,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,182,380,GM_RM017|000380|gm17supp_000182_000380_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,33.466907,23.541829888,384.528,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00105,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-10.638222,21.346226076,458.753,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,183,381,GM_RM017|000381|gm_rm017_00106,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,9.685162,25.599319616,393.024,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV002,development,183,381,GM_RM017|000381|gm_rm017_00107,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,34.611425,23.169892024,390.377,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,183,382,GM_RM017|000382|gm17supp_000183_000382_det1,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,-10.297588,19.634637757,453.987,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV003,heldout_validation,183,382,GM_RM017|000382|gm17supp_000183_000382_det2,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,9.225141,23.606199713,393.764,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV002,development,183,382,GM_RM017|000382|gm17supp_000183_000382_det3,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,34.815116,23.957882980,392.693,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
GM_RM017,GM_RM017:PV004,heldout_validation,184,383,GM_RM017|000383|gm_rm017_00108,heldout_complete_candidate,false,candidate_only_s1l_not_started,left_side_dominant,-9.639030,22.275609875,458.581,1.000000000,false,heldout_usable,
GM_RM017,GM_RM017:PV003,heldout_validation,184,383,GM_RM017|000383|gm_rm017_00109,geometry_identity_or_competition_diagnostic,false,candidate_only_s1l_not_started,left_side_dominant,12.717146,27.667170220,398.373,1.000000000,false,pose_or_geometry_diagnostic,gt_quality_not_gold_or_usable
GM_RM017,GM_RM017:PV002,development,184,383,GM_RM017|000383|gm_rm017_00110,optical_partial_diagnostic,false,candidate_only_s1l_not_started,pose_unstable,35.587362,24.028149007,397.746,1.000000000,false,pose_or_geometry_diagnostic,not_nearest_hard_sync_row_or_not_in_prior_visual_anchor_scope
