scene,frame_index,observation_alternative_cluster,detection_id,detector_source,source_detection_id,bbox,confidence,class,normalized_or_raw,image_path,feature_reference,existing_tracker_ids,cluster_size,selected_as_primary,selection_status,audit_notes
GM_RM011,277,GM_RM011:F277:ALT001,GM_RM011:YOLO11l:GM_RM011_000277_001,YOLO11l,GM_RM011_000277_001,"[12.527,285.834,700.536,381.567]",0.308,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000277.png,,"[""YOLO11l:bytetrack:bt_0067"",""YOLO26l:botsort:bs_0057"",""YOLO26l:bytetrack:bt_0074""]",2,false,retained_unselected,
GM_RM011,277,GM_RM011:F277:ALT001,GM_RM011:YOLO26l:GM_RM011_000277_001,YOLO26l,GM_RM011_000277_001,"[13.873,287.702,602.114,597.664]",0.849288,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000277.png,GM_RM011__frame_277__det_ignored_GM_RM011_000277_001__row_000356,"[""YOLO11l:bytetrack:bt_0067"",""YOLO26l:botsort:bs_0057"",""YOLO26l:bytetrack:bt_0074""]",2,true,selected,
GM_RM011,278,GM_RM011:F278:ALT001,GM_RM011:YOLO26l:GM_RM011_000278_001,YOLO26l,GM_RM011_000278_001,"[11.376,289.917,600.288,597.378]",0.75361,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000278.png,GM_RM011__frame_278__det_ignored_GM_RM011_000278_001__row_000358,"[""YOLO26l:botsort:bs_0057"",""YOLO26l:bytetrack:bt_0074""]",1,true,selected,
GM_RM011,279,GM_RM011:F279:ALT001,GM_RM011:YOLO11l:GM_RM011_000279_001,YOLO11l,GM_RM011_000279_001,"[228.667,282.744,795.045,591.903]",0.359462,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000279.png,,"[""YOLO11l:botsort:bs_0061""]",2,false,retained_unselected,
GM_RM011,279,GM_RM011:F279:ALT001,GM_RM011:YOLO26l:GM_RM011_000279_002,YOLO26l,GM_RM011_000279_002,"[236.695,280.138,795.431,598.186]",0.312972,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000279.png,GM_RM011__frame_279__det_ignored_GM_RM011_000279_002__row_000360,"[""YOLO11l:botsort:bs_0061""]",2,false,retained_unselected,
GM_RM011,279,GM_RM011:F279:ALT002,GM_RM011:YOLO26l:GM_RM011_000279_001,YOLO26l,GM_RM011_000279_001,"[11.013,293.677,599.736,596.414]",0.402053,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000279.png,GM_RM011__frame_279__det_ignored_GM_RM011_000279_001__row_000359,"[""YOLO26l:botsort:bs_0057"",""YOLO26l:bytetrack:bt_0074""]",1,true,selected,
GM_RM011,280,GM_RM011:F280:ALT001,GM_RM011:YOLO11l:GM_RM011_000280_001,YOLO11l,GM_RM011_000280_001,"[261.961,284.578,797.62,591.88]",0.421415,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000280.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,280,GM_RM011:F280:ALT001,GM_RM011:YOLO26l:GM_RM011_000280_001,YOLO26l,GM_RM011_000280_001,"[119.2,285.303,731.0,597.826]",0.41442,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000280.png,GM_RM011__frame_280__det_ignored_GM_RM011_000280_001__row_000361,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,281,GM_RM011:F281:ALT001,GM_RM011:YOLO11l:GM_RM011_000281_001,YOLO11l,GM_RM011_000281_001,"[259.162,289.13,797.421,591.442]",0.254187,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000281.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,281,GM_RM011:F281:ALT001,GM_RM011:YOLO26l:GM_RM011_000281_001,YOLO26l,GM_RM011_000281_001,"[219.802,288.591,794.09,593.941]",0.323926,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000281.png,GM_RM011__frame_281__det_ignored_GM_RM011_000281_001__row_000362,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,282,GM_RM011:F282:ALT001,GM_RM011:YOLO11l:GM_RM011_000282_001,YOLO11l,GM_RM011_000282_001,"[0.176,398.938,41.011,587.377]",0.490462,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000282.png,,[],2,false,retained_unselected,
GM_RM011,282,GM_RM011:F282:ALT001,GM_RM011:YOLO26l:GM_RM011_000282_001,YOLO26l,GM_RM011_000282_001,"[0.196,401.098,38.697,588.646]",0.588416,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000282.png,GM_RM011__frame_282__det_ignored_GM_RM011_000282_001__row_000363,[],2,false,retained_unselected,
GM_RM011,282,GM_RM011:F282:ALT002,GM_RM011:YOLO26l:GM_RM011_000282_002,YOLO26l,GM_RM011_000282_002,"[269.185,299.546,798.038,595.41]",0.472199,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000282.png,GM_RM011__frame_282__det_ignored_GM_RM011_000282_002__row_000364,"[""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",1,true,selected,
GM_RM011,282,GM_RM011:F282:ALT003,GM_RM011:YOLO26l:GM_RM011_000282_003,YOLO26l,GM_RM011_000282_003,"[147.698,314.766,752.913,598.586]",0.414674,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000282.png,GM_RM011__frame_282__det_ignored_GM_RM011_000282_003__row_000365,"[""YOLO26l:botsort:bs_0057"",""YOLO26l:bytetrack:bt_0074""]",1,false,retained_unselected,
GM_RM011,283,GM_RM011:F283:ALT001,GM_RM011:YOLO11l:GM_RM011_000283_001,YOLO11l,GM_RM011_000283_001,"[0.278,365.869,83.083,593.582]",0.811407,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000283.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0078""]",2,false,retained_unselected,
GM_RM011,283,GM_RM011:F283:ALT001,GM_RM011:YOLO26l:GM_RM011_000283_001,YOLO26l,GM_RM011_000283_001,"[0.383,364.057,82.226,595.287]",0.729746,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000283.png,GM_RM011__frame_283__det_ignored_GM_RM011_000283_001__row_000366,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0078""]",2,false,retained_unselected,
GM_RM011,283,GM_RM011:F283:ALT002,GM_RM011:YOLO11l:GM_RM011_000283_002,YOLO11l,GM_RM011_000283_002,"[257.632,298.568,797.769,592.397]",0.340454,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000283.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,283,GM_RM011:F283:ALT002,GM_RM011:YOLO26l:GM_RM011_000283_002,YOLO26l,GM_RM011_000283_002,"[248.555,298.736,796.398,595.939]",0.658144,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000283.png,GM_RM011__frame_283__det_ignored_GM_RM011_000283_002__row_000367,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,284,GM_RM011:F284:ALT001,GM_RM011:YOLO11l:GM_RM011_000284_001,YOLO11l,GM_RM011_000284_001,"[263.134,302.815,798.485,591.582]",0.656242,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000284.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,284,GM_RM011:F284:ALT001,GM_RM011:YOLO26l:GM_RM011_000284_002,YOLO26l,GM_RM011_000284_002,"[274.018,300.517,797.048,595.349]",0.738989,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000284.png,GM_RM011__frame_284__det_ignored_GM_RM011_000284_002__row_000369,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,284,GM_RM011:F284:ALT002,GM_RM011:YOLO11l:GM_RM011_000284_002,YOLO11l,GM_RM011_000284_002,"[0.443,326.358,126.45,593.453]",0.472579,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000284.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,false,retained_unselected,
GM_RM011,284,GM_RM011:F284:ALT002,GM_RM011:YOLO26l:GM_RM011_000284_001,YOLO26l,GM_RM011_000284_001,"[0.527,325.264,124.905,595.645]",0.748216,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000284.png,GM_RM011__frame_284__det_ignored_GM_RM011_000284_001__row_000368,"[""YOLO11l:botsort:bs_0064"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,true,selected,
GM_RM011,285,GM_RM011:F285:ALT001,GM_RM011:YOLO11l:GM_RM011_000285_001,YOLO11l,GM_RM011_000285_001,"[273.371,298.262,799.177,592.369]",0.854627,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000285.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,285,GM_RM011:F285:ALT001,GM_RM011:YOLO26l:GM_RM011_000285_002,YOLO26l,GM_RM011_000285_002,"[313.022,299.207,797.966,595.396]",0.716079,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000285.png,GM_RM011__frame_285__det_ignored_GM_RM011_000285_002__row_000371,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,285,GM_RM011:F285:ALT002,GM_RM011:YOLO11l:GM_RM011_000285_002,YOLO11l,GM_RM011_000285_002,"[0.471,299.95,168.589,594.193]",0.597014,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000285.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0079"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,false,retained_unselected,
GM_RM011,285,GM_RM011:F285:ALT002,GM_RM011:YOLO26l:GM_RM011_000285_001,YOLO26l,GM_RM011_000285_001,"[0.595,298.696,169.085,595.175]",0.805562,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000285.png,GM_RM011__frame_285__det_ignored_GM_RM011_000285_001__row_000370,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0079"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,true,selected,
GM_RM011,286,GM_RM011:F286:ALT001,GM_RM011:YOLO11l:GM_RM011_000286_001,YOLO11l,GM_RM011_000286_001,"[352.269,300.176,799.017,593.811]",0.921012,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000286.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,false,retained_unselected,
GM_RM011,286,GM_RM011:F286:ALT001,GM_RM011:YOLO26l:GM_RM011_000286_001,YOLO26l,GM_RM011_000286_001,"[367.895,301.179,798.949,595.428]",0.758467,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000286.png,GM_RM011__frame_286__det_ignored_GM_RM011_000286_001__row_000372,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0070""]",2,true,selected,
GM_RM011,286,GM_RM011:F286:ALT002,GM_RM011:YOLO11l:GM_RM011_000286_002,YOLO11l,GM_RM011_000286_002,"[0.701,274.217,216.436,594.297]",0.533495,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000286.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0079"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,false,retained_unselected,
GM_RM011,286,GM_RM011:F286:ALT002,GM_RM011:YOLO26l:GM_RM011_000286_002,YOLO26l,GM_RM011_000286_002,"[0.916,274.23,215.254,595.78]",0.73779,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000286.png,GM_RM011__frame_286__det_ignored_GM_RM011_000286_002__row_000373,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0079"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,true,selected,
GM_RM011,287,GM_RM011:F287:ALT001,GM_RM011:YOLO11l:GM_RM011_000287_001,YOLO11l,GM_RM011_000287_001,"[423.269,322.528,798.748,594.598]",0.926495,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000287.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,false,retained_unselected,
GM_RM011,287,GM_RM011:F287:ALT001,GM_RM011:YOLO26l:GM_RM011_000287_001,YOLO26l,GM_RM011_000287_001,"[422.156,323.708,798.834,595.368]",0.813098,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000287.png,GM_RM011__frame_287__det_ignored_GM_RM011_000287_001__row_000374,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,true,selected,
GM_RM011,287,GM_RM011:F287:ALT002,GM_RM011:YOLO11l:GM_RM011_000287_002,YOLO11l,GM_RM011_000287_002,"[0.811,153.52,267.477,592.965]",0.344155,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000287.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,false,retained_unselected,
GM_RM011,287,GM_RM011:F287:ALT002,GM_RM011:YOLO26l:GM_RM011_000287_002,YOLO26l,GM_RM011_000287_002,"[0.967,263.26,267.656,596.049]",0.467319,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000287.png,GM_RM011__frame_287__det_ignored_GM_RM011_000287_002__row_000375,"[""YOLO11l:botsort:bs_0064"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0080""]",2,true,selected,
GM_RM011,288,GM_RM011:F288:ALT001,GM_RM011:YOLO11l:GM_RM011_000288_001,YOLO11l,GM_RM011_000288_001,"[491.88,357.766,799.545,594.435]",0.89774,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000288.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,false,retained_unselected,
GM_RM011,288,GM_RM011:F288:ALT001,GM_RM011:YOLO26l:GM_RM011_000288_001,YOLO26l,GM_RM011_000288_001,"[491.352,357.935,798.802,595.33]",0.420957,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000288.png,GM_RM011__frame_288__det_ignored_GM_RM011_000288_001__row_000376,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,true,selected,
GM_RM011,288,GM_RM011:F288:ALT002,GM_RM011:YOLO11l:GM_RM011_000288_002,YOLO11l,GM_RM011_000288_002,"[0.833,150.631,322.022,594.09]",0.489906,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000288.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080""]",1,false,retained_unselected,
GM_RM011,289,GM_RM011:F289:ALT001,GM_RM011:YOLO11l:GM_RM011_000289_001,YOLO11l,GM_RM011_000289_001,"[552.42,383.794,799.447,595.183]",0.88457,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000289.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052""]",2,false,retained_unselected,
GM_RM011,289,GM_RM011:F289:ALT001,GM_RM011:YOLO26l:GM_RM011_000289_002,YOLO26l,GM_RM011_000289_002,"[551.364,383.849,798.974,595.053]",0.338806,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000289.png,GM_RM011__frame_289__det_ignored_GM_RM011_000289_002__row_000378,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052""]",2,true,selected,
GM_RM011,289,GM_RM011:F289:ALT002,GM_RM011:YOLO11l:GM_RM011_000289_002,YOLO11l,GM_RM011_000289_002,"[0.916,154.15,373.136,594.215]",0.662137,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000289.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062""]",2,false,retained_unselected,
GM_RM011,289,GM_RM011:F289:ALT002,GM_RM011:YOLO26l:GM_RM011_000289_001,YOLO26l,GM_RM011_000289_001,"[0.998,247.014,369.667,596.981]",0.387359,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000289.png,GM_RM011__frame_289__det_ignored_GM_RM011_000289_001__row_000377,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062""]",2,true,selected,
GM_RM011,290,GM_RM011:F290:ALT001,GM_RM011:YOLO11l:GM_RM011_000290_001,YOLO11l,GM_RM011_000290_001,"[609.96,387.905,799.394,594.576]",0.894366,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000290.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,false,retained_unselected,
GM_RM011,290,GM_RM011:F290:ALT001,GM_RM011:YOLO26l:GM_RM011_000290_001,YOLO26l,GM_RM011_000290_001,"[610.431,388.64,799.452,595.044]",0.650938,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000290.png,GM_RM011__frame_290__det_ignored_GM_RM011_000290_001__row_000379,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0077"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,true,selected,
GM_RM011,290,GM_RM011:F290:ALT002,GM_RM011:YOLO11l:GM_RM011_000290_002,YOLO11l,GM_RM011_000290_002,"[1.607,153.086,430.136,593.85]",0.680059,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000290.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,false,retained_unselected,
GM_RM011,290,GM_RM011:F290:ALT002,GM_RM011:YOLO26l:GM_RM011_000290_002,YOLO26l,GM_RM011_000290_002,"[1.525,236.199,421.757,597.706]",0.635049,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000290.png,GM_RM011__frame_290__det_ignored_GM_RM011_000290_002__row_000380,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,true,selected,
GM_RM011,291,GM_RM011:F291:ALT001,GM_RM011:YOLO11l:GM_RM011_000291_001,YOLO11l,GM_RM011_000291_001,"[1.364,231.349,496.287,593.614]",0.93027,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000291.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,false,retained_unselected,
GM_RM011,291,GM_RM011:F291:ALT001,GM_RM011:YOLO26l:GM_RM011_000291_002,YOLO26l,GM_RM011_000291_002,"[1.376,230.134,453.171,597.412]",0.537448,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000291.png,GM_RM011__frame_291__det_ignored_GM_RM011_000291_002__row_000382,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,true,selected,
GM_RM011,291,GM_RM011:F291:ALT002,GM_RM011:YOLO11l:GM_RM011_000291_002,YOLO11l,GM_RM011_000291_002,"[672.313,402.334,799.446,594.517]",0.847433,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000291.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0075"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,false,retained_unselected,
GM_RM011,291,GM_RM011:F291:ALT002,GM_RM011:YOLO26l:GM_RM011_000291_001,YOLO26l,GM_RM011_000291_001,"[672.532,402.19,799.443,594.847]",0.624472,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000291.png,GM_RM011__frame_291__det_ignored_GM_RM011_000291_001__row_000381,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0075"",""YOLO26l:botsort:bs_0052"",""YOLO26l:bytetrack:bt_0074""]",2,true,selected,
GM_RM011,292,GM_RM011:F292:ALT001,GM_RM011:YOLO11l:GM_RM011_000292_001,YOLO11l,GM_RM011_000292_001,"[9.698,230.603,566.073,593.363]",0.878391,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000292.png,,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,false,retained_unselected,
GM_RM011,292,GM_RM011:F292:ALT001,GM_RM011:YOLO26l:GM_RM011_000292_002,YOLO26l,GM_RM011_000292_002,"[1.752,227.742,465.393,596.506]",0.591858,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000292.png,GM_RM011__frame_292__det_ignored_GM_RM011_000292_002__row_000384,"[""YOLO11l:botsort:bs_0064"",""YOLO11l:bytetrack:bt_0080"",""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",2,true,selected,
GM_RM011,292,GM_RM011:F292:ALT002,GM_RM011:YOLO11l:GM_RM011_000292_002,YOLO11l,GM_RM011_000292_002,"[736.873,423.756,799.723,594.346]",0.873686,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000292.png,,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0075"",""YOLO26l:botsort:bs_0052""]",2,false,retained_unselected,
GM_RM011,292,GM_RM011:F292:ALT002,GM_RM011:YOLO26l:GM_RM011_000292_001,YOLO26l,GM_RM011_000292_001,"[737.224,424.589,799.646,596.961]",0.804009,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000292.png,GM_RM011__frame_292__det_ignored_GM_RM011_000292_001__row_000383,"[""YOLO11l:botsort:bs_0061"",""YOLO11l:bytetrack:bt_0075"",""YOLO26l:botsort:bs_0052""]",2,true,selected,
GM_RM011,293,GM_RM011:F293:ALT001,GM_RM011:YOLO26l:GM_RM011_000293_001,YOLO26l,GM_RM011_000293_001,"[3.584,226.87,488.819,592.304]",0.403051,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000293.png,GM_RM011__frame_293__det_ignored_GM_RM011_000293_001__row_000386,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,294,GM_RM011:F294:ALT001,GM_RM011:YOLO26l:GM_RM011_000294_001,YOLO26l,GM_RM011_000294_001,"[9.308,220.441,558.871,594.031]",0.437552,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000294.png,GM_RM011__frame_294__det_ignored_GM_RM011_000294_001__row_000387,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,296,GM_RM011:F296:ALT001,GM_RM011:YOLO26l:GM_RM011_000296_001,YOLO26l,GM_RM011_000296_001,"[4.045,211.918,556.953,597.007]",0.622038,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000296.png,GM_RM011__frame_296__det_ignored_GM_RM011_000296_001__row_000388,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,297,GM_RM011:F297:ALT001,GM_RM011:YOLO26l:GM_RM011_000297_001,YOLO26l,GM_RM011_000297_001,"[9.089,199.512,580.239,594.641]",0.585158,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000297.png,GM_RM011__frame_297__det_ignored_GM_RM011_000297_001__row_000389,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,298,GM_RM011:F298:ALT001,GM_RM011:YOLO26l:GM_RM011_000298_001,YOLO26l,GM_RM011_000298_001,"[13.314,182.769,601.633,587.407]",0.450197,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000298.png,GM_RM011__frame_298__det_ignored_GM_RM011_000298_001__row_000390,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,299,GM_RM011:F299:ALT001,GM_RM011:YOLO26l:GM_RM011_000299_001,YOLO26l,GM_RM011_000299_001,"[13.705,177.266,603.504,588.243]",0.602522,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000299.png,GM_RM011__frame_299__det_ignored_GM_RM011_000299_001__row_000391,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
GM_RM011,300,GM_RM011:F300:ALT001,GM_RM011:YOLO26l:GM_RM011_000300_001,YOLO26l,GM_RM011_000300_001,"[5.455,180.635,576.988,596.425]",0.696811,car,normalized_active,D:\profile\research\data\GM_RM011\GM_RM011_frames\000300.png,GM_RM011__frame_300__det_ignored_GM_RM011_000300_001__row_000393,"[""YOLO26l:botsort:bs_0062"",""YOLO26l:bytetrack:bt_0081""]",1,true,selected,
