case_id,frame,coordinate_family,channel,normalization,range_low,range_high,skeleton_median,background_median,same_point_values_recorded_in_point_trace,evidence_card
PV003_380_384,384,RAW_SAR_DISPLAY,local_z_31,valid_fan_per_frame,-2.0343387222290037,1.7882475733757006,0.544018269,0.530419886,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_z_31.png
PV003_380_384,384,RAW_SAR_DISPLAY,local_z_31,window_frozen_valid,-2.05037691116333,1.8136922883987427,0.542328477,0.528876126,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_z_31.png
PV003_380_384,384,RAW_SAR_DISPLAY,local_z_31,local_target_matched_background,-2.1484392166137694,1.9937372159957887,0.529590487,0.517041266,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\local_z_31.png
PV003_380_384,384,RAW_SAR_DISPLAY,highpass_sigma9,legacy_full_frame,-13.190877227783202,11.91490665435791,0.531702876,0.525288820,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png
PV003_380_384,384,RAW_SAR_DISPLAY,highpass_sigma9,valid_fan_per_frame,-13.601035861968994,12.383775100708005,0.529500723,0.523303628,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png
PV003_380_384,384,RAW_SAR_DISPLAY,highpass_sigma9,window_frozen_valid,-14.000037937164306,12.608647041320802,0.532081127,0.526029348,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png
PV003_380_384,384,RAW_SAR_DISPLAY,highpass_sigma9,local_target_matched_background,-15.013154907226562,16.123643569946292,0.487240016,0.482068330,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\highpass_sigma9.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,legacy_full_frame,0.0,52.0,0.346153855,0.307692319,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,valid_fan_per_frame,0.0,54.0,0.333333343,0.296296299,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,window_frozen_valid,0.0,53.0,0.339622647,0.301886797,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_x_abs_gradient_component,local_target_matched_background,1.0,64.86000000000058,0.266207337,0.234888822,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_x_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,legacy_full_frame,0.0,61.0,0.229508191,0.278688520,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,valid_fan_per_frame,0.0,63.0,0.222222224,0.269841284,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,window_frozen_valid,0.0,63.0,0.222222224,0.269841284,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,sobel_y_abs_gradient_component,local_target_matched_background,1.0,69.0,0.191176474,0.235294119,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\sobel_y_abs_gradient_component.png
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,legacy_full_frame,0.0,71.00704193115234,0.403278917,0.400812328,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,valid_fan_per_frame,0.0,73.06161499023438,0.391938269,0.389541060,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,window_frozen_valid,0.0,73.00685119628906,0.392232269,0.389833272,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png
PV003_380_384,384,RAW_SAR_DISPLAY,gradient_magnitude_sobel,local_target_matched_background,4.4721360206604,86.3085176086426,0.295266092,0.293125898,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\gradient_magnitude_sobel.png
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,legacy_full_frame,0.0,8.700001068115242,0.048651416,0.043199908,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,valid_fan_per_frame,0.0,9.110428009033189,0.046459660,0.041253742,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,window_frozen_valid,0.0,9.142323455810553,0.046297573,0.041109815,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png
PV003_380_384,384,RAW_SAR_DISPLAY,multiscale_laplacian_bright_ridge,local_target_matched_background,0.0,9.988515014648447,0.042375404,0.037627138,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\multiscale_laplacian_bright_ridge.png
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,legacy_full_frame,0.0,0.8768906128406525,0.171648860,0.171267226,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,valid_fan_per_frame,0.0,0.8275947499275202,0.181873158,0.181468785,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,window_frozen_valid,0.0,0.8260370159149172,0.182216138,0.181811005,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png
PV003_380_384,384,RAW_SAR_DISPLAY,structure_tensor_orientation_coherence,local_target_matched_background,0.02767309006303549,0.42639660835266113,0.308093637,0.307254344,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\structure_tensor_orientation_coherence.png
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,legacy_full_frame,0.0,64.0023551940918,0.236830503,0.265152603,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,valid_fan_per_frame,0.0,66.10280807495107,0.229305103,0.256727248,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,window_frozen_valid,0.0,65.79898468017578,0.230363876,0.257912666,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,radial_gradient_normal_response,local_target_matched_background,0.6371484220027924,69.69517272949219,0.210266113,0.236514807,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\radial_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,legacy_full_frame,0.0,45.997622756958016,0.403126210,0.355800986,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,valid_fan_per_frame,0.0,47.757790527343744,0.388268530,0.342687547,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,window_frozen_valid,0.0,47.71807365417481,0.388591707,0.342972755,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,tangential_gradient_normal_response,local_target_matched_background,0.5863495111465454,64.35319244384766,0.281596184,0.247458547,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\tangential_gradient_normal_response.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,legacy_full_frame,0.0,50.0,0.800000012,0.819999993,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,valid_fan_per_frame,0.0,50.0,0.800000012,0.819999993,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,window_frozen_valid,0.0,50.0,0.800000012,0.819999993,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_median,local_target_matched_background,32.0,65.0,0.242424250,0.272727281,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,legacy_full_frame,0.0,57.0,0.789473712,0.807017565,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,valid_fan_per_frame,0.0,57.0,0.789473712,0.807017565,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,window_frozen_valid,0.0,57.0,0.789473712,0.807017565,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_max,local_target_matched_background,37.0,79.0,0.190476194,0.214285716,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,legacy_full_frame,0.0,45.0,0.800000012,0.822222233,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,valid_fan_per_frame,0.0,45.0,0.800000012,0.822222233,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,window_frozen_valid,0.0,45.0,0.800000012,0.822222233,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_min,local_target_matched_background,24.0,53.0,0.413793117,0.448275864,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,legacy_full_frame,0.0,8.0,0.250000000,0.250000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,valid_fan_per_frame,0.0,9.0,0.222222224,0.222222224,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,window_frozen_valid,0.0,9.0,0.222222224,0.222222224,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_mad,local_target_matched_background,0.0,11.0,0.181818187,0.181818187,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,legacy_full_frame,0.0,29.0,0.245210737,0.252873570,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,valid_fan_per_frame,0.0,30.0,0.237037033,0.244444445,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,window_frozen_valid,0.0,30.33333396911621,0.234432235,0.241758242,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_gradient_persistence,local_target_matched_background,0.0,34.33333206176758,0.207119748,0.213592246,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_high_intensity_pixel_frequency,legacy_full_frame,0.0,1.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_high_intensity_pixel_frequency,valid_fan_per_frame,0.0,1.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_high_intensity_pixel_frequency,window_frozen_valid,0.0,1.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_high_intensity_pixel_frequency,local_target_matched_background,0.0,1.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_high_intensity_pixel_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_legacy_per_pixel_rank_frequency,legacy_full_frame,0.0,1.0,0.333333343,0.333333343,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_legacy_per_pixel_rank_frequency,valid_fan_per_frame,0.3333333432674408,1.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_legacy_per_pixel_rank_frequency,window_frozen_valid,0.3333333432674408,1.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w2_legacy_per_pixel_rank_frequency,local_target_matched_background,0.3333333432674408,0.6666666865348816,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w2_legacy_per_pixel_rank_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_positive_change,legacy_full_frame,0.0,14.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_positive_change,valid_fan_per_frame,0.0,15.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_positive_change,window_frozen_valid,0.0,15.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_positive_change,local_target_matched_background,0.0,18.0,0.000000000,0.000000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_positive_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_negative_change,legacy_full_frame,0.0,17.0,0.058823530,0.058823530,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_negative_change,valid_fan_per_frame,0.0,18.0,0.055555556,0.055555556,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_negative_change,window_frozen_valid,0.0,19.0,0.052631579,0.052631579,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_adjacent_negative_change,local_target_matched_background,0.0,22.0,0.045454547,0.045454547,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_adjacent_negative_change.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_median,legacy_full_frame,0.0,48.0,0.833333313,0.854166687,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_median,valid_fan_per_frame,0.0,48.0,0.833333313,0.854166687,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_median,window_frozen_valid,0.0,48.0,0.833333313,0.854166687,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_median,local_target_matched_background,33.0,64.0,0.225806445,0.258064508,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_median.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_max,legacy_full_frame,0.0,58.0,0.810344815,0.827586234,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_max,valid_fan_per_frame,0.0,59.0,0.796610177,0.813559294,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_max,window_frozen_valid,0.0,59.0,0.796610177,0.813559294,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_max,local_target_matched_background,40.0,86.0,0.152173907,0.173913047,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_max.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_min,legacy_full_frame,0.0,41.0,0.804878056,0.804878056,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_min,valid_fan_per_frame,0.0,41.0,0.804878056,0.804878056,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_min,window_frozen_valid,0.0,41.0,0.804878056,0.804878056,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_min,local_target_matched_background,22.0,48.0,0.423076928,0.423076928,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_min.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_mad,legacy_full_frame,0.0,8.0,0.375000000,0.375000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_mad,valid_fan_per_frame,0.0,8.0,0.375000000,0.375000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_mad,window_frozen_valid,0.0,8.0,0.375000000,0.375000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_mad,local_target_matched_background,0.0,11.0,0.272727281,0.272727281,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_mad.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_gradient_persistence,legacy_full_frame,0.0,20.520000457763672,0.241715401,0.249512658,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_gradient_persistence,valid_fan_per_frame,0.0,21.479999542236328,0.230912477,0.238361269,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_gradient_persistence,window_frozen_valid,0.0,21.799999237060547,0.227522939,0.234862387,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_gradient_persistence,local_target_matched_background,0.0,25.440000534057617,0.194968551,0.201257855,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_gradient_persistence.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_high_intensity_pixel_frequency,legacy_full_frame,0.0,0.800000011920929,0.250000000,0.500000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_high_intensity_pixel_frequency.png
PV003_380_384,384,RAW_SAR_DISPLAY,temporal_w4_high_intensity_pixel_frequency,valid_fan_per_frame,0.0,0.800000011920929,0.250000000,0.500000000,true,D:\profile\research\workspace\output\oty2_rsa0_r2_20260717\evidence_cards\channels\PV003_380_384\RAW_SAR_DISPLAY\temporal_w4_high_intensity_pixel_frequency.png
