scene,atomic_tracklet_id,frame_start,frame_end,frame_count,assigned_canonical_vehicle_ids,p1c_global_vehicle_ids,source_track_ids,detector_sources,split_reason,primary_fragmentation_cause,secondary_causes,identity_purity_necessity,benchmark_evidence,recommended_future_mechanism,notes
GM_RM017,GM_RM017:AT0002,145,185,41,,,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0002; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0006,145,185,41,GM_RM017:PV002,GM_RM017:GV002,YOLO11l:botsort:bs_0008;YOLO11l:bytetrack:bt_0008;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0011;YOLO26l:bytetrack:bt_0011,YOLO26l,tracker_seed_start,tracker_local_break,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM017:AT0006; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0015,149,150,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0015; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0016,149,150,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0016; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0003,151,200,50,,,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0003; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0007,151,200,50,GM_RM017:PV003,GM_RM017:GV003,YOLO11l:botsort:bs_0010;YOLO11l:bytetrack:bt_0010;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0013;YOLO26l:bytetrack:bt_0013,YOLO26l,tracker_seed_start,tracker_local_break,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM017:AT0007; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0017,152,152,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0017; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0018,160,161,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0018; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0019,161,161,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0019; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0004,162,214,53,,,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0004; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0008,162,214,53,GM_RM017:PV004,GM_RM017:GV004,YOLO11l:botsort:bs_0012;YOLO11l:bytetrack:bt_0012;YOLO11l:bytetrack:bt_0014;YOLO26l:botsort:bs_0016;YOLO26l:bytetrack:bt_0016,YOLO26l,tracker_seed_start,tracker_local_break,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM017:AT0008; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0020,165,166,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0020; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0021,170,170,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0021; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0022,170,170,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0022; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0023,356,356,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0023; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0024,356,356,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0024; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0025,367,367,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0025; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM017,GM_RM017:AT0026,367,367,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM017:AT0026; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0025,0,0,1,,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO26l:botsort:bs_0001;YOLO26l:bytetrack:bt_0001,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0025; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0002,0,14,15,GM_RM019:PV001,GM_RM019:GV001,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0001;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0001;YOLO26l:bytetrack:bt_0002;YOLO26l:bytetrack:bt_0004,YOLO11l,local_overlap_fragment_union,same_frame_multiple_box_competition,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0002; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0026,1,14,14,,,YOLO11l:botsort:bs_0001;YOLO11l:bytetrack:bt_0001;YOLO11l:bytetrack:bt_0007;YOLO26l:botsort:bs_0002;YOLO26l:bytetrack:bt_0001;YOLO26l:bytetrack:bt_0002;YOLO26l:bytetrack:bt_0004,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0026; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0041,3,4,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0041; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0042,4,4,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0042; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0043,4,4,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0043; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0044,4,4,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0044; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0027,5,24,20,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0003;YOLO26l:bytetrack:bt_0003,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0027; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0003,5,43,39,GM_RM019:PV002,GM_RM019:GV002,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0003;YOLO26l:botsort:bs_0005;YOLO26l:bytetrack:bt_0003;YOLO26l:bytetrack:bt_0005,YOLO11l,tracker_seed_start,tracker_local_break,,observation_layer_fragmentation_not_intrinsically_required,Canonical assignment from all selected observations in GM_RM019:AT0003; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0045,22,28,6,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0045; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0046,24,25,2,,,YOLO26l:botsort:bs_0003;YOLO26l:bytetrack:bt_0003,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0046; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0030,25,26,2,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0005;YOLO26l:bytetrack:bt_0003,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0030; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0028,27,28,2,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0003;YOLO26l:bytetrack:bt_0005,YOLO26l,frame_gap_2,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0028; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0031,29,29,1,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0005;YOLO26l:bytetrack:bt_0003,YOLO26l,frame_gap_2,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0031; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0047,30,30,1,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:bytetrack:bt_0003,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0047; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0029,31,43,13,,,YOLO11l:botsort:bs_0004;YOLO11l:bytetrack:bt_0004;YOLO26l:botsort:bs_0003;YOLO26l:bytetrack:bt_0003,YOLO26l,frame_gap_2,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0029; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0048,34,34,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0048; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0049,34,34,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0049; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0050,37,38,2,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0050; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0051,37,41,5,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0051; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0052,41,41,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0052; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0053,41,41,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0053; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0054,41,41,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0054; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0055,41,41,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0055; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0004,42,42,1,,,YOLO11l:botsort:bs_0020;YOLO11l:bytetrack:bt_0021,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0004; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0056,42,42,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0056; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0057,43,43,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0057; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0058,43,44,2,,,YOLO26l:botsort:bs_0014;YOLO26l:bytetrack:bt_0016,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0058; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0059,44,45,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0059; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0032,44,49,6,,,YOLO11l:botsort:bs_0023;YOLO11l:bytetrack:bt_0026;YOLO11l:bytetrack:bt_0033;YOLO26l:botsort:bs_0014;YOLO26l:bytetrack:bt_0016,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0032; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0005,45,55,10,,GM_RM019:GV003,YOLO11l:botsort:bs_0023;YOLO11l:bytetrack:bt_0026;YOLO11l:bytetrack:bt_0033;YOLO26l:botsort:bs_0014;YOLO26l:bytetrack:bt_0016,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0005; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0060,46,50,4,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0060; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0061,47,49,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0061; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0062,48,54,5,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0062; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0063,50,50,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0063; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0064,50,56,6,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0064; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0065,51,52,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0065; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0006,51,56,6,,GM_RM019:GV004,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0006; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0066,53,53,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0066; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0067,53,54,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0067; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0068,53,56,3,,,YOLO11l:botsort:bs_0023,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0068; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0069,55,55,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0069; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0070,55,55,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0070; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0071,57,59,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0071; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0072,59,59,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0072; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0073,59,59,1,,,,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0073; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0074,59,59,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0074; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0007,60,66,6,,GM_RM019:GV004,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039;YOLO26l:botsort:bs_0033;YOLO26l:bytetrack:bt_0035,YOLO11l,frame_gap_3,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0007; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0010,60,80,21,,GM_RM019:GV003,YOLO11l:botsort:bs_0039;YOLO11l:bytetrack:bt_0050;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0010; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0033,60,88,27,,,YOLO11l:botsort:bs_0039;YOLO11l:botsort:bs_0059;YOLO11l:bytetrack:bt_0050;YOLO11l:bytetrack:bt_0070;YOLO26l:botsort:bs_0031;YOLO26l:bytetrack:bt_0033,YOLO26l,local_overlap_fragment_union,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0033; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0075,62,62,1,,,YOLO11l:bytetrack:bt_0039,YOLO11l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0075; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0076,62,65,3,,,,YOLO26l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0076; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0077,63,63,1,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0077; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0034,64,64,1,,,YOLO11l:botsort:bs_0032;YOLO11l:bytetrack:bt_0039;YOLO26l:botsort:bs_0033;YOLO26l:bytetrack:bt_0035,YOLO26l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0034; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0078,68,68,1,,,,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0078; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0079,70,72,2,,,,YOLO11l,local_high_confidence_continuity,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0079; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0011,71,71,1,,,YOLO11l:botsort:bs_0043;YOLO11l:bytetrack:bt_0054,YOLO11l,tracker_seed_start,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0011; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
GM_RM019,GM_RM019:AT0080,71,71,1,,,YOLO11l:botsort:bs_0043;YOLO11l:bytetrack:bt_0054,YOLO26l,supplement_singleton,non_vehicle_contamination,,necessary_for_identity_purity,Canonical assignment from all selected observations in GM_RM019:AT0080; P1-D lifecycle context retained.,Build longer identity-pure multi-frame observation entities before global association.,Benchmark attribution; not a runtime split rule.
