edge_id,edge_kind,from_det_id,to_det_id,scene,from_optical_frame_num,to_optical_frame_num,optical_frame_gap,from_class_name,to_class_name,class_consistent,center_distance_px,center_distance_limit_px,bbox_iou,size_consistency,area_change_ratio,aspect_change_ratio,confidence_pair_min,neighbor_ambiguity_from,neighbor_ambiguity_to,edge_audit_score_not_selector,edge_within_audit_limits,edge_status,source_within_candidate_count,target_within_candidate_count,candidate_rank_for_source_detection,edge_selected_for_component,edge_policy
GM_RM017_000166_002__GM_RM017_000168_002,tracklet_candidate_edge,GM_RM017_000166_002,GM_RM017_000168_002,GM_RM017,166,168,2,car,car,True,35.98049637838285,367.6955262170047,0.6939433952027896,0.9861022263808363,0.015626162225035295,-0.012409805115653323,0.9268902540206909,False,False,0.8647720737195963,True,ambiguous_multiple_candidates,11,12,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_002__GM_RM017_000168_003,tracklet_candidate_edge,GM_RM017_000166_002,GM_RM017_000168_003,GM_RM017,166,168,2,car,car,True,116.04679554331295,367.6955262170047,0.18816092103513665,0.7359621504711835,-0.4825095703115257,0.047741525231333876,0.9125183820724487,False,False,0.7322460784766418,True,ambiguous_multiple_candidates,11,11,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_002__GM_RM017_000168_001,tracklet_candidate_edge,GM_RM017_000166_002,GM_RM017_000168_001,GM_RM017,166,168,2,car,car,True,285.7842621985831,367.6955262170047,0.0,0.7640965249132841,0.4339255495069298,0.20364931090630442,0.9268902540206909,False,False,0.5507319843201459,True,ambiguous_multiple_candidates,11,9,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_003__GM_RM017_000167_003,tracklet_candidate_edge,GM_RM017_000166_003,GM_RM017_000167_003,GM_RM017,166,167,1,car,car,True,8.056091853757824,260.0,0.854740582544712,0.8925062738196409,0.16994561908225442,0.07495446226667907,0.893399178981781,False,False,0.9511703397520893,True,ambiguous_multiple_candidates,10,11,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_003__GM_RM017_000167_002,tracklet_candidate_edge,GM_RM017_000166_003,GM_RM017_000167_002,GM_RM017,166,167,1,car,car,True,149.8470692115989,260.0,0.05925247913693913,0.6558234071943743,1.5141059429033958,0.09422227403618895,0.893399178981781,False,False,0.6841230940508177,True,ambiguous_multiple_candidates,10,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_003__GM_RM017_000168_003,tracklet_candidate_edge,GM_RM017_000166_003,GM_RM017_000168_003,GM_RM017,166,168,2,car,car,True,14.9853075423717,367.6955262170047,0.7724161277909436,0.8155936017806222,0.29463894398467627,0.1644546820618284,0.893399178981781,False,False,0.8339668038302339,True,ambiguous_multiple_candidates,10,11,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_003__GM_RM017_000168_002,tracklet_candidate_edge,GM_RM017_000166_003,GM_RM017_000168_002,GM_RM017,166,168,2,car,car,True,167.0121146456594,367.6955262170047,0.020777306623355835,0.6523221968983787,1.540857002781233,0.09760279486633723,0.893399178981781,False,False,0.5632975481624853,True,ambiguous_multiple_candidates,10,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000166_003__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000166_003,GM_RM017_000169_003,GM_RM017,166,169,3,car,car,True,29.28975941153453,450.3332099679081,0.6156581420155317,0.7926724013494688,0.3360039683852381,0.19496580218916001,0.893399178981781,False,False,0.7916673227201649,True,ambiguous_multiple_candidates,10,11,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_001__GM_RM017_000168_001,tracklet_candidate_edge,GM_RM017_000167_001,GM_RM017_000168_001,GM_RM017,167,168,1,car,car,True,24.880364634573187,260.0,0.8302389185820493,0.9833663181579463,0.02534644298473297,0.008621171079424644,0.9406906366348267,False,False,0.9673441536735362,True,ambiguous_multiple_candidates,11,9,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_001__GM_RM017_000168_002,tracklet_candidate_edge,GM_RM017_000167_001,GM_RM017_000168_002,GM_RM017,167,168,1,car,car,True,225.09498430483825,260.0,0.051768486701534625,0.7769032430813442,-0.27376377860220097,-0.17242973523511068,0.9289429187774658,False,False,0.6897795229903737,True,ambiguous_multiple_candidates,11,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_001__GM_RM017_000169_001,tracklet_candidate_edge,GM_RM017_000167_001,GM_RM017_000169_001,GM_RM017,167,169,2,car,car,True,52.011200975596346,367.6955262170047,0.652274433709962,0.9682761815759063,0.04505051400175834,0.020761451868987636,0.9423104524612427,False,False,0.8573327819784742,True,ambiguous_multiple_candidates,11,9,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_001__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000167_001,GM_RM017_000169_002,GM_RM017,167,169,2,car,car,True,206.5802936536291,367.6955262170047,0.08791468687417928,0.7796617174057101,-0.2664571657027993,-0.17421939948578039,0.9280986189842224,False,False,0.63993919138803,True,ambiguous_multiple_candidates,11,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_001__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000167_001,GM_RM017_000169_003,GM_RM017,167,169,2,car,car,True,362.52755680505555,367.6955262170047,0.0,0.6414205543014704,-0.6181388906536199,-0.09902000074343924,0.9077210426330566,False,False,0.5105360441263865,True,ambiguous_multiple_candidates,11,11,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_002__GM_RM017_000168_002,tracklet_candidate_edge,GM_RM017_000167_002,GM_RM017_000168_002,GM_RM017,167,168,1,car,car,True,17.187226119575396,260.0,0.8516856870233123,0.993195863110252,0.010640386875241966,0.0030894279072557753,0.9289429187774658,False,False,0.9720265888633083,True,ambiguous_multiple_candidates,11,12,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_002__GM_RM017_000168_003,tracklet_candidate_edge,GM_RM017_000167_002,GM_RM017_000168_003,GM_RM017,167,168,1,car,car,True,134.86190303547704,260.0,0.13291700771378154,0.7273182373407369,-0.48504996472440914,0.0641847727761724,0.9125183820724487,False,False,0.7659925407161576,True,ambiguous_multiple_candidates,11,11,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_002__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000167_002,GM_RM017_000169_002,GM_RM017,167,169,2,car,car,True,35.9651400257032,367.6955262170047,0.6830682143240915,0.989348221651466,0.020808370610872946,0.0009201942291216776,0.9280986189842224,False,False,0.8656698761461783,True,ambiguous_multiple_candidates,11,12,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_002__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000167_002,GM_RM017_000169_003,GM_RM017,167,169,2,car,car,True,120.5939988137622,367.6955262170047,0.17749400037418694,0.7235482948607452,-0.46859678998158516,0.09206861397672408,0.9077210426330566,False,False,0.7188546029849794,True,ambiguous_multiple_candidates,11,11,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_002__GM_RM017_000169_001,tracklet_candidate_edge,GM_RM017_000167_002,GM_RM017_000169_001,GM_RM017,167,169,2,car,car,True,294.0150528005254,367.6955262170047,0.0,0.7479269966599671,0.45430677327286006,0.2372544838545333,0.9337785243988037,False,False,0.5474759531552116,True,ambiguous_multiple_candidates,11,9,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_003__GM_RM017_000168_003,tracklet_candidate_edge,GM_RM017_000167_003,GM_RM017_000168_003,GM_RM017,167,168,1,car,car,True,6.960557700054348,260.0,0.9036848648174934,0.9134123323911673,0.1065804451665331,0.08325954534522947,0.9115820527076721,False,False,0.9597842057889151,True,ambiguous_multiple_candidates,9,11,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_003__GM_RM017_000168_002,tracklet_candidate_edge,GM_RM017_000167_003,GM_RM017_000168_002,GM_RM017,167,168,1,car,car,True,158.97200153842624,260.0,0.05749109037175757,0.7199093960284957,1.1717735947200423,0.0210691088735994,0.9115820527076721,False,False,0.6964044674900174,True,ambiguous_multiple_candidates,9,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_003__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000167_003,GM_RM017_000169_003,GM_RM017,167,169,2,car,car,True,21.234344323963075,367.6955262170047,0.7178336429901346,0.8876372119895185,0.14193681021964558,0.11164318502331874,0.9077210426330566,False,False,0.8481522816847968,True,ambiguous_multiple_candidates,9,11,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_003__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000167_003,GM_RM017_000169_002,GM_RM017,167,169,2,car,car,True,177.76472352625763,367.6955262170047,0.01567397747943017,0.7186774340503064,1.1936236601591075,0.018860993189146417,0.9115820527076721,False,False,0.5734113623493731,True,ambiguous_multiple_candidates,9,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000167_003__GM_RM017_000170_003,tracklet_candidate_edge,GM_RM017_000167_003,GM_RM017_000170_003,GM_RM017,167,170,3,car,car,True,36.471703245923415,450.3332099679081,0.5888469777616626,0.881294824189648,0.14758305853123885,0.12209136488540714,0.9095029830932617,False,False,0.8098421134374945,True,ambiguous_multiple_candidates,9,10,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_001__GM_RM017_000169_001,tracklet_candidate_edge,GM_RM017_000168_001,GM_RM017_000169_001,GM_RM017,168,169,1,car,car,True,27.182679548927787,260.0,0.7844748922280506,0.9846259918188405,0.01921698870838991,0.012036511960749827,0.9406906366348267,False,False,0.9661327414426701,True,ambiguous_multiple_candidates,10,9,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_001__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000168_001,GM_RM017_000169_002,GM_RM017,168,169,1,car,car,True,231.3838046875752,260.0,0.04359089796936761,0.7670659989695591,-0.28459025794062964,-0.18127774412025216,0.9280986189842224,False,False,0.6797292354667768,True,ambiguous_multiple_candidates,10,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_001__GM_RM017_000170_001,tracklet_candidate_edge,GM_RM017_000168_001,GM_RM017_000170_001,GM_RM017,168,170,2,car,car,True,54.873837692375986,367.6955262170047,0.6369714586788401,0.9692770287602877,0.04690749657558018,0.016921753302374887,0.9406906366348267,False,False,0.8560220157949902,True,ambiguous_multiple_candidates,10,8,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_001__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000168_001,GM_RM017_000170_002,GM_RM017,168,170,2,car,car,True,212.14827924509677,367.6955262170047,0.07999686921747617,0.7640136264613953,-0.27599830399917824,-0.19597444307803127,0.9285295605659485,False,False,0.6293318478266159,True,ambiguous_multiple_candidates,10,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_001__GM_RM017_000171_001,tracklet_candidate_edge,GM_RM017_000168_001,GM_RM017_000171_001,GM_RM017,168,171,3,car,car,True,81.49780631363264,450.3332099679081,0.5198070359284905,0.9474894238866975,0.08379247224577542,0.028496577383851248,0.9406906366348267,False,False,0.8136546707313317,True,ambiguous_multiple_candidates,10,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_002__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000168_002,GM_RM017_000169_002,GM_RM017,168,169,1,car,car,True,18.855154201682343,260.0,0.8011290766179151,0.9939383649683129,0.010060931531807232,-0.0021625526276951865,0.9280986189842224,False,False,0.9708841364759099,True,ambiguous_multiple_candidates,11,12,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_002__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000168_002,GM_RM017_000169_003,GM_RM017,168,169,1,car,car,True,137.76748588982989,260.0,0.13089258373610552,0.7221653767750114,-0.4741915948347969,0.08870513794079704,0.9077210426330566,False,False,0.7614209902820072,True,ambiguous_multiple_candidates,11,11,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_002__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000168_002,GM_RM017_000170_002,GM_RM017,168,170,2,car,car,True,38.139980488909536,367.6955262170047,0.662199665244469,0.9791078347646083,0.02219159804579579,-0.02007450807719193,0.9285295605659485,False,False,0.8627316961152877,True,ambiguous_multiple_candidates,11,12,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_002__GM_RM017_000170_003,tracklet_candidate_edge,GM_RM017_000168_002,GM_RM017_000170_003,GM_RM017,168,170,2,car,car,True,122.50227647911787,367.6955262170047,0.17365642383203533,0.7191889539395304,-0.47159176199525954,0.09893772628500264,0.9095029830932617,False,False,0.7146827734760098,True,ambiguous_multiple_candidates,11,10,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_002__GM_RM017_000170_001,tracklet_candidate_edge,GM_RM017_000168_002,GM_RM017_000170_001,GM_RM017,168,170,2,car,car,True,304.50382899262837,367.6955262170047,0.0,0.7416959833803818,0.4780905249833851,0.23939785342985806,0.9289429187774658,False,False,0.5435285179857836,True,ambiguous_multiple_candidates,11,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_003__GM_RM017_000169_003,tracklet_candidate_edge,GM_RM017_000168_003,GM_RM017_000169_003,GM_RM017,168,169,1,car,car,True,14.341267558536906,260.0,0.7885210514697111,0.9717525992839755,0.03195101197345988,0.026202067454705463,0.9077210426330566,False,False,0.9654396716679766,True,ambiguous_multiple_candidates,9,11,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_003__GM_RM017_000169_002,tracklet_candidate_edge,GM_RM017_000168_003,GM_RM017_000169_002,GM_RM017,168,169,1,car,car,True,170.82406369831222,260.0,0.04604445901772768,0.7225021599307012,0.9823445007913378,-0.0594488665553919,0.9125183820724487,False,False,0.6845385974754382,True,ambiguous_multiple_candidates,9,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_003__GM_RM017_000170_003,tracklet_candidate_edge,GM_RM017_000168_003,GM_RM017_000170_003,GM_RM017,168,170,2,car,car,True,29.534780188596173,367.6955262170047,0.6541620350997067,0.9648319072231313,0.037053441115648046,0.03584719812259043,0.9095029830932617,False,False,0.8599966221451483,True,ambiguous_multiple_candidates,9,10,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_003__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000168_003,GM_RM017_000170_002,GM_RM017,168,170,2,car,car,True,190.14854617439894,367.6955262170047,0.0033543600421462568,0.7110670974196374,1.006152133879839,-0.07633248827614261,0.9125183820724487,False,False,0.5592279329763725,True,ambiguous_multiple_candidates,9,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000168_003__GM_RM017_000171_003,tracklet_candidate_edge,GM_RM017_000168_003,GM_RM017_000171_003,GM_RM017,168,171,3,car,car,True,44.94766779185758,450.3332099679081,0.532668270621266,0.9677967448980134,0.03524638583613762,0.031310734156568,0.9083800315856934,False,False,0.8237516471719714,True,ambiguous_multiple_candidates,9,10,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_001__GM_RM017_000170_001,tracklet_candidate_edge,GM_RM017_000169_001,GM_RM017_000170_001,GM_RM017,169,170,1,car,car,True,27.723627150618753,260.0,0.8096664871126763,0.984373118288989,0.027168412785467076,0.004827139420256931,0.9408724308013916,False,False,0.9657780979618924,True,ambiguous_multiple_candidates,10,8,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_001__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000169_001,GM_RM017_000170_002,GM_RM017,169,170,1,car,car,True,238.97441587108833,260.0,0.03348473494460253,0.752406942273798,-0.2896491090495674,-0.20553700640283665,0.9285295605659485,False,False,0.6671888484800824,True,ambiguous_multiple_candidates,10,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_001__GM_RM017_000171_001,tracklet_candidate_edge,GM_RM017_000169_001,GM_RM017_000171_001,GM_RM017,169,171,2,car,car,True,54.352137601923204,367.6955262170047,0.6612460259354545,0.9622065538869407,0.06335793481937468,0.01626429998183682,0.9423104524612427,False,False,0.8551470034684433,True,ambiguous_multiple_candidates,10,8,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_001__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000169_001,GM_RM017_000171_002,GM_RM017,169,171,2,car,car,True,219.4500425707742,367.6955262170047,0.07252031006217921,0.7583955307829038,-0.27274940637487904,-0.21045953205931317,0.9312869310379028,False,False,0.6212012463257006,True,ambiguous_multiple_candidates,10,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_001__GM_RM017_000172_001,tracklet_candidate_edge,GM_RM017_000169_001,GM_RM017_000172_001,GM_RM017,169,172,3,car,car,True,81.97460627133918,450.3332099679081,0.5513794438988688,0.9512703341410951,0.07784293454790572,0.025891758461307243,0.9423104524612427,False,False,0.8145831235993061,True,ambiguous_multiple_candidates,10,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_002__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000169_002,GM_RM017_000170_002,GM_RM017,169,170,1,car,car,True,19.328635988791905,260.0,0.8249344295075706,0.9850909565782613,0.012009836372536263,-0.01795077494502327,0.9280986189842224,False,False,0.9687985635398441,True,ambiguous_multiple_candidates,11,12,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_002__GM_RM017_000170_003,tracklet_candidate_edge,GM_RM017_000169_002,GM_RM017_000170_003,GM_RM017,169,170,1,car,car,True,141.29302029236544,260.0,0.12324180164015662,0.7155733627144504,-0.47685508714470987,0.10131938742019984,0.9095029830932617,False,False,0.753189832921586,True,ambiguous_multiple_candidates,11,10,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_002__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000169_002,GM_RM017_000171_002,GM_RM017,169,171,2,car,car,True,38.9558298339737,367.6955262170047,0.6758686436734468,0.9705675336201284,0.036086198571044836,-0.02403559267123093,0.9280986189842224,False,False,0.8605739043539655,True,ambiguous_multiple_candidates,11,12,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_002__GM_RM017_000171_003,tracklet_candidate_edge,GM_RM017_000169_002,GM_RM017_000171_003,GM_RM017,169,171,2,car,car,True,125.87665044705814,367.6955262170047,0.16412589740880748,0.7171146055856452,-0.4777666619384902,0.096496189823905,0.9083800315856934,False,False,0.7053932651808795,True,ambiguous_multiple_candidates,11,10,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_002__GM_RM017_000171_001,tracklet_candidate_edge,GM_RM017_000169_002,GM_RM017_000171_001,GM_RM017,169,171,2,car,car,True,312.44053005518185,367.6955262170047,0.0,0.7280681802059169,0.5149255154479484,0.2562215940724526,0.9280986189842224,False,False,0.5393574690735644,True,ambiguous_multiple_candidates,11,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_003__GM_RM017_000170_003,tracklet_candidate_edge,GM_RM017_000169_003,GM_RM017_000170_003,GM_RM017,169,170,1,car,car,True,15.278371617966943,260.0,0.8294111259596543,0.9928842666300286,0.0049444489932041445,0.009398861075974865,0.9077210426330566,False,False,0.9690207552588463,True,ambiguous_multiple_candidates,8,10,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_003__GM_RM017_000170_002,tracklet_candidate_edge,GM_RM017_000169_003,GM_RM017_000170_002,GM_RM017,169,170,1,car,car,True,175.87697668255154,260.0,0.03836009946786309,0.7072383310795481,0.944038147744395,-0.09991653591691263,0.9077210426330566,False,False,0.6729796713970084,True,ambiguous_multiple_candidates,8,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_003__GM_RM017_000171_003,tracklet_candidate_edge,GM_RM017_000169_003,GM_RM017_000171_003,GM_RM017,169,171,2,car,car,True,30.702238091823215,367.6955262170047,0.6783923712702787,0.9959316273914971,0.0031933433122719765,0.004978226865722061,0.9077210426330566,False,False,0.8653176773865571,True,ambiguous_multiple_candidates,8,10,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_003__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000169_003,GM_RM017_000171_002,GM_RM017,169,171,2,car,car,True,195.5052367224838,367.6955262170047,0.0,0.698473171128187,0.9902880604335657,-0.10549349038883593,0.9077210426330566,False,False,0.5518123612602521,True,ambiguous_multiple_candidates,8,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000169_003__GM_RM017_000172_003,tracklet_candidate_edge,GM_RM017_000169_003,GM_RM017_000172_003,GM_RM017,169,172,3,car,car,True,45.30230800332413,450.3332099679081,0.5703846264164101,0.9926109977258207,-0.0020888643833765737,0.012852223834651674,0.9077210426330566,False,False,0.828452581771046,True,ambiguous_multiple_candidates,8,10,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_001__GM_RM017_000171_001,tracklet_candidate_edge,GM_RM017_000170_001,GM_RM017_000171_001,GM_RM017,170,171,1,car,car,True,26.629181481794635,260.0,0.8156312408219026,0.9773563169820105,0.035232315931298115,0.011382217013145814,0.9408724308013916,False,False,0.9650648211640241,True,ambiguous_multiple_candidates,10,8,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_001__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000170_001,GM_RM017_000171_002,GM_RM017,170,171,1,car,car,True,247.06793449653168,260.0,0.02425194881730619,0.7468812530586038,-0.2919850488266392,-0.21425244505615312,0.9312869310379028,False,False,0.6575855573974475,True,ambiguous_multiple_candidates,10,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_001__GM_RM017_000172_001,tracklet_candidate_edge,GM_RM017_000170_001,GM_RM017_000172_001,GM_RM017,170,172,2,car,car,True,54.25768316364776,367.6955262170047,0.6842965453479996,0.9662261303868349,0.04933419012080004,0.020963425662650508,0.9408724308013916,False,False,0.8557023189544953,True,ambiguous_multiple_candidates,10,8,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_001__GM_RM017_000172_002,tracklet_candidate_edge,GM_RM017_000170_001,GM_RM017_000172_002,GM_RM017,170,172,2,car,car,True,228.46360382360348,367.6955262170047,0.06106801769279708,0.7507971299280845,-0.29067435234670547,-0.20773138779712574,0.9329330325126648,False,False,0.608955271785117,True,ambiguous_multiple_candidates,10,12,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_001__GM_RM017_000173_001,tracklet_candidate_edge,GM_RM017_000170_001,GM_RM017_000173_001,GM_RM017,170,173,3,car,car,True,83.34379000475289,450.3332099679081,0.549377050816137,0.946842503402844,0.07943705393030276,0.03383088155928277,0.9408724308013916,False,False,0.8129758585307686,True,ambiguous_multiple_candidates,10,7,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_002__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000170_002,GM_RM017_000171_002,GM_RM017,170,171,1,car,car,True,19.628379329156942,260.0,0.8183881915032011,0.985283080068186,0.023790640498918724,-0.006196041472225613,0.9285295605659485,False,False,0.9687236245103581,True,ambiguous_multiple_candidates,11,12,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_002__GM_RM017_000171_003,tracklet_candidate_edge,GM_RM017_000170_002,GM_RM017_000171_003,GM_RM017,170,171,1,car,car,True,145.20089142626006,260.0,0.1110471304247787,0.70583033629788,-0.4839641678450369,0.11653892885310442,0.9083800315856934,False,False,0.740011183647078,True,ambiguous_multiple_candidates,11,10,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_002__GM_RM017_000172_002,tracklet_candidate_edge,GM_RM017_000170_002,GM_RM017_000172_002,GM_RM017,170,172,2,car,car,True,38.17554314048465,367.6955262170047,0.6996833312333541,0.9864549112770731,0.025685909499195112,0.0020517125004492582,0.9285295605659485,False,False,0.8641852342022771,True,ambiguous_multiple_candidates,11,12,3,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_002__GM_RM017_000172_003,tracklet_candidate_edge,GM_RM017_000170_002,GM_RM017_000172_003,GM_RM017,170,172,2,car,car,True,130.69353813671404,367.6955262170047,0.14841398713684367,0.7009904396463256,-0.48668129955450323,0.12528700309636456,0.9088996052742004,False,False,0.6882628079180563,True,ambiguous_multiple_candidates,11,10,4,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_002__GM_RM017_000172_001,tracklet_candidate_edge,GM_RM017_000170_002,GM_RM017_000172_001,GM_RM017,170,172,2,car,car,True,320.8160628706114,367.6955262170047,0.0,0.7167303577008208,0.5173387522690055,0.29130213330174454,0.9285295605659485,False,False,0.535860796183077,True,ambiguous_multiple_candidates,11,8,5,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_003__GM_RM017_000171_003,tracklet_candidate_edge,GM_RM017_000170_003,GM_RM017_000171_003,GM_RM017,170,171,1,car,car,True,15.425854566738685,260.0,0.8201661376732012,0.9969390189061478,-0.0017424900278682064,-0.0043794721598364025,0.9083800315856934,False,False,0.9698623529287032,True,ambiguous_multiple_candidates,8,10,1,True,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
GM_RM017_000170_003__GM_RM017_000171_002,tracklet_candidate_edge,GM_RM017_000170_003,GM_RM017_000171_002,GM_RM017,170,171,1,car,car,True,180.2470069673729,260.0,0.03169931312950641,0.695550785815865,0.9804956009533865,-0.11382254913814803,0.9095029830932617,False,False,0.6644857148443786,True,ambiguous_multiple_candidates,8,12,2,False,runtime_yolo_bbox_geometry_only_candidate_edge_not_same_target_proof
